"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX51","SX51_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00155097","2020-01-20","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  -11",",,7","  -89",",,7",,,,,"  -44",",,7,1300","   89",",,7","   22",",,7","   33",",,7","   56",",,7","   61",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-21","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   11",",,7","  -67",",,7",,,,,"    6",",,7,1300","   63",",,7","   17",",,7","   28",",,7","   33",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-22","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   50",",,7","  -94",",,7",,,,,"   44",",,7,1300","   58",",,7","    6",",,7","   17",",,7","   39",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-23","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   89",",,7","    6",",,7",,,,,"   72",",,7,1300","   80",",,7","   11",",,7","   28",",,7","   33",",,7","   39",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-24","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  170",",,7,1300",,,,,"  100",",,7","   44",",,7",,,,,"   94",",,7,1300","   76",",,7","   39",",,7","   39",",,7","   56",",,7","   56",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-25","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   13",",,7,1300",,,,,"   94",",,7","   11",",,7",,,,,"   28",",,7,1300","  116",",,7","   44",",,7","   56",",,7","   67",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-26","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   50",",,7","    0",",,7",,,,,"   50",",,7,1300","   85",",,7","   33",",,7","   44",",,7","   44",",,7","   56",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-27","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   28",",,7,1300",,,,,"  111",",,7","   44",",,7",,,,,"  111",",,7,1300","   63",",,7","   39",",,7","   50",",,7","   61",",,7","   61",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-28","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  111",",,7","  -11",",,7",,,,,"   17",",,7,1300","   72",",,7","   39",",,7","   50",",,7","   83",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-29","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    8",",,7,1300",,,,,"   56",",,7","   11",",,7",,,,,"   50",",,7,1300","   76",",,7","   33",",,7","   50",",,7","   50",",,7","   56",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-30","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,7,1300",,,,,"   67",",,7","    6",",,7",,,,,"   61",",,7,1300","   45",",,7","   39",",,7","   50",",,7","   56",",,7","   56",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-31","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   51",",,7,1300",,,,,"   78",",,7","   33",",,7",,,,,"   61",",,7,1300","   27",",,7","   44",",,7","   56",",,7","   67",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   15",",,7,1300",,,,,"   67",",,7","   44",",,7",,,,,"   67",",,7,1300","   94",",,7","   50",",,7","   61",",,7","   61",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  178",",,7","   11",",,7",,,,,"  178",",,7,1300","  107",",,7","   33",",,7","   44",",,7","   67",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  217",",,7","   94",",,7",,,,,"  217",",,7,1300","   98",",,7","   56",",,7","   61",",,7","   83",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  574",",,7,1300",,,,,"  222",",,7","  117",",,7",,,,,"  139",",,7,1300","  103",",,7","   83",",,7","   78",",,7","  100",",,7","  100",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  178",",,7,1300",,,,,"  150",",,7","   28",",,7",,,,,"   50",",,7,1300","  121",",,7","   78",",,7","   89",",,7","  111",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   51",",,7,1300",,,,,"   61",",,7","   22",",,7",,,,,"   28",",,7,1300","   89",",,7","   67",",,7","   78",",,7","   83",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   28",",,7,1300",,,,,"   33",",,7","  -22",",,7",,,,,"    0",",,7,1300","   94",",,7","   44",",,7","   61",",,7","   72",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   67",",,7","  -17",",,7",,,,,"   56",",,7,1300","   72",",,7","   39",",,7","   56",",,7","   61",",,7","   61",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  128",",,7","  -44",",,7",,,,,"  128",",,7,1300","   94",",,7","   22",",,7","   39",",,7","   67",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  351",",,7,1300",,,,,"  167",",,7","   89",",,7",,,,,"  111",",,7,1300","  143",",,7","   44",",,7","   44",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  124",",,7,1300",,,,,"  111",",,7","   33",",,7",,,,,"   50",",,7,1300","   72",",,7","   61",",,7","   72",",,7","   83",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   53",",,7,1300",,,,,"   56",",,7","   22",",,7",,,,,"   50",",,7,1300","   67",",,7","   56",",,7","   67",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-13","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  198",",,7,1300",,,,,"   78",",,7","   28",",,7",,,,,"   33",",,7,1300","  121",",,7","   56",",,7","   67",",,7","   67",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-14","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   39",",,7","  -89",",,7",,,,,"  -22",",,7,1300","  103",",,7","   22",",,7","   39",",,7","   61",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-15","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   94",",,7"," -100",",,7",,,,,"   94",",,7,1300","   72",",,7","   11",",,7","   28",",,7","   56",",,7","   56",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-16","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  106",",,7","   39",",,7",,,,,"  106",",,7,1300","   76",",,7","   22",",,7","   33",",,7","   44",",,7","   50",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-17","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  133",",,7","   22",",,7",,,,,"  133",",,7,1300","   54",",,7","   28",",,7","   39",",,7","   61",",,7","   61",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-18","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   79",",,7,1300",,,,,"  172",",,7","  100",",,7",,,,,"  100",",,7,1300","  130",",,7","   56",",,7","   56",",,7","   83",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-19","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    5",",,7,1300",,,,,"  106",",,7","  -11",",,7",,,,,"  106",",,7,1300","   94",",,7","   39",",,7","   56",",,7","   83",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-20","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  111",",,7","   17",",,7",,,,,"   44",",,7,1300","   89",",,7","   44",",,7","   56",",,7","   89",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-21","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   56",",,7","  -78",",,7",,,,,"   44",",,7,1300","   89",",,7","   17",",,7","   33",",,7","   67",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-22","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  100",",,7","  -72",",,7",,,,,"  100",",,7,1300","   72",",,7","   11",",,7","   28",",,7","   61",",,7","   61",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-23","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  139",",,7","   17",",,7",,,,,"  139",",,7,1300","   67",",,7","   22",",,7","   33",",,7","   61",",,7","   61",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-24","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   79",",,7,1300",,,,,"  139",",,7","   56",",,7",,,,,"   72",",,7,1300","   85",",,7","   50",",,7","   56",",,7","   67",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-25","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  170",",,7,1300",,,,,"  117",",,7","   72",",,7",,,,,"  111",",,7,1300","   94",",,7","   56",",,7","   61",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-26","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   43",",,7,1300",,,,,"  117",",,7","   28",",,7",,,,,"   33",",,7,1300","   98",",,7","   67",",,7","   72",",,7","   83",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-27","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"   56",",,7","  -28",",,7",,,,,"   56",",,7,1300","  139",",,7","   33",",,7","   50",",,7","   67",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-28","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"   89",",,7","    0",",,7",,,,,"   89",",,7,1300","   85",",,7","   39",",,7","   50",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-02-29","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,7,1300",,,,,"   94",",,7","  -39",",,7",,,,,"   56",",,7,1300","  103",",,7","   33",",,7","   50",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  194",",,7","  -17",",,7",,,,,"  189",",,7,1300","   89",",,7","   22",",,7","   44",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  297",",,7,1300",,,,,"  206",",,7","   89",",,7",,,,,"  122",",,7,1300","  121",",,7","   72",",,7","   67",",,7","   89",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  366",",,7,1300",,,,,"  172",",,7","  106",",,7",,,,,"  167",",,7,1300","  112",",,7","   83",",,7","   83",",,7","  117",",,7","  106",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  200",",,7","   28",",,7",,,,,"  200",",,7,1300","  112",",,7","   61",",,7","   78",",,7","  133",",,7","  122",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  200",",,7","   28",",,7",,,,,"  172",",,7,1300","   89",",,7","   61",",,7","   78",",,7","  117",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  189",",,7","   39",",,7",,,,,"   56",",,7,1300","  161",",,7","   61",",,7","   78",",,7","  117",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  117",",,7","  -39",",,7",,,,,"  111",",,7,1300","  179",",,7","   33",",,7","   56",",,7","   83",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  189",",,7","   11",",,7",,,,,"  189",",,7,1300","   89",",,7","   33",",,7","   56",",,7","  100",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  200",",,7","   89",",,7",,,,,"  167",",,7,1300","  116",",,7","   67",",,7","   78",",,7","  111",",,7","  100",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   71",",,7,1300",,,,,"  189",",,7","  128",",,7",,,,,"  144",",,7,1300","  125",",,7","   94",",,7","   94",",,7","  111",",,7","  106",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  144",",,7","   72",",,7",,,,,"  139",",,7,1300","  116",",,7","   89",",,7","   94",",,7","  117",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  194",",,7","   61",",,7",,,,,"  183",",,7,1300","   80",",,7","   83",",,7","   94",",,7","  117",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-13","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  663",",,7,1300",,,,,"  189",",,7","   78",",,7",,,,,"  122",",,7,1300","  148",",,7","  111",",,7","  111",",,7","  139",",,7","  133",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-14","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   61",",,7,1300",,,,,"  133",",,7","   50",",,7",,,,,"   56",",,7,1300","   80",",,7","   89",",,7","  100",",,7","  139",",,7","  133",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-15","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  180",",,7,1300",,,,,"   61",",,7","   28",",,7",,,,,"   61",",,7,1300","   85",",,7","   67",",,7","   83",",,7","   89",",,7","  100",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-16","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,7,1300",,,,,"   72",",,7","   39",",,7",,,,,"   72",",,7,1300","   58",",,7","   67",",,7","   78",",,7","   83",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-17","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   84",",,7,1300",,,,,"  117",",,7","   67",",,7",,,,,"  106",",,7,1300","   94",",,7","   78",",,7","   83",",,7","   94",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-18","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  119",",,7,1300",,,,,"  167",",,7","   56",",,7",,,,,"  167",",,7,1300","   63",",,7","   78",",,7","   89",",,7","  111",",,7","  106",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-19","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  188",",,7,1300",,,,,"  222",",,7","  156",",,7",,,,,"  222",",,7,1300","   98",",,7","  111",",,7","  106",",,7","  133",",,7","  128",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-20","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  160",",,7,1300",,,,,"  233",",,7","  172",",,7",,,,,"  211",",,7,1300","  116",",,7","  139",",,7","  128",",,7","  161",",,7","  150",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-21","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  222",",,7","   44",",,7",,,,,"   83",",,7,1300","  116",",,7","  106",",,7","  122",",,7","  167",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-22","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  100",",,7","    0",",,7",,,,,"  100",",,7,1300","   63",",,7","   72",",,7","   94",",,7","  133",",,7","  133",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-23","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   51",",,7,1300",,,,,"  128",",,7","   72",",,7",,,,,"  128",",,7,1300","  116",",,7","   94",",,7","  106",",,7","  111",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-24","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   46",",,7,1300",,,,,"  139",",,7","   61",",,7",,,,,"  122",",,7,1300","   63",",,7","   89",",,7","  100",",,7","  128",",,7","  122",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-25","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  155",",,7,1300",,,,,"  178",",,7","   78",",,7",,,,,"  172",",,7,1300","  130",",,7","   94",",,7","  106",",,7","  133",",,7","  122",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-26","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  256",",,7","   78",",,7",,,,,"  256",",,7,1300","   80",",,7","   94",",,7","  106",",,7","  161",",,7","  144",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-27","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  267",",,7","  172",",,7",,,,,"  256",",,7,1300","   98",",,7","  128",",,7","  133",",,7","  172",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-28","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  261",",,7","  183",",,7",,,,,"  250",",,7,1300","   85",",,7","  144",",,7","  144",",,7","  178",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-29","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  213",",,7,1300",,,,,"  272",",,7","  161",",,7",,,,,"  206",",,7,1300","  161",",,7","  144",",,7","  156",",,7","  183",",,7","  172",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-30","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  228",",,7","   78",",,7",,,,,"  172",",,7,1300","  121",",,7","  117",",,7","  133",",,7","  189",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-03-31","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  119",",,7,1300",,,,,"  178",",,7","   72",",,7",,,,,"   83",",,7,1300","   54",",,7","  117",",,7","  128",",,7","  161",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,7,1300",,,,,"  128",",,7","   22",",,7",,,,,"  117",",,7,1300","   94",",,7","   89",",,7","  111",",,7","  133",",,7","  139",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  178",",,7","   11",",,7",,,,,"  178",",,7,1300","  107",",,7","   78",",,7","  100",",,7","  139",",,7","  133",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  217",",,7","   44",",,7",,,,,"  211",",,7,1300","  103",",,7","   94",",,7","  111",",,7","  161",",,7","  144",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  244",",,7","   89",",,7",,,,,"  244",",,7,1300","  112",",,7","  117",",,7","  128",",,7","  172",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  250",",,7","   89",",,7",,,,,"  244",",,7,1300","   67",",,7","  122",",,7","  133",",,7","  183",",,7","  167",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  256",",,7","   89",",,7",,,,,"  250",",,7,1300","   63",",,7","  122",",,7","  139",",,7","  200",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  267",",,7","  139",",,7",,,,,"  261",",,7,1300","  116",",,7","  139",",,7","  156",",,7","  206",",,7","  189",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  272",",,7","  183",",,7",,,,,"  267",",,7,1300","   89",",,7","  161",",,7","  167",",,7","  200",",,7","  189",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  278",",,7","  106",",,7",,,,,"  156",",,7,1300","  134",",,7","  144",",,7","  161",",,7","  206",",,7","  194",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  172",",,7","   11",",,7",,,,,"  122",",,7,1300","  130",",,7","  111",",,7","  139",",,7","  194",",,7","  189",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  189",",,7","    0",",,7",,,,,"  189",",,7,1300","   85",",,7","  100",",,7","  128",",,7","  183",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    8",",,7,1300",,,,,"  200",",,7","  117",",,7",,,,,"  133",",,7,1300","  130",",,7","  128",",,7","  139",",,7","  172",",,7","  167",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-13","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  386",",,7,1300",,,,,"  156",",,7","   50",",,7",,,,,"   94",",,7,1300","  152",",,7","  122",",,7","  139",",,7","  144",",,7","  150",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-14","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  117",",,7","   33",",,7",,,,,"   67",",,7,1300","   80",",,7","  106",",,7","  122",",,7","  150",",,7","  150",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-15","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  150",",,7","  -33",",,7",,,,,"  150",",,7,1300","   85",",,7","   67",",,7","  100",",,7","  133",",,7","  133",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-16","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  156",",,7","   -6",",,7",,,,,"  156",",,7,1300","  112",",,7","   78",",,7","  106",",,7","  161",",,7","  144",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-17","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  222",",,7","   78",",,7",,,,,"  217",",,7,1300","  121",",,7","  100",",,7","  122",",,7","  167",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-18","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   69",",,7,1300",,,,,"  217",",,7","   28",",,7",,,,,"  133",",,7,1300","  116",",,7","  111",",,7","  117",",,7","  156",",,7","  150",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-19","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  178",",,7","   39",",,7",,,,,"  161",",,7,1300","   63",",,7","  106",",,7","  117",",,7","  150",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-20","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    5",",,7,1300",,,,,"  217",",,7","   56",",,7",,,,,"  206",",,7,1300","   80",",,7","  106",",,7","  117",",,7","  150",",,7","  150",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-21","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  222",",,7","  100",",,7",,,,,"  206",",,7,1300","  170",",,7","  128",",,7","  139",",,7","  167",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-22","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  217",",,7","   22",",,7",,,,,"  211",",,7,1300","  125",",,7","  117",",,7","  128",",,7","  167",",,7","  183",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-23","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   76",",,7,1300",,,,,"  228",",,7","  111",",,7",,,,,"  161",",,7,1300","   72",",,7","  133",",,7","  144",",,7","  161",",,7","  172",",,7",,,,,,,,,,,,,,,,,,
