"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00003195","2019-09-11","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  233",",,W","   50",",,W","   51",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  125",",,W","  179",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-12","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  244",",,W","   11",",,W","   28",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-13","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  283",",,W","   22",",,W","   21",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-14","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  294",",,W","   61",",,W","   19",",,W",,,,,,,,,,,"  240",",,W","  250",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-15","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,"    0",",,W","  261",",,W","   61",",,W","   23",",,W",,,,,,,,,,,"  120",",,W","  110",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-16","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  261",",,W","   72",",,W","   41",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-17","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  244",",,W","   50",",,W","   55",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-18","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  256",",,W","   22",",,W","   49",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","  139",",,W","  183",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-19","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  250",",,W","   33",",,W","   62",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  148",",,W","  206",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-20","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  217",",,W","    0",",,W","   34",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-21","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  206",",,W","  -27",",,W","   18",",,W",,,,,,,,,,,"  220",",,W","  250",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  239",",,W","  -21",",,W","   19",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    3",",,W",,,,,"  178",",,W","   50",",,W","   14",",,W",,,,,,,,,,,"  130",",,W","  110",",,W","   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-09-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  222",",,W","   33",",,W","   37",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  250",",,W","    6",",,W","   18",",,W",,,,,,,,,,,"   60",",,W","   30",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  200",",,W","   67",",,W","   20",",,W",,,,,,,,,,,"  170",",,W","  220",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  233",",,W","   28",",,W","   29",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   72",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-09-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  217",",,W","  100",",,W","   73",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  157",",,W","  192",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-09-29","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  200",",,W","   67",",,W","   89",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  165",",,W","  219",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-30","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  211",",,W","  -21",",,W","   50",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  194",",,W","  -38",",,W","   47",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  139",",,W","  183",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  206",",,W","  -77",",,W","   11",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  233",",,W","  -43",",,W","   32",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  228",",,W","  -10",",,W","   45",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  134",",,W","  197",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  239",",,W","  -49",",,W","   20",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  112",",,W","  170",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  211",",,W","  -38",",,W","   25",",,W",,,,,,,,,,,"   40",",,W","   60",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  239",",,W","   22",",,W","   28",",,W",,,,,,,,,,,"   50",",,W","  210",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  233",",,W","   -5",",,W","   17",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-09","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  222",",,W","  -38",",,W","   56",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  148",",,W","  206",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-10","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  122",",,W","  -66",",,W","   27",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-11","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  139",",,W","  -82",",,W","   44",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-12","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  189",",,W","  -32",",,W","   22",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-13","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  206",",,W","  -60",",,W","   26",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-14","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  194",",,W","  -38",",,W","   24",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-15","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  222",",,W","  -27",",,W","   16",",,W",,,,,,,,,,,"   40",",,W","   70",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-16","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  233",",,W","  -27",",,W","   17",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-17","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  217",",,W","    0",",,W","   48",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","  139",",,W","  183",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-18","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  161",",,W","  -55",",,W","   19",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-19","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  183",",,W","  -82",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-20","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  133",",,W","  -49",",,W","   30",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-21","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  161",",,W","  -77",",,W","   16",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  200",",,W","  -55",",,W","   18",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  183",",,W","  -49",",,W","   10",",,W",,,,,,,,,,,"  310",",,W","  340",",,W","   54",",,W","   85",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-10-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  111",",,W","  -71",",,W","   26",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  172",",,W","  -55",",,W","   22",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  217",",,W","  -55",",,W","   31",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    5",",,W",,,,,"  172",",,W","  -10",",,W","   63",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  157",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-10-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"   78",",,W"," -110",",,W","   16",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-10-29","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  111",",,W"," -110",",,W","   52",",,W",,,,,,,,,,,"  220",",,W","  270",",,W","  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-30","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   11",",,W"," -193",",,W","   34",",,W",,,,,,,,,,,"   50",",,W","   40",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-10-31","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  144",",,W"," -143",",,W","   26",",,W",,,,,,,,,,,"  110",",,W","   80",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  183",",,W"," -121",",,W","   23",",,W",,,,,,,,,,,"   60",",,W","  210",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  194",",,W","  -43",",,W","   22",",,W",,,,,,,,,,,"   70",",,W","   70",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  200",",,W","  -77",",,W","   17",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  189",",,W","  -71",",,W","   16",",,W",,,,,,,,,,,"  230",",,W","  250",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  189",",,W","  -66",",,W","    9",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-11-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  183",",,W","  -49",",,W","   16",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-11-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  172",",,W","  -71",",,W","   24",",,W",,,,,,,,,,,"   40",",,W","   30",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  172",",,W","  -71",",,W","   26",",,W",,,,,,,,,,,"   50",",,W","   40",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-11-09","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  172",",,W","  -82",",,W","   30",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-10","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  178",",,W","  -55",",,W","   10",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-11","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  167",",,W","  -71",",,W","   24",",,W",,,,,,,,,,,"   40",",,W","   20",",,W","   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-12","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  172",",,W","  -43",",,W","   23",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-13","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  189",",,W","  -77",",,W","   11",",,W",,,,,,,,,,,"  330",",,W","  260",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-14","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  194",",,W","  -55",",,W","   13",",,W",,,,,,,,,,,"  180",",,W","  220",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-15","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  178",",,W","  -27",",,W","   15",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-11-16","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  178",",,W","  -49",",,W","   14",",,W",,,,,,,,,,,"   50",",,W","  320",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-11-17","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  178",",,W","  -93",",,W","   19",",,W",,,,,,,,,,,"   40",",,W","   10",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-18","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  211",",,W","  -55",",,W","   12",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-19","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   43",",,W",,,,,"  144",",,W","  -60",",,W","   19",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   98",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-11-20","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","  208",",,W",,,,,"   78",",,W","  -21",",,W","   38",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","  125",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-11-21","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   30",",,W",,,,,"   22",",,W","  -49",",,W","   10",",,W",,,,,,,,,,,"  200",",,W","  170",",,W","   36",",,W","   49",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-11-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    3",",,W",,,,,"   33",",,W","  -66",",,W","    6",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-11-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   83",",,W","  -82",",,W","   19",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   76",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-11-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  122",",,W","  -82",",,W","    5",",,W",,,,,,,,,,,"  220",",,W","  280",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-11-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   15",",,W",,,,,"   94",",,W","  -93",",,W","   48",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","  157",",,W","  219",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-11-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  -16",",,W","  -99",",,W","   21",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   50",",,W","  -49",",,W","   46",",,W",,,,,,,,,,,"  170",",,W","  180",",,W","  107",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-11-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   41",",,W",,,,,"   72",",,W","    6",",,W","   56",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","  130",",,W","  192",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-11-29","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","  213",",,W",,,,,,,,,"   17",",,W",,,,,,,,,,,"  190",",,W",,,"   31",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00003195","2019-11-30","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US",,,,,,,"  -16",",,W",,,"   11",",,W",,,,,,,,,,,"   40",",,W",,,"   31",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003195","2019-12-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   44",",,W"," -155",",,W","   26",",,W",,,,,,,,,,,"   40",",,W",,,"   36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003195","2019-12-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  117",",,W","  -93",",,W","   10",",,W",,,,,,,,,,,"  310",",,W","  340",",,W","   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-12-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  122",",,W","  -88",",,W","   16",",,W",,,,,,,,,,,"   70",",,W","   80",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-12-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   97",",,W",,,,,"   67",",,W","  -10",",,W","   31",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  112",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-12-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    8",",,W",,,,,"   50",",,W","  -43",",,W","   31",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-12-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"   94",",,W","  -49",",,W","   12",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-12-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   28",",,W",,,,,"   72",",,W","  -66",",,W","   22",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-12-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   15",",,W",,,,,"   61",",,W","    0",",,W","   43",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   81",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
