"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00298596","2019-07-08","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  161",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,,,,,"  194",",,7,0800","   74",",,7",,,,,,
"USC00298596","2019-07-09","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  150",",,7",,,,,,,,,"  157",",,7,0800",,,,,,,,,,,,,"  206",",,7,0800","  154",",,7",,,,,,
"USC00298596","2019-07-10","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  139",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,,,,,"  200",",,7,0800","   72",",,7",,,,,,
"USC00298596","2019-07-11","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  161",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","  138",",,7",,,,,,
"USC00298596","2019-07-12","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   33",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  172",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  200",",,7,0800","  138",",,7",,,,,,
"USC00298596","2019-07-13","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  194",",,7",,,,,,,,,"  114",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800","   85",",,7",,,,,,
"USC00298596","2019-07-14","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  194",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","  114",",,7",,,,,,
"USC00298596","2019-07-15","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  200",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800","  121",",,7",,,,,,
"USC00298596","2019-07-16","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  200",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  103",",,7",,,,,,
"USC00298596","2019-07-17","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  206",",,7",,,,,,,,,"  137",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  105",",,7",,,,,,
"USC00298596","2019-07-18","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  194",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","  117",",,7",,,,,,
"USC00298596","2019-07-19","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  228",",,7",,,,,,,,,"  157",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  106",",,7",,,,,,
"USC00298596","2019-07-20","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  211",",,7",,,,,,,,,"  140",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  121",",,7",,,,,,
"USC00298596","2019-07-21","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   69",",,7,0800","    0",",,7","    0",",,7","  411",",,7","  228",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  124",",,7",,,,,,
"USC00298596","2019-07-22","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   43",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  194",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,"  194",",,7,0800","  183",",,7",,,,,,
"USC00298596","2019-07-23","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  178",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,,,,,"  189",",,7,0800","  164",",,7",,,,,,
"USC00298596","2019-07-24","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  172",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,"  183",",,7,0800","  111",",,7",,,,,,
"USC00298596","2019-07-25","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  183",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  200",",,7,0800","  138",",,7",,,,,,
"USC00298596","2019-07-26","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  200",",,7",,,,,,,,,"  119",",,7,0800",,,,,,,,,,,,,"  211",",,7,0800","   93",",,7",,,,,,
"USC00298596","2019-07-27","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  206",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800","  122",",,7",,,,,,
"USC00298596","2019-07-28","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","   85",",,7",,,,,,
"USC00298596","2019-07-29","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  189",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","  103",",,7",,,,,,
"USC00298596","2019-07-30","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  178",",,7",,,,,,,,,"  142",",,7,0800",,,,,,,,,,,,,"  206",",,7,0800","  151",",,7",,,,,,
"USC00298596","2019-07-31","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  206",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","   87",",,7",,,,,,
"USC00298596","2019-08-01","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  194",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","   95",",,7",,,,,,
"USC00298596","2019-08-02","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  211",",,7",,,,,,,,,"  142",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","  103",",,7",,,,,,
"USC00298596","2019-08-03","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    5",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  200",",,7",,,,,,,,,"  102",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","   87",",,7",,,,,,
"USC00298596","2019-08-04","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  194",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  150",",,7",,,,,,
"USC00298596","2019-08-05","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  194",",,7",,,,,,,,,"  114",",,7,0800",,,,,,,,,,,,,"  211",",,7,0800","   64",",,7",,,,,,
"USC00298596","2019-08-06","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  211",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","   97",",,7",,,,,,
"USC00298596","2019-08-07","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  206",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800","   71",",,7",,,,,,
"USC00298596","2019-08-08","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  206",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  113",",,7",,,,,,
"USC00298596","2019-08-09","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  194",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","  103",",,7",,,,,,
"USC00298596","2019-08-10","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   20",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  200",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","   97",",,7",,,,,,
"USC00298596","2019-08-11","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  194",",,7",,,,,,,,,"  124",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  124",",,7",,,,,,
"USC00298596","2019-08-12","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   28",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  183",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,"  206",",,7,0800","  119",",,7",,,,,,
"USC00298596","2019-08-13","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  178",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,,,,,"  206",",,7,0800","   71",",,7",,,,,,
"USC00298596","2019-08-14","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   13",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  167",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,,,,,"  183",",,7,0800","  179",",,7",,,,,,
"USC00298596","2019-08-15","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   51",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  161",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,"  189",",,7,0800","  122",",,7",,,,,,
"USC00298596","2019-08-16","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  183",",,7",,,,,,,,,"  124",",,7,0800",,,,,,,,,,,,,"  211",",,7,0800","  124",",,7",,,,,,
"USC00298596","2019-08-17","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  178",",,7",,,,,,,,,"  145",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800","   95",",,7",,,,,,
"USC00298596","2019-08-18","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  167",",,7",,,,,,,,,"  142",",,7,0800",,,,,,,,,,,,,"  206",",,7,0800","   74",",,7",,,,,,
"USC00298596","2019-08-19","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  178",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,,,,,"  211",",,7,0800","   55",",,7",,,,,,
"USC00298596","2019-08-20","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  200",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","   90",",,7",,,,,,
"USC00298596","2019-08-21","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  172",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,"  194",",,7,0800","   72",",,7",,,,,,
"USC00298596","2019-08-22","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   28",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  167",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,,,,,"  178",",,7,0800","  103",",,7",,,,,,
"USC00298596","2019-08-23","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   18",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  172",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,,,,,"  183",",,7,0800","  116",",,7",,,,,,
"USC00298596","2019-08-24","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   97",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  161",",,7",,,,,,,,,"  137",",,7,0800",,,,,,,,,,,,,"  183",",,7,0800","  130",",,7",,,,,,
"USC00298596","2019-08-25","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  161",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,"  200",",,7,0800","  114",",,7",,,,,,
"USC00298596","2019-08-26","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  156",",,7",,,,,,,,,"  119",",,7,0800",,,,,,,,,,,,,"  194",",,7,0800","   56",",,7",,,,,,
"USC00298596","2019-08-27","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  189",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  200",",,7,0800","  113",",,7",,,,,,
"USC00298596","2019-08-28","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",S,7","  194",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,"  200",",,7,0800","  143",",,7",,,,,,
"USC00298596","2019-08-29","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  189",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  134",",,7",,,,,,
"USC00298596","2019-08-30","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  172",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,,,,,"  194",",,7,0800","   90",",,7",,,,,,
"USC00298596","2019-08-31","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    8",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  178",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800","  148",",,7",,,,,,
"USC00298596","2019-09-01","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  161",",,7",,,,,,,,,"  318",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  211",",,7,0800","   90",",,7",,,,,,
"USC00298596","2019-09-02","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  167",",,7",,,,,,,,,"  640",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  228",",,7,0800","  117",",,7",,,,,,
"USC00298596","2019-09-03","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  167",",,7",,,,,,,,,"  518",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  183",",,7,0800","   93",",,7",,,,,,
"USC00298596","2019-09-04","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  161",",,7",,,,,,,,,"  396",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  183",",,7,0800","  108",",,7",,,,,,
"USC00298596","2019-09-05","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  150",",,7",,,,,,,,,"  315",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  178",",,7,0800","  109",",,7",,,,,,
"USC00298596","2019-09-06","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  172",",,7",,,,,,,,,"  648",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  189",",,7,0800","   82",",,7",,,,,,
"USC00298596","2019-09-07","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  172",",,7",,,,,,,,,"  538",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  206",",,7,0800","   84",",,7",,,,,,
"USC00298596","2019-09-08","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  183",",,7",,,,,,,,,"  447",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  200",",,7,0800","   95",",,7",,,,,,
"USC00298596","2019-09-09","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    5",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  172",",,7",,,,,,,,,"  361",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  183",",,7,0800","  156",",,7",,,,,,
"USC00298596","2019-09-10","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  167",",,7",,,,,,,,,"  650",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  189",",,7,0800","  124",",,7",,,,,,
"USC00298596","2019-09-11","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  178",",,7",,,,,,,,,"  589",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  189",",,7,0800","  109",",,7",,,,,,
"USC00298596","2019-09-12","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   46",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  172",",,7",,,,,,,,,"  554",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  178",",,7,0800","  117",",,7",,,,,,
"USC00298596","2019-09-13","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  178",",,7",,,,,,,,,"  447",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  194",",,7,0800","  153",",,7",,,,,,
"USC00298596","2019-09-14","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  172",",,7",,,,,,,,,"  391",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  183",",,7,0800","  100",",,7",,,,,,
"USC00298596","2019-09-15","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  161",",,7",,,,,,,,,"  312",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  189",",,7,0800","   74",",,7",,,,,,
"USC00298596","2019-09-16","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  183",",,7",,,,,,,,,"  673",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  200",",,7,0800","   90",",,7",,,,,,
"USC00298596","2019-09-17","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  156",",,7",,,,,,,,,"  602",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  167",",,7,0800","   68",",,7",,,,,,
"USC00298596","2019-09-18","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  133",",,7",,,,,,,,,"  516",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  150",",,7,0800","   71",",,7",,,,,,
"USC00298596","2019-09-19","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  150",",,7",,,,,,,,,"  419",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  178",",,7,0800","   87",",,7",,,,,,
"USC00298596","2019-09-20","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","  236",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  161",",,7",,,,,,,,,"  528",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  178",",,7,0800","  198",",,7",,,,,,
"USC00298596","2019-09-21","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   15",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  161",",,7",,,,,,,,,"  460",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  183",",,7,0800","  146",",,7",,,,,,
"USC00298596","2019-09-22","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  133",",,7",,,,,,,,,"  432",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  139",",,7,0800","   80",",,7","    1",",,7",,,,
"USC00298596","2019-09-23","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  111",",,7",,,,,,,,,"  343",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  128",",,7,0800","   79",",,7",,,,,,
"USC00298596","2019-09-24","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  128",",,7",,,,,,,,,"  671",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  167",",,7,0800","   98",",,7",,,,,,
"USC00298596","2019-09-25","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  167",",,7",,,,,,,,,"  549",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  183",",,7,0800","  156",",,7",,,,,,
"USC00298596","2019-09-26","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  178",",,7",,,,,,,,,"  409",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  189",",,7,0800","  212",",,7",,,,,,
"USC00298596","2019-09-27","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  167",",,7",,,,,,,,,"  292",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  172",",,7,0800","  154",",,7",,,,,,
"USC00298596","2019-09-28","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  156",",,7",,,,,,,,,"  640",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  183",",,7,0800","  245",",,7",,,,,,
"USC00298596","2019-09-29","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  183",",,7",,,,,,,,,"  549",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  194",",,7,0800","   93",",,7",,,,,,
"USC00298596","2019-09-30","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  189",",,7",,,,,,,,,"  447",",,7,0800",,,,,,,,," -178",",D,7"," -178",",D,7","  206",",,7,0800","  126",",,7",,,,,,
"USC00298596","2019-10-01","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","  160",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  167",",,7",,,,,,,,,"  541",",,7,0800",,,,,,,,,,,,,"  167",",,7,0800","  158",",,7",,,,,,
"USC00298596","2019-10-02","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   46",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  161",",,7",,,,,,,,,"  556",",,7,0800",,,,,,,,,,,,,"  183",",,7,0800","   92",",,7",,,,,,
"USC00298596","2019-10-03","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0","T,,7,0800","    0",",,7","    0",",,7","  300",",,7","  150",",,7",,,,,,,,,"  483",",,7,0800",,,,,,,,,,,,,"  150",",,7,0800","   92",",,7",,,,,,
"USC00298596","2019-10-04","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   53",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  111",",,7",,,,,,,,,"  531",",,7,0800",,,,,,,,,,,,,"  139",",,7,0800","  130",",,7",,,,,,
"USC00298596","2019-10-05","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","   13",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  128",",,7",,,,,,,,,"  541",",,7,0800",,,,,,,,,,,,,"  139",",,7,0800","   63",",,7","    1",",,7",,,,
"USC00298596","2019-10-06","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  100",",,7",,,,,,,,,"  450",",,7,0800",,,,,,,,,,,,,"  133",",,7,0800","  113",",,7",,,,,,
"USC00298596","2019-10-07","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   61",",,7",,,,,,,,,"  366",",,7,0800",,,,,,,,,,,,,"   67",",,7,0800","  164",",,7",,,,,,
"USC00298596","2019-10-08","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   67",",,7",,,,,,,,,"  706",",,7,0800",,,,,,,,,,,,,"   94",",,7,0800","   69",",,7",,,,,,
"USC00298596","2019-10-09","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  283",",,7","   61",",,7",,,,,,,,,"  655",",,7,0800",,,,,,,,,,,,,"  128",",,7,0800","  105",",,7",,,,,,
"USC00298596","2019-10-10","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  111",",,7",,,,,,,,,"  526",",,7,0800",,,,,,,,,,,,,"  122",",,7,0800","  246",",,7",,,,,,
"USC00298596","2019-10-11","34.6033","-104.3811","1312.5","SUMNER LAKE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  -28",",,7",,,,,,,,,"  429",",,7,0800",,,,,,,,,,,,,"  -11",",,7,0800","  266",",,7",,,,,,
