"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN03","SN03_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN35","SN35_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX03","SX03_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX35","SX35_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00245761","2017-06-05","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","   43",",,7,0800",,,,,"  306",",,7","  106",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,"  122",",,7","  278",",,7","  128",",,7,0800",,,,,"  161",",,7","  178",",,7",,,"  178",",,7",,,"  250",",,7","  194",",,7",,,"  194",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-06","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  183",",,7","   39",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,"   83",",,7","  228",",,7","  117",",,7,0800",,,,,"  133",",,7","  167",",,7",,,"  172",",,7",,,"  233",",,7","  183",",,7",,,"  194",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-07","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  228",",,7","   67",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,"   94",",,7","  261",",,7","  167",",,7,0800",,,,,"  128",",,7","  161",",,7",,,"  161",",,7",,,"  261",",,7","  200",",,7",,,"  200",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-08","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  283",",,7","  128",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,"  117",",,7","  272",",,7","  150",",,7,0800",,,,,"  156",",,7","  172",",,7",,,"  178",",,7",,,"  278",",,7","  211",",,7",,,"  211",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-09","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  317",",,7","   89",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,"  122",",,7","  289",",,7","  167",",,7,0800",,,,,"  183",",,7","  194",",,7",,,"  194",",,7",,,"  289",",,7","  228",",,7",,,"  211",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-10","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","   13",",,7,0800",,,,,"  206",",,7","   61",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,"   72",",,7","  189",",,7","  106",",,7,0800",,,,,"  133",",,7","  172",",,7",,,"  178",",,7",,,"  217",",,7","  200",",,7",,,"  200",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-11","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    5",",,7,0800",,,,,"  189",",,7","    6",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,"   44",",,7","  217",",,7","   67",",,7,0800",,,,,"  111",",,7","  156",",,7",,,"  167",",,7",,,"  211",",,7","  200",",,7",,,"  189",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-12","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  200",",,7","   39",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,"   44",",,7","  261",",,7","   94",",,7,0800",,,,,"  106",",,7","  144",",,7",,,"  161",",,7",,,"  244",",,7","  183",",,7",,,"  189",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-13","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","  307",",,7,0800",,,,,"  256",",,7","   56",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,"   83",",,7","  250",",,7","   83",",,7,0800",,,,,"  139",",,7","  167",",,7",,,"  167",",,7",,,"  256",",,7","  194",",,7",,,"  194",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-14","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    5",",,7,0800",,,,,"  178",",,7","   83",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,"  100",",,7","  239",",,7","  106",",,7,0800",,,,,"  139",",,7","  167",",,7",,,"  167",",,7",,,"  217",",,7","  178",",,7",,,"  194",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-15","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  206",",,7","   72",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,"   83",",,7","  228",",,7","  133",",,7,0800",,,,,"  133",",,7","  156",",,7",,,"  172",",,7",,,"  222",",,7","  183",",,7",,,"  189",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-16","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  211",",,7","  106",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,"   89",",,7","  200",",,7","  161",",,7,0800",,,,,"  133",",,7","  161",",,7",,,"  167",",,7",,,"  206",",,7","  178",",,7",,,"  178",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-17","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  217",",,7","   72",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,"   89",",,7","  228",",,7","  117",",,7,0800",,,,,"  150",",,7","  167",",,7",,,"  172",",,7",,,"  222",",,7","  183",",,7",,,"  183",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-18","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  189",",,7","   67",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,"   94",",,7","  211",",,7","  106",",,7,0800",,,,,"  150",",,7","  167",",,7",,,"  167",",,7",,,"  217",",,7","  183",",,7",,,"  183",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-19","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  211",",,7","   67",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,"   89",",,7","  228",",,7","  133",",,7,0800",,,,,"  150",",,7","  167",",,7",,,"  167",",,7",,,"  228",",,7","  183",",,7",,,"  194",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-20","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  233",",,7","  117",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,"   94",",,7","  267",",,7","  178",",,7,0800",,,,,"  150",",,7","  167",",,7",,,"  178",",,7",,,"  244",",,7","  194",",,7",,,"  206",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-21","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  261",",,7","  100",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,"  122",",,7","  261",",,7","  111",",,7,0800",,,,,"  178",",,7","  183",",,7",,,"  183",",,7",,,"  244",",,7","  206",",,7",,,"  211",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-22","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  267",",,7","   50",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,"   72",",,7","  300",",,7","  133",",,7,0800",,,,,"  167",",,7","  189",",,7",,,"  194",",,7",,,"  278",",,7","  217",",,7",,,"  228",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-23","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  183",",,7","    6",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,"   50",",,7","  189",",,7","  106",",,7,0800",,,,,"  139",",,7","  178",",,7",,,"  178",",,7",,,"  228",",,7","  194",",,7",,,"  206",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-24","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  161",",,7","   83",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,"   61",",,7","  222",",,7","  144",",,7,0800",,,,,"  133",",,7","  167",",,7",,,"  183",",,7",,,"  239",",,7","  194",",,7",,,"  200",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-25","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  222",",,7","   33",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,"  100",",,7","  261",",,7","  156",",,7,0800",,,,,"  161",",,7","  178",",,7",,,"  167",",,7",,,"  256",",,7","  206",",,7",,,"  217",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-26","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  256",",,7","  106",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,"  111",",,7","  289",",,7","  183",",,7,0800",,,,,"  156",",,7","  183",",,7",,,"  194",",,7",,,"  283",",,7","  222",",,7",,,"  233",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-27","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  322",",,7","  150",",,7",,,,,,,,,"  142",",,7,0800",,,,,,,,,"  122",",,7","  267",",,7","  183",",,7,0800",,,,,"  183",",,7","  200",",,7",,,"  200",",,7",,,"  267",",,7","  217",",,7",,,"  222",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-28","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  250",",,7","  111",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,"  117",",,7","  233",",,7","  183",",,7,0800",,,,,"  178",",,7","  206",",,7",,,"  206",",,7",,,"  244",",,7","  211",",,7",,,"  217",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-29","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  250",",,7","   89",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,"  100",",,7","  256",",,7","  100",",,7,0800",,,,,"  172",",,7","  194",",,7",,,"  194",",,7",,,"  261",",,7","  217",",,7",,,"  228",",,7",,,,,,,,,,,,,,
"USC00245761","2017-06-30","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800",,,,,"  194",",,7","   56",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,"   83",",,7","  211",",,7","  122",",,7,0800",,,,,"  156",",,7","  189",",,7",,,"  194",",,7",,,"  239",",,7","  206",",,7",,,"  217",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-01","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   56",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,"   89",",,7","  267",",,7",,,,,,,"  156",",,7","  183",",,7",,,"  167",",,7",,,"  272",",,7","  217",",,7",,,"  233",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-02","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  122",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,"  139",",,7","  322",",,7",,,,,,,"  178",",,7","  194",",,7",,,"  194",",,7",,,"  311",",,7","  239",",,7",,,"  256",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-03","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  128",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,"  144",",,7","  311",",,7",,,,,,,"  206",",,7","  222",",,7",,,"  228",",,7",,,"  294",",,7","  239",",,7",,,"  250",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-04","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","   83",",,7",,,,,,,,,"  145",",,7,0800",,,,,,,,,"  111",",,7","  322",",,7",,,,,,,"  200",",,7","  222",",,7",,,"  222",",,7",,,"  322",",,7","  256",",,7",,,"  261",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-05","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  133",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,"  122",",,7","  311",",,7",,,,,,,"  194",",,7","  222",",,7",,,"  222",",,7",,,"  317",",,7","  250",",,7",,,"  261",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-06","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  139",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,"  144",",,7","  317",",,7",,,,,,,"  211",",,7","  228",",,7",,,"  233",",,7",,,"  333",",,7","  261",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-07","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  122",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"  139",",,7","  311",",,7",,,,,,,"  194",",,7","  228",",,7",,,"  233",",,7",,,"  317",",,7","  250",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-08","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  156",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,"  150",",,7","  328",",,7",,,,,,,"  189",",,7","  222",",,7",,,"  233",",,7",,,"  322",",,7","  256",",,7",,,"  256",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-09","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  133",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,"  150",",,7","  322",",,7",,,,,,,"  222",",,7","  233",",,7",,,"  228",",,7",,,"  328",",,7","  261",",,7",,,"  261",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-10","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  167",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,"  150",",,7","  333",",,7",,,,,,,"  211",",,7","  239",",,7",,,"  233",",,7",,,"  328",",,7","  261",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-11","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  100",",,7",,,,,,,,,"   18",",,7,0800",,,,,,,,,"  128",",,7","  250",",,7",,,,,,,"  167",",,7","  211",",,7",,,"  217",",,7",,,"  267",",,7","  233",",,7",,,"  239",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-12","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   83",",,7",,,,,,,,,"  191",",,7,0800",,,,,,,,,"  122",",,7","  272",",,7",,,,,,,"  167",",,7","  194",",,7",,,"  200",",,7",,,"  283",",,7","  228",",,7",,,"  239",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-13","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  122",",,7",,,,,,,,,"  119",",,7,0800",,,,,,,,,"  128",",,7","  283",",,7",,,,,,,"  172",",,7","  211",",,7",,,"  211",",,7",,,"  306",",,7","  239",",,7",,,"  250",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-14","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  139",",,7",,,,,,,,,"  152",",,7,0800",,,,,,,,,,,,,,,,,,,"  172",",,7","  211",",,7",,,"  211",",,7",,,"  339",",,7","  261",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-15","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  156",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,"  156",",,7","  306",",,7",,,,,,,"  228",",,7","  250",",,7",,,"  244",",,7",,,"  328",",,7","  267",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-16","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  144",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,"  150",",,7","  300",",,7",,,,,,,"  222",",,7","  244",",,7",,,"  244",",,7",,,"  328",",,7","  267",",,7",,,"  261",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-17","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  106",",,7",,,,,,,,,"  142",",,7,0800",,,,,,,,,"  122",",,7","  317",",,7",,,,,,,"  217",",,7","  244",",,7",,,"  244",",,7",,,"  328",",,7","  267",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-18","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","   83",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,"  106",",,7","  294",",,7",,,,,,,"  206",",,7","  233",",,7",,,"  239",",,7",,,"  328",",,7","  261",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-19","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","   94",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,"  111",",,7","  278",",,7",,,,,,,"  206",",,7","  228",",,7",,,"  256",",I,7",,,"  322",",,7","  261",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-20","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  106",",,7",,,,,,,,,"  168",",,7,0800",,,,,,,,,"  133",",,7","  294",",,7",,,,,,,"  194",",,7","  239",",,7",,,"  228",",,7",,,"  311",",,7","  250",",,7",,,"  244",",I,7",,,,,,,,,,,,,,
"USC00245761","2017-07-21","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  100",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,"  128",",,7","  311",",,7",,,,,,,"  194",",,7","  233",",,7",,,"  222",",,7",,,"  322",",,7","  256",",,7",,,"  261",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-22","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","   89",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,"  100",",,7","  272",",,7",,,,,,,"  194",",,7","  233",",,7",,,"  233",",,7",,,"  311",",,7","  256",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-23","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  128",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,"  106",",,7","  294",",,7",,,,,,,"  194",",,7","  244",",,7",,,"  222",",,7",,,"  317",",,7","  256",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-24","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  111",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,"  133",",,7","  333",",,7",,,,,,,"  211",",,7","  233",",,7",,,"  228",",,7",,,"  344",",,7","  267",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-25","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   78",",,7",,,,,,,,,"  102",",,7,0800",,,,,,,,,"  117",",,7","  283",",,7",,,,,,,"  206",",,7","  244",",,7",,,"  239",",,7",,,"  317",",,7","  261",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-26","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","   94",",,7",,,,,,,,,"  124",",,7,0800",,,,,,,,,"  122",",,7","  256",",,7",,,,,,,"  206",",,7","  233",",,7",,,"  233",",,7",,,"  306",",,7","  250",",,7",,,"  261",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-27","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  144",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,"  128",",,7","  306",",,7",,,,,,,"  206",",,7","  233",",,7",,,"  233",",,7",,,"  333",",,7","  261",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-28","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  128",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,"  150",",,7","  289",",,7",,,,,,,"  222",",,7","  244",",,7",,,"  244",",,7",,,"  317",",,7","  261",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-29","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  150",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,"  156",",,7","  317",",,7",,,,,,,"  222",",,7","  239",",,7",,,"  239",",,7",,,"  339",",,7","  272",",,7",,,"  283",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-30","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  150",",,7",,,,,,,,,"  119",",,7,0800",,,,,,,,,"  150",",,7","  294",",,7",,,,,,,"  233",",,7","  250",",,7",,,"  250",",,7",,,"  339",",,7","  272",",,7",,,"  283",",,7",,,,,,,,,,,,,,
"USC00245761","2017-07-31","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  122",",,7",,,,,,,,,"  142",",,7,0800",,,,,,,,,"  128",",,7","  289",",,7",,,,,,,"  217",",,7","  256",",,7",,,"  250",",,7",,,"  350",",,7","  272",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00245761","2017-08-01","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  117",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,"  128",",,7","  300",",,7","  217",",,7,0800",,,,,"  217",",,7","  250",",,7",,,"  244",",,7",,,"  333",",,7","  272",",,7",,,"  283",",,7",,,,,,,,,,,,,,
"USC00245761","2017-08-02","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","   89",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,"  122",",,7","  294",",,7","  194",",,7,0800",,,,,"  211",",,7","  244",",,7",,,"  239",",,7",,,"  322",",,7","  267",",,7",,,"  283",",,7",,,,,,,,,,,,,,
"USC00245761","2017-08-03","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   72",",,7",,,,,,,,,"   48",",,7,0800",,,,,,,,,"  122",",,7","  228",",,7","  139",",,7,0800",,,,,"  194",",,7","  233",",,7",,,"  239",",,7",,,"  267",",,7","  244",",,7",,,"  250",",,7",,,,,,,,,,,,,,
"USC00245761","2017-08-04","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  111",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,"  111",",,7","  267",",,7","  183",",,7,0800",,,,,"  194",",,7","  228",",,7",,,"  228",",,7",,,"  306",",,7","  250",",,7",,,"  261",",,7",,,,,,,,,,,,,,
"USC00245761","2017-08-05","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  100",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,"  117",",,7","  267",",,7","  189",",,7,0800",,,,,"  194",",,7","  228",",,7",,,"  233",",,7",,,"  272",",,7","  244",",,7",,,"  261",",,7",,,,,,,,,,,,,,
"USC00245761","2017-08-06","47.0573","-109.951","1310.6","MOCCASIN EXPERIMENT STATION, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   67",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,"  111",",,7","  194",",,7","  128",",,7,0800",,,,,"  161",",,7","  200",",,7",,,"  211",",,7",,,"  228",",,7","  228",",,7",,,"  233",",,7",,,,,,,,,,,,,,
