"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00024157","2018-08-16","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  344",",,W","  178",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,"  248","H,,S",,,,,"  200",",,W","  270",",,W",,,,,,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-17","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  306",",,W","  189",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,"  259","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-18","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  283",",,W","  150",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,"  223","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-19","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  250",",,W","  144",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,"  207","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-20","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  261",",,W","  133",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,,,,,,,"  196","H,,S",,,,,"   40",",,W","   60",",,W",,,,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-21","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  283",",,W","  133",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,"  196","H,,S",,,,,"   50",",,W","   20",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-22","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  306",",,W","  122",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,"  211","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-23","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  283",",,W","  144",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,"  221","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-24","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  233",",,W","  122",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,,,,,,,"  193","H,,S",,,,,"  210",",,W","  240",",,W",,,,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-25","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  211",",,W","   89",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,,,"  156","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-26","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   15",",,W,2400","    0",",,W,","    0",",,W,","  178",",,W","  117",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,,,"  159","H,,S",,,,,"  220",",,W",,,,,,,,,,,,,"   81",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-27","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   28",",,W,2400","    0",",,W,","    0",",,W,","  200",",,W","  111",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,,,"  134","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,,,"   72",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-28","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  239",",,W","   89",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,,,"  154","H,,S",,,,,"  270",",,W","  250",",,W",,,,,,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-29","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  283",",,W","  117",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,,,"  188","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,,,"  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-30","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  250",",,W","  122",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,,,"  196","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-08-31","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  233",",,W","   94",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,,,"  172","H,,S",,,,,"  250",",,W","  220",",,W",,,,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-01","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  233",",,W","  100",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,"  169","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-02","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  250",",,W","  100",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,,,"  172","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-03","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  256",",,W","  133",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,"  192","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-04","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  244",",,W","  106",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"  178","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-05","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  278",",,W","   94",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,"  174","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-06","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  306",",,W","  117",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,"  201","H,,S",,,,,"   60",",,W","  240",",,W",,,,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-07","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  289",",,W","  139",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,"  216","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,,,"  165",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-08","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  239",",,W","  139",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,,,"  207","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,,,"  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-09","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  233",",,W","  106",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,,,"  171","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-10","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  211",",,W","  128",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,"  176","H,,S",,,,,"  240",",,W","  220",",,W",,,,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-11","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  189",",,W","  106",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,"  146","H,,S",,,,,"  240",",,W","  230",",,W",,,,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-12","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  189",",,W","   83",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,"  132","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-13","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  189",",,W","   67",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,,,"  128","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-14","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  211",",,W","   78",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"  133","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-15","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    3",",,W,2400","    0",",,W,","    0",",,W,","  217",",,W","  106",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,"  162","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-16","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    3",",,W,2400","    0",",,W,","    0",",,W,","  189",",,W","   94",",,W",,,,,"   61",",,W",,,,,,,,,,,,,,,,,,,,,"  145","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,,,"  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-17","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  183",",,W","   44",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"  119","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-18","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  211",",,W","   44",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,,,,,"  123","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-19","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  217",",,W","   61",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,"  129","H,,S",,,,,"  250",",,W","   20",",,W",,,,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-20","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  183",",,W","   67",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,"  130","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-21","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  217",",,W","   94",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,"  148","H,,S",,,,,"  200",",,W","  230",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-22","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  200",",,W","  117",",,W",,,,,"   68",",,W",,,,,,,,,,,,,,,,,,,,,"  172","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,,,"  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-23","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  167",",,W","   78",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,,,"  129","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-24","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  194",",,W","   67",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,"  131","H,,S",,,,,"  240",",,W","  230",",,W",,,,,,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-25","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  211",",,W","   56",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"  128","H,,S",,,,,"  280",",,W","  310",",,W",,,,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-26","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  228",",,W","   67",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,"  143","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-27","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  239",",,W","   83",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,"  161","H,,S",,,,,"  350",",,W","   30",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-28","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  206",",,W","   94",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,"  157","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-29","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  189",",,W","   78",",,W",,,,,"   64",",,W",,,,,,,,,,,,,,,,,,,,,"  133","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-09-30","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  128",",,W","   67",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,"   97","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-10-01","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  200",",,W","   83",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,"  114","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-10-02","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0","T,,W,2400","    0",",,W,","    0",",,W,","  194",",,W","   44",",,W",,,,,"   76",",,W",,,,,,,,,,,,,,,,,,,,,"  154","H,,S",,,,,"  250",",,W","  310",",,W",,,,,,,,,,,"  148",",,W","  179",",,W",,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-10-03","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  128",",,W","    0",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,"   75","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-10-04","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  139",",,W","   39",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,"   84","H,,S",,,,,"  230",",,W","  290",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-10-05","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   23",",,W,2400","    0",",,W,","    0",",,W,","  128",",,W","   11",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,"   76","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-10-06","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   15",",,W,2400","    0",",,W,","    0",",,W,","  139",",,W","   44",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,,,"   81","H,,S",,,,,"  210",",,W","   10",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-10-07","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","    0",",,W,2400","    0",",,W,","    0",",,W,","  111",",,W","   33",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"   76","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-10-08","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   30",",,W,2400","    0",",,W,","    0",",,W,","  117",",,W","   67",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,"   87","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,,,"   36",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024157","2018-10-09","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","   43",",,W,2400","    0",",,W,","    0",",,W,","  117",",,W","   50",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,,,"   80","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,,,"   98",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
