"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00152548","2020-01-22","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  -11",",,7","  -89",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-23","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   44",",,7","  -61",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-24","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   78",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-25","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   67",",,7","    6",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-26","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   22",",,7","  -22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-27","36.8077","-87.153","188.7","ELKTON, KY US","  191",",,7,0800",,,,,"   67",",,7","   -6",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-28","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-01-29","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   28",",,7","  -17",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-30","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   56",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-01-31","36.8077","-87.153","188.7","ELKTON, KY US","   58",",,7,0800",,,,,"   56",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-01","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   72",",,7","   28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-02","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-02-03","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  178",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-02-04","36.8077","-87.153","188.7","ELKTON, KY US","  122",",,7,0800",,,,,"  222",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-02-05","36.8077","-87.153","188.7","ELKTON, KY US","  173",",,7,0800",,,,,"  156",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-06","36.8077","-87.153","188.7","ELKTON, KY US","   33",",,7,0800",,,,,"   56",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-07","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   22",",,7","  -28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-08","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   11",",,7","  -22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-09","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-02-10","36.8077","-87.153","188.7","ELKTON, KY US","  264",",,7,0800",,,,,"  167",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-02-11","36.8077","-87.153","188.7","ELKTON, KY US","  208",",,7,0800",,,,,"  111",",,7","   28",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-12","36.8077","-87.153","188.7","ELKTON, KY US","    8",",,7,0800",,,,,"   44",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-13","36.8077","-87.153","188.7","ELKTON, KY US","  213",",,7,0800",,,,,"   61",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-14","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-02-15","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  -28",",,7"," -100",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-16","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   94",",,7","  -78",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-17","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-02-18","36.8077","-87.153","188.7","ELKTON, KY US","  147",",,7,0800",,,,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-02-19","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"  122",",,7","  -11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-20","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   89",",,7","  -11",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-21","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   50",",,7","  -72",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-22","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   33",",,7","  -83",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-23","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   94",",,7","  -78",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-24","36.8077","-87.153","188.7","ELKTON, KY US","   46",",,7,0800",,,,,"  122",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-25","36.8077","-87.153","188.7","ELKTON, KY US","  170",",,7,0800",,,,,"  111",",,7","   56",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-26","36.8077","-87.153","188.7","ELKTON, KY US","    5",",,7,0800",,,,,"  106",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-27","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   33",",,7","  -33",",,7",,,,,,,,,,,,,,,,
"USC00152548","2020-02-28","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00152548","2020-02-29","36.8077","-87.153","188.7","ELKTON, KY US","    0",",,7,0800",,,,,"   89",",,7","  -39",",,7",,,,,,,,,,,,,,,,
