"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00238466","2019-12-17","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   36",",,7,0730",,,,,"  -33",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0730",,
"USC00238466","2019-12-18","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  -22",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0730",,
"USC00238466","2019-12-19","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"    6",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,
"USC00238466","2019-12-20","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  128",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0730",,
"USC00238466","2019-12-21","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   89",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2019-12-22","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  133",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2019-12-23","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  133",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,
"USC00238466","2019-12-24","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2019-12-25","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2019-12-26","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  200",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,"  106",",,7,0730",,
"USC00238466","2019-12-27","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  167",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0730",,
"USC00238466","2019-12-28","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   18",",,7,0730",,,,,"   94",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2019-12-29","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  231",",,7,0730",,,,,"  156",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2019-12-30","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  111",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"   22",",,7,0730",,
"USC00238466","2019-12-31","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   28",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0730",,
"USC00238466","2020-01-01","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   78",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-02","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  150",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"   44",",,7,0730",,
"USC00238466","2020-01-03","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  128",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0730",,
"USC00238466","2020-01-04","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   89",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-05","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   67",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-06","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  133",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,
"USC00238466","2020-01-07","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  106",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0730",,
"USC00238466","2020-01-08","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  111",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0730",,
"USC00238466","2020-01-09","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  167",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"  117",",,7,0730",,
"USC00238466","2020-01-10","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   64",",,7,0730",,,,,"  161",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-11","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  394",",,7,0730",,,,,"  144",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-12","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   41",",,7,0730",,,,,"  -17",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-13","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   17",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-14","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  106",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,
"USC00238466","2020-01-15","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  117",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,0730",,
"USC00238466","2020-01-16","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  139",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0730",,
"USC00238466","2020-01-17","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    8",",,7,0730",,,,,"   17",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,
"USC00238466","2020-01-18","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  277",",,7,0730",,,,,"  106",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-19","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   94",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-20","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  -17",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-21","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    5",",,7,0730",,,,,"  -61",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0730",,
"USC00238466","2020-01-22","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   11",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0730",,
"USC00238466","2020-01-23","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   36",",,7,0730",,,,,"   17",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,
"USC00238466","2020-01-24","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   64",",,7,0730",,,,,"   39",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0730",,
"USC00238466","2020-01-25","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   36",",,7,0730",,,,,"   17",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-26","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   44",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-01-27","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   83",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,
"USC00238466","2020-01-28","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   44",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0730",,
"USC00238466","2020-01-29","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   36",",,7,0730",,,,,"   -6",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0730",,
"USC00238466","2020-01-30","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    5",",,7,0730",,,,,"    6",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,
"USC00238466","2020-01-31","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   33",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,
"USC00238466","2020-02-01","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   67",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-02-02","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  106",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-02-03","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  200",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,"   44",",,7,0730",,
"USC00238466","2020-02-04","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  222",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,"   22",",,7,0730",,
"USC00238466","2020-02-05","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   28",",,7,0730",,,,,"   28",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,
"USC00238466","2020-02-06","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   97",",,7,0730",,,,,"  -11",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0730",,
"USC00238466","2020-02-07","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   11",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-02-08","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   33",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-02-09","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   89",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-02-10","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   20",",,7,0730",,,,,"  139",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-02-11","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   61",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"   22",",,7,0730",,
"USC00238466","2020-02-12","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   72",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0730",,
"USC00238466","2020-02-13","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  114",",,7,0730",,,,,"   22",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,," -106",",,7,0730",,
"USC00238466","2020-02-14","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  -72",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,," -133",",,7,0730",,
"USC00238466","2020-02-15","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   17",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-02-16","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   61",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-02-17","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  156",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-02-18","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  133",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,
"USC00238466","2020-02-19","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   67",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0730",,
"USC00238466","2020-02-20","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   78",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0730",,
"USC00238466","2020-02-21","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   11",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0730",,
"USC00238466","2020-02-22","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   67",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-02-23","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  122",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-02-24","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  254",",,7,0730",,,,,"  150",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,0730",,
"USC00238466","2020-02-25","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  236",",,7,0730",,,,,"   72",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,
"USC00238466","2020-02-26","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   36",",,7,0730",,,,,"   44",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,
"USC00238466","2020-02-27","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   33",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0730",,
"USC00238466","2020-02-28","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    5",",,7,0730",,,,,"   89",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0730",,
"USC00238466","2020-02-29","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  117",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-03-01","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  167",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-03-02","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  183",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,"   33",",,7,0730",,
"USC00238466","2020-03-03","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   89",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0730",,
"USC00238466","2020-03-04","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  167",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,"   50",",,7,0730",,
"USC00238466","2020-03-05","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  128",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"   33",",,7,0730",,
"USC00238466","2020-03-06","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  150",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0730",,
"USC00238466","2020-03-07","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  128",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-03-08","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  194",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-03-09","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  114",",,7,0730",,,,,"  217",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,"  100",",,7,0730",,
"USC00238466","2020-03-10","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  127",",,7,0730",,,,,"  150",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0730",,
"USC00238466","2020-03-11","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   33",",,7,0730",,,,,"  111",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,0730",,
"USC00238466","2020-03-12","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  183",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,"   83",",,7,0730",,
"USC00238466","2020-03-13","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  194",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0730",,
"USC00238466","2020-03-14","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  102",",,7,0730",,,,,"   94",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-03-15","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    5",",,7,0730",,,,,"   50",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,
"USC00238466","2020-03-16","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   38",",,7,0730",,,,,"   50",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0730",,
"USC00238466","2020-03-17","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    8",",,7,0730",,,,,"   67",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   50",",,7,0730",,
"USC00238466","2020-03-18","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  130",",,7,0730",,,,,"  111",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,0730",,
"USC00238466","2020-03-19","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  140",",,7,0730",,,,,"  167",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,0730",,
"USC00238466","2020-03-20","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   41",",,7,0730",,,,,"  211",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,"  100",",,7,0730",,
"USC00238466","2020-03-21","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  100",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0730",,
"USC00238466","2020-03-22","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  168",",,7,0730",,,,,"   61",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-03-23","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   36",",,7,0730",,,,,"   94",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0730",,
"USC00238466","2020-03-24","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   53",",,7,0730",,,,,"  139",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,0730",,
"USC00238466","2020-03-25","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   84",",,7,0730",,,,,"  122",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0730",,
"USC00238466","2020-03-26","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  217",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,"  133",",,7,0730",,
"USC00238466","2020-03-27","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  272",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,"  150",",,7,0730",,
"USC00238466","2020-03-28","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   20",",,7,0730",,,,,"  278",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,"  183",",,7,0730",,
"USC00238466","2020-03-29","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   71",",,7,0730",,,,,"  228",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,0730",,
"USC00238466","2020-03-30","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  206",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0730",,
"USC00238466","2020-03-31","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  211",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,"  106",",,7,0730",,
"USC00238466","2020-04-01","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  189",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,0730",,
"USC00238466","2020-04-02","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  233",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,"  150",",,7,0730",,
"USC00238466","2020-04-03","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  239",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,"   89",",,7,0730",,
"USC00238466","2020-04-04","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","  127",",,7,0730",,,,,"   89",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,
"USC00238466","2020-04-05","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   56",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-04-06","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  139",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238466","2020-04-07","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  217",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,"  178",",,7,0730",,
"USC00238466","2020-04-08","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  289",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,"  144",",,7,0730",,
"USC00238466","2020-04-09","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  322",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,"   83",",,7,0730",,
"USC00238466","2020-04-10","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  161",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,
"USC00238466","2020-04-11","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  172",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"  106",",,7,0730",,
"USC00238466","2020-04-12","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   71",",,7,0730",,,,,"  200",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,"  133",",,7,0730",,
"USC00238466","2020-04-13","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","   76",",,7,0730",,,,,"  178",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,
"USC00238466","2020-04-14","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"   78",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"   50",",,7,0730",,
"USC00238466","2020-04-15","38.25974","-93.41358","229.8","TRUMAN DAM AND RESERVOIR, MO US","    0",",,7,0730",,,,,"  117",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0730",,
