"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00328840","2020-03-06","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   28",",,7","  -28",",,7",,,,,,,,,"  -11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-07","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   83",",,7","  -28",",,7",,,,,,,,,"    6",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-08","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  133",",,7","  -39",",,7",,,,,,,,,"  -22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-09","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  -22",",,7","  -83",",,7",,,,,,,,,"  -83",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-10","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   11",",,7","  -83",",,7",,,,,,,,,"  -50",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-11","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   78",",,7","  -50",",,7",,,,,,,,,"  -50",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-12","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  117",",,7","  -50",",,7",,,,,,,,,"   -6",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-13","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   33",",,7","  -17",",,7",,,,,,,,,"   -6",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-14","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   -6",",,7","  -94",",,7",,,,,,,,,"  -94",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-15","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  -11",",,7","  -94",",,7",,,,,,,,,"  -83",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-16","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  -11",",,7","  -83",",,7",,,,,,,,,"  -78",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-17","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  -22",",,7"," -144",",,7",,,,,,,,," -128",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-18","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500","    0","T,,7",,,"   61",",,7"," -128",",,7",,,,,,,,,"  -39",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-19","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   97",",,7,0500","  102",",,7","  102",",,7","  -33",",,7"," -117",",,7",,,,,,,,," -117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-20","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","  102",",,7","  -78",",,7"," -222",",,7",,,,,,,,," -183",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-21","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","   76",",,7","  -28",",,7"," -222",",,7",,,,,,,,,"  -78",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-22","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","   51",",,7","   22",",,7"," -117",",,7",,,,,,,,," -106",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-23","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","   25",",,7","   50",",,7"," -106",",,7",,,,,,,,,"  -72",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-24","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  128",",,7","  -72",",,7",,,,,,,,,"   22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-25","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  122",",,7","  -56",",,7",,,,,,,,,"  -33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-26","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   44",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-27","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"   94",",,7","  -39",",,7",,,,,,,,,"  -11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-28","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  139",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-29","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  156",",,7","  -39",",,7",,,,,,,,,"    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-30","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  172",",,7","  -11",",,7",,,,,,,,,"    6",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-03-31","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7",,,"  189",",,7","    6",",,7",,,,,,,,,"   39",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-04-01","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,H,0500",,,,,"  167",",,H","   -6",",,H",,,,,,,,,"   11",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-04-02","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   76",",,H,0500",,,,,"   11",",,H"," -128",",,H",,,,,,,,," -122",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-04-17","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,H,0500",,,,,"   61",",,H","  -72",",,H",,,,,,,,,"  -33",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-04-18","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,H,0500",,,,,"  156",",,H","  -33",",,H",,,,,,,,,"   22",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-04-19","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,H,0500",,,,,"  128",",,H","  -78",",,H",,,,,,,,,"  -17",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-04-23","47.5213","-100.8883","577.0","TURTLE LAKE, ND US",,,,,,,,,,,,,,,,,,,"   67",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-04-24","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,H,0500",,,,,"  194",",,H","   11",",,H",,,,,,,,,"   11",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-04-25","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,H,0500",,,,,"  211",",,H","   11",",,H",,,,,,,,,"   61",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-04-26","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   71",",,H,0500",,,,,"  167",",,H","   22",",,H",,,,,,,,,"   33",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-05-12","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,H,0500",,,,,"  128",",,H","  -39",",,H",,,,,,,,,"  -11",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-05-13","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,H,0500",,,,,"  133",",,H","  -11",",,H",,,,,,,,,"   50",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-05-14","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   36",",,H,0500",,,,,"  128",",,H","   50",",,H",,,,,,,,,"   50",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2020-05-15","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,H,0500",,,,,"  144",",,H","   -6",",,H",,,,,,,,,"   39",",,H,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
