"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00299156","2019-02-13","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800","  217",",,7",,,,,,,"   22",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-14","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  122",",,7,0800","  488",",,7",,,,,,,"   44",",,7",,,"   78",",,7",,,,,,,,,,,,,,,"    1",",,7",,,,
"USC00299156","2019-02-15","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800","  314",",,7",,,,,,,"   67",",,7",,,"  106",",,7",,,,,,,,,,,,,,,"    1",",,7",,,,
"USC00299156","2019-02-16","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","  212",",,7",,,,,,,"   78",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-17","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","  306",",,7",,,,,,,"   50",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-18","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0800","  222",",,7",,,,,,,"   39",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-19","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0","T,,7,0800","    0","T,,7","    0","T,,7","  -50",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0800","  177",",,7",,,,,,,"   17",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-20","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   11",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  214",",,7",,,,,,,"   11",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-21","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  225",",,7",,,,,,,"   -6",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-22","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800","  180",",,7",,,,,,,"    6",",,7",,,"   72",",I,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-23","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    8",",,7,0800","    0","T,,7","    0","T,,7","  172",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800","  303",",,7",,,,,,,"  106",",I,7",,,"  122",",,7",,,,,,,,,,,,,,,"    1",",,7",,,,
"USC00299156","2019-02-24","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  167",",,7",,,,,,,"   33",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-25","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800","  238",",,7",,,,,,,"   17",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-26","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","  227",",,7",,,,,,,"   39",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-27","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","  262",",,7",,,,,,,"   44",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-02-28","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   44",",S,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","  126",",,7",,,,,,,"   44",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-01","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"  117",",,7,0800","   85",",,7",,,,,,,"   33",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-02","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800","  204",",,7",,,,,,,"   67",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-03","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    5",",,7,0800","    8",",,7","    0","T,,7","  194",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,," -100",",,7,0800","  269",",,7","    0","T,,N","    3",",,N",,,"   72",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-04","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    3",",,7,0800","   33",",,7","   25",",,7","  -89",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,," -117",",,7,0800","  177",",,7","    3",",,N","    3",",,N",,,"   44",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-05","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0","T,,7,0800","    0","T,,7","    0","T,,7","  -44",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","   76",",,7","    0","T,,N","    0","T,,N",,,"   22",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-06","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   22",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","   82",",,7",,,,,,,"   11",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-07","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800","  266",",,7",,,,,,,"   -6",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-08","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"  167",",,7,0800","  219",",,7",,,,,,,"   50",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-09","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800","  410",",,7",,,,,,,"   50",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-10","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","  266",",,7",,,,,,,"   61",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-11","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800","   85",",,7",,,,,,,"   72",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-12","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800","  182",",,7",,,,,,,"   72",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-13","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   43",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800","  340",",,7",,,,,,,"   72",",,7",,,"  100",",,7",,,"    1",",,7",,,,,,,,,,,"    1",",,7",,,,
"USC00299156","2019-03-14","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0","T,,7,0800","    0",",,7","    0",",,7","  167",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  454",",,7",,,,,,,"   17",",,7",,,"  111",",,7",,,,,,,,,,,,,,,"    1",",,7",,,,
"USC00299156","2019-03-15","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  126",",,7",,,,,,,"   39",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-16","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","   61",",,7",,,,,,,"   39",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-17","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","  106",",,7",,,,,,,"   56",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-18","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800","   98",",,7",,,,,,,"   50",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-19","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   94",",,7,0800","   98",",,7",,,,,,,"   67",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-20","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800","  175",",,7",,,,,,,"   78",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-21","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","   32",",,7",,,,,,,"   72",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-22","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    5",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   94",",,7,0800","   80",",,7",,,,,,,"   83",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-23","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800","  211",",,7",,,,,,,"   89",",,7",,,"  167",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-24","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  174",",,7",,,,,,,"   83",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-25","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   94",",,7,0800","  142",",,7",,,,,,,"  100",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-26","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800","   90",",,7",,,,,,,"   94",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-27","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  144",",,7,0800","  285",",,7",,,,,,,"  111",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-28","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,0800","  158",",,7",,,,,,,"  139",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-29","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,0800","  187",",,7",,,,,,,"  139",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-30","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800","  290",",,7",,,,,,,"  139",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-03-31","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  148",",,7",,,,,,,"   94",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-01","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","  -11",",,7",,,,,,,,,"   48",",,7,0800",,,,,,,,,,,,,"   33",",,7,0800","   76",",,7",,,,,,,"   94",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-02","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   33",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,"   39",",,7","  206",",,7","  106",",,7,0800","  127",",,7",,,,,,,"   89",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-03","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   22",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,"   61",",,7","  183",",,7","   67",",,7,0800","   95",",,7",,,,,,,"  100",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-04","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   28",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,"   44",",,7","  183",",,7","  128",",,7,0800","  212",",,7",,,,,,,"  100",",,7",,,"  167",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-05","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   78",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,"   67",",,7","  250",",,7","  139",",,7,0800","  101",",,7",,,,,,,"  133",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-06","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   72",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,"   72",",,7","  178",",,7","  106",",,7,0800","  146",",,7",,,,,,,"  128",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-07","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   72",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,"   72",",,7","  250",",,7","  144",",,7,0800","  146",",,7",,,,,,,"  117",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-08","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   56",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,"   83",",,7","  261",",,7","  111",",,7,0800","  117",",,7",,,,,,,"  133",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-09","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   72",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,"   94",",,7","  278",",,7","  133",",,7,0800","   64",",,7",,,,,,,"  144",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-10","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  100",",,7",,,,,,,,,"  124",",,7,0800",,,,,,,,,"  122",",,7","  267",",,7","  222",",,7,0800","  220",",,7",,,,,,,"  150",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-11","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","    0",",,7",,,,,,,,,"  201",",,7,0800",,,,,,,,,"   28",",,7","  211",",,7","    6",",,7,0800","  512",",,7",,,,,,,"  144",",,7",,,"  206",",,7",,,,,,,,,,,,,,,"    1",",,7",,,,
"USC00299156","2019-04-12","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","  -22",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,"   28",",,7","  150",",,7","   11",",,7,0800","  163",",,7",,,,,,,"  117",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-13","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    8",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,,,,,"   41",",,7,0800",,,,,,,,,"   22",",,7","  150",",,7","   28",",,7,0800","  111",",,7",,,,,,,"  100",",,7",,,"  161",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-14","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    5",",,7,0800","    0",",,7","    0",",,7","   83",",,7","    0",",,7",,,,,,,,,"   15",",,7,0800",,,,,,,,,"   33",",,7","  106",",,7","   44",",,7,0800","   80",",,7",,,,,,,"   89",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-15","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   44",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,"   33",",,7","  233",",,7","  150",",,7,0800","  264",",,7",,,,,,,"   89",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-16","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   56",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,"  111",",,7","  233",",,7","  161",",,7,0800","  245",",,7",,,,,,,"  106",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-17","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   89",",,7",,,,,,,,,"  221",",,7,0800",,,,,,,,,"   83",",,7","  261",",,7","  111",",,7,0800","  166",",,7",,,,,,,"  144",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-18","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","  157",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   61",",,7",,,,,,,,,"   53",",,7,0800",,,,,,,,,"   67",",,7","  139",",,7","   89",",,7,0800","  172",",,7",,,,,,,"  106",",,7",,,"  167",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-19","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   33",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,"   67",",,7","  239",",,7","   89",",,7,0800","  101",",,7",,,,,,,"  106",",,7",,,"  206",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-20","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   83",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"   72",",,7","  261",",,7","  144",",,7,0800","  105",",,7",,,,,,,"  117",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-21","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","   89",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,"  100",",,7","  272",",,7","  183",",,7,0800","  190",",,7",,,,,,,"  139",",,7",,,"  239",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-22","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","   61",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,"  106",",,7","  256",",,7","  128",",,7,0800","   85",",,7",,,,,,,"  156",",,7",,,"  233",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-23","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   51",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   83",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,"  100",",,7","  167",",,7","   89",",,7,0800","  219",",,7",,,,,,,"  144",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-24","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   22",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   67",",,7","  167",",,7","   89",",,7,0800","   77",",,7",,,,,,,"  106",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-25","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   72",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,"   83",",,7","  272",",,7","  122",",,7,0800","   50",",,7",,,,,,,"  100",",,7",,,"  228",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-26","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   78",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,"  106",",,7","  267",",,7","  128",",,7,0800","  164",",,7",,,,,,,"  144",",,7",,,"  233",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2019-04-27","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    5",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  128",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,"  111",",,7","  261",",,7","  183",",,7,0800","  282",",,7",,,,,,,"  156",",,7",,,"  233",",,7",,,,,,,,,,,,,,,,,,,,
