"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00066037","2020-02-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   12",",,a",,,"  250",",,a","  201",",,a",,,,,,,,,,,"  222","H,,S"
"ASN00066037","2020-02-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   12",",,a",,,"  248",",,a","  202",",,a",,,,,,,,,,,"  228","H,,S"
"ASN00066037","2020-02-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    4",",,a",,,"  318",",,a","  208",",,a",,,,,,,,,,,"  257","H,,S"
"ASN00066037","2020-02-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  130",",,a",,,"  304",",,a","  203",",,a",,,,,,,,,,,"  235","H,,S"
"ASN00066037","2020-02-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  240",",,a","  182",",,a",,,,,,,,,,,"  215","H,,S"
"ASN00066037","2020-02-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  258",",,a","  194",",,a",,,,,,,,,,,"  216","H,,S"
"ASN00066037","2020-02-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    4",",,a",,,"  239",",,a","  180",",,a",,,,,,,,,,,"  217","H,,S"
"ASN00066037","2020-02-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    6",",,a",,,"  267",",,a","  197",",,a",,,,,,,,,,,"  232","H,,S"
"ASN00066037","2020-02-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  290",",,a","  194",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00066037","2020-02-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  306",",,a","  209",",,a",,,,,,,,,,,"  260","H,,S"
"ASN00066037","2020-02-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  343",",,a","  225",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00066037","2020-02-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  278",",,a","  199",",,a",,,,,,,,,,,"  226","H,,S"
"ASN00066037","2020-02-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  245",",,a","  178",",,a",,,,,,,,,,,"  216","H,,S"
"ASN00066037","2020-02-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  285",",,a","  190",",,a",,,,,,,,,,,"  233","H,,S"
"ASN00066037","2020-03-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  307",",,a","  193",",,a",,,,,,,,,,,"  257","H,,S"
"ASN00066037","2020-03-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  396",",,a","  208",",,a",,,,,,,,,,,"  250","H,,S"
"ASN00066037","2020-03-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  218",",,a","  198",",,a",,,,,,,,,,,"  201","H,,S"
"ASN00066037","2020-03-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   76",",,a",,,"  263",",,a","  184",",,a",,,,,,,,,,,"  234","H,,S"
"ASN00066037","2020-03-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   52",",,a",,,"  240",",,a","  200",",,a",,,,,,,,,,,"  225","H,,S"
"ASN00066037","2020-03-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  320",",,a",,,"  268",",,a","  208",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00066037","2020-03-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  239",",,a","  192",",,a",,,,,,,,,,,"  196","H,,S"
"ASN00066037","2020-03-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  154",",,a",,,"  216",",,a","  168",",,a",,,,,,,,,,,"  191","H,,S"
"ASN00066037","2020-03-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   22",",,a",,,"  223",",,a","  163",",,a",,,,,,,,,,,"  192","H,,S"
"ASN00066037","2020-03-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   48",",,a",,,"  237",",,a","  171",",,a",,,,,,,,,,,"  194","H,,S"
"ASN00066037","2020-03-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  257",",,a","  159",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00066037","2020-03-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    4",",,a",,,"  260",",,a","  176",",,a",,,,,,,,,,,"  211","H,,S"
"ASN00066037","2020-03-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  270",",,a","  165",",,a",,,,,,,,,,,"  215","H,,S"
"ASN00066037","2020-03-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  196",",,a","  168",",,a",,,,,,,,,,,"  168","H,,S"
"ASN00066037","2020-03-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   86",",,a",,,"  200",",,a","  131",",,a",,,,,,,,,,,"  178","H,,S"
"ASN00066037","2020-03-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   70",",,a",,,"  214",",,a","  161",",,a",,,,,,,,,,,"  180","H,,S"
"ASN00066037","2020-03-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   60",",,a",,,"  235",",,a","  155",",,a",,,,,,,,,,,"  192","H,,S"
"ASN00066037","2020-03-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  275",",,a","  150",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00066037","2020-03-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  323",",,a","  174",",,a",,,,,,,,,,,"  254","H,,S"
"ASN00066037","2020-03-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  366",",,a","  205",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00066037","2020-03-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  251",",,a","  186",",,a",,,,,,,,,,,"  216","H,,S"
"ASN00066037","2020-03-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  300",",,a","  188",",,a",,,,,,,,,,,"  226","H,,S"
"ASN00066037","2020-03-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  220",",,a","  186",",,a",,,,,,,,,,,"  193","H,,S"
"ASN00066037","2020-03-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   20",",,a",,,"  229",",,a","  170",",,a",,,,,,,,,,,"  210","H,,S"
"ASN00066037","2020-03-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    6",",,a",,,"  239",",,a","  178",",,a",,,,,,,,,,,"  203","H,,S"
"ASN00066037","2020-03-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  158",",,a",,,"  215",",,a","  175",",,a",,,,,,,,,,,"  196","H,,S"
"ASN00066037","2020-03-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   24",",,a",,,"  233",",,a","  175",",,a",,,,,,,,,,,"  194","H,,S"
"ASN00066037","2020-03-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    8",",,a",,,"  249",",,a","  163",",,a",,,,,,,,,,,"  201","H,,S"
"ASN00066037","2020-03-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  172",",,a",,,"  252",",,a","  173",",,a",,,,,,,,,,,"  221","H,,S"
"ASN00066037","2020-03-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    8",",,a",,,"  270",",,a","  189",",,a",,,,,,,,,,,"  219","H,,S"
"ASN00066037","2020-03-31","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  255",",,a","  177",",,a",,,,,,,,,,,"  225","H,,S"
"ASN00066037","2020-04-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  252",",,a","  198",",,a",,,,,,,,,,,"  227","H,,S"
"ASN00066037","2020-04-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  257",",,a","  198",",,a",,,,,,,,,,,"  207","H,,S"
"ASN00066037","2020-04-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   42",",,a",,,"  261",",,a","  168",",,a",,,,,,,,,,,"  223","H,,S"
"ASN00066037","2020-04-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   48",",,a",,,"  274",",,a","  192",",,a",,,,,,,,,,,"  199","H,,S"
"ASN00066037","2020-04-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  255",",,a","  129",",,a",,,,,,,,,,,"  196","H,,S"
"ASN00066037","2020-04-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  232",",,a","  142",",,a",,,,,,,,,,,"  187","H,,S"
"ASN00066037","2020-04-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   48",",,a",,,"  209",",,a","  156",",,a",,,,,,,,,,,"  182","H,,S"
"ASN00066037","2020-04-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    8",",,a",,,"  199",",,a","  159",",,a",,,,,,,,,,,"  183","H,,S"
"ASN00066037","2020-04-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  210",",,a","  166",",,a",,,,,,,,,,,"  190","H,,S"
"ASN00066037","2020-04-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    6",",,a",,,"  238",",,a","  172",",,a",,,,,,,,,,,"  176","H,,S"
"ASN00066037","2020-04-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  116",",,a",,,"  276",",,a","  134",",,a",,,,,,,,,,,"  182","H,,S"
"ASN00066037","2020-04-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  205",",,a","  111",",,a",,,,,,,,,,,"  158","H,,S"
"ASN00066037","2020-04-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  228",",,a","  112",",,a",,,,,,,,,,,"  176","H,,S"
"ASN00066037","2020-04-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  267",",,a","  133",",,a",,,,,,,,,,,"  198","H,,S"
"ASN00066037","2020-04-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  284",",,a","  152",",,a",,,,,,,,,,,"  221","H,,S"
"ASN00066037","2020-04-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  273",",,a","  176",",,a",,,,,,,,,,,"  234","H,,S"
"ASN00066037","2020-04-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  277",",,a","  170",",,a",,,,,,,,,,,"  201","H,,S"
"ASN00066037","2020-04-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  233",",,a","  134",",,a",,,,,,,,,,,"  172","H,,S"
"ASN00066037","2020-04-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  210",",,a","  121",",,a",,,,,,,,,,,"  172","H,,S"
"ASN00066037","2020-04-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  217",",,a","  137",",,a",,,,,,,,,,,"  178","H,,S"
"ASN00066037","2020-04-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  266",",,a","  137",",,a",,,,,,,,,,,"  201","H,,S"
"ASN00066037","2020-04-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  261",",,a","  141",",,a",,,,,,,,,,,"  189","H,,S"
"ASN00066037","2020-04-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  266",",,a","  134",",,a",,,,,,,,,,,"  206","H,,S"
"ASN00066037","2020-04-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  277",",,a","  163",",,a",,,,,,,,,,,"  206","H,,S"
"ASN00066037","2020-04-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  272",",,a","  145",",,a",,,,,,,,,,,"  209","H,,S"
"ASN00066037","2020-04-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  290",",,a","  137",",,a",,,,,,,,,,,"  213","H,,S"
"ASN00066037","2020-04-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  227",",,a","  163",",,a",,,,,,,,,,,"  203","H,,S"
"ASN00066037","2020-04-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  245",",,a","  188",",,a",,,,,,,,,,,"  206","H,,S"
"ASN00066037","2020-04-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   30",",,a",,,"  280",",,a","  174",",,a",,,,,,,,,,,"  217","H,,S"
"ASN00066037","2020-04-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    6",",,a",,,"  198",",,a","  177",",,a",,,,,,,,,,,"  132","H,,S"
"ASN00066037","2020-05-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  222",",,a",,,"  181",",,a","  100",",,a",,,,,,,,,,,"  148","H,,S"
"ASN00066037","2020-05-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  201",",,a","  128",",,a",,,,,,,,,,,"  146","H,,S"
"ASN00066037","2020-05-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  182",",,a","  110",",,a",,,,,,,,,,,"  142","H,,S"
"ASN00066037","2020-05-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  179",",,a","   99",",,a",,,,,,,,,,,"  152","H,,S"
"ASN00066037","2020-05-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   56",",,a",,,"  191",",,a","  123",",,a",,,,,,,,,,,"  152","H,,S"
"ASN00066037","2020-05-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  238",",,a","  112",",,a",,,,,,,,,,,"  173","H,,S"
"ASN00066037","2020-05-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  250",",,a","  120",",,a",,,,,,,,,,,"  196","H,,S"
"ASN00066037","2020-05-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  283",",,a","  150",",,a",,,,,,,,,,,"  215","H,,S"
"ASN00066037","2020-05-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  272",",,a","  154",",,a",,,,,,,,,,,"  190","H,,S"
"ASN00066037","2020-05-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  182",",,a","  115",",,a",,,,,,,,,,,"  127","H,,S"
"ASN00066037","2020-05-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  180",",,a","   79",",,a",,,,,,,,,,,"  132","H,,S"
"ASN00066037","2020-05-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,,,"   84",",,a",,,,,,,,,,,"  154","H,,S"
"ASN00066037","2020-05-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,S",,,"  201",",,S","  100",",,S",,,,,,,,,,,"  144","H,,S"
"ASN00066037","2020-05-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   28",",,S",,,"  177",",,S","   95",",,S",,,,,,,,,,,"  146","H,,S"
"ASN00066037","2020-05-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   76",",,S",,,"  161",",,S","  104",",,S",,,,,,,,,,,"  133","H,,S"
"ASN00066037","2020-05-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    3",",,S",,,"  192",",,S","  100",",,S",,,,,,,,,,,"  142","H,,S"
"ASN00066037","2020-05-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    5",",,S",,,"  204",",,S","   95",",,S",,,,,,,,,,,"  153","H,,S"
"ASN00066037","2020-05-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    5",",,S",,,"  191",",,S","  113",",,S",,,,,,,,,,,"  167","H,,S"
"ASN00066037","2020-05-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,S",,,"  224",",,S",,,,,,,,,,,,,"  173","H,,S"
"ASN00066037","2020-05-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,S",,,"  254",",,S","  124",",,S",,,,,,,,,,,"  199","H,,S"
"ASN00066037","2020-05-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  290",",,S",,,"  190",",,S",,,,,,,,,,,,,"  131","H,,S"
"ASN00066037","2020-05-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   25",",,S",,,"  167",",,S","   89",",,S",,,,,,,,,,,"  142","H,,S"
"ASN00066037","2020-05-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,S",,,"  177",",,S","  113",",,S",,,,,,,,,,,"  153","H,,S"
"ASN00066037","2020-05-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    3",",,S",,,,,"  136",",,S",,,,,,,,,,,"  152","H,,S"
"ASN00066037","2020-05-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  249",",,S",,,"  160",",,S",,,,,,,,,,,,,"  143","H,,S"
"ASN00066037","2020-05-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,S",,,"  200",",,S",,,,,,,,,,,,,"  159","H,,S"
"ASN00066037","2020-05-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,S",,,"  184",",,S",,,,,,,,,,,,,"  148","H,,S"
"ASN00066037","2020-05-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    3",",,S",,,"  219",",,S","  114",",,S",,,,,,,,,,,"  156","H,,S"
"ASN00066037","2020-05-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   56",",,S",,,"  166",",,S",,,,,,,,,,,,,"  138","H,,S"
"ASN00066037","2020-05-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,S",,,"  207",",,S","  105",",,S",,,,,,,,,,,"  161","H,,S"
"ASN00066037","2020-05-31","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,S",,,"  224",",,S","  116",",,S",,,,,,,,,,,"  172","H,,S"
"ASN00066037","2020-06-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   36",",,S",,,"  237",",,S",,,,,,,,,,,,,"  148","H,,S"
"ASN00066037","2020-06-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,S",,,,,"   79",",,S",,,,,,,,,,,"  118","H,,S"
"ASN00066037","2020-06-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS",,,,,"  174",",,S","   86",",,S",,,,,,,,,,,"  144","H,,S"
