"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00129430","2019-01-27","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   15",",,7,0800","   25",",,7,0800","   51",",,7,0800","  -22",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,," -183",",,7,0800",,,,,"  -78",",,7","  -56",",,7","  -22",",,7","   -6",",,7",,,"  -44",",,7","  -22",",,7","  -17",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-01-28","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0","T,,7,0800","    0",",,7,0800","   25",",,7,0800","    6",",,7"," -200",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,"  -61",",,7","  -72",",,7","  -28",",,7","    6",",,7",,,"  -11",",,7","  -33",",,7","  -17",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00129430","2019-01-29","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   28",",,7,0800","    0","T,,7,0800","   25",",,7,0800","   22",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,," -161",",,7,0800",,,,,"  -78",",,7","  -67",",,7","  -39",",,7","  -22",",,7",,,"  -17",",,7","  -22",",,7","  -28",",,7","   56",",,7",,,,,,,,,,,,,,
"USC00129430","2019-01-30","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800"," -106",",,7"," -272",",,7",,,,,,,,,,,,,,,,,,," -272",",,7,0800",,,,," -161",",,7"," -133",",,7","  -72",",,7","  -83",",,7",,,"  -17",",,7","  -33",",,7","    0",",,7","  -67",",I,7",,,,,,,,,,,,,,
"USC00129430","2019-01-31","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800"," -206",",,7"," -283",",,7",,,,,,,,,,,,,,,,,,," -239",",,7,0800",,,,," -167",",,7"," -150",",,7","  -94",",,7","  -50",",,7",,,"  -67",",,7","  -89",",,7","  -50",",,7","  -44",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   41",",,7,0800","   64",",,7,0800","   76",",,7,0800"," -122",",,7"," -239",",,7",,,,,,,,,,,,,,,,,,," -122",",,7,0800",,,,," -150",",,7"," -144",",,7","  -72",",,7","  -39",",,7",,,"  -39",",,7","  -67",",,7","  -50",",,7","  -22",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","  -56",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"  -72",",,7","  -67",",,7","  -67",",,7","  -28",",,7",,,"  -22",",,7","  -44",",,7","  -39",",,7","  -28",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,"  -39",",,7","  -50",",,7","  -44",",,7","  -39",",,7",,,"    6",",,7","  -22",",,7","  -17",",,7","  -22",",I,7",,,,,,,,,,,,,,
"USC00129430","2019-02-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,"    6",",,7","  -44",",,7","  -22",",,7","  -11",",I,7",,,"   33",",,7","    0",",,7","  -17",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   11",",,7","   -6",",,7","  -17",",,7","  -11",",,7",,,"   39",",,7","   22",",,7","  -11",",,7","  -11",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   81",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"   11",",,7","    0",",,7","  -33",",,7","  -11",",,7",,,"   28",",,7","    0",",,7","  -11",",,7","   -6",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,"   22",",,7","   -6",",,7","  -11",",,7","  -11",",,7",,,"   50",",,7","   22",",,7","    0",",,7","   -6",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,," -117",",,7,0800",,,,,"  -11",",,7","   -6",",,7","   -6",",,7","  -39",",,7",,,"   94",",,7","   44",",,7","    6",",,7","  -11",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -72",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,," -128",",,7,0800",,,,,"  -56",",,7","  -56",",,7","   -6",",,7","  -11",",,7",,,"    6",",,7","   -6",",,7","   -6",",,7","  -11",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -33",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"  -56",",,7","  -50",",,7","  -11",",,7","  -11",",,7",,,"    6",",,7","  -11",",,7","   -6",",,7","  -11",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   25",",,7,0800","   25",",,7,0800","   25",",,7,0800","    0",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"  -28",",,7","  -28",",,7","  -11",",,7","  -11",",,7",,,"   11",",,7","  -22",",,7","    0",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  160",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"    0",",,7","  -22",",,7","  -17",",,7","  -17",",,7",,,"    6",",,7","  -22",",,7","    0",",,7","  -11",",,7","    1",",,7",,,,,,,,,,,,
"USC00129430","2019-02-13","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","   28",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,"  -44",",,7","  -28",",,7","  -17",",,7","  -50",",,7",,,"   -6",",,7","  -17",",,7","   -6",",,7","  -11",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-14","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,"  -44",",,7","  -33",",,7","  -17",",,7","  -22",",,7",,,"   11",",,7","  -17",",,7","    0",",,7","   -6",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-15","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,"    6",",,7","  -11",",,7","   -6",",,7","  -22",",,7",,,"   28",",,7","  -11",",,7","    0",",,7","  -17",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-16","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -50",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"  -22",",,7","  -22",",,7","  -17",",,7","  -17",",,7",,,"    6",",,7","  -17",",,7","  -11",",,7","  -17",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-17","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -17",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"  -17",",,7","  -22",",,7","  -17",",,7","  -22",",,7",,,"  -17",",,7","  -11",",,7","  -11",",,7","  -22",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-18","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   13",",,7,0800","   13",",,7,0800","    0",",,7,0800","  -22",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"  -17",",,7","  -22",",,7","  -11",",,7","  -17",",,7",,,"    0",",,7","  -22",",,7","    0",",,7","  -11",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-19","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","    0",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"  -11",",,7","  -22",",,7","  -11",",,7","  -22",",,7",,,"    6",",,7","  -17",",,7","   -6",",,7","  -17",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-20","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   43",",,7,0800","   13",",,7,0800","   25",",,7,0800","   11",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"  -17",",,7","  -22",",,7","  -17",",,7","  -17",",,7",,,"    6",",,7","  -11",",,7","   -6",",,7","  -11",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-21","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"    6",",,7","  -11",",,7","    0",",,7","  -28",",,7",,,"    6",",,7","   -6",",,7","    6",",,7","  -22",",I,7",,,,,,,,,,,,,,
"USC00129430","2019-02-22","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"    6",",,7","  -11",",,7","  -11",",,7","  -11",",I,7",,,"   33",",,7","    0",",,7","    0",",,7","  -11",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-23","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"   11",",,7","  -11",",,7","  -11",",,7","  -11",",,7",,,"   83",",,7","   22",",,7","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-24","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,"   17",",,7","    0",",,7","  -11",",,7","    0",",,7",,,"   72",",,7","   44",",,7","   17",",,7","   11",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-25","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,," -106",",,7,0800",,,,,"  -33",",,7","  -28",",,7","    0",",,7","  -11",",,7",,,"   50",",,7","   22",",,7","   11",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-26","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -11",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"  -28",",,7","  -28",",,7","  -17",",,7","    0",",,7",,,"    6",",,7","    0",",,7","   11",",,7","    6",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-27","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"    6",",,7","   -6",",,7","   -6",",,7","    0",",,7",,,"   44",",,7","    6",",,7","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-02-28","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,"   -6",",,7","  -17",",,7","  -11",",,7","   -6",",,7",,,"   33",",,7","   11",",,7","   -6",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","    6",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"   -6",",,7","  -11",",,7","  -11",",,7","   -6",",,7",,,"   22",",,7","   -6",",,7","    6",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,"  -11",",,7","   -6",",,7","  -11",",,7","    0",",,7",,,"   89",",,7","   44",",,7","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"  -11",",,7","  -11",",,7","  -11",",,7","    0",",,7",,,"   11",",,7","    0",",,7","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    5",",,7,0800","   25",",,7,0800","   25",",,7,0800","  -28",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,," -189",",,7,0800",,,,,"  -78",",,7","  -83",",,7","   -6",",,7","   -6",",,7",,,"    6",",,7","  -11",",,7","    6",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800"," -122",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,," -128",",,7,0800",,,,,"  -94",",,7","  -72",",,7","  -28",",,7","   -6",",,7",,,"    6",",,7","  -17",",,7","  -11",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","  -72",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,," -128",",,7,0800",,,,,"  -83",",,7","  -94",",,7","  -44",",,7","    0",",,7",,,"    6",",,7","  -17",",,7","  -33",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -33",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,"  -78",",,7","  -89",",,7","  -33",",,7","   -6",",,7",,,"   28",",,7","  -17",",,7","   -6",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -11",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"  -33",",,7","  -50",",,7","  -22",",,7","   -6",",,7",,,"   17",",,7","  -17",",I,7","   -6",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,"    0",",,7","    0",",I,7","  -22",",,7","    0",",,7",,,"   56",",,7","   28",",,7","   -6",",,7","    6",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  254",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"   17",",,7","  -11",",,7","  -22",",,7","    0",",,7",,,"   44",",,7","    6",",,7","  -11",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"   17",",,7","    0",",,7","  -11",",,7","   -6",",,7",,,"   56",",,7","   17",",,7","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"   11",",,7","   -6",",,7","  -33",",,7","   -6",",,7",,,"  122",",,7","   72",",,7","    0",",,7","    0",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-13","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,"   11",",,7","   -6",",,7","  -17",",,7","  -11",",,7",,,"  106",",,7","   67",",,7","   17",",,7","   -6",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-14","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,"   44",",,7","   22",",,7","   17",",,7","  -11",",,7",,,"  144",",,7","   94",",,7","   56",",,7","   17",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-15","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"   50",",,7","   50",",,7","   50",",,7","   17",",,7",,,"  183",",,7","  139",",,7","   83",",,7","   17",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-16","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","   28",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"    6",",,7","    6",",,7","   22",",,7","   17",",,7",,,"   50",",,7","   50",",,7","   50",",,7","   17",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-17","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    3",",,7,0800","    3",",,7,0800","    0","T,,7,0800","   61",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"    6",",,7","    6",",,7","   17",",,7","   11",",,7",,,"  117",",,7","   83",",,7","   44",",,7","   17",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-18","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"    0",",,7","    0",",,7","    6",",,7","   17",",,7",,,"   94",",,7","   61",",,7","   39",",,7","   17",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-19","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"    6",",,7","    0",",,7","   17",",,7","    6",",,7",,,"  106",",,7","   78",",,7","   39",",,7","   11",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-20","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,"    6",",,7","    0",",,7","   11",",,7","   11",",,7",,,"  167",",,7","  117",",,7","   67",",,7","   28",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-21","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"   39",",,7","   28",",,7","   22",",,7","   28",",,7",,,"   72",",,7","   50",",,7","   44",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-22","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,"   17",",,7","   11",",,7","   11",",,7","   33",",,7",,,"   83",",,7","   56",",,7","   28",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-23","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,"   11",",,7","    0",",,7","   22",",,7","   28",",,7",,,"  122",",,7","   83",",,7","   50",",,7","   28",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-24","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,"    0",",,7","   -6",",,7","   22",",,7","   33",",,7",,,"  194",",,7","  139",",,7","   78",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-25","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,"   50",",,7","   28",",,7","   50",",,7","   28",",,7",,,"  117",",,7","   56",",,7","   61",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-26","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"    0",",,7","    6",",,7","   33",",,7","   28",",,7",,,"  150",",,7","  111",",,7","   72",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-27","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"    6",",,7","    6",",,7","   33",",,7","   28",",,7",,,"  172",",,7","  122",",,7","   67",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-28","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,,"    0",",,7","    6",",,7","    0",",,7","   44",",,7",,,"  211",",,7","  161",",,7","   94",",,7","   44",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-29","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,"   78",",,7","   61",",,7","   56",",,7","   39",",,7",,,"  211",",,7","  167",",,7","  100",",,7","   56",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-30","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  226",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,"   94",",,7","   89",",,7","   89",",,7","   56",",,7",,,"  156",",,7","  128",",,7","   94",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00129430","2019-03-31","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","  130",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -22",",,7",,,,,,,"    0",",,7,0800",,,,,,,"    0",",,7","   56",",G,7","  -22",",,7,0800",,,,,"   17",",,7","   17",",,7","   44",",,7","   44",",,7",,,"   94",",,7","   89",",,7","   94",",,7","   72",",,7",,,,,,,,,,,,,,
