"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00129670","2019-04-20","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-21","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-22","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-23","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-24","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-25","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-26","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  160",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-27","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-28","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   94",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-29","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-30","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  191",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-01","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  183",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-02","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  117",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-03","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-04","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-05","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-06","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-07","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-08","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-09","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-10","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-11","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-12","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-13","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  102",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-14","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-15","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-16","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-17","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-18","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-19","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-20","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-21","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-22","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  124",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-23","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  160",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-24","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-25","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-26","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  224",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-27","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-28","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  236",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-29","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-30","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-05-31","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-01","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-02","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-03","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-04","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-05","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-06","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-07","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-08","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-09","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-10","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  254",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-11","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-12","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-13","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-14","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-15","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-16","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   79",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-17","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-18","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-19","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-20","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  109",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-21","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-22","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-23","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-24","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   61",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-25","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-26","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-27","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   86",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-28","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-29","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-06-30","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-01","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-02","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-03","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-04","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-05","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-06","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-07","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  155",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-08","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-09","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-10","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-11","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-12","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-13","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-14","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  102",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-15","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-07-16","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
