"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00317813","2019-05-14","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  244",",,7","  133",",,7",,,,,"  211",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-15","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  233",",,7","   72",",,7",,,,,"  200",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-16","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  250",",,7","  111",",,7",,,,,"  222",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-17","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  267",",,7","  211",",,7",,,,,"  239",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-18","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  278",",,7","  217",",,7",,,,,"  244",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-19","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  272",",,7","  194",",,7",,,,,"  250",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-20","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  272",",,7","  200",",,7",,,,,"  250",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-21","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  294",",,7","  222",",,7",,,,,"  256",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-22","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  267",",,7","  206",",,7",,,,,"  244",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-23","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  272",",,7","  172",",,7",,,,,"  250",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-24","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  339",",,7","  211",",,7",,,,,"  294",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-25","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  294",",,7","  211",",,7",,,,,"  294",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-26","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  328",",,7","  250",",,7",,,,,"  294",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-27","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  356",",,7","  211",",,7",,,,,"  283",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-28","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  322",",,7","  211",",,7",,,,,"  294",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-29","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  356",",,7","  222",",,7",,,,,"  289",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-30","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  306",",,7","  250",",,7",,,,,"  283",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-05-31","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0","T,,7,1800",,,,,"  306",",,7","  228",",,7",,,,,"  228",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-01","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   81",",,7,1800",,,,,"  283",",,7","  172",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-02","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   20",",,7,1800",,,,,"  289",",,7","  172",",,7",,,,,"  256",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-03","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  311",",,7","  200",",,7",,,,,"  261",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-04","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  278",",,7","  189",",,7",,,,,"  261",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-05","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0","T,,7,1800",,,,,"  278",",,7","  244",",,7",,,,,"  256",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-06","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   84",",,7,1800",,,,,"  294",",,7","  228",",,7",,,,,"  233",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-07","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   15",",,7,1800",,,,,"  278",",,7","  222",",,7",,,,,"  233",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-08","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  358",",,7,1800",,,,,"  289",",,7","  222",",,7",,,,,"  233",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-09","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  401",",,7,1800",,,,,"  272",",,7","  217",",,7",,,,,"  261",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-10","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  289",",,7","  244",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-11","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  267",",,7","  228",",,7",,,,,"  244",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-12","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   43",",,7,1800",,,,,"  244",",,7","  189",",,7",,,,,"  222",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-13","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  267",",,7","  211",",,7",,,,,"  244",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-14","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  272",",,7","  172",",,7",,,,,"  244",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-15","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  267",",,7","  122",",,7",,,,,"  250",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-16","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  289",",,7","  211",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-17","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  294",",,7","  239",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-18","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0","T,,7,1800",,,,,"  294",",,7","  250",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-19","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  306",",,7","  233",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-20","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  311",",,7","  233",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-21","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  152",",,7,1800",,,,,"  317",",,7","  217",",,7",,,,,"  311",",,7,1800",,,,,,,"    1",",,7",,,,,,,,
"USC00317813","2019-06-22","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  140",",,7,1800",,,,,"  311",",,7","  183",",,7",,,,,"  289",",,7,1800",,,,,,,"    1",",,7",,,,,,,,
"USC00317813","2019-06-23","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  119",",,7,1800",,,,,"  289",",,7","  189",",,7",,,,,"  261",",,7,1800",,,,,,,"    1",",,7",,,,,,,,
"USC00317813","2019-06-24","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  306",",,7","  200",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-25","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  328",",,7","  217",",,7",,,,,"  311",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-26","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  322",",,7","  211",",,7",,,,,"  289",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-27","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  306",",,7","  217",",,7",,,,,"  283",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-28","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  300",",,7","  189",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-29","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  294",",,7","  183",",,7",,,,,"  278",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-06-30","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  317",",,7","  217",",,7",,,,,"  289",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-07-01","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  333",",,H","  239",",,H",,,,,"  289",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-07-25","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  311",",,H","  178",",,H",,,,,"  272",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-07-26","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  306",",,H","  189",",,H",,,,,"  272",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-07-27","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  306",",,H","  194",",,H",,,,,"  272",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-07-28","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  306",",,H","  178",",,H",,,,,"  272",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-07-29","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  306",",,H","  161",",,H",,,,,"  267",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-07-30","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  289",",,H","  183",",,H",,,,,"  267",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-07-31","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  311",",,H","  211",",,H",,,,,"  278",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-01","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  311",",,H","  211",",,H",,,,,"  278",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-02","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  283",",,H","  222",",,H",,,,,"  261",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-03","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  262",",,H,1800",,,,,"  283",",,H","  211",",,H",,,,,"  256",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-04","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  300",",,H","  206",",,H",,,,,"  267",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-05","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  294",",,H","  206",",,H",,,,,"  272",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-06","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   86",",,H,1800",,,,,"  289",",,H","  206",",,H",,,,,"  267",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-07","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  306",",,H","  244",",,H",,,,,"  283",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-08","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  311",",,H","  244",",,H",,,,,"  289",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-09","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  339",",,H","  233",",,H",,,,,"  300",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-10","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  317",",,H","  244",",,H",,,,,"  300",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-11","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  306",",,H","  250",",,H",,,,,"  294",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-12","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  322",",,H","  228",",,H",,,,,"  283",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-13","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  311",",,H","  211",",,H",,,,,"  294",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-15","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  311",",,H","  233",",,H",,,,,"  278",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-16","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  851",",,H,1800",,,,,"  283",",,H","  228",",,H",,,,,"  278",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-17","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  638",",,H,1800",,,,,"  278",",,H","  222",",,H",,,,,"  261",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-18","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  198",",,H,1800",,,,,"  300",",,H","  239",",,H",,,,,"  278",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-19","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  306",",,H","  233",",,H",,,,,"  278",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-20","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  306",",,H","  233",",,H",,,,,"  283",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-21","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   20",",,H,1800",,,,,"  311",",,H","  233",",,H",,,,,"  283",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-22","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  311",",,H","  256",",,H",,,,,"  289",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-23","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  311",",,H","  233",",,H",,,,,"  283",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-24","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   41",",,H,1800",,,,,"  294",",,H","  189",",,H",,,,,"  222",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-25","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  250",",,H","  189",",,H",,,,,"  222",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-26","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  294",",,H","  189",",,H",,,,,"  267",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-08-30","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,H,1800",,,,,"  300",",,H","  189",",,H",,,,,"  278",",,H,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-01","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   74",",,7,1800",,,,,"  278",",,7","  217",",,7",,,,,"  261",",,7,1800",,,,,,,"    1",",,7",,,,,,,,
"USC00317813","2019-09-02","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   33",",,7,1800",,,,,"  283",",,7","  217",",,7",,,,,"  261",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-03","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  311",",,7","  217",",,7",,,,,"  278",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-04","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   89",",,7,1800",,,,,"  278",",,7","  222",",,7",,,,,"  228",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-05","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  864",",,7,1800",,,,,"  250",",,7","  228",",,7",,,,,"  239",",,7,1800",,,,,,,,,,,,,,,"    1",",,7"
"USC00317813","2019-09-06","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  663",",,7,1800",,,,,"  300",",,7","  211",",,7",,,,,"  278",",,7,1800",,,,,,,"    1",",,7",,,,,,,"    1",",,7"
"USC00317813","2019-09-07","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  317",",,7","  211",",,7",,,,,"  278",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-08","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  300",",,7","  244",",,7",,,,,"  278",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-09","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  300",",,7","  256",",,7",,,,,"  283",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-10","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  311",",,7","  211",",,7",,,,,"  278",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-11","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  300",",,7","  217",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-12","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  300",",,7","  194",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-13","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  311",",,7","  217",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-14","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   20",",,7,1800",,,,,"  300",",,7","  211",",,7",,,,,"  267",",,7,1800",,,,,,,"    1",",,7",,,,,,,,
"USC00317813","2019-09-15","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","   38",",,7,1800",,,,,"  300",",,7","  217",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-16","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  300",",,7","  217",",,7",,,,,"  278",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-17","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  306",",,7","  206",",,7",,,,,"  283",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-18","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  283",",,7","  183",",,7",,,,,"  233",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-19","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  250",",,7","  133",",,7",,,,,"  222",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-20","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  256",",,7","  144",",,7",,,,,"  228",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-21","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  267",",,7","  133",",,7",,,,,"  233",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-22","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  278",",,7","  133",",,7",,,,,"  239",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-23","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  272",",,7","  139",",,7",,,,,"  233",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-24","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  306",",,7","  178",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-25","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  283",",,7","  189",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-26","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  300",",,7","  244",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-27","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  294",",,7","  244",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-28","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  294",",,7","  217",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-29","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  317",",,7","  194",",,7",,,,,"  283",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-09-30","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  300",",,7","  217",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-01","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  289",",,7","  200",",,7",,,,,"  256",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-02","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  294",",,7","  178",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-03","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  300",",,7","  211",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-04","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  311",",,7","  222",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-05","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0","T,,7,1800",,,,,"  272",",,7","  189",",,7",,,,,"  194",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-06","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    5",",,7,1800",,,,,"  261",",,7","  172",",,7",,,,,"  239",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-07","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0","T,,7,1800",,,,,"  261",",,7","  183",",,7",,,,,"  239",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-08","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0","T,,7,1800",,,,,"  244",",,7","  200",",,7",,,,,"  206",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-09","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  222",",,7","  161",",,7",,,,,"  217",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-10","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  217",",,7","  167",",,7",,,,,"  194",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-11","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  244",",,7","  128",",,7",,,,,"  222",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-12","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  261",",,7","  133",",,7",,,,,"  233",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-13","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  267",",,7","  161",",,7",,,,,"  239",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-14","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  183",",,7,1800",,,,,"  250",",,7","  189",",,7",,,,,"  233",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-15","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  233",",,7","  144",",,7",,,,,"  200",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-16","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","  122",",,7,1800",,,,,"  233",",,7","  178",",,7",,,,,"  228",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-17","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  233",",,7","   89",",,7",,,,,"  172",",,7,1800",,,,,,,,,,,,,,,,
"USC00317813","2019-10-18","33.9283","-78.3894","6.1","SHALLOTTE AG, NC US","    0",",,7,1800",,,,,"  233",",,7","   72",",,7",,,,,"  167",",,7,1800",,,,,,,,,,,,,,,,
