"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014847","2019-01-18","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   18",",,W,2400","   51",",,W","  480",",,W","  -49",",,W"," -193",",,W",,,,,"   45",",,W",,,,,,,,,"  -88","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,,,"  103",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-19","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","  460",",,W"," -160",",,W"," -255",",,W",,,,,"   18",",,W",,,,,,,,," -205","H,,S",,,,,,,"   60",",,W","   40",",,W",,,,,,,,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-20","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","  460",",,W"," -188",",,W"," -266",",,W",,,,,"   28",",,W",,,,,,,,," -216","H,,S",,,,,,,"   30",",,W","   40",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-21","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","  460",",,W","  -93",",,W"," -282",",,W",,,,,"   12",",,W",,,,,,,,," -199","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,,,"   36",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-22","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  119",",,W,2400","  112",",,W","  460",",,W","  -66",",,W"," -188",",,W",,,,,"   26",",,W",,,,,,,,," -128","H,,S",,,,,,,"  150",",,W","  140",",,W",,,,,,,,,"   76",",,W","  121",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-23","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   53",",,W,2400","   71",",,W","  530",",,W","  -32",",,W","  -82",",,W",,,,,"   17",",,W",,,,,,,,,"  -58","H,,S",,,,,,,"  280",",,W","  290",",,W",,,,,,,,,"   31",",,W","   54",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-24","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   46",",,W,2400","  102",",,W","  610",",,W","  -49",",,W"," -121",",,W",,,,,"   14",",,W",,,,,,,,,"  -73","H,,S",,,,,,,"   20",",,W","  360",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-25","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","   25",",,W","  660",",,W","  -82",",,W"," -210",",,W",,,,,"   25",",,W",,,,,,,,," -134","H,,S",,,,,,,"  340",",,W","  360",",,W",,,,,,,,,"   67",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-26","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    8",",,W,2400","    8",",,W","  660",",,W"," -166",",,W"," -277",",,W",,,,,"   20",",,W",,,,,,,,," -216","H,,S",,,,,,,"  230",",,W","   90",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-27","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   13",",,W,2400","   41",",,W","  690",",,W"," -143",",,W"," -282",",,W",,,,,"   31",",,W",,,,,,,,," -200","H,,S",,,,,,,"  350",",,W","  330",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-28","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   30",",,W,2400","   38",",,W","  640",",,W"," -199",",,W"," -310",",,W",,,,,"   38",",,W",,,,,,,,," -262","H,,S",,,,,,,"   60",",,W","   90",",,W",,,,,,,,,"   54",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-29","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    8",",,W","  640",",,W"," -149",",,W"," -249",",,W",,,,,"   18",",,W",,,,,,,,," -199","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-30","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   20",",,W,2400","   23",",,W","  640",",,W"," -155",",,W"," -249",",,W",,,,,"   21",",,W",,,,,,,,," -193","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,"   81",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-01-31","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","   15",",,W","  640",",,W"," -138",",,W"," -243",",,W",,,,,"   30",",,W",,,,,,,,," -194","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-01","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  640",",,W","  -88",",,W"," -243",",,W",,,,,"   13",",,W",,,,,,,,," -177","H,,S",,,,,,,"  210",",,W","  200",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-02","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   13",",,W,2400","   15",",,W","  640",",,W","  -38",",,W"," -105",",,W",,,,,"   23",",,W",,,,,,,,,"  -71","H,,S",,,,,,,"  240",",,W","  260",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-03","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   10",",,W,2400","    0",",,W","  610",",,W","  -16",",,W","  -49",",,W",,,,,"   22",",,W",,,,,,,,,"  -41","H,,S",,,,,,,"  120",",,W","  110",",,W",,,,,,,,,"   58",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-04","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  102",",,W,2400","    3",",,W","  610",",,W","    0",",,W","  -77",",,W",,,,,"   33",",,W",,,,,,,,,"  -17","H,,S",,,,,,,"  110",",,W","  100",",,W",,,,,,,,,"   76",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-05","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  610",",,W","  -77",",,W"," -166",",,W",,,,,"   26",",,W",,,,,,,,," -112","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-06","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   28",",,W,2400","   41",",,W","  640",",,W","  -71",",,W"," -121",",,W",,,,,"   23",",,W",,,,,,,,," -106","H,,S",,,,,,,"  100",",,W","   90",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-07","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  155",",,W,2400","   76",",,W","  610",",,W","  -32",",,W","  -93",",,W",,,,,"   32",",,W",,,,,,,,,"  -84","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,,,"   81",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-08","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   74",",,W,2400","   64",",,W","  660",",,W","  -71",",,W"," -121",",,W",,,,,"   77",",,W",,,,,,,,,"  -88","H,,S",,,,,,,"  260",",,W","  300",",,W",,,,,,,,,"  125",",,W","  174",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-09","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   20",",,W,2400","   33",",,W","  710",",,W","  -77",",,W"," -121",",,W",,,,,"   32",",,W",,,,,,,,,"  -96","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,,,"   76",",,W","  139",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-10","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    5",",,W","  690",",,W","  -71",",,W"," -182",",,W",,,,,"    5",",,W",,,,,,,,," -122","H,,S",,,,,,,"   60",",,W","  240",",,W",,,,,,,,,"   27",",,W","   31",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-11","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    5",",,W","  690",",,W","  -49",",,W"," -116",",,W",,,,,"   23",",,W",,,,,,,,,"  -83","H,,S",,,,,,,"  130",",,W","  110",",,W",,,,,,,,,"   45",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-12","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   61",",,W,2400","   97",",,W","  690",",,W","  -55",",,W","  -99",",,W",,,,,"   43",",,W",,,,,,,,,"  -84","H,,S",,,,,,,"   80",",,W","   50",",,W",,,,,,,,,"   81",",,W","  143",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-13","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   36",",,W,2400","   76",",,W","  790",",,W","  -66",",,W"," -110",",,W",,,,,"   37",",,W",,,,,,,,,"  -90","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-14","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  109",",,W,2400","  119",",,W","  760",",,W","  -38",",,W","  -99",",,W",,,,,"   30",",,W",,,,,,,,,"  -72","H,,S",,,,,,,"  130",",,W","   90",",,W",,,,,,,,,"   67",",,W","  107",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-15","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   91",",,W,2400","   91",",,W","  890",",,W","  -27",",,W","  -66",",,W",,,,,"   54",",,W",,,,,,,,,"  -37","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,"  103",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-16","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0","T,,W","  890",",,W","  -66",",,W"," -143",",,W",,,,,"   35",",,W",,,,,,,,,"  -79","H,,S",,,,,,,"  300",",,W","  320",",,W",,,,,,,,,"   72",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-17","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  890",",,W","  -60",",,W"," -160",",,W",,,,,"   17",",,W",,,,,,,,," -116","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-18","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","  860",",,W","  -99",",,W"," -160",",,W",,,,,"   30",",,W",,,,,,,,," -122","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-19","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0","T,,W","  860",",,W","  -32",",,W"," -177",",,W",,,,,"   13",",,W",,,,,,,,," -118","H,,S",,,,,,,"  200",",,W","  240",",,W",,,,,,,,,"   58",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-20","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   74",",,W,2400","   94",",,W","  840",",,W","  -32",",,W"," -138",",,W",,,,,"   34",",,W",,,,,,,,,"  -85","H,,S",,,,,,,"   90",",,W","  100",",,W",,,,,,,,,"   72",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-21","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   10",",,W,2400","   18",",,W","  910",",,W","    0",",,W","  -49",",,W",,,,,"   42",",,W",,,,,,,,,"  -32","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,,,"   94",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-22","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0","T,,W","  890",",,W","    6",",,W","  -66",",,W",,,,,"   19",",,W",,,,,,,,,"  -19","H,,S",,,,,,,"  260",",,W","  210",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-23","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   28",",,W,2400","   43",",,W","  890",",,W","    0",",,W","  -77",",,W",,,,,"   36",",,W",,,,,,,,,"  -36","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,,,"   72",",,W","  134",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-24","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  216",",,W,2400","  135",",,W","  910",",,W","   11",",,W","  -49",",,W",,,,,"   77",",,W",,,,,,,,,"    2","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,,,"  157",",,W","  246",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-25","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  160",",,W,2400","  188",",,W","  940",",,W","  -49",",,W"," -138",",,W",,,,,"   72",",,W",,,,,,,,,"  -79","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"  157",",,W","  268",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-26","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   36",",,W,2400","   15",",,W"," 1040",",,W"," -105",",,W"," -177",",,W",,,,,"   22",",,W",,,,,,,,," -138","H,,S",,,,,,,"  280",",,W","  260",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-27","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   30",",,W,2400","   28",",,W"," 1040",",,W","  -71",",,W"," -155",",,W",,,,,"   17",",,W",,,,,,,,," -124","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,,,"   40",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-02-28","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    3",",,W"," 1020",",,W","  -55",",,W"," -199",",,W",,,,,"   17",",,W",,,,,,,,," -127","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-01","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W"," 1020",",,W","  -16",",,W"," -155",",,W",,,,,"   15",",,W",,,,,,,,,"  -84","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-02","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   15",",,W,2400","   25",",,W","  990",",,W","  -38",",,W","  -93",",,W",,,,,"   39",",,W",,,,,,,,,"  -63","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,"   89",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-03","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   13",",,W,2400","   28",",,W","  990",",,W","  -93",",,W"," -182",",,W",,,,,"   33",",,W",,,,,,,,," -108","H,,S",,,,,,,"  320",",,W","  270",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-04","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","   10",",,W","  990",",,W"," -121",",,W"," -232",",,W",,,,,"   21",",,W",,,,,,,,," -173","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-05","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    5",",,W","  990",",,W","  -99",",,W"," -210",",,W",,,,,"   29",",,W",,,,,,,,," -164","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,,,"   76",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-06","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  990",",,W","  -99",",,W"," -221",",,W",,,,,"   21",",,W",,,,,,,,," -151","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-07","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    3",",,W","  990",",,W","  -88",",,W"," -188",",,W",,,,,"   36",",,W",,,,,,,,," -135","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,"   89",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-08","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","  970",",,W","  -10",",,W"," -210",",,W",,,,,"   12",",,W",,,,,,,,," -120","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-09","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","  970",",,W","    0",",,W"," -138",",,W",,,,,"   43",",,W",,,,,,,,,"  -74","H,,S",,,,,,,"  120",",,W","  110",",,W",,,,,,,,,"   89",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-10","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  107",",,W,2400","  132",",,W","  990",",,W","    6",",,W","  -21",",,W",,,,,"   57",",,W",,,,,,,,,"   -8","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,"  107",",,W","  179",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-11","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   23",",,W,2400","   36",",,W"," 1040",",,W","  -10",",,W","  -71",",,W",,,,,"   67",",,W",,,,,,,,,"  -25","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,,,"  112",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-12","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W"," 1020",",,W","   28",",,W"," -138",",,W",,,,,"   24",",,W",,,,,,,,,"  -54","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-13","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   76",",,W,2400","    5",",,W","  990",",,W","   28",",,W","    0",",,W",,,,,"   36",",,W",,,,,,,,,"   13","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,,,"   76",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-14","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   30",",,W,2400","    0",",,W","  970",",,W","   61",",,W","   17",",,W",,,,,"   44",",,W",,,,,,,,,"   32","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-15","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   38",",,W,2400","   18",",,W","  840",",,W","   44",",,W","  -38",",,W",,,,,"   69",",,W",,,,,,,,,"    8","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"  107",",,W","  165",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-16","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   13",",,W,2400","   23",",,W","  840",",,W","  -38",",,W","  -77",",,W",,,,,"   47",",,W",,,,,,,,,"  -52","H,,S",,,,,,,"  290",",,W","  310",",,W",,,,,,,,,"   98",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2019-03-17","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","  860",",,W","   17",",,W"," -105",",,W",,,,,"   23",",,W",,,,,,,,,"  -44","H,,S",,,,,,,"  320",",,W","  190",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
