"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00053261","2019-11-09","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -22",",,7",,,,,,,,,,,"   -6",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-10","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   -6",",,7",,,,,,,,,,,"   72",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-11","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   13",",,7,0800","   18",",,7","   25",",,7","  144",",,7"," -117",",,7","    4",",,7",,,,,,,,," -100",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-12","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","   33",",,7"," -100",",,7","    4",",,7",,,,,,,,,"  -72",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-13","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -72",",,7","  197",",,7",,,,,,,,,"   39",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-11-14","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -78",",,7","    4",",,7",,,,,,,,,"  -61",",,7,",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-15","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","  -67",",,7","   22",",,7",,,,,,,,,"    6",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-16","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   -6",",,7","    4",",,7",,,,,,,,,"   28",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-17","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    5",",,7,0800","    3",",,7","    0","T,,7","   94",",,7","  -39",",,7","   31",",,7",,,,,,,,,"   22",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-18","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   22",",,7","   89",",,7",,,,,,,,,"   56",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-19","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -39",",,7","   58",",,7",,,,,,,,,"   56",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-20","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","  -11",",,7","   13",",,7",,,,,,,,,"   28",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-21","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   43",",,7,0800","   33",",,7","   25",",,7","   61",",,7","  -61",",,7","   22",",,7",,,,,,,,,"  -61",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-22","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   36",",,7,0800","   43",",,7","   76",",,7","  -44",",,7","  -72",",,7","   13",",,7",,,,,,,,,"  -44",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-23","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","   51",",,7","   22",",,7"," -100",",,7","   63",",,7",,,,,,,,,"  -28",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-24","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   51",",,7","   83",",,7","  -61",",,7","  125",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-11-25","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   25",",,7","   78",",,7","  -28",",,7","   40",",,7",,,,,,,,,"  -28",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-11-26","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   71",",,7,0800","  132",",,7","  152",",,7","   11",",,7"," -117",",,7","   72",",,7",,,,,,,,," -117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-27","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    8",",,7,0800","   13",",,7","  127",",,7","  -94",",,7"," -178",",,7","   13",",,7",,,,,,,,," -161",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-11-28","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  102",",,7","   17",",,7"," -161",",,7","  143",",,7",,,,,,,,,"   17",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-29","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   76",",,7","   72",",,7","  -56",",,7","  139",",,7",,,,,,,,,"   17",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-11-30","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   25",",,7,0800","   25",",,7","  102",",,7","   61",",,7","  -72",",,7","  232",",,7",,,,,,,,,"  -67",",,7,",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-01","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   76",",,7",,,"  -94",",,7","  121",",,7",,,,,,,,,"  -33",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-12-02","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   76",",,7","   50",",,7","  -67",",,7","  224",",,7",,,,,,,,,"   50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-03","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","   76",",,7","   94",",,7","    0",",,7","   80",",,7",,,,,,,,,"   17",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-12-04","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   51",",,7","   50",",,7","  -72",",,7","   40",",,7",,,,,,,,,"  -33",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-12-05","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    8",",,7,0800","   18",",,7","   51",",,7","   67",",,7","  -44",",,7","   18",",,7",,,,,,,,,"  -11",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-06","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   15",",,7,0800","   23",",,7","   51",",,7","   28",",,7","  -78",",,7","   22",",,7",,,,,,,,,"  -72",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-07","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   51",",,7","   61",",,7","  -78",",,7","   58",",,7",,,,,,,,,"  -44",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-08","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    5",",,7,0800","    8",",,7","   51",",,7","   78",",,7","  -44",",,7","  148",",,7",,,,,,,,,"   17",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-12-09","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   15",",,7,0800","   20",",,7","   51",",,7","   50",",,7","  -44",",,7","   67",",,7",,,,,,,,,"  -33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-10","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   51",",,7","   -6",",,7","  -67",",,7","   49",",,7",,,,,,,,,"  -33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-11","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   25",",,7","   17",",,7","  -67",",,7","   22",",,7",,,,,,,,,"  -22",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-12","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   25",",,7","   72",",,7","  -33",",,7","  125",",,7",,,,,,,,,"   -6",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-12-13","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   38",",,7,0800","   51",",,7","   76",",,7","   33",",,7","  -44",",,7","   49",",,7",,,,,,,,,"  -44",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-12-14","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   41",",,7,0800","   71",",,7","  152",",,7","  -33",",,7","  -61",",,7","    4",",,7",,,,,,,,,"  -56",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-15","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   66",",,7,0800","  124",",,7","  203",",,7","  -17",",,7"," -156",",,7","   13",",,7",,,,,,,,," -111",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-16","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  152",",,7","  -67",",,7"," -150",",,7","    0",",,7",,,,,,,,," -150",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-17","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  152",",,7","  -67",",,7"," -172",",,7","   13",",,7",,,,,,,,," -122",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-18","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  127",",,7","   -6",",,7"," -122",",,7","   63",",,7",,,,,,,,,"  -33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-19","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  127",",,7","   61",",,7"," -106",",,7","   18",",,7",,,,,,,,,"  -94",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-20","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  127",",,7","   22",",,7"," -122",",,7","   13",",,7",,,,,,,,,"  -83",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-21","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  127",",,7","   56",",,7"," -100",",,7","   27",",,7",,,,,,,,,"  -33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-22","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  102",",,7","  100",",,7","  -33",",,7","   13",",,7",,,,,,,,,"   44",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-23","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   76",",,7","  117",",,7","  -39",",,7","   18",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-24","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   76",",,7","  106",",,7","  -44",",,7","   22",",,7",,,,,,,,,"  -39",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-25","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   76",",,7","   78",",,7","  -61",",,7","   13",",,7",,,,,,,,,"  -44",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-26","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,7,0800","    8",",,7","   76",",,7","   39",",,7"," -117",",,7","   27",",,7",,,,,,,,," -100",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-27","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   76",",,7","   22",",,7"," -133",",,7","   22",",,7",,,,,,,,,"  -83",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-28","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,7,0800","    8",",,7","   76",",,7","    0",",,7"," -100",",,7","   49",",,7",,,,,,,,,"  -78",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-29","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   15",",,7,0800","   20",",,7","  102",",,7","  -61",",,7"," -150",",,7","   49",",,7",,,,,,,,," -128",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-30","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  102",",,7","  -83",",,7"," -183",",,7","    9",",,7",,,,,,,,," -172",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-12-31","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  102",",,7","  -22",",,7"," -172",",,7","   45",",,7",,,,,,,,," -106",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-01","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  102",",,H","   28",",,H"," -128",",,H",,,,,,,,,,,"   -6",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-02","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   25",",,H,0800","   46",",,H","  152",",,H","   22",",,H","  -94",",,H",,,,,,,,,,,"  -67",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-03","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  127",",,H","  -11",",,H","  -72",",,H",,,,,,,,,,,"  -56",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-04","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  127",",,H","    0",",,H","  -72",",,H",,,,,,,,,,,"  -61",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-05","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  102",",,H","   94",",,H","  -72",",,H",,,,,,,,,,,"  -33",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-06","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    8",",,H,0800","   15",",,H","  127",",,H","   33",",,H","  -83",",,H",,,,,,,,,,,"  -72",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-07","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","    0",",I,H","  -11",",,H","  -89",",,H",,,,,,,,,,,"  -11",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-08","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",I,H","  102",",I,H","   56",",,H","  -83",",,H",,,,,,,,,,,"   -6",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-09","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  102",",,H","   78",",,H","  -67",",,H",,,,,,,,,,,"  -67",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-10","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    8",",,H,0800","   13",",,H","  102",",,H","    0",",,H"," -150",",,H",,,,,,,,,,," -139",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-11","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  102",",,H","  -22",",,H"," -144",",,H",,,,,,,,,,,"  -28",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-12","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,H,0800","    5",",,H","  102",",,H","   11",",,H"," -133",",,H",,,,,,,,,,," -100",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-13","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  102",",,H","  -39",",,H"," -100",",,H",,,,,,,,,,,"  -56",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-14","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  102",",,H","  -39",",,H"," -100",",,H",,,,,,,,,,,"  -78",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-15","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  102",",,H","   44",",,H","  -78",",,H",,,,,,,,,,,"  -61",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-16","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  102",",,H","   39",",,H"," -128",",,H",,,,,,,,,,,"  -94",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-17","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","   76",",,H","   78",",,H","  -94",",,H",,,,,,,,,,,"  -56",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-18","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   15",",,H,0800","   25",",,H","  102",",,H","   28",",,H","  -89",",,H",,,,,,,,,,,"  -33",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-19","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  102",",,H","   28",",,H","  -89",",,H",,,,,,,,,,,"  -28",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-20","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","    0",",I,H","   22",",,H"," -111",",,H",,,,,,,,,,,"  -94",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-21","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",I,H","  102",",I,H","   67",",,H","  -94",",,H",,,,,,,,,,,"  -56",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-22","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  102",",,H","   44",",,H","  -94",",,H",,,,,,,,,,,"  -17",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-23","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    8",",,H,0800","   25",",,H","  127",",,H","   11",",,H","  -56",",,H",,,,,,,,,,,"  -44",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-24","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","  102",",,H","   11",",,H","  -56",",,H",,,,,,,,,,,"  -56",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-25","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","   76",",,H","   50",",,H","  -72",",,H",,,,,,,,,,,"  -11",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-26","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","   76",",,H","   33",",,H","  -44",",,H",,,,,,,,,,,"  -17",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-27","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","   76",",,H","   67",",,H","  -44",",,H",,,,,,,,,,,"  -28",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-28","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","   76",",,H","   67",",,H","  -67",",,H",,,,,,,,,,,"  -67",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-29","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","   51",",,H","   17",",,H","  -78",",,H",,,,,,,,,,,"  -56",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-30","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,H,0800","    0",",,H","   51",",,H","   17",",,H"," -100",",,H",,,,,,,,,,,"  -56",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-01-31","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,H,0800","    3",",,H","   51",",,H","  -22",",,H"," -100",",,H",,,,,,,,,,,"  -28",",,H,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-01","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   51",",,7","   44",",,7","  -33",",,7","  107",",,7",,,,,,,,,"   44",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2020-02-02","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   51",",,7","   89",",,7","  -11",",,7","  112",",,7",,,,,,,,,"   67",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-03","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","   25",",,7","  139",",,7","  -78",",,7","   31",",,7",,,,,,,,,"  -78",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-04","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   43",",,7,0800","   51",",,7","   51",",,7","  -72",",,7"," -178",",,7","   22",",,7",,,,,,,,," -172",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-05","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,7,0800","    5",",,7","   51",",,7"," -133",",,7"," -217",",,7","   36",",,7",,,,,,,,," -139",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-06","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","   51",",,7","  -72",",,7"," -144",",,7","   36",",,7",,,,,,,,,"  -72",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-07","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","  114",",,7,0800","  254",",,7","  254",",,7","  -28",",,7"," -144",",,7","   27",",,7",,,,,,,,," -106",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-08","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   81",",,7,0800","  165",",,7","  406",",,7","   -6",",,7"," -106",",,7","   31",",,7",,,,,,,,,"  -67",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-09","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   58",",,7,0800","   89",",,7","  457",",,7","   67",",,7"," -100",",,7","   27",",,7",,,,,,,,,"  -78",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-10","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   41",",,7,0800","   66",",,7","  406",",,7","  -50",",,7"," -117",",,7","   54",",,7",,,,,,,,," -111",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-11","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   30",",,7,0800","   46",",,7","  406",",,7","  -22",",,7"," -194",",,7","   13",",,7",,,,,,,,," -133",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-12","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","  356",",,7","    6",",,7"," -133",",,7","   13",",,7",,,,,,,,,"  -83",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-13","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,7,0800","    5",",,7","  279",",,7","  -28",",,7"," -139",",,7","   40",",,7",,,,,,,,,"  -83",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2020-02-14","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  279",",,7","   11",",,7","  -83",",,7","   85",",,7",,,,,,,,,"   11",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2020-02-15","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","  254",",,7","   72",",,7","  -78",",,7","   58",",,7",,,,,,,,,"  -28",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
