"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00053006","2020-01-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   56",",,7","  -17",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   17",",,7"," -106",",,7"," -106",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   50",",,7"," -122",",,7","  -33",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   44",",,7","  -83",",,7","  -67",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-13","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   67",",,7","  -94",",,7","  -44",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-14","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  122",",,7"," -100",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-15","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   44",",,7","  -67",",,7","  -67",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-16","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   22",",,7"," -100",",,7","  -50",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-17","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  100",",,7","  -83",",,7","    0",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-18","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   28",",,7","  -83",",,7","  -83",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-19","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   78",",,7"," -100",",,7","  -61",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   89",",,7"," -100",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   72",",,7","  -22",",,7","   22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  117",",,7","    6",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   50",",,7","  -11",",,7","    6",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   89",",,7","  -67",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  122",",,7","  -22",",,7","   11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-26","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  122",",,7","  -22",",,7","  -17",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-27","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   61",",,7","  -28",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-28","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   78",",,7","  -33",",,7","  -33",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-29","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7","   61",",,7","  -50",",,7","  -50",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-30","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   56",",,7","  -72",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-01-31","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  117",",,7","  -61",",,7","   -6",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  194",",,7","  -28",",,7","   33",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  228",",,7","  -11",",,7","   -6",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   15",",,7,2400","   38",",,7,2400","   25",",,7","   -6",",,7"," -106",",,7"," -106",",,7,2400",,,"    1",",,7",,,,,,,"    1",",,7",,,,
"USC00053006","2020-02-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   15",",,7,2400","   36",",,7,2400","   51",",,7","  -72",",,7"," -167",",,7"," -167",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","  -39",",,7"," -206",",,7","  -89",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-06","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","   50",",,7"," -133",",,7","  -22",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   23",",,7,2400","   43",",,7,2400","   51",",,7","  -11",",,7","  -33",",,7","  -28",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-08","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","   56",",,7"," -106",",,7","   28",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7","   28",",,7","  -78",",,7","  -78",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2020-02-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   36",",,7,2400","   48",",,7,2400","   51",",,7","   11",",,7"," -117",",,7","  -56",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   51",",,7","  -11",",,7"," -156",",,7","  -61",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   10",",,7,2400","   20",",,7,2400","   51",",,7","   28",",,7","  -83",",,7","  -67",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-13","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7","   28",",,7","  -83",",,7","  -67",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-14","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","   25",",,7","   78",",,7"," -128",",,7","   44",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-15","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","   44",",,7","  -44",",,7","  -44",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-16","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","   67",",,7","  -56",",,7","   33",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-17","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7","   56",",,7","  -39",",,7","  -39",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-18","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","   17",",,7","  -83",",,7","  -50",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-19","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    8",",,7,2400","   20",",,7,2400","   25",",,7","  -28",",,7"," -106",",,7"," -106",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7","   -6",",,7"," -133",",,7"," -100",",,7,2400",,,"    1",",,7",,,,,,,,,,,,
"USC00053006","2020-02-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","  100",",,7"," -122",",,7","  -33",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  133",",,7","  -56",",,7","   17",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   83",",,7","  -33",",,7","  -33",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   13",",,7,2400","   20",",,7,2400","    0","T,,7","   56",",,7","  -50",",,7","  -11",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0","T,,7","  -11",",,7"," -106",",,7"," -106",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-26","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","   50",",,7"," -128",",,7","  -39",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-27","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  111",",,7","  -50",",,7","  -28",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-28","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  139",",,7","  -67",",,7","  -17",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-02-29","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,7,2400","    0",",,7,2400","    0",",,7","  122",",,7","  -33",",,7","    6",",,7,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   13",",,H,2400","   15",",,H,2400","   25",",,H","   61",",,H",,,,,,,,,,,,,,,,,,,,
"USC00053006","2020-03-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","   50",",,H","  -33",",,H","  -11",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  172",",,H","  -61",",,H","  -28",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  178",",,H","  -72",",,H","  100",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  106",",,H","  -28",",,H","  -28",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-06","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  200",",,H","  -56",",,H","   39",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  206",",,H","    6",",,H","   17",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  133",",,H","   22",",,H","   22",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  161",",,H","  -11",",,H","   11",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  194",",,H","  -17",",,H","   50",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","   89",",,H","    6",",,H","    6",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-16","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  117",",,H","  -39",",,H","   17",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-17","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    5",",,H,2400","    0",",,H,2400","    0",",,H","  111",",,H","    6",",,H","   17",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-18","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   58",",,H,2400","    0",",,H,2400","    0",",,H","  178",",,H","  -28",",,H","   44",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-19","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   58",",,H,2400","   56",",,H,2400","   51",",,H","   50",",,H","  -39",",,H","  -39",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   33",",,H,2400","   58",",,H,2400","   51",",,H","  -39",",,H","  -78",",,H","  -78",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","   83",",,H"," -106",",,H","  -11",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  133",",,H","  -28",",,H","   -6",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  150",",,H","  -28",",,H","   17",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  178",",,H","  -17",",,H","   78",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  178",",,H","   11",",,H","   33",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-26","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","   56",",,H","    0",",,H","   50",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-27","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   48",",,H,2400","   20",",,H,2400","   25",",,H","   56",",,H","    6",",,H","   22",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-28","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  100",",,H","  -17",",,H","  -17",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-29","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  128",",,H","  -33",",,H","   17",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-30","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  156",",,H","    0",",,H","   11",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-03-31","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  194",",,H","  -11",",,H","   56",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  211",",,H","    0",",,H","   17",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   15",",,H,2400","   23",",,H,2400","   25",",,H","   17",",,H","  -83",",,H","  -83",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","   56",",,H","  -89",",,H","    6",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  150",",,H","  -56",",,H","   22",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  200",",,H","  -11",",,H","   50",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-06","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  233",",,H","    0",",,H","   50",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  233",",,H","    0",",,H","   72",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  139",",,H","  -17",",,H","   39",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  217",",,H","   -6",",,H","  122",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  206",",,H","  -33",",,H","  -33",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   13",",,H,2400","   18",",,H,2400","    0",",,H","  -22",",,H","  -67",",,H","  -67",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-13","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  -22",",,H","  -94",",,H","  -50",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-14","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","   89",",,H"," -106",",,H","    0",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-15","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   79",",,H,2400","   94",",,H,2400","  102",",,H","   89",",,H","  -22",",,H","   -6",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-04-30","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  261",",,H","   56",",,H","  178",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-01","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  272",",,H","  117",",,H","  117",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-02","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   36",",,H,2400","    0",",,H,2400","    0",",,H","  156",",,H","   94",",,H","   94",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-03","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   33",",,H,2400","    0",",,H,2400","    0",",,H","  233",",,H","   89",",,H","  100",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-04","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   48",",,H,2400","    0",",,H,2400","    0",",,H","  178",",,H","   44",",,H","   44",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-05","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  211",",,H","    6",",,H","   67",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-07","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  211",",,H","   44",",,H","   50",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-08","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  150",",,H","   17",",,H","   72",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-09","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  144",",,H","   67",",,H","   72",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-10","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  156",",,H","   39",",,H","   44",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-11","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   41",",,H,2400","    0",",,H,2400","    0",",,H","   67",",,H","   11",",,H","   56",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-12","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  161",",,H","   33",",,H","   67",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-13","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  250",",,H","   39",",,H","  111",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-14","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","  183",",,H,2400","    0",",,H,2400","    0",",,H","  183",",,H","   83",",,H","  100",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-15","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","   15",",,H,2400","    0",",,H,2400","    0",",,H","  167",",,H","  100",",,H","  106",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-16","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  222",",,H","   78",",,H","   78",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-17","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  211",",,H","   44",",,H","  128",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-18","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  289",",,H","   83",",,H","  150",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-19","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  317",",,H","  111",",,H","  211",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-20","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  311",",,H","  139",",,H","  139",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-21","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  239",",,H","   72",",,H","  111",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-22","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  272",",,H","   72",",,H","  156",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-23","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  250",",,H","  106",",,H","  111",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-24","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","  130",",,H,2400","    0",",,H,2400","    0",",,H","  144",",,H","   72",",,H","   72",",,H,2400",,,,,,,,,,,,,,,,
"USC00053006","2020-05-25","40.5756","-105.0236","1499.6","FORT COLLINS 4 E, CO US","    0",",,H,2400","    0",",,H,2400","    0",",,H","  194",",,H","   39",",,H","   72",",,H,2400",,,,,,,,,,,,,,,,
