"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00417944","2018-09-17","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  189",",,7","   33",",,7,0800","  206",",,7","  300",",,7","  194",",,7,0800","   72",",,7",,,,,"  228",",,7",,,,,"  261",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-18","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  194",",,7","   41",",,7,0800","  211",",,7","  322",",,7","  211",",,7,0800","   72",",,7",,,,,"  233",",,7",,,,,"  261",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-19","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  194",",,7","   58",",,7,0800","  217",",,7","  328",",,7","  222",",,7,0800","  113",",,7",,,,,"  194",",,7",,,,,"  272",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-20","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  194",",,7","   69",",,7,0800","  206",",,7","  328",",,7","  200",",,7,0800","  146",",,7",,,,,"  233",",,7",,,,,"  278",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-21","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  200",",,7","   64",",,7,0800","  206",",,7","  300",",,7","  228",",,7,0800","  203",",,7",,,,,"  239",",,7",,,,,"  272",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-22","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  391",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  144",",,7","   38",",,7,0800","  161",",,7","  278",",,7","  150",",,7,0800","  241",",,7",,,,,"  228",",,7",,,,,"  261",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-23","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  150",",,7","   10",",,7,0800","  161",",,7","  189",",,7","  178",",,7,0800","  153",",,7",,,,,"  217",",,7",,,,,"  239",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-24","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  150",",,7","   30",",,7,0800","  178",",,7","  294",",,7","  161",",,7,0800","   55",",,7",,,,,"  206",",,7",,,,,"  283",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-25","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  161",",,7","   48",",,7,0800","  178",",,7","  317",",,7","  178",",,7,0800","   32",",,7",,,,,"  217",",,7",,,,,"  256",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-26","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  178",",,7","   51",",,7,0800","  178",",,7","  328",",,7","  178",",,7,0800","  151",",,7",,,,,"  217",",,7",,,,,"  261",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-27","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  133",",,7","   23",",,7,0800","  139",",,7","  239",",,7","  139",",,7,0800","  185",",,7",,,,,"  206",",,7",,,,,"  239",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-28","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  139",",,7","   28",",,7,0800","  139",",,7","  300",",,7","  183",",,7,0800","   64",",,7",,,,,"  206",",,7",,,,,"  250",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-29","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  172",",,7","   91",",,7,0800","  189",",,7","  317",",,7","  178",",,7,0800","  106",",,7",,,,,"  211",",,7",,,,,"  261",",,7",,,,,,,,,,,,,,
"USC00417944","2018-09-30","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  178",",,7","   38",",,7,0800","  189",",,7","  322",",,7","  194",",,7,0800","  127",",,7",,,,,"  222",",,7",,,,,"  272",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-01","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  194",",,7","   56",",,7,0800","  200",",,7","  289",",,7","  200",",,7,0800","   95",",,7",,,,,"  239",",,7",,,,,"  267",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-02","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  183",",,7","   58",",,7,0800","  200",",,7","  300",",,7","  211",",,7,0800","  122",",,7",,,,,"  239",",,7",,,,,"  272",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-03","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  194",",,7","   43",",,7,0800","  206",",,7","  300",",,7","  222",",,7,0800","  142",",,7",,,,,"  239",",,7",,,,,"  267",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-04","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  200",",,7","   66",",,7,0800","  200",",,7","  317",",,7","  211",",,7,0800","  216",",,7",,,,,"  239",",,7",,,,,"  278",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-05","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  194",",,7","   71",",,7,0800","  200",",,7","  317",",,7","  206",",,7,0800","  134",",,7",,,,,"  244",",,7",,,,,"  283",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-06","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7","   81",",,7,0800","  200",",,7","  311",",,7","  194",",,7,0800","  175",",,7",,,,,"  239",",,7",,,,,"  278",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-07","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  194",",,7","   41",",,7,0800","  200",",,7","  294",",,7","  217",",,7,0800","  146",",,7",,,,,"  244",",,7",,,,,"  272",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-08","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  178",",,7","   43",",,7,0800","  189",",,7","  261",",,7","  189",",,7,0800","  249",",,7",,,,,"  233",",,7",,,,,"  250",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-09","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  246",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  161",",,7","   33",",,7,0800","  178",",,7","  250",",,7","  161",",,7,0800","  211",",,7",,,,,"  222",",,7",,,,,"  239",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-10","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  111",",,7","   51",",,7,0800","  133",",,7","  272",",,7","  111",",,7,0800","   72",",,7",,,,,"  200",",,7",,,,,"  239",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-11","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  111",",,7","   36",",,7,0800",,,,,"  139",",,7,0800","   50",",,7",,,,,"  194",",,7",,,,,"  228",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-12","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  139",",,7","   33",",,7,0800","  144",",,7","  239",",,7","  189",",,7,0800","  145",",,7",,,,,"  189",",,7",,,,,"  217",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-13","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  180",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  178",",,7","   28",",,7,0800","  178",",,7","  244",",,7","  194",",,7,0800","  117",",,7",,,,,"  206",",,7",,,,,"  217",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-14","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  305",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  156",",,7","   56",",,7,0800","  178",",,7","  272",",,7","  167",",,7,0800","   72",",,7",,,,,"  189",",,7",,,,,"  233",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-15","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   33",",,7","   43",",,7,0800","   50",",,7","  294",",,7","   33",",,7,0800","  257",",,7",,,,,"  161",",,7",,,,,"  239",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-16","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  277",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   33",",,7","    0",",,7,0800","   50",",,7","   56",",,7","   33",",,7,0800","  259",",,7",,,,,"  122",",,7",,,,,"  161",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-17","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  445",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   33",",,7","    0",",,7,0800","   50",",,7","   72",",,7","   72",",,7,0800","  146",",,7",,,,,"  111",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-18","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  615",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   61",",,7","    0",",,7,0800","   67",",,7","   78",",,7","   72",",,7,0800","  111",",,7",,,,,"  111",",,7",,,,,"  111",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-19","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  198",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   72",",,7",,,"   78",",,7","  122",",,7","  117",",,7,0800","    3",",,7",,,,,"  111",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-20","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  117",",,7","    3",",,7,0800","  122",",,7","  167",",,7","  144",",,7,0800","    0",",,7",,,,,"  128",",,7",,,,,"  161",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-21","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   72",",,7","   20",",,7,0800","  111",",,7","  206",",,7","  100",",,7,0800","   85",",,7",,,,,"  144",",,7",,,,,"  172",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-22","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","  100",",,7","   25",",,7,0800","  111",",,7","  222",",,7","  106",",,7,0800","   39",",,7",,,,,"  139",",,7",,,,,"  172",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-23","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  106",",,7","   15",",,7,0800","  128",",,7","  172",",,7","  117",",,7,0800","   63",",,7",,,,,"  144",",,7",,,,,"  161",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-24","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  140",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  106",",,7","   18",",,7,0800","  117",",,7","  211",",,7","  106",",,7,0800","   89",",,7",,,,,"  144",",,7",,,,,"  178",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-25","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  183",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  100",",,7","    5",",,7,0800","  111",",,7","  133",",,7","  117",",,7,0800","   64",",,7",,,,,"  144",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-26","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   83",",,7","   15",",,7,0800","  106",",,7","  206",",,7","   94",",,7,0800","   34",",,7",,,,,"  144",",,7",,,,,"  178",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-27","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   94",",,7","   25",",,7,0800","  106",",,7","  261",",,7","   94",",,7,0800","   10",",,7",,,,,"  128",",,7",,,,,"  194",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-28","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","   94",",,7","   36",",,7,0800","  122",",,7","  267",",,7","  133",",,7,0800","   42",",,7",,,,,"  144",",,7",,,,,"  194",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-29","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  122",",,7","   43",",,7,0800","  139",",,7","  272",",,7","  128",",,7,0800","   64",",,7",,,,,"  150",",,7",,,,,"  200",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-30","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  128",",,7","   46",",,7,0800",,,,,"  183",",,7,0800","  249",",,7",,,,,"  167",",,7",,,,,"  244",",,7",,,,,,,,,,,,,,
"USC00417944","2018-10-31","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  156",",,7","    0",",,7,0800",,,,,"  156",",,7,0800","  145",",,7",,,,,"  178",",,7",,,,,"  222",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-01","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  178",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","   61",",,7","   20",",,7,0800","   67",",,7","  172",",,7","   67",",,7,0800","  146",",,7",,,,,"  139",",,7",,,,,"  200",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-02","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   28",",,7","   15",",,7,0800","   61",",,7","  161",",,7","   33",",,7,0800","   34",",,7",,,,,"  122",",,7",,,,,"  161",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-03","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   33",",,7","   30",",,7,0800","   61",",,7","  206",",,7","  122",",,7,0800","  106",",,7",,,,,"  122",",,7",,,,,"  161",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-04","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   72",",,7","   46",",,7,0800","   89",",,7","  217",",,7","  100",",,7,0800","  148",",,7",,,,,"  122",",,7",,,,,"  167",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-05","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   89",",,7","   15",",,7,0800","   94",",,7","  200",",,7","  161",",,7,0800","  132",",,7",,,,,"  133",",,7",,,,,"  167",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-06","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   83",",,7","   41",",,7,0800","  117",",,7","  250",",,7","  122",",,7,0800","   64",",,7",,,,,"  144",",,7",,,,,"  189",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-07","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  117",",,7","   38",",,7,0800","  117",",,7","  267",",,7","  194",",,7,0800","   56",",,7",,,,,"  150",",,7",,,,,"  256",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-08","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  111",",,7","   20",",,7,0800","  122",",,7","  206",",,7","  122",",,7,0800","  135",",,7",,,,,"  161",",,7",,,,,"  244",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-09","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   56",",,7","   28",",,7,0800","   67",",,7","  139",",,7","   56",",,7,0800","  208",",,7",,,,,"  133",",,7",,,,,"  161",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-10","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   -6",",,7","   20",",,7,0800","   39",",,7","  128",",,7","   50",",,7,0800","  124",",,7",,,,,"  111",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-11","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   28",",,7","   28",",,7,0800","   39",",,7","  111",",,7","   67",",,7,0800","  126",",,7",,,,,"  106",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-12","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   44",",,7","   33",",,7,0800","   39",",,7","  200",",,7","   44",",,7,0800","  214",",,7",,,,,"  106",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-13","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -33",",,7",,,"    0",",,7","   78",",,7","  -22",",,7,0800","  333",",,7",,,,,"   72",",,7",,,,,"  139",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-14","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -67",",,7",,,"    0",",,7","   67",",,7","  -44",",,7,0800","  132",",,7",,,,,"   61",",,7",,,,,"  100",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-15","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -44",",,7",,,"    0",",,7","  122",",,7","    0",",,7,0800","   63",",,7",,,,,"   56",",,7",,,,,"  111",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-16","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   -6",",,7","   86",",,7,0800","   22",",,7","  150",",,7","   28",",,7,0800","   76",",,7",,,,,"   72",",,7",,,,,"  128",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-17","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   28",",,7","   46",",,7,0800","   22",",,7","  172",",,7","   50",",,7,0800","   92",",,7",,,,,"   78",",,7",,,,,"  139",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-18","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   28",",,7","   41",",,7,0800","   39",",,7","  189",",,7","   33",",,7,0800","  195",",,7",,,,,"   89",",,7",,,,,"  144",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-19","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   28",",,7","   20",",,7,0800","   39",",,7","  117",",,7","   56",",,7,0800","  108",",,7",,,,,"  106",",,7",,,,,"  128",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-20","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -39",",,7",,,"   28",",,7","  122",",,7","  -11",",,7,0800","   24",",,7",,,,,"   89",",,7",,,,,"  111",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-21","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -17",",,7","   38",",,7,0800","   28",",,7","  144",",,7","    6",",,7,0800","   66",",,7",,,,,"   83",",,7",,,,,"  128",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-22","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","    6",",,7","    5",",,7,0800","   28",",,7","  100",",,7","   28",",,7,0800","   61",",,7",,,,,"   83",",,7",,,,,"  117",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-23","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   28",",,7","    8",",,7,0800","   56",",,7","  111",",,7","  122",",,7,0800","  163",",,7",,,,,"  100",",,7",,,,,"  117",",,7",,,,,,,,,,,,,,
"USC00417944","2018-11-24","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   17",",,7","   46",",,7,0800","   50",",,7","  194",",,7","   72",",,7,0800",,,,,,,"  106",",,7",,,,,"  206",",,7",,,,,,,,,,,,,,
