"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014702","2019-06-12","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  256",",,W","   94",",,W","   28",",,W",,," 1910",",,W",,,,,"  190",",,W","  190",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-13","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  145",",,W",,,,,"  156",",,W","  106",",,W","   33",",,W",,," 1117",",,W",,,,,"  110",",,W","   60",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-14","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  239",",,W","  106",",,W","   49",",,W",,," 1701",",,W",,,,,"  280",",,W","  290",",,W",,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-15","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  283",",,W","  139",",,W","   55",",,W",,," 1453",",,W",,,,,"  200",",,W","  210",",,W",,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-16","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   33",",,W",,,,,"  228",",,W","  183",",,W","   21",",,W",,," 0250",",,W",,,,,"  210",",,W","  220",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-17","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  256",",,W","  172",",,W","   23",",,W",,," 1640",",,W",,,,,"  220",",,W","  220",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-18","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  233",",,W","  167",",,W","   10",",,W",,," 1343",",,W",,,,,"  150",",,W","  120",",,W",,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-19","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  256",",,W","  189",",,W","   22",",,W",,," 1410",",,W",,,,,"  110",",,W","  130",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-20","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    3",",,W",,,,,"  228",",,W","  178",",,W","   23",",,W",,," 1556",",,W",,,,,"  190",",,W","  200",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-21","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    3",",,W",,,,,"  239",",,W","  167",",,W","   35",",,W",,," 1459",",,W",,,,,"  320",",,W","  300",",,W",,,,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-22","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   28",",,W",,,,,"  278",",,W","  128",",,W","   36",",,W",,," 1418",",,W",,,,,"  320",",,W","  330",",,W",,,,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-23","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  300",",,W","  122",",,W","   37",",,W",,," 1104",",,W",,,,,"  300",",,W","  300",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-24","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  306",",,W","  144",",,W","   25",",,W",,," 1138",",,W",,,,,"  100",",,W","  310",",,W",,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-25","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   33",",,W",,,,,"  233",",,W","  133",",,W","   19",",,W",,," 1615",",,W",,,,,"  170",",,W","  170",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-26","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  289",",,W","  183",",,W","   21",",,W",,," 1618",",,W",,,,,"  130",",,W","  100",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-06-27","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  311",",,W","  172",",,W","   19",",,W",,," 1352",",,W",,,,,"  130",",,W","   90",",,W",,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014702","2019-06-28","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  333",",,W","  161",",,W","   14",",,W",,," 1400",",,W",,,,,"  300",",,W","  300",",,W",,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014702","2019-06-29","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  211",",,W",,,,,"  294",",,W","  211",",,W","   16",",,W",,," 0514",",,W",,,,,"  250",",,W","  260",",,W",,,,,"  107",",,W","  174",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014702","2019-06-30","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   13",",,W",,,,,"  261",",,W","  156",",,W","   28",",,W",,," 1757",",,W",,,,,"   20",",,W","   20",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-01","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  306",",,W","  156",",,W","   28",",,W",,," 0731",",,W",,,,,"  290",",,W","  330",",,W",,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-02","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  306",",,W","  189",",,W","   21",",,W",,," 1427",",,W",,,,,"  300",",,W","  300",",,W",,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-03","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  333",",,W","  172",",,W","   13",",,W",,," 2110",",,W",,,,,"  190",",,W","  190",",,W",,,,,"   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014702","2019-07-04","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  333",",,W","  194",",,W","   10",",,W",,," 1631",",,W",,,,,"  120",",,W","  140",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-05","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  333",",,W","  194",",,W","   26",",,W",,," 1313",",,W",,,,,"  190",",,W","  200",",,W",,,,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014702","2019-07-06","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  122",",,W",,,,,"  350",",,W","  233",",,W","   31",",,W",,," 1526",",,W",,,,,"  330",",,W","  320",",,W",,,,,"   98",",,W","  125",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014702","2019-07-07","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  289",",,W","  156",",,W","   24",",,W",,," 0751",",,W",,,,,"   60",",,W","   50",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-08","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  294",",,W","  133",",,W","    9",",,W",,," 1249",",,W",,,,,"  300",",,W","  260",",,W",,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-09","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  322",",,W","  144",",,W","   14",",,W",,," 0947",",,W",,,,,"  300",",,W","  320",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-10","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  333",",,W","  167",",,W","   13",",,W",,," 1614",",,W",,,,,"   90",",,W","   90",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-11","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  175",",,W",,,,,"  306",",,W","  178",",,W","   31",",,W",,," 1320",",,W",,,,,"  210",",,W","  210",",,W",,,,,"  134",",,W","  192",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014702","2019-07-12","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  356",",,W",,,,,"  322",",,W","  222",",,W","   18",",,W",,," 1404",",,W",,,,,"  310",",,W","  310",",,W",,,,,"  107",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00014702","2019-07-13","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  317",",,W","  206",",,W","   25",",,W",,," 0817",",,W",,,,,"  290",",,W","  300",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014702","2019-07-14","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  328",",,W","  211",",,W","   30",",,W",,," 1101",",,W",,,,,"  300",",,W","  300",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-15","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  300",",,W","  178",",,W","   34",",,W",,," 1153",",,W",,,,,"  290",",,W","  290",",,W",,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-16","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  317",",,W","  156",",,W","   21",",,W",,," 1350",",,W",,,,,"  270",",,W","  260",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-17","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   30",",,W",,,,,"  339",",,W","  239",",,W","   28",",,W",,," 1705",",,W",,,,,"  190",",,W","  190",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014702","2019-07-18","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  244",",,W","  178",",,W","   34",",,W",,," 0757",",,W",,,,,"   60",",,W","   50",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-19","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  344",",,W","  178",",,W","   22",",,W",,," 1308",",,W",,,,,"  220",",,W","  220",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-20","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  367",",,W","  261",",,W","   27",",,W",,," 1322",",,W",,,,,"  220",",,W","  220",",,W",,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-21","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  367",",,W","  250",",,W","   40",",,W",,," 1341",",,W",,,,,"  290",",,W","  290",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-22","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  203",",,W",,,,,"  311",",,W","  194",",,W","   28",",,W",,," 2154",",,W",,,,,"   40",",,W","   30",",,W",,,,,"   76",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014702","2019-07-23","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  338",",,W",,,,,"  233",",,W","  178",",,W","   28",",,W",,," 1140",",,W",,,,,"   20",",,W","   10",",,W",,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-24","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  294",",,W","  172",",,W","   12",",,W",,," 1604",",,W",,,,,"  340",",,W","  320",",,W",,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-25","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  289",",,W","  161",",,W","   11",",,W",,," 1631",",,W",,,,,"  130",",,W","  130",",,W",,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-26","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  322",",,W","  167",",,W","   15",",,W",,," 1259",",,W",,,,,"  100",",,W","  150",",,W",,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-27","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  311",",,W","  194",",,W","   24",",,W",,," 1253",",,W",,,,,"  210",",,W","  210",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-28","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  339",",,W","  189",",,W","   29",",,W",,," 1521",",,W",,,,,"  220",",,W","  200",",,W",,,,,"   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-29","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  344",",,W","  217",",,W","   26",",,W",,," 1436",",,W",,,,,"  220",",,W","  250",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-30","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  356",",,W","  228",",,W","   20",",,W",,," 1134",",,W",,,,,"  200",",,W","  210",",,W",,,,,"   58",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-07-31","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   30",",,W",,,,,"  344",",,W","  217",",,W","   22",",,W",,," 1456",",,W",,,,,"  280",",,W","  290",",,W",,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-01","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  317",",,W","  167",",,W","   19",",,W",,," 1328",",,W",,,,,"  310",",,W","  340",",,W",,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00014702","2019-08-02","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  306",",,W","  139",",,W","   15",",,W",,," 1200",",,W",,,,,"  320",",,W","  310",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-03","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  306",",,W","  194",",,W","   26",",,W",,," 1433",",,W",,,,,"  210",",,W","  190",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-04","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  311",",,W","  167",",,W","   20",",,W",,," 1503",",,W",,,,,"   10",",,W","  350",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-05","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US",,,,,,,"  294",",,W","  122",",,W","   10",",,W",,," 1317",",,W",,,,,"  170",",,W","  300",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-06","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US",,,,,,,"  289",",,W","  144",",,W","   17",",,W",,," 1201",",,W",,,,,"  110",",,W","  120",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-07","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  358",",,W",,,,,"  306",",,W","  194",",,W","   33",",,W",,," 1302",",,W",,,,,"  190",",,W","  200",",,W",,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-08","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   30",",,W",,,,,"  317",",,W","  211",",,W","   41",",,W",,," 1941",",,W",,,,,"  220",",,W","  210",",,W",,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-09","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  300",",,W","  178",",,W","   36",",,W",,," 1226",",,W",,,,,"  310",",,W","  260",",,W",,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-10","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  283",",,W","  144",",,W","   37",",,W",,," 1537",",,W",,,,,"  320",",,W","  340",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-11","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  278",",,W","  128",",,W","   27",",,W",,," 1104",",,W",,,,,"  270",",,W","  300",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-12","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  306",",,W","  150",",,W","   30",",,W",,," 1359",",,W",,,,,"  240",",,W","  220",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-13","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    3",",,W",,,,,"  278",",,W","  222",",,W","   34",",,W",,," 0918",",,W",,,,,"  200",",,W","  210",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-14","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  278",",,W","  161",",,W","   29",",,W",,," 1258",",,W",,,,,"   40",",,W","   80",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-15","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  283",",,W","  150",",,W","   23",",,W",,," 1504",",,W",,,,,"  120",",,W","   90",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-16","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  283",",,W","  167",",,W","   25",",,W",,," 1713",",,W",,,,,"   90",",,W","  120",",,W",,,,,"   67",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00014702","2019-08-17","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   43",",,W",,,,,"  283",",,W","  211",",,W","   23",",,W",,," 2159",",,W",,,,,"  340",",,W","  340",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00014702","2019-08-18","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  328",",,W","  217",",,W","   15",",,W",,," 1534",",,W",,,,,"  110",",,W","  110",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-19","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  350",",,W","  222",",,W","   33",",,W",,," 0834",",,W",,,,,"  200",",,W","  200",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-20","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  328",",,W","  183",",,W","   12",",,W",,," 0901",",,W",,,,,"  110",",,W","   10",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-21","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   86",",,W",,,,,"  317",",,W","  178",",,W","   26",",,W",,," 1343",",,W",,,,,"  190",",,W","  180",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-22","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  544",",G,W","  194",",,W","   25",",,W",,," 1400",",,W",,,,,"  290",",,W","  280",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-23","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  272",",,W","  161",",,W","   25",",,W",,," 0244",",,W",,,,,"  300",",,W","  300",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-24","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  256",",,W","  111",",,W","   20",",,W",,," 1514",",,W",,,,,"  110",",,W","   90",",,W",,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-25","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  233",",,W","  100",",,W","   31",",,W",,," 1144",",,W",,,,,"   30",",,W","   30",",,W",,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-26","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  256",",,W","   83",",,W","   19",",,W",,," 1109",",,W",,,,,"   30",",,W","   40",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-27","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  272",",,W","   89",",,W","   17",",,W",,," 1254",",,W",,,,,"  160",",,W","  180",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-28","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  457",",,W",,,,,"  289",",,W","  172",",,W","   23",",,W",,," 1339",",,W",,,,,"   90",",,W","   90",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-29","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  306",",,W","  167",",,W","   27",",,W",,," 1447",",,W",,,,,"  290",",,W","  310",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-30","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0","T,,W",,,,,"  311",",,W","  133",",,W","   29",",,W",,," 1133",",,W",,,,,"  200",",,W","  210",",,W",,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-08-31","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  278",",,W","  139",",,W","   18",",,W",,," 1001",",,W",,,,,"  290",",,W","  320",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-09-01","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  250",",,W","  111",",,W","   20",",,W",,," 1241",",,W",,,,,"  110",",,W","   80",",,W",,,,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-09-02","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","  130",",,W",,,,,"  256",",,W","  161",",,W","   26",",,W",,," 1424",",,W",,,,,"  180",",,W","  180",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-09-03","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  283",",,W","  150",",,W","   18",",,W",,," 1645",",,W",,,,,"  130",",,W","  110",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-09-04","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","   58",",,W",,,,,"  306",",,W","  178",",,W","   40",",,W",,," 0917",",,W",,,,,"  210",",,W","  200",",,W",,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014702","2019-09-05","42.47","-71.28944","40.5","BEDFORD HANSCOM FIELD, MA US","    0",",,W",,,,,"  233",",,W","  117",",,W","   17",",,W",,," 0339",",,W",,,,,"  320",",,W","  310",",,W",,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
