"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00102942","2019-01-28","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","  -39",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -39",",,7,0700","    0",",,7",,,"   33",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-01-29","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -50",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -50",",,7,0700","    0",",,7",,,"   28",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-01-30","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   56",",,7","  -61",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -56",",,7,0700","    0",",,7",,,"   28",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-01-31","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   50",",,7","  -56",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -50",",,7,0700","    0",",,7",,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-01","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -50",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -33",",,7,0700","    0",",,7",,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-02","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    5",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -33",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","    6",",,7,0700","    0",",,7",,,"   17",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-03","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","  231",",,7,0700","    0",",,7","    0",",,7","   89",",,7","    6",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   56",",,7,0700","    0",",,7",,,"   33",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-04","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   69",",,7,0700","    0",",,7","    0",",,7","  106",",,7","   33",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   33",",,7,0700","    0",",,7",,,"   50",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-05","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   13",",,7,0700","    0",",,7","    0",",,7","   83",",,7","   -6",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   -6",",,7,0700","    0",",,7",,,"   50",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-07","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   22",",,7"," -111",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7"," -111",",,7,0700","    0",",,7",,,"   28",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-08","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   17",",,7"," -111",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -72",",,7,0700","    0",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-09","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   18",",,7,0700","   10",",,7","   25",",,7","   11",",,7","  -72",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   -6",",,7,0700","    0",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-10","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   46",",,7,0700","   81",",,7","  102",",,7","   22",",,7","   -6",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","    0",",,7,0700","    0",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-11","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","   51",",,7","   11",",,7","  -22",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -22",",,7,0700","    0",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-12","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   36",",,7,0700","    0",",,7","    0",",,7","   17",",,7","  -22",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   17",",,7,0700","    0",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-13","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   71",",,7,0700","    0",",,7","    0",",,7","   56",",,7","   17",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   22",",,7,0700","    0",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-14","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","  198",",,7,0700","    0",",,7","    0",",,7","   50",",,7","   22",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   22",",,7,0700","    0",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-15","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   97",",,7,0700","    0",",,7","    0",",,7","  111",",,7","   22",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   56",",,7,0700","    0",",,7",,,"   28",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-16","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   56",",,7","    0",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","    0",",,7,0700","    0",",,7",,,"   33",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-17","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   18",",,7,0700","   15",",,7","   25",",,7","   44",",,7","  -17",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -11",",,7,0700","    0",",,7",,,"   33",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-18","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    3",",,7,0700",,,,,"   44",",,7","  -50",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -50",",,7,0700","    0",",,7",,,"   33",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-19","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   33",",,7","  -61",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -61",",,7,0700","    0",",,7",,,"   28",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-20","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   30",",,7,0700","   30",",,7","   25",",,7","   22",",,7","  -61",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -56",",,7,0700","    0",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-21","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   41",",,7,0700","   94",",,7","  102",",,7","   28",",,7","  -61",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -39",",,7,0700","    0",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-22","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    5",",,7,0700","    8",",,7","   25",",,7","    6",",,7"," -106",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7"," -106",",,7,0700","    0",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-23","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   11",",,7"," -106",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","    6",",,7,0700","    0",",,7",,,"   28",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-24","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   43",",,7,0700","    0",",,7","    0",",,7","   44",",,7","    6",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   22",",,7,0700","    0",",,7",,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-25","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   99",",,7,0700","    0",",,7","    0",",,7","   72",",,7","   22",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   39",",,7,0700","    0",",,7",,,"   28",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-26","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   13",",,7,0700","    3",",,7","   25",",,7","  106",",,7","    0",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","    0",",,7,0700","    0",",,7",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-27","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","  142",",,7,0700","   36",",,7","   51",",,7","   39",",,7","  -17",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   -6",",,7,0700","    0",",,7",,,"   44",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-02-28","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","  107",",,7,0700","    0",",,7","    0",",,7","   83",",,7","   -6",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   22",",,7,0700","    0",",,7",,,"  -11",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-01","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   13",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -39",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -17",",,7,0700","    0",",,7",,,"   39",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-02","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   67",",,7","  -56",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -56",",,7,0700","    0",",,7",,,"   28",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-03","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -56",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -56",",,7,0700","    0",",,7",,,"   28",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-04","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   67",",,7","  -56",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -39",",,7,0700","    0",",,7",,,"   28",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-05","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   94",",,7","  -39",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   -6",",,7,0700","    0",",,7",,,"   28",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-06","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   41",",,7,0700",,,,,"   94",",,7","   -6",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   17",",,7,0700","    0",",,7",,,"   39",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-07","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   36",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   17",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   61",",,7,0700","    0",",,7",,,"   61",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-08","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   94",",,7","  -33",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -28",",,7,0700","    0",",,7",,,"   50",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-09","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -50",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -39",",,7,0700","    0",",,7",,,"   39",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-10","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   44",",,7","  -39",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -28",",,7,0700","    0",",,7",,,"   33",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-11","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","  -50",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -50",",,7,0700","    0",",,7",,,"   44",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-12","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  111",",,7","  -50",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -11",",,7,0700","    0",",,7",,,"   39",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-13","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   20",",,7,0700","    0",",,7","    0",",,7","   94",",,7","  -33",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -22",",,7,0700","    0",",,7",,,"   44",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-14","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","  -56",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -56",",,7,0700","    0",",,7",,,"   39",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-15","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   83",",,7","  -61",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -28",",,7,0700","    0",",,7",,,"   44",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-16","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","  -28",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  -17",",,7,0700","    0",",,7",,,"   39",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-17","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  139",",,7","  -17",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   11",",,7,0700","    0",",,7",,,"   44",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-18","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   -6",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   -6",",,7,0700","    0",",,7",,,"   50",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-19","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   -6",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","    6",",,7,0700","    0",",,7",,,"   61",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-20","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   -6",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","    0",",,7,0700","    0",",,7",,,"   78",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-21","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  189",",,7","    0",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   33",",,7,0700","    0",",,7",,,"   78",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-22","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   33",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   50",",,7,0700","    0",",,7",,,"   78",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-23","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   50",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   61",",,7,0700","    0",",,7",,,"   94",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-24","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","  112",",,7,0700","    0",",,7","    0",",,7","  133",",,7","   44",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   44",",,7,0700","    0",",,7",,,"  106",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-25","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   25",",,7,0700","    0",",,7","    0",",,7","  100",",,7","   11",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   11",",,7,0700","    0",",,7",,,"   78",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-26","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   11",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   50",",,7,0700","    0",",,7",,,"   78",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-27","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    8",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   50",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   61",",,7,0700","    0",",,7",,,"  100",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-28","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","  107",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   50",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   61",",,7,0700","    0",",,7",,,"  111",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-29","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    3",",,7,0700","    0",",,7","    0",",,7","  133",",,7","   17",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   22",",,7,0700","    0",",,7",,,"  100",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-30","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   -6",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","    0",",,7,0700","    0",",,7",,,"  100",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-03-31","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  144",",,7","    0",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   11",",,7,0700","    0",",,7",,,"   94",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-01","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   11",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   44",",,7,0700","    0",",,7",,,"  100",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-02","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  144",",,7","   44",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   89",",,7,0700","    0",",,7",,,"  117",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-03","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   38",",,7,0700","    0",",,7","    0",",,7","   94",",,7","   72",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   72",",,7,0700","    0",",,7",,,"  100",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-04","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    8",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   56",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   56",",,7,0700","    0",",,7",,,"  100",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-05","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    3",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   56",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  100",",,7,0700","    0",",,7",,,"  122",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-06","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   20",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   61",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   61",",,7,0700","    0",",,7",,,"  117",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-07","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   33",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   61",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  122",",,7,0700","    0",",,7",,,"  117",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-08","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   20",",,7,0700","    0",",,7","    0",",,7","  183",",,7","  111",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","  150",",,7,0700","    0",",,7",,,"  122",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-09","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","  109",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   56",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   56",",,7,0700","    0",",,7",,,"  133",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-10","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   25",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   44",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   44",",,7,0700","    0",",,7",,,"  122",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-11","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   44",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   44",",,7,0700","    0",",,7",,,"  117",",,7",,,"  167",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-12","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    5",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   17",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   22",",,7,0700","    0",",,7",,,"  111",",,7",,,"  167",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-13","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   17",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   22",",,7,0700","    0",",,7",,,"  106",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2019-04-14","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","  114",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   22",",,7",,,,,"    0",",,7,",,,,," -178",",D,7"," -178",",D,7","   72",",,7,0700","    0",",,7",,,"  122",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,,,,,
