"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN22","SN22_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00122825","2019-06-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   61",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  156",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  272",",I,7","  289",",,7","  167",",,7,0800","  241",",,7",,,,,,,"  200",",,7","  222",",,7","  206",",,7",,,,,"  294",",,7","  239",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  112",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  167",",,7",,,,,,,"   25",",,7,0800",,,,,,,"  206",",,7","  250",",,7","  206",",,7,0800","   39",",,7",,,,,,,"  239",",,7","  233",",I,7","  222",",,7",,,,,"  250",",,7","  233",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   78",",,7",,,,,,,"   86",",,7,0800",,,,,,,"  128",",,7","  250",",,7","  156",",,7,0800","   55",",,7",,,,,,,"  172",",,7","  183",",,7","  183",",,7",,,,,"  233",",,7","  222",",I,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  111",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  150",",,7","  322",",,7","  161",",,7,0800","  100",",,7",,,,,,,"  128",",,7","  189",",,7","  189",",,7",,,,,"  311",",,7","  239",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-13","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  128",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  150",",,7","  322",",,7","  139",",,7,0800","  100",",,7",,,,,,,"  183",",,7","  222",",I,7","  200",",,7",,,,,"  322",",,7","  250",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-14","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   78",",,7",,,,,,,"   48",",,7,0800",,,,,,,"   89",",,7","  267",",,7","  128",",,7,0800","  262",",,7",,,,,,,"  150",",,7","  156",",,7","  172",",,7",,,,,"  189",",,7","  211",",I,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-15","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  117",",,7",,,,,,,"   74",",,7,0800",,,,,,,"   94",",,7","  272",",,7","  161",",,7,0800","   27",",,7",,,,,,,"  150",",,7","  172",",,7","  172",",,7",,,,,"  283",",,7","  206",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-16","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  777",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  156",",,7",,,,,,,,,,,,,,,"  167",",,7","  239",",,7","  194",",,7,0800","  266",",,7",,,,,,,"  189",",,7","  206",",,7","  194",",,7",,,,,"  267",",,7","  211",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-17","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  194",",,7",,,,,,,"   97",",,7,0800",,,,,,,"  217",",,7","  311",",,7","  211",",,7,0800","   26",",,7",,,,,,,"  239",",,7","  211",",,7","  222",",,7",,,,,"  294",",,7","  228",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-18","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  196",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  194",",,7",,,,,,,"   15",",,7,0800",,,,,,,"  211",",,7","  289",",,7","  194",",,7,0800","   39",",,7",,,,,,,"  228",",,7","  222",",,7","  222",",,7",,,,,"  250",",,7","  222",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-19","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  189",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  211",",,7","  333",",,7","  244",",,7,0800","   63",",,7",,,,,,,"  228",",,7","  222",",,7","  228",",,7",,,,,"  300",",,7","  239",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-20","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  139",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  211",",,7","  333",",,7","  211",",,7,0800","   60",",,7",,,,,,,"  239",",,7","  228",",,7","  233",",,7",,,,,"  294",",,7","  250",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-21","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  150",",,7",,,,,,,"    0",",,7,0800",,,,,,,"  167",",,7","  233",",,7","  156",",,7,0800","  167",",,7",,,,,,,"  200",",,7","  206",",,7","  211",",,7",,,,,"  233",",,7","  233",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-22","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  156",",,7",,,,,,,"   81",",,7,0800",,,,,,,"  161",",,7","  244",",,7","  156",",,7,0800","   97",",,7",,,,,,,"  200",",,7","  206",",,7","  211",",,7",,,,,"  267",",,7","  239",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-23","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  156",",,7",,,,,,,"   74",",,7,0800",,,,,,,"  172",",,7","  289",",,7","  183",",,7,0800","   72",",,7",,,,,,,"  194",",,7","  211",",,7","  211",",,7",,,,,"  278",",,7","  244",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-24","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  150",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  167",",,7","  339",",,7","  206",",,7,0800","   89",",,7",,,,,,,"  194",",,7","  211",",,7","  211",",,7",,,,,"  300",",,7","  244",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-25","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  172",",,7",,,,,,,"   30",",,7,0800",,,,,,,"  183",",,7","  278",",,7","  194",",,7,0800","  121",",,7",,,,,,,"  211",",,7","  211",",,7","  222",",,7",,,,,"  261",",,7","  228",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-26","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  189",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  189",",,7","  322",",,7","  244",",,7,0800","  134",",,7",,,,,,,"  211",",,7","  222",",,7","  222",",,7",,,,,"  311",",,7","  250",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-27","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  194",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  228",",,7","  350",",,7","  228",",,7,0800","   64",",,7",,,,,,,"  244",",,7","  228",",,7","  233",",,7",,,,,"  322",",,7","  272",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-28","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  206",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  233",",,7","  372",",,7","  233",",,7,0800","   48",",,7",,,,,,,"  244",",,7","  250",",,7","  244",",,7",,,,,"  378",",,7","  283",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-29","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  206",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  250",",,7","  361",",,7","  217",",,7,0800","   82",",,7",,,,,,,"  256",",,7","  267",",,7","  250",",,7",,,,,"  378",",,7","  300",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-06-30","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  206",",,7",,,,,,,"   97",",,7,0800",,,,,,,"  228",",,7","  356",",,7","  261",",,7,0800","  140",",,7",,,,,,,"  256",",,7","  267",",,7","  256",",,7",,,,,"  383",",,7","  300",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  194",",,7",,,,,,,"   84",",,7,0800",,,,,,,"  222",",,7","  344",",,7","  228",",,7,0800","   89",",,7",,,,,,,"  267",",,7","  267",",,7","  250",",,7",,,,,"  389",",,7","  300",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   74",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  222",",,7",,,,,,,"  112",",,7,0800",,,,,,,"  222",",,7","  367",",,7","  278",",,7,0800","  114",",,7",,,,,,,"  261",",,7","  272",",,7","  250",",,7",,,,,"  411",",,7","  311",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  211",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  228",",,7","  339",",,7","  217",",,7,0800","   97",",,7",,,,,,,"  256",",,7","  256",",,7","  250",",,7",,,,,"  333",",,7","  278",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  200",",,7",,,,,,,"   18",",,7,0800",,,,,,,"  228",",,7","  322",",,7","  211",",,7,0800","   34",",,7",,,,,,,"  244",",,7","  244",",,7","  250",",,7",,,,,"  333",",,7","  256",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  206",",,7",,,,,,,"   84",",,7,0800",,,,,,,"  228",",,7","  372",",,7","  250",",,7,0800","   60",",,7",,,,,,,"  239",",,7","  250",",,7","  250",",,7",,,,,"  367",",,7","  294",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  161",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  244",",,7","  356",",,7","  222",",,7,0800","   55",",,7",,,,,,,"  261",",,7","  267",",,7","  256",",,7",,,,,"  350",",,7","  283",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  211",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  239",",,7","  372",",,7","  222",",,7,0800","   58",",,7",,,,,,,"  256",",,7","  267",",,7","  256",",,7",,,,,"  378",",,7","  283",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  189",",,7",,,,,,,"   56",",,7,0800",,,,,,,"  211",",,7","  328",",,7","  200",",,7,0800","  109",",,7",,,,,,,"  239",",,7","  244",",,7","  244",",,7",,,,,"  317",",,7","  267",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  150",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  189",",,7","  339",",,7","  194",",,7,0800","  100",",,7",,,,,,,"  228",",,7","  244",",,7","  239",",,7",,,,,"  372",",,7","  294",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  189",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  189",",,7","  361",",,7","  233",",,7,0800","   37",",,7",,,,,,,"  228",",,7","  250",",,7","  233",",,7",,,,,"  383",",,7","  300",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  549",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  194",",,7",,,,,,,,,,,,,,,"  222",",,7","  378",",,7","  222",",,7,0800","   79",",,7",,,,,,,"  250",",,7","  256",",,7","  250",",,7",,,,,"  378",",,7","  300",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  150",",,7",,,,,,,"   97",",,7,0800",,,,,,,"  183",",,7","  344",",,7","  183",",,7,0800","  138",",,7",,,,,,,"  217",",,7","  239",",,7","  244",",,7",,,,,"  311",",,7","  267",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-13","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  156",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  189",",,7","  328",",,7","  189",",,7,0800","   80",",,7",,,,,,,"  217",",,7","  233",",,7","  244",",,7",,,,,"  333",",,7","  261",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-14","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  194",",,7","  339",",,7","  267",",,7,0800","   55",",,7",,,,,,,"  217",",,7","  228",",,7","  239",",,7",,,,,"  344",",,7","  278",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-15","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  183",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  183",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  200",",,7","  372",",,7","  211",",,7,0800","   89",",,7",,,,,,,"  222",",,7","  217",",,7","  239",",,7",,,,,"  367",",,7","  289",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-16","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  206",",,7",,,,,,,"   56",",,7,0800",,,,,,,"  228",",,7","  367",",,7","  250",",,7,0800","   80",",,7",,,,,,,"  244",",,7","  261",",,7","  256",",,7",,,,,"  322",",,7","  278",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-17","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  140",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  217",",,7",,,,,,,"   33",",,7,0800",,,,,,,"  244",",,7","  339",",,7","  233",",,7,0800","   72",",,7",,,,,,,"  267",",,7","  256",",,7","  261",",,7",,,,,"  294",",,7","  267",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-18","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  211",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  239",",,7","  361",",,7","  228",",,7,0800","   79",",,7",,,,,,,"  261",",,7","  256",",,7","  267",",,7",,,,,"  333",",,7","  272",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-19","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  217",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  250",",,7","  361",",,7","  256",",,7,0800","   72",",,7",,,,,,,"  256",",,7","  256",",,7","  267",",,7",,,,,"  328",",,7","  272",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-20","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  233",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  261",",,7","  372",",,7","  244",",,7,0800","  106",",,7",,,,,,,"  267",",,7","  267",",,7","  272",",,7",,,,,"  339",",,7","  283",",,7","  300",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-21","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  233",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  261",",,7","  378",",,7","  256",",,7,0800","   77",",,7",,,,,,,"  261",",,7","  278",",,7","  278",",,7",,,,,"  372",",,7","  294",",,7","  306",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-22","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  194",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,"  206",",,7,0800","   89",",,7",,,,,,,"  267",",,7","  278",",,7","  278",",,7",,,,,"  411",",,7","  317",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-23","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  133",",,7",,,,,,,"   46",",,7,0800",,,,,,,,,,,"  172",",,7,0800","  100",",,7",,,,,,,"  211",",,7","  272",",,7","  239",",,7",,,,,"  261",",,7","  283",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-24","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  122",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  167",",,7","  389",",I,7","  144",",,7,0800","   90",",,7",,,,,,,"  211",",,7","  250",",,7","  233",",,7",,,,,"  328",",,7","  272",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-25","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  122",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  178",",,7","  322",",,7","  167",",,7,0800","   66",",,7",,,,,,,"  256",",,7","  244",",,7","  233",",,7",,,,,"  350",",,7","  278",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-26","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  144",",,7",,,,,,,"   56",",,7,0800",,,,,,,"  200",",,7","  356",",,7","  189",",,7,0800","   14",",,7",,,,,,,"  233",",,7","  239",",,7","  239",",,7",,,,,"  383",",,7","  294",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-27","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  172",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  178",",,7","  361",",,7","  183",",,7,0800","  111",",,7",,,,,,,"  222",",,7","  256",",,7","  239",",,7",,,,,"  367",",,7","  283",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-28","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  178",",,7",,,,,,,"   76",",,7,0800",,,,,,,,,,,"  211",",,7,0800","   92",",,7",,,,,,,"  239",",,7","  267",",,7","  250",",,7",,,,,"  350",",,7","  294",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-29","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  206",",,7",,,,,,,"   56",",,7,0800",,,,,,,"  222",",,7","  344",",,7","  228",",,7,0800","   79",",,7",,,,,,,"  250",",,7","  267",",,7","  256",",,7",,,,,"  378",",,7","  306",",,7","  333",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-30","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  104",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  200",",,7",,,,,,,"   69",",,7,0800",,,,,,,,,,,"  217",",,7,0800","  105",",,7",,,,,,,"  250",",,7","  267",",,7","  256",",,7",,,,,"  350",",,7","  289",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-07-31","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  156",",,7",,,,,,,"   58",",,7,0800",,,,,,,,,,,"  183",",,7,0800","   80",",,7",,,,,,,"  233",",,7","  261",",,7","  250",",,7",,,,,"  344",",,7","  294",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-08-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  133",",,7",,,,,,,"   99",",,7,0800",,,,,,,,,,,"  161",",,7,0800","   14",",,7",,,,,,,"  222",",,7","  244",",,7","  239",",,7",,,,,"  361",",,7","  289",",,7","  300",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-08-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  150",",,7",,,,,,,"   38",",,7,0800",,,,,,,,,,,"  178",",,7,0800","  124",",,7",,,,,,,"  228",",,7","  250",",,7","  239",",,7",,,,,"  372",",,7","  283",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-08-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  128",",,7",,,,,,,"   76",",,7,0800",,,,,,,,,,,"  183",",,7,0800","  135",",,7",,,,,,,"  211",",,7","  267",",,7","  239",",,7",,,,,"  411",",,7","  322",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-08-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  183",",,7",,,,,,,"   76",",,7,0800",,,,,,,,,,,"  222",",,7,0800","   63",",,7",,,,,,,"  239",",,7","  256",",,7","  261",",,7",,,,,"  394",",,7","  300",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-08-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  156",",,7",,,,,,,"   51",",,7,0800",,,,,,,,,,,"  178",",,7,0800","   95",",,7",,,,,,,"  244",",,7","  272",",,7","  244",",,7",,,,,"  361",",,7","  294",",,7","  300",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-08-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  172",",,7",,,,,,,"   76",",,7,0800",,,,,,,,,,,"  189",",,7,0800","   85",",,7",,,,,,,"  233",",,7","  267",",,7","  250",",,7",,,,,"  406",",,7","  306",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-08-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  150",",,7",,,,,,,"   38",",,7,0800",,,,,,,,,,,"  167",",,7,0800","  145",",,7",,,,,,,"  233",",,7","  261",",,7","  244",",,7",,,,,"  378",",,7","  306",",,7","  306",",,7",,,,,,,,,,,,,,,,,,,,,,
