"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX32","SX32_ATTRIBUTES"
"USC00412676","2019-04-30","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  306",",,7","  228",",,7",,,"   53",",,7,0800",,,"  244",",,7,0800","  142",",,7","  250",",,7","  356",",,7"
"USC00412676","2019-05-01","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  306",",,7","  239",",,7",,,"   43",",,7,0800",,,"  244",",,7,0800","  153",",,7","  261",",,7","  344",",,7"
"USC00412676","2019-05-02","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    5",",,7,0800","  289",",,7","  183",",,7",,,"   33",",,7,0800",,,"  222",",,7,0800","  134",",,7","  244",",,7","  311",",,7"
"USC00412676","2019-05-03","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   13",",,7,0800","  306",",,7","  194",",,7",,,"   46",",,7,0800",,,"  222",",,7,0800","  119",",,7","  250",",,7","  344",",,7"
"USC00412676","2019-05-04","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US"," 1369",",,7,0800","  272",",,7","  172",",,7",,,"   23",",,7,0800",,,"  200",",,7,0800",,,"  211",",,7","  272",",,7"
"USC00412676","2019-05-05","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  283",",,7","  183",",,7",,,"   56",",,7,0800",,,"  222",",,7,0800",,,"  217",",,7","  322",",,7"
"USC00412676","2019-05-06","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  300",",,7","  183",",,7",,,"   61",",,7,0800",,,"  206",",,7,0800",,,"  228",",,7","  339",",,7"
"USC00412676","2019-05-07","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  278",",,7","  206",",,7",,,"   36",",,7,0800",,,"  239",",,7,0800","   77",",,7","  233",",,7","  289",",,7"
"USC00412676","2019-05-08","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US"," 1448",",,7,0800","  278",",,7","  189",",,7",,,"   20",",,7,0800",,,"  228",",,7,0800","  185",",,7","  217",",,7","  278",",,7"
"USC00412676","2019-05-09","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    5",",,7,0800","  272",",,7","  228",",,7",,,"   18",",,7,0800",,,"  250",",,7,0800","   42",",,7","  228",",,7","  267",",,7"
"USC00412676","2019-05-10","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","  503",",,7,0800","  311",",,7","  156",",,7",,,"   38",",,7,0800",,,"  156",",,7,0800","  134",",,7","  222",",,7","  322",",,7"
"USC00412676","2019-05-11","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  217",",,7","  150",",,7",,,"   20",",,7,0800",,,"  172",",,7,0800",,,"  206",",,7","  244",",,7"
"USC00412676","2019-05-12","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   53",",,7,0800","  200",",,7","  161",",,7",,,"   18",",,7,0800",,,"  189",",,7,0800",,,"  194",",,7","  228",",,7"
"USC00412676","2019-05-13","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  250",",,7","  161",",,7",,,"   51",",,7,0800",,,"  211",",,7,0800",,,"  200",",,7","  300",",,7"
"USC00412676","2019-05-14","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  283",",,7","  178",",,7",,,"   64",",,7,0800",,,"  233",",,7,0800","   45",",,7","  206",",,7","  317",",,7"
"USC00412676","2019-05-15","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  294",",,7","  189",",,7",,,"   51",",,7,0800",,,"  222",",,7,0800","   48",",,7","  222",",,7","  328",",,7"
"USC00412676","2019-05-16","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  294",",,7","  183",",,7",,,"   64",",,7,0800",,,"  233",",,7,0800","   56",",,7","  228",",,7","  361",",,7"
"USC00412676","2019-05-17","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  306",",,7","  200",",,7",,,"   51",",,7,0800",,,"  233",",,7,0800","   71",",,7","  244",",,7","  361",",,7"
"USC00412676","2019-05-18","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    5",",,7,0800","  306",",,7","  233",",,7",,,"   48",",,7,0800",,,"  256",",,7,0800",,,"  256",",,7","  356",",,7"
"USC00412676","2019-05-19","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  294",",,7","  244",",,7",,,"   30",",,7,0800",,,"  278",",,7,0800",,,"  261",",,7","  311",",,7"
"USC00412676","2019-05-20","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  333",",,7","  250",",,7",,,"   56",",,7,0800",,,"  267",",,7,0800",,,"  272",",,7","  389",",,7"
"USC00412676","2019-05-21","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  317",",,7","  250",",,7",,,"   66",",,7,0800",,,"  272",",,7,0800","  190",",,7","  289",",,7","  400",",,7"
"USC00412676","2019-05-22","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  317",",,7","  239",",,7",,,"   41",",,7,0800",,,"  267",",,7,0800","   89",",,7","  283",",,7","  372",",,7"
"USC00412676","2019-05-23","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  322",",,7","  256",",,7",,,"   66",",,7,0800",,,"  267",",,7,0800","  164",",,7","  289",",,7","  406",",,7"
"USC00412676","2019-05-24","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  317",",,7","  239",",,7",,,"   56",",,7,0800",,,"  261",",,7,0800","  132",",,7","  294",",,7","  406",",,7"
"USC00412676","2019-05-25","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  322",",,7","  222",",,7",,,"   66",",,7,0800",,,"  267",",,7,0800",,,,,,
"USC00412676","2019-05-26","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  328",",,7","  222",",,7",,,"   66",",,7,0800",,,"  261",",,7,0800",,,"  294",",,7","  433",",,7"
"USC00412676","2019-05-27","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  328",",,7","  222",",,7",,,"   69",",,7,0800",,,"  261",",,7,0800",,,"  294",",,7","  439",",,7"
"USC00412676","2019-05-28","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  328",",,7","  228",",,7",,,"   61",",,7,0800",,,"  272",",,7,0800",,,"  294",",,7","  433",",,7"
"USC00412676","2019-05-29","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  328",",,7","  256",",,7",,,"   61",",,7,0800",,,"  272",",,7,0800","  119",",,7","  306",",,7","  433",",,7"
"USC00412676","2019-05-30","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  311",",,7","  239",",,7",,,"   43",",,7,0800",,,"  239",",,7,0800","  106",",,7","  300",",,7","  394",",,7"
"USC00412676","2019-05-31","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    8",",,7,0800","  328",",,7","  228",",,7",,,"   53",",,7,0800",,,"  267",",,7,0800","   66",",,7","  294",",,7","  439",",,7"
"USC00412676","2019-06-01","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  339",",,7","  228",",,7",,,"   51",",,7,0800",,,"  261",",,7,0800",,,"  294",",,7","  422",",,7"
"USC00412676","2019-06-02","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  339",",,7","  233",",,7",,,"   58",",,7,0800",,,"  261",",,7,0800",,,"  300",",,7","  439",",,7"
"USC00412676","2019-06-03","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  350",",,7","  233",",,7",,,"   66",",,7,0800",,,"  278",",,7,0800",,,"  317",",,7","  461",",,7"
"USC00412676","2019-06-04","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  350",",,7","  222",",,7",,,"   66",",,7,0800",,,"  256",",,7,0800","   50",",,7","  322",",,7","  456",",,7"
"USC00412676","2019-06-05","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","  417",",,7,0800","  333",",,7","  222",",,7",,,"   41",",,7,0800",,,"  250",",,7,0800","  117",",,7","  278",",,7","  411",",,7"
"USC00412676","2019-06-06","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    3",",,7,0800","  300",",,7","  228",",,7",,,"   41",",,7,0800",,,"  250",",,7,0800","  103",",,7","  272",",,7","  333",",,7"
"USC00412676","2019-06-07","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","  262",",,7,0800","  344",",,7","  211",",,7",,,"   56",",,7,0800",,,"  267",",,7,0800","   40",",,7","  267",",,7","  367",",,7"
"USC00412676","2019-06-08","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  339",",,7","  222",",,7",,,"   69",",,7,0800",,,"  272",",,7,0800",,,"  261",",,7","  372",",,7"
"USC00412676","2019-06-09","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  339",",,7","  239",",,7",,,"   69",",,7,0800",,,"  283",",,7,0800",,,"  272",",,7","  383",",,7"
"USC00412676","2019-06-10","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  356",",,7","  239",",,7",,,"   66",",,7,0800",,,"  256",",,7,0800",,,"  283",",,7","  406",",,7"
"USC00412676","2019-06-11","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  306",",,7","  217",",,7",,,"   64",",,7,0800",,,"  239",",,7,0800","  146",",,7","  283",",,7","  400",",,7"
"USC00412676","2019-06-12","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   13",",,7,0800","  300",",,7","  211",",,7",,,"   53",",,7,0800",,,"  250",",,7,0800","   66",",,7","  272",",,7","  411",",,7"
"USC00412676","2019-06-13","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  317",",,7","  211",",,7",,,"   64",",,7,0800",,,"  250",",,7,0800","   42",",,7","  278",",,7","  422",",,7"
"USC00412676","2019-06-14","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  322",",,7","  222",",,7",,,"   69",",,7,0800",,,"  272",",,7,0800","   53",",,7","  294",",,7","  428",",,7"
"USC00412676","2019-06-15","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  322",",,7","  233",",,7",,,"   64",",,7,0800",,,"  289",",,7,0800",,,"  300",",,7","  439",",,7"
"USC00412676","2019-06-16","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  339",",,7","  250",",,7",,,"   58",",,7,0800",,,"  289",",,7,0800",,,"  311",",,7","  428",",,7"
"USC00412676","2019-06-17","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","  239",",,7,0800","  328",",,7","  189",",,7",,,"   43",",,7,0800",,,"  211",",,7,0800",,,"  256",",,7","  367",",,7"
"USC00412676","2019-06-18","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00412676","2019-06-19","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  344",",,7","  244",",,7",,,"   58",",,7,0800",,,"  278",",,7,0800","   26",",,7","  278",",,7","  372",",,7"
"USC00412676","2019-06-20","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  344",",,7","  256",",,7",,,"   66",",,7,0800",,,"  278",",,7,0800","   58",",,7","  289",",,7","  400",",,7"
"USC00412676","2019-06-21","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  333",",,7","  261",",,7",,,"   46",",,7,0800",,,"  294",",,7,0800","   68",",,7","  294",",,7","  367",",,7"
"USC00412676","2019-06-22","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  339",",,7","  267",",,7",,,"   56",",,7,0800",,,"  278",",,7,0800",,,"  306",",,7","  406",",,7"
"USC00412676","2019-06-23","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  339",",,7","  267",",,7",,,"   48",",,7,0800",,,"  289",",,7,0800",,,"  306",",,7","  406",",,7"
"USC00412676","2019-06-24","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","  180",",,7,0800","  339",",,7","  206",",,7",,,"   51",",,7,0800",,,"  217",",,7,0800",,,"  283",",,7","  406",",,7"
"USC00412676","2019-06-25","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   84",",,7,0800","  289",",,7","  211",",,7",,,"   41",",,7,0800",,,"  250",",,7,0800","   80",",,7","  267",",,7","  339",",,7"
"USC00412676","2019-06-26","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   20",",,7,0800","  306",",,7","  228",",,7",,,"   33",",,7,0800",,,"  261",",,7,0800","   82",",,7","  256",",,7","  317",",,7"
"USC00412676","2019-06-27","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  317",",,7","  239",",,7",,,"   38",",,7,0800",,,"  261",",,7,0800","   45",",,7","  267",",,7","  328",",,7"
"USC00412676","2019-06-28","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   13",",,7,0800","  322",",,7","  228",",,7",,,"   38",",,7,0800",,,"  256",",,7,0800","   35",",,7","  261",",,7","  328",",,7"
"USC00412676","2019-06-29","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  339",",,7","  233",",,7",,,"   58",",,7,0800",,,"  272",",,7,0800",,,"  267",",,7","  372",",,7"
"USC00412676","2019-06-30","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   36",",,7,0800","  328",",,7","  211",",,7",,,"   53",",,7,0800",,,"  222",",,7,0800",,,"  267",",,7","  389",",,7"
"USC00412676","2019-07-01","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  311",",,7","  222",",,7",,,"   38",",,7,0800",,,"  261",",,7,0800",,,"  267",",,7","  339",",,7"
"USC00412676","2019-07-02","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  333",",,7","  233",",,7",,,"   58",",,7,0800",,,"  272",",,7,0800","   56",",,7","  272",",,7","  389",",,7"
"USC00412676","2019-07-03","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  333",",,7","  233",",,7",,,"   53",",,7,0800",,,"  278",",,7,0800","   74",",,7","  283",",,7","  417",",,7"
"USC00412676","2019-07-04","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","  119",",,7,0800","  306",",,7","  233",",,7",,,"   33",",,7,0800",,,"  278",",,7,0800",,,"  272",",,7","  333",",,7"
"USC00412676","2019-07-05","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  328",",,7","  239",",,7",,,"   58",",,7,0800",,,"  283",",,7,0800",,,"  272",",,7","  350",",,7"
"USC00412676","2019-07-06","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  344",",,7","  228",",,7",,,"   56",",,7,0800",,,"  261",",,7,0800",,,"  278",",,7","  378",",,7"
"USC00412676","2019-07-07","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  350",",,7","  244",",,7",,,"   58",",,7,0800",,,"  278",",,7,0800",,,"  283",",,7","  406",",,7"
"USC00412676","2019-07-08","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  356",",,7","  244",",,7",,,"   64",",,7,0800",,,"  289",",,7,0800",,,"  300",",,7","  433",",,7"
"USC00412676","2019-07-09","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  356",",,7","  244",",,7",,,"   64",",,7,0800",,,"  289",",,7,0800","   32",",,7","  311",",,7","  433",",,7"
"USC00412676","2019-07-10","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  356",",,7","  244",",,7",,,"   64",",,7,0800",,,"  283",",,7,0800","   42",",,7","  317",",,7","  444",",,7"
"USC00412676","2019-07-11","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   86",",,7,0800","  356",",,7","  217",",,7",,,"   61",",,7,0800",,,"  256",",,7,0800",,,"  294",",,7","  444",",,7"
"USC00412676","2019-07-12","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  339",",,7","  250",",,7",,,"   66",",,7,0800",,,"  294",",,7,0800",,,"  294",",,7","  394",",,7"
"USC00412676","2019-07-13","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  344",",,7","  239",",,7",,,"   74",",,7,0800",,,"  272",",,7,0800",,,"  300",",,7","  406",",,7"
"USC00412676","2019-07-14","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  344",",,7","  250",",,7",,,"   61",",,7,0800",,,"  278",",,7,0800",,,"  306",",,7","  411",",,7"
"USC00412676","2019-07-15","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   41",",,7,0800","  356",",,7","  267",",,7",,,"   61",",,7,0800",,,"  283",",,7,0800",,,"  317",",,7","  428",",,7"
"USC00412676","2019-07-16","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  361",",,7","  256",",,7",,,"   61",",,7,0800",,,"  294",",,7,0800","   48",",,7","  311",",,7","  422",",,7"
"USC00412676","2019-07-17","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  361",",,7","  244",",,7",,,"   64",",,7,0800",,,"  294",",,7,0800","   64",",,7","  317",",,7","  433",",,7"
"USC00412676","2019-07-18","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  361",",,7","  239",",,7",,,"   61",",,7,0800",,,"  289",",,7,0800","   63",",,7","  317",",,7","  428",",,7"
"USC00412676","2019-07-19","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  361",",,7","  239",",,7",,,"   69",",,7,0800",,,"  289",",,7,0800","   56",",,7","  322",",,7","  444",",,7"
"USC00412676","2019-07-20","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  361",",,7","  239",",,7",,,"   58",",,7,0800",,,"  289",",,7,0800",,,"  322",",,7","  439",",,7"
"USC00412676","2019-07-21","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  372",",,7","  239",",,7",,,"   66",",,7,0800",,,"  283",",,7,0800",,,"  322",",,7","  450",",,7"
"USC00412676","2019-07-22","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  367",",,7","  244",",,7",,,"   61",",,7,0800",,,"  278",",,7,0800",,,"  328",",,7","  456",",,7"
"USC00412676","2019-07-23","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   41",",,7,0800","  356",",,7","  244",",,7",,,"   46",",,7,0800",,,"  261",",,7,0800","   29",",,7","  317",",,7","  433",",,7"
"USC00412676","2019-07-24","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  322",",,7","  194",",,7",,,"   64",",,7,0800",,,"  233",",,7,0800","  114",",,7","  283",",,7","  389",",,7"
"USC00412676","2019-07-25","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  317",",,7","  178",",,7",,,"   79",",,7,0800",,,"  244",",,7,0800","  105",",,7","  283",",,7","  422",",,7"
"USC00412676","2019-07-26","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  328",",,7","  178",",,7",,,"   74",",,7,0800",,,"  244",",,7,0800","   56",",,7","  289",",,7","  433",",,7"
"USC00412676","2019-07-27","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  350",",,7","  217",",,7",,,"   74",",,7,0800",,,"  267",",,7,0800",,,"  294",",,7","  439",",,7"
"USC00412676","2019-07-28","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  361",",,7","  233",",,7",,,"   66",",,7,0800",,,"  289",",,7,0800",,,"  317",",,7","  456",",,7"
"USC00412676","2019-07-29","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    5",",,7,0800","  344",",,7","  244",",,7",,,"   43",",,7,0800",,,"  289",",,7,0800",,,"  306",",,7","  389",",,7"
"USC00412676","2019-07-30","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   89",",,7,0800","  350",",,7","  250",",,7",,,"   46",",,7,0800",,,"  300",",,7,0800","   35",",,7","  289",",,7","  367",",,7"
"USC00412676","2019-07-31","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   10",",,7,0800","  378",",,7","  244",",,7",,,"   64",",,7,0800",,,"  278",",,7,0800","   42",",,7","  294",",,7","  422",",,7"
"USC00412676","2019-08-01","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  367",",,7","  228",",,7",,,"   61",",,7,0800",,,"  272",",,7,0800","   40",",,7","  306",",,7","  439",",,7"
"USC00412676","2019-08-02","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  361",",,7","  233",",,7",,,"   61",",,7,0800",,,"  278",",,7,0800","   39",",,7","  311",",,7","  433",",,7"
"USC00412676","2019-08-03","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    3",",,7,0800","  367",",,7","  250",",,7",,,"   64",",,7,0800",,,"  261",",,7,0800",,,"  317",",,7","  456",",,7"
"USC00412676","2019-08-04","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    3",",,7,0800","  339",",,7","  256",",,7",,,"   38",",,7,0800",,,"  272",",,7,0800",,,"  317",",,7","  383",",,7"
"USC00412676","2019-08-05","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  350",",,7","  244",",,7",,,"   53",",,7,0800",,,"  289",",,7,0800",,,"  317",",,7","  422",",,7"
"USC00412676","2019-08-06","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  356",",,7","  239",",,7",,,"   53",",,7,0800",,,"  283",",,7,0800","   27",",,7","  317",",,7","  439",",,7"
"USC00412676","2019-08-07","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  367",",,7","  250",",,7",,,"   64",",,7,0800",,,"  294",",,7,0800","   42",",,7","  322",",,7","  461",",,7"
"USC00412676","2019-08-08","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  378",",,7","  250",",,7",,,"   64",",,7,0800",,,"  294",",,7,0800","   35",",,7","  333",",,7","  461",",,7"
"USC00412676","2019-08-09","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  383",",,7","  256",",,7",,,"   66",",,7,0800",,,"  294",",,7,0800","   43",",,7","  333",",,7","  467",",,7"
"USC00412676","2019-08-10","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  383",",,7","  244",",,7",,,"   66",",,7,0800",,,"  300",",,7,0800",,,"  333",",,7","  467",",,7"
"USC00412676","2019-08-11","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  383",",,7","  239",",,7",,,"   66",",,7,0800",,,"  306",",,7,0800",,,"  333",",,7","  461",",,7"
"USC00412676","2019-08-12","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  394",",,7","  250",",,7",,,"   66",",,7,0800",,,"  300",",,7,0800",,,"  339",",,7","  472",",,7"
"USC00412676","2019-08-13","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  394",",,7","  250",",,7",,,"   71",",,7,0800",,,"  300",",,7,0800","   39",",,7","  339",",,7","  478",",,7"
"USC00412676","2019-08-14","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  389",",,7","  256",",,7",,,"   69",",,7,0800",,,"  283",",,7,0800","   37",",,7","  344",",,7","  478",",,7"
"USC00412676","2019-08-15","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   86",",,7,0800","  389",",,7","  244",",,7",,,"   56",",,7,0800",,,"  278",",,7,0800","   39",",,7","  317",",,7","  472",",,7"
"USC00412676","2019-08-16","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  361",",,7","  256",",,7",,,"   53",",,7,0800",,,"  283",",,7,0800","   27",",,7","  306",",,7","  394",",,7"
"USC00412676","2019-08-17","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  378",",,7","  256",",,7",,,"   64",",,7,0800",,,"  300",",,7,0800",,,"  311",",,7","  450",",,7"
"USC00412676","2019-08-18","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  389",",,7","  244",",,7",,,"   69",",,7,0800",,,"  294",",,7,0800",,,"  322",",,7","  461",",,7"
"USC00412676","2019-08-19","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  383",",,7","  244",",,7",,,"   61",",,7,0800",,,"  283",",,7,0800",,,"  328",",,7","  456",",,7"
"USC00412676","2019-08-20","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    0",",,7,0800","  378",",,7","  250",",,7",,,"   53",",,7,0800",,,"  283",",,7,0800","   37",",,7","  328",",,7","  444",",,7"
"USC00412676","2019-08-21","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","  119",",,7,0800","  367",",,7","  239",",,7",,,"   41",",,7,0800",,,"  283",",,7,0800","   35",",,7","  289",",,7","  406",",,7"
"USC00412676","2019-08-22","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   15",",,7,0800","  361",",,7","  233",",,7",,,"   53",",,7,0800",,,"  278",",,7,0800","   31",",,7","  283",",,7","  372",",,7"
"USC00412676","2019-08-23","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","    5",",,7,0800","  356",",,7","  239",",,7",,,"   56",",,7,0800",,,"  283",",,7,0800","   61",",,7","  289",",,7","  394",",,7"
"USC00412676","2019-08-24","29.6212","-96.366","53.6","EAGLE LAKE RES CTR, TX US","   33",",,7,0800","  367",",,7","  239",",,7",,,"   51",",,7,0800",,,"  267",",,7,0800",,,"  283",",,7","  417",",,7"
