"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023159","2019-03-16","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   72",",,W"," -149",",,W","   33",",,W",,,,,,,,,,,,," 1555",",,W",,,,,,,"  140",",,W","  130",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-17","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   94",",,W"," -110",",,W","   29",",,W",,,,,,,,,,,,," 2128",",,W",,,,,,,"  260",",,W","  260",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   89",",,W","  -82",",,W","   30",",,W",,,,,,,,,,,,," 0428",",,W",,,,,,,"  270",",,W","  270",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   89",",,W","  -77",",,W","   19",",,W",,,,,,,,,,,,," 0201",",,W",,,,,,,"  280",",,W","  270",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   67",",,W","  -88",",,W","   38",",,W",,,,,,,,,,,,," 1941",",,W",,,,,,,"  120",",,W","  120",",,W","  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","  114",",,W,",,,,,"   22",",,W","  -49",",,W","   40",",,W",,,,,,,,,,,,," 0756",",,W",,,,,,,"  200",",,W","  200",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    3",",,W,",,,,,"   33",",,W","  -99",",,W","   27",",,W",,,,,,,,,,,,," 1642",",,W",,,,,,,"  310",",,W","  310",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   61",",,W","  -71",",,W","   32",",,W",,,,,,,,,,,,," 2259",",,W",,,,,,,"  160",",,W","  270",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   83",",,W","  -49",",,W","   41",",,W",,,,,,,,,,,,," 1606",",,W",,,,,,,"  290",",,W","  290",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   78",",,W","  -93",",,W","   37",",,W",,,,,,,,,,,,," 1616",",,W",,,,,,,"  140",",,W","  140",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   94",",,W","  -88",",,W","   31",",,W",,,,,,,,,,,,," 1416",",,W",,,,,,,"  210",",,W","  210",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   94",",,W","  -82",",,W","   35",",,W",,,,,,,,,,,,," 1700",",,W",,,,,,,"  210",",,W","  210",",,W","   94",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   72",",,W","  -71",",,W","   31",",,W",,,,,,,,,,,,," 1504",",,W",,,,,,,"  210",",,W","  200",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   44",",,W","  -66",",,W","   61",",,W",,,,,,,,,,,,," 0052",",,W",,,,,,,"  300",",,W","  290",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-30","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   67",",,W"," -110",",,W","   24",",,W",,,,,,,,,,,,," 1848",",,W",,,,,,,"   10",",,W","   10",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-03-31","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   72",",,W","  -88",",,W","   30",",,W",,,,,,,,,,,,," 1031",",,W",,,,,,,"  360",",,W","  350",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  111",",,W","  -77",",,W","   22",",,W",,,,,,,,,,,,," 1540",",,W",,,,,,,"  230",",,W","  140",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    8",",,W,",,,,,"   72",",,W","  -38",",,W","   30",",,W",,,,,,,,,,,,," 1545",",,W",,,,,,,"  200",",,W","  200",",,W","  116",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    8",",,W,",,,,,"   94",",,W","  -38",",,W","   32",",,W",,,,,,,,,,,,," 1312",",,W",,,,,,,"  290",",,W","  280",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-04","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   94",",,W","  -49",",,W","   36",",,W",,,,,,,,,,,,," 1243",",,W",,,,,,,"  170",",,W","  170",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-05","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   94",",,W","  -55",",,W","   25",",,W",,,,,,,,,,,,," 1559",",,W",,,,,,,"  210",",,W","  200",",,W","   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-06","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    5",",,W,",,,,,"  128",",,W","   -5",",,W","   29",",,W",,,,,,,,,,,,," 1559",",,W",,,,,,,"  330",",,W","  300",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-07","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  161",",,W","  -27",",,W","   33",",,W",,,,,,,,,,,,," 1559",",,W",,,,,,,"  320",",,W","  340",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-08","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  194",",,W","   -5",",,W","   33",",,W",,,,,,,,,,,,," 1446",",,W",,,,,,,"  260",",,W","  220",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-09","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  156",",,W","   -5",",,W","   64",",,W",,,,,,,,,,,,," 1443",",,W",,,,,,,"  210",",,W","  230",",,W","  161",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-10","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   11",",,W","  -32",",,W","  104",",,W",,,,,,,,,,,,," 1507",",,W",,,,,,,"  310",",,W","  300",",,W","  165",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-11","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   44",",,W","  -43",",,W","   62",",,W",,,,,,,,,,,,," 1405",",,W",,,,,,,"  320",",,W","  320",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-12","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   43",",,W,",,,,,"   67",",,W","  -88",",,W","   25",",,W",,,,,,,,,,,,," 1453",",,W",,,,,,,"  280",",,W","  350",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-13","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  106",",,W","  -88",",,W","   40",",,W",,,,,,,,,,,,," 1621",",,W",,,,,,,"  320",",,W","  320",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-14","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  150",",,W","  -38",",,W","   39",",,W",,,,,,,,,,,,," 2344",",,W",,,,,,,"  240",",,W","  240",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-15","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  150",",,W","   39",",,W","   53",",,W",,,,,,,,,,,,," 1538",",,W",,,,,,,"  220",",,W","  190",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-16","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   10",",,W,",,,,,"   72",",,W","    6",",,W","   39",",,W",,,,,,,,,,,,," 1322",",,W",,,,,,,"  170",",,W","  160",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-17","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  128",",,W","  -16",",,W","   61",",,W",,,,,,,,,,,,," 1731",",,W",,,,,,,"  300",",,W","  310",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  194",",,W","  -16",",,W","   35",",,W",,,,,,,,,,,,," 0739",",,W",,,,,,,"   10",",,W","  350",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  200",",,W","  -16",",,W","   40",",,W",,,,,,,,,,,,," 1203",",,W",,,,,,,"  200",",,W","  130",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  167",",,W","    0",",,W","   42",",,W",,,,,,,,,,,,," 1105",",,W",,,,,,,"  220",",,W","  170",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    8",",,W,",,,,,"  133",",,W","  -10",",,W","   35",",,W",,,,,,,,,,,,," 0009",",,W",,,,,,,"  250",",,W","  250",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  139",",,W","  -21",",,W","   41",",,W",,,,,,,,,,,,," 1541",",,W",,,,,,,"   40",",,W","   50",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  172",",,W","   -5",",,W","   43",",,W",,,,,,,,,,,,," 1519",",,W",,,,,,,"  310",",,W","  280",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  194",",,W","   -5",",,W","   47",",,W",,,,,,,,,,,,," 1519",",,W",,,,,,,"  280",",,W","  290",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  211",",,W","    0",",,W","   38",",,W",,,,,,,,,,,,," 1652",",,W",,,,,,,"  250",",,W","  250",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    5",",,W,",,,,,"  206",",,W","   22",",,W","   55",",,W",,,,,,,,,,,,," 2232",",,W",,,,,,,"  240",",,W","  250",",,W","  148",",,W","  264",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  211",",,W","   11",",,W","   39",",,W",,,,,,,,,,,,," 1453",",,W",,,,,,,"  260",",,W","  260",",,W","  107",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  200",",,W","   39",",,W","   55",",,W",,,,,,,,,,,,," 1129",",,W",,,,,,,"  240",",,W","  220",",,W","  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   41",",,W,",,,,,"  122",",,W","   17",",,W","   27",",,W",,,,,,,,,,,,," 1224",",,W",,,,,,,"  210",",,W","  200",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-04-30","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   36",",,W,",,,,,"  117",",,W","    0",",,W","   46",",,W",,,,,,,,,,,,," 1943",",,W",,,,,,,"  300",",,W","  310",",,W","  139",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    3",",,W,",,,,,"   94",",,W","  -32",",,W","   39",",,W",,,,,,,,,,,,," 0251",",,W",,,,,,,"  300",",,W","  310",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  133",",,W","  -43",",,W","   33",",,W",,,,,,,,,,,,," 1037",",,W",,,,,,,"  320",",,W","  320",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  167",",,W","  -32",",,W","   32",",,W",,,,,,,,,,,,," 1051",",,W",,,,,,,"  190",",,W","  280",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-04","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  172",",,W","  -10",",,W","   32",",,W",,,,,,,,,,,,," 1315",",,W",,,,,,,"   40",",,W","  200",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-05","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  194",",,W","   -5",",,W","   40",",,W",,,,,,,,,,,,," 1413",",,W",,,,,,,"  220",",,W","  190",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-06","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  172",",,W","  -10",",,W","   43",",,W",,,,,,,,,,,,," 1536",",,W",,,,,,,"  130",",,W","  140",",,W","  116",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-07","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   48",",,W,",,,,,"  144",",,W","   -5",",,W","   32",",,W",,,,,,,,,,,,," 1052",",,W",,,,,,,"  360",",,W","  350",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-08","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   18",",,W,",,,,,"  111",",,W","  -10",",,W","   60",",,W",,,,,,,,,,,,," 1618",",,W",,,,,,,"  330",",,W","  320",",,W","  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-09","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   53",",,W,",,,,,"  100",",,W","  -27",",,W","   24",",,W",,,,,,,,,,,,," 1455",",,W",,,,,,,"  150",",,W","  140",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-10","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","  102",",,W,",,,,,"  106",",,W","    6",",,W","   20",",,W",,,,,,,,,,,,," 1711",",,W",,,,,,,"  320",",,W","  300",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-11","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  156",",,W","   -5",",,W","   21",",,W",,,,,,,,,,,,," 1938",",,W",,,,,,,"  150",",,W","  160",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-12","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  189",",,W","    0",",,W","   31",",,W",,,,,,,,,,,,," 1733",",,W",,,,,,,"  320",",,W","  300",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-13","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  217",",,W","    0",",,W","   30",",,W",,,,,,,,,,,,," 1516",",,W",,,,,,,"  190",",,W","  180",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-14","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  211",",,W","   28",",,W","   40",",,W",,,,,,,,,,,,," 1553",",,W",,,,,,,"  240",",,W","  230",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-15","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  194",",,W","   22",",,W","   52",",,W",,,,,,,,,,,,," 1437",",,W",,,,,,,"  220",",,W","  210",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-16","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   38",",,W,",,,,,"  161",",,W","   11",",,W","   64",",,W",,,,,,,,,,,,," 1533",",,W",,,,,,,"  200",",,W","  180",",,W","  148",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-17","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   15",",,W,",,,,,"   78",",,W","  -16",",,W","   49",",,W",,,,,,,,,,,,," 1230",",,W",,,,,,,"  280",",,W","  280",",,W","  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  133",",,W","  -32",",,W","   36",",,W",,,,,,,,,,,,," 1015",",,W",,,,,,,"  290",",,W","  280",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","  142",",,W,",,,,,"   61",",,W","  -10",",,W","   42",",,W",,,,,,,,,,,,," 0950",",,W",,,,,,,"  170",",,W","  170",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   66",",,W,",,,,,"   56",",,W","  -60",",,W","   36",",,W",,,,,,,,,,,,," 1504",",,W",,,,,,,"  310",",,W","  310",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   83",",,W","  -27",",,W","   35",",,W",,,,,,,,,,,,," 1323",",,W",,,,,,,"  220",",,W","  220",",,W","  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   10",",,W,",,,,,"   61",",,W","  -21",",,W","   27",",,W",,,,,,,,,,,,," 1653",",,W",,,,,,,"  160",",,W","  140",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   13",",,W,",,,,,"   72",",,W","   -5",",,W","   40",",,W",,,,,,,,,,,,," 1401",",,W",,,,,,,"  250",",,W","  240",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  117",",,W","   11",",,W","   39",",,W",,,,,,,,,,,,," 1430",",,W",,,,,,,"  140",",,W","  160",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  150",",,W","   -5",",,W","   40",",,W",,,,,,,,,,,,," 1445",",,W",,,,,,,"  190",",,W","  180",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  150",",,W","  -27",",,W","   54",",,W",,,,,,,,,,,,," 1542",",,W",,,,,,,"  180",",,W","  210",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","  117",",,W,",,,,,"   44",",,W","    6",",,W","   30",",,W",,,,,,,,,,,,," 0454",",,W",,,,,,,"  280",",,W","  260",",,W","   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023159","2019-05-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   25",",,W,",,,,,"  100",",,W","    0",",,W","   26",",,W",,,,,,,,,,,,," 1401",",,W",,,,,,,"  250",",,W","  250",",,W","   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  144",",,W","   -5",",,W","   20",",,W",,,,,,,,,,,,," 1248",",,W",,,,,,,"  140",",,W","  140",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-30","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  150",",,W","   11",",,W","   35",",,W",,,,,,,,,,,,," 1250",",,W",,,,,,,"  140",",,W","  130",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-05-31","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  183",",,W","    6",",,W","   33",",,W",,,,,,,,,,,,," 1144",",,W",,,,,,,"  160",",,W","  150",",,W","   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  200",",,W","   28",",,W","   41",",,W",,,,,,,,,,,,," 1203",",,W",,,,,,,"  180",",,W","  160",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  189",",,W","   17",",,W","   34",",,W",,,,,,,,,,,,," 1621",",,W",,,,,,,"  160",",,W","  160",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  194",",,W","   17",",,W","   36",",,W",,,,,,,,,,,,," 1638",",,W",,,,,,,"  300",",,W","  290",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-04","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    3",",,W,",,,,,"  233",",,W","   11",",,W","   34",",,W",,,,,,,,,,,,," 1800",",,W",,,,,,,"  310",",,W","  320",",,W","  157",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-05","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    3",",,W,",,,,,"  239",",,W","   33",",,W","   27",",,W",,,,,,,,,,,,," 1440",",,W",,,,,,,"  360",",,W","  360",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2019-06-06","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  244",",,W","   56",",,W","   41",",,W",,,,,,,,,,,,," 1519",",,W",,,,,,,"  230",",,W","  240",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,
