"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00291153","2019-10-08","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","  106",",,7",,,,,"   66",",,7,",,,,,,,,,"  133",",,7,0730",,
"USC00291153","2019-10-09","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   30",",,7,0730","    0",",,7","    0",",,7","  272",",,7","  128",",,7",,,,,"   43",",,7,",,,,,,,,,"  156",",,7,0730",,
"USC00291153","2019-10-10","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  150",",,7",,,,,"   91",",,7,",,,,,,,,,"  189",",,7,0730",,
"USC00291153","2019-10-11","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","   33",",,7",,,,,"  104",",,7,",,,,,,,,,"   33",",,7,0730",,
"USC00291153","2019-10-12","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  133",",,7","   33",",,7",,,,,"   43",",,7,",,,,,,,,,"   39",",,7,0730",,
"USC00291153","2019-10-13","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  200",",,7","   39",",,7",,,,,"   56",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-10-14","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  289",",,7","   89",",,7",,,,,"   53",",,7,",,,,,,,,,"  150",",,7,0730",,
"USC00291153","2019-10-15","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  289",",,7","  139",",,7",,,,,"   48",",,7,",,,,,,,,,"  150",",,7,0730",,
"USC00291153","2019-10-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","   72",",,7",,,,,"   76",",,7,",,,,,,,,,"   78",",,7,0730",,
"USC00291153","2019-10-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   61",",,7",,,,,"   61",",,7,",,,,,,,,,"   67",",,7,0730",,
"USC00291153","2019-10-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  278",",,7","   61",",,7",,,,,"   53",",,7,",,,,,,,,,"  117",",,7,0730",,
"USC00291153","2019-10-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  289",",,7","   94",",,7",,,,,"   74",",,7,",,,,,,,,,"  111",",,7,0730",,
"USC00291153","2019-10-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  228",",,7","   78",",,7",,,,,"   56",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-10-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","   61",",,7",,,,,"   97",",,7,",,,,,,,,,"   61",",,7,0730",,
"USC00291153","2019-10-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","   50",",,7",,,,,"   58",",,7,",,,,,,,,,"   67",",,7,0730",,
"USC00291153","2019-10-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  228",",,7","   50",",,7",,,,,"   51",",,7,",,,,,,,,,"   67",",,7,0730",,
"USC00291153","2019-10-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  267",",,7","   39",",,7",,,,,"   66",",,7,",,,,,,,,,"   94",",,7,0730",,
"USC00291153","2019-10-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  100",",,7","  -22",",,7",,,,,"   28",",,7,",,,,,,,,,"  -17",",,7,0730",,
"USC00291153","2019-10-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  144",",,7","  -17",",,7",,,,,"   30",",,7,",,,,,,,,,"    6",",,7,0730",,
"USC00291153","2019-10-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  239",",,7","    6",",,7",,,,,"   97",",,7,",,,,,,,,,"  128",",,7,0730",,
"USC00291153","2019-10-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  283",",,7","   22",",,7",,,,,"   84",",,7,",,,,,,,,,"   28",",,7,0730",,
"USC00291153","2019-10-29","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  156",",,7","   22",",,7",,,,,"   43",",,7,",,,,,,,,,"   50",",,7,0730",,
"USC00291153","2019-10-30","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    8",",,7,0730","    0",",,7","    0",",,7","  172",",,7","   17",",,7",,,,,"   38",",,7,",,,,,,,,,"   17",",,7,0730",,
"USC00291153","2019-10-31","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   56",",,7","  -78",",,7",,,,,"   20",",,7,",,,,,,,,,"  -72",",,7,0730",,
"USC00291153","2019-11-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  139",",,7","  -78",",,7",,,,,"   41",",,7,",,,,,,,,,"  -33",",,7,0730",,
"USC00291153","2019-11-02","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  228",",,7","  -39",",,7",,,,,"   41",",,7,",,,,,,,,,"   11",",,7,0730",,
"USC00291153","2019-11-03","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  139",",,7","    6",",,7",,,,,"   41",",,7,",,,,,,,,,"   33",",,7,0730",,
"USC00291153","2019-11-04","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","   28",",,7",,,,,"   41",",,7,",,,,,,,,,"   44",",,7,0730",,
"USC00291153","2019-11-05","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  289",",,7","   44",",,7",,,,,"   41",",,7,",,,,,,,,,"   56",",,7,0730",,
"USC00291153","2019-11-06","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  189",",,7","   56",",,7",,,,,"   41",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-11-07","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","  152",",,7,0730","    0",",,7","    0",",,7","  172",",,7","   44",",,7",,,,,"   41",",,7,",,,,,,,,,"   44",",,7,0730",,
"USC00291153","2019-11-08","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   18",",,7,0730","    0",",,7","    0",",,7","   50",",,7","   33",",,7",,,,,"   41",",,7,",,,,,,,,,"   50",",,7,0730",,
"USC00291153","2019-11-09","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  128",",,7","   17",",,7",,,,,"   41",",,7,",,,,,,,,,"   22",",,7,0730",,
"USC00291153","2019-11-10","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  156",",,7","   17",",,7",,,,,"   41",",,7,",,,,,,,,,"   61",",,7,0730",,
"USC00291153","2019-11-11","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","   61",",,7",,,,,"   41",",,7,",,,,,,,,,"  100",",,7,0730",,
"USC00291153","2019-11-12","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  106",",,7","  -44",",,7",,,,,"   41",",,7,",,,,,,,,,"  -39",",,7,0730",,
"USC00291153","2019-11-13","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   39",",,7","  -39",",,7",,,,,"   41",",,7,",,,,,,,,,"  -33",",,7,0730",,
"USC00291153","2019-11-14","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  206",",,7","  -33",",,7",,,,,"   41",",,7,",,,,,,,,,"   28",",,7,0730",,
"USC00291153","2019-11-15","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  133",",,7","  -11",",,7",,,,,"   41",",,7,",,,,,,,,,"  -11",",,7,0730",,
"USC00291153","2019-11-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  167",",,7","  -11",",,7",,,,,"   41",",,7,",,,,,,,,,"   28",",,7,0730",,
"USC00291153","2019-11-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  194",",,7","   28",",,7",,,,,"   41",",,7,",,,,,,,,,"  111",",,7,0730",,
"USC00291153","2019-11-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  161",",,7","   11",",,7",,,,,"   41",",,7,",,,,,,,,,"   11",",,7,0730",,
"USC00291153","2019-11-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","    6",",,7",,,,,"   41",",,7,",,,,,,,,,"   39",",,7,0730",,
"USC00291153","2019-11-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  267",",,7","   39",",,7",,,,,"   41",",,7,",,,,,,,,,"  128",",,7,0730",,
"USC00291153","2019-11-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","   94",",,7",,,,,"   41",",,7,",,,,,,,,,"  100",",,7,0730",,
"USC00291153","2019-11-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","   56",",,7",,,,,"   41",",,7,",,,,,,,,,"   56",",,7,0730",,
"USC00291153","2019-11-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  172",",,7","   17",",,7",,,,,"   41",",,7,",,,,,,,,,"   50",",,7,0730",,
"USC00291153","2019-11-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  167",",,7","    6",",,7",,,,,"   41",",,7,",,,,,,,,,"   22",",,7,0730",,
"USC00291153","2019-11-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","   22",",,7",,,,,"   41",",,7,",,,,,,,,,"  111",",,7,0730",,
"USC00291153","2019-11-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  206",",,7","   61",",,7",,,,,"   41",",,7,",,,,,,,,,"  128",",,7,0730",,
"USC00291153","2019-11-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  133",",,7","  -11",",,7",,,,,"   41",",,7,",,,,,,,,,"  -11",",,7,0730",,
"USC00291153","2019-11-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","  140",",,7,0730","    0",",,7","    0",",,7","  100",",,7","  -11",",,7",,,,,"   41",",,7,",,,,,,,,,"   22",",,7,0730",,
"USC00291153","2019-11-29","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   50",",,7","   22",",,7",,,,,"   41",",,7,",,,,,,,,,"   44",",,7,0730",,
"USC00291153","2019-11-30","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","   44",",,7",,,,,"   41",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-12-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  161",",,7","   -6",",,7",,,,,"   36",",,7,",,,,,,,,,"   33",",,7,0730",,
"USC00291153","2019-12-02","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  128",",,7","  -22",",,7",,,,,"   36",",,7,",,,,,,,,,"  -22",",,7,0730",,
"USC00291153","2019-12-03","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  156",",,7","  -22",",,7",,,,,"   36",",,7,",,,,,,,,,"   11",",,7,0730",,
"USC00291153","2019-12-04","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  211",",,7","    6",",,7",,,,,"   36",",,7,",,,,,,,,,"   44",",,7,0730",,
"USC00291153","2019-12-05","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  139",",,7","   39",",,7",,,,,"   36",",,7,",,,,,,,,,"  122",",,7,0730",,
"USC00291153","2019-12-06","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  222",",,7","   39",",,7",,,,,"   36",",,7,",,,,,,,,,"   44",",,7,0730",,
"USC00291153","2019-12-07","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",S,7","    6",",,7",,,,,"   36",",,7,",,,,,,,,,"   22",",,7,0730",,
"USC00291153","2019-12-08","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  206",",,7","   22",",,7",,,,,"   36",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-12-09","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  217",",,7","   89",",,7",,,,,"   36",",,7,",,,,,,,,,"  139",",,7,0730",,
"USC00291153","2019-12-10","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   25",",,7,0730","    0",",,7","    0",",,7","  156",",,7","   44",",,7",,,,,"   36",",,7,",,,,,,,,,"   44",",,7,0730",,
"USC00291153","2019-12-11","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  117",",,7","   22",",,7",,,,,"   36",",,7,",,,,,,,,,"   22",",,7,0730",,
"USC00291153","2019-12-12","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   78",",,7","   17",",,7",,,,,"   36",",,7,",,,,,,,,,"   28",",,7,0730",,
"USC00291153","2019-12-13","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  172",",,7","   17",",,7",,,,,"   36",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-12-14","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  239",",,7","   17",",,7",,,,,"   36",",,7,",,,,,,,,,"   39",",,7,0730",,
"USC00291153","2019-12-15","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","   39",",,7",,,,,"   36",",,7,",,,,,,,,,"  150",",,7,0730",,
"USC00291153","2019-12-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","   -6",",,7",,,,,"   36",",,7,",,,,,,,,,"   -6",",,7,0730",,
"USC00291153","2019-12-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  106",",,7","  -50",",,7",,,,,"   36",",,7,",,,,,,,,,"  -50",",,7,0730",,
"USC00291153","2019-12-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   72",",,7","  -72",",,7",,,,,"   36",",,7,",,,,,,,,,"  -72",",,7,0730",,
"USC00291153","2019-12-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  100",",,7","  -89",",,7",,,,,"   36",",,7,",,,,,,,,,"  -61",",,7,0730",,
"USC00291153","2019-12-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  106",",,7","  -72",",,7",,,,,"   36",",,7,",,,,,,,,,"  -28",",,7,0730",,
"USC00291153","2019-12-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  144",",,7","  -72",",,7",,,,,"   36",",,7,",,,,,,,,,"  -22",",,7,0730",,
"USC00291153","2019-12-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  156",",,7","  -39",",,7",,,,,"   36",",,7,",,,,,,,,,"   22",",,7,0730",,
"USC00291153","2019-12-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  178",",,7","  -28",",,7",,,,,"   36",",,7,",,,,,,,,,"  -28",",,7,0730",,
"USC00291153","2019-12-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","  -33",",,7",,,,,"   36",",,7,",,,,,,,,,"   28",",,7,0730",,
"USC00291153","2019-12-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","   17",",,7",,,,,"   36",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-12-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  178",",,7","   22",",,7",,,,,"   36",",,7,",,,,,,,,,"   28",",,7,0730",,
"USC00291153","2019-12-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  167",",,7","   22",",,7",,,,,"   36",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2019-12-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  156",",,7","   67",",,7",,,,,"   36",",,7,",,,,,,,,,"   72",",,7,0730",,
"USC00291153","2019-12-29","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  128",",,7","  -11",",,7",,,,,"   36",",,7,",,,,,,,,,"   11",",,7,0730",,
"USC00291153","2019-12-30","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   94",",,7","  -72",",,7",,,,,"   36",",,7,",,,,,,,,,"  -67",",,7,0730",,
"USC00291153","2019-12-31","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   78",",,7","  -72",",,7",,,,,"   36",",,7,",,,,,,,,,"  -50",",,7,0730",,
"USC00291153","2020-01-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  100",",,7","  -61",",,7",,,,,"   38",",,7,",,,,,,,,,"  -11",",,7,0730",,
"USC00291153","2020-01-02","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  172",",,7","  -11",",,7",,,,,"   38",",,7,",,,,,,,,,"   89",",,7,0730",,
"USC00291153","2020-01-03","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   38",",,7,0730","    0",",,7","    0",",,7","  150",",,7","   28",",,7",,,,,"   38",",,7,",,,,,,,,,"   28",",,7,0730",,
"USC00291153","2020-01-04","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  122",",,7","  -28",",,7",,,,,"   38",",,7,",,,,,,,,,"    6",",,7,0730",,
"USC00291153","2020-01-05","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  172",",,7","    0",",,7",,,,,"   38",",,7,",,,,,,,,,"   11",",,7,0730",,
"USC00291153","2020-01-06","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  172",",,7","   -6",",,7",,,,,"   38",",,7,",,,,,,,,,"   17",",,7,0730",,
"USC00291153","2020-01-07","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  167",",,7","  -61",",,7",,,,,"   38",",,7,",,,,,,,,,"  -61",",,7,0730",,
"USC00291153","2020-01-08","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  167",",,7","  -61",",,7",,,,,"   38",",,7,",,,,,,,,,"  -56",",,7,0730",,
"USC00291153","2020-01-09","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  206",",,7","  -56",",,7",,,,,"   38",",,7,",,,,,,,,,"   72",",,7,0730",,
"USC00291153","2020-01-10","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  206",",,7","   61",",,7",,,,,"   38",",,7,",,,,,,,,,"   61",",,7,0730",,
"USC00291153","2020-01-11","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  117",",,7","  -28",",,7",,,,,"   38",",,7,",,,,,,,,,"   -6",",,7,0730",,
"USC00291153","2020-01-12","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  133",",,7","  -33",",,7",,,,,"   38",",,7,",,,,,,,,,"    0",",,7,0730",,
"USC00291153","2020-01-13","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  161",",,7","  -33",",,7",,,,,"   38",",,7,",,,,,,,,,"  -33",",,7,0730",,
"USC00291153","2020-01-14","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  222",",,7","  -33",",,7",,,,,"   38",",,7,",,,,,,,,,"   33",",,7,0730",,
"USC00291153","2020-01-15","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  233",",,7","   28",",,7",,,,,"   38",",,7,",,,,,,,,,"  139",",,7,0730",,
"USC00291153","2020-01-16","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  139",",,7","   50",",,7",,,,,"   38",",,7,",,,,,,,,,"   50",",,7,0730",,
"USC00291153","2020-01-17","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   10",",,7,0730","    0",",,7","    0",",,7","   50",",,7","   22",",,7",,,,,"   38",",,7,",,,,,,,,,"   22",",,7,0730",,
"USC00291153","2020-01-18","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  194",",,7","   22",",,7",,,,,"   38",",,7,",,,,,,,,,"   44",",,7,0730",,
"USC00291153","2020-01-19","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  133",",,7","  -22",",,7",,,,,"   38",",,7,",,,,,,,,,"   11",",,7,0730",,
"USC00291153","2020-01-20","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","   94",",,7","  -28",",,7",,,,,"   38",",,7,",,,,,,,,,"    6",",,7,0730",,
"USC00291153","2020-01-21","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  106",",,7","    6",",,7",,,,,"   38",",,7,",,,,,,,,,"   28",",,7,0730",,
"USC00291153","2020-01-22","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","   15",",,7,0730","    0",",,7","    0",",,7","   67",",,7","  -11",",,7",,,,,"   38",",,7,",,,,,,,,,"   -6",",,7,0730",,
"USC00291153","2020-01-23","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  189",",,7","   -6",",,7",,,,,"   38",",,7,",,,,,,,,,"   11",",,7,0730",,
"USC00291153","2020-01-24","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  133",",,7","  -28",",,7",,,,,"   38",",,7,",,,,,,,,,"  -17",",,7,0730",,
"USC00291153","2020-01-25","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","  -22",",,7",,,,,"   38",",,7,",,,,,,,,,"   22",",,7,0730",,
"USC00291153","2020-01-26","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  217",",,7","    6",",,7",,,,,"   38",",,7,",,,,,,,,,"   17",",,7,0730",,
"USC00291153","2020-01-27","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  222",",,7","    6",",,7",,,,,"   38",",,7,",,,,,,,,,"    6",",,7,0730",,
"USC00291153","2020-01-28","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  217",",,7","    6",",,7",,,,,"   38",",,7,",,,,,,,,,"   78",",,7,0730",,
"USC00291153","2020-01-29","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  150",",,7","  -39",",,7",,,,,"   38",",,7,",,,,,,,,,"  -39",",,7,0730",,
"USC00291153","2020-01-30","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0",",,7,0730","    0",",,7","    0",",,7","  133",",,7","  -50",",,7",,,,,"   38",",,7,",,,,,,,,,"   17",",,7,0730",,
"USC00291153","2020-01-31","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0","T,,7,0730","    0",",,7","    0",",,7","  106",",,7","    0",",,7",,,,,"   38",",,7,",,,,,,,,,"   17",",,7,0730",,
"USC00291153","2020-02-01","32.5158","-104.3828","979.3","BRANTLEY DAM, NM US","    0","T,,7,0730","    0",",,7","    0",",,7","  111",",,7","  -50",",,7",,,,,"   51",",,7,",,,,,,,,,"  -28",",,7,0730",,
