"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00048135","2019-06-23","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  206",",,7",,,,,,,"  109",",,7,0800",,,,,,,"  144",",,7","  389",",,7","  228",",,7,0800","   51",",,7",,,,,,,,
"USC00048135","2019-06-24","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,
"USC00048135","2019-06-25","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  200",",,7",,,,,,,"   81",",,7,0800",,,,,,,"  183",",,7","  344",",,7","  200",",,7,0800","   60",",,7",,,,,,,,
"USC00048135","2019-06-26","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  167",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  183",",,7","  344",",,7","  178",",,7,0800","   66",",,7",,,,,,,,
"USC00048135","2019-06-27","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  139",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  167",",,7","  322",",,7","  150",",,7,0800","   85",",,7",,,,,,,,
"USC00048135","2019-06-28","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  150",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  133",",,7","  339",",,7","  183",",,7,0800","   56",",,7",,,,,,,,
"USC00048135","2019-06-29","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  167",",,7",,,,,,,"   74",",,7,0800",,,,,,,"  133",",,7","  344",",,7","  189",",,7,0800","   48",",,7",,,,,,,,
"USC00048135","2019-06-30","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  172",",,7",,,,,,,"   79",",,7,0800",,,,,,,"  156",",,7","  350",",,7","  178",",,7,0800","   35",",,7",,,,,,,,
"USC00048135","2019-07-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  178",",,7",,,,,,,"   97",",,7,0800",,,,,,,"  133",",,7","  350",",,7","  183",",,7,0800","   45",",,7",,,,,,,,
"USC00048135","2019-07-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  183",",,7",,,,,,,"   86",",,7,0800",,,,,,,"  133",",,7","  389",",,7","  206",",,7,0800","   48",",,7",,,,,,,,
"USC00048135","2019-07-03","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  200",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  133",",,7","  389",",,7","  211",",,7,0800","   55",",,7",,,,,,,,
"USC00048135","2019-07-04","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  200",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  133",",,7","  389",",,7","  211",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2019-07-05","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  200",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  144",",,7","  372",",,7","  211",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-07-06","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  200",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  133",",,7","  372",",,7","  217",",,7,0800","   39",",,7",,,,,,,,
"USC00048135","2019-07-07","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  200",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  189",",,7","  372",",,7","  239",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-07-08","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  189",",,7","  372",",,7","  194",",,7,0800","   64",",,7",,,,,,,,
"USC00048135","2019-07-09","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  183",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  200",",,7","  339",",,7","  200",",,7,0800","   61",",,7",,,,,,,,
"USC00048135","2019-07-10","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  189",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  200",",,7","  328",",,7","  194",",,7,0800","   47",",,7",,,,,,,,
"USC00048135","2019-07-11","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  194",",,7",,,,,,,"   79",",,7,0800",,,,,,,"  206",",,7","  350",",,7","  228",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-07-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  217",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  200",",,7","  378",",,7","  233",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-07-13","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  228",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  194",",,7","  383",",,7","  239",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-07-14","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  233",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  183",",,7","  383",",,7","  244",",,7,0800","   35",",,7",,,,,,,,
"USC00048135","2019-07-15","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  217",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  211",",,7","  383",",,7","  239",",,7,0800","   47",",,7",,,,,,,,
"USC00048135","2019-07-16","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,,,"   99",",,7,0800",,,,,,,"  267",",,7","  439",",,7","  239",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-07-17","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  222",",,7",,,,,,,"  107",",,7,0800",,,,,,,"  178",",,7","  367",",,7","  239",",,7,0800","   51",",,7",,,,,,,,
"USC00048135","2019-07-18","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  228",",,7",,,,,,,"  107",",,7,0800",,,,,,,"  217",",,7","  383",",,7","  244",",,7,0800","   60",",,7",,,,,,,,
"USC00048135","2019-07-19","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  211",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  211",",,7","  378",",,7","  239",",,7,0800","   58",",,7",,,,,,,,
"USC00048135","2019-07-20","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,"   91",",,7,0800",,,,,,,"  211",",,7","  378",",,7","  239",",,7,0800","   55",",,7",,,,,,,,
"USC00048135","2019-07-21","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  206",",,7","  378",",,7","  228",",,7,0800","   48",",,7",,,,,,,,
"USC00048135","2019-07-22","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  222",",,7",,,,,,,"   97",",,7,0800",,,,,,,"  206",",,7","  383",",,7","  239",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-07-23","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  222",",,7",,,,,,,"   86",",,7,0800",,,,,,,"  222",",,7","  372",",,7","  244",",,7,0800","   47",",,7",,,,,,,,
"USC00048135","2019-07-24","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  228",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  217",",,7","  367",",,7","  239",",,7,0800","   63",",,7",,,,,,,,
"USC00048135","2019-07-25","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  222",",,7",,,,,,,"  107",",,7,0800",,,,,,,"  222",",,7","  378",",,7","  239",",,7,0800","   56",",,7",,,,,,,,
"USC00048135","2019-07-26","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  217",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  200",",,7","  383",",,7","  222",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-07-27","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  222",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  206",",,7","  383",",,7","  233",",,7,0800","   56",",,7",,,,,,,,
"USC00048135","2019-07-28","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-07-29","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  239",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  239",",,7","  378",",,7","  250",",,7,0800","   56",",,7",,,,,,,,
"USC00048135","2019-07-30","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  233",",,7",,,,,,,"  109",",,7,0800",,,,,,,"  228",",,7","  361",",,7","  233",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-07-31","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  211",",,7","  367",",,7","  228",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-08-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  200",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  211",",,7","  378",",,7","  206",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-08-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  206",",,7",,,,,,,"   97",",,7,0800",,,,,,,"  211",",,7","  367",",,7","  217",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-08-03","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,,,"   91",",,7,0800",,,,,,,"  211",",,7","  378",",,7","  239",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-08-04","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  228",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  211",",,7","  383",",,7","  244",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-08-05","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  211",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  222",",,7","  383",",,7","  228",",,7,0800","   51",",,7",,,,,,,,
"USC00048135","2019-08-06","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,"   74",",,7,0800",,,,,,,"  222",",,7","  344",",,7",,,"   32",",,7",,,,,,,,
"USC00048135","2019-08-07","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  211",",,7","  350",",,7","  239",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2019-08-08","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  189",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  222",",,7","  378",",,7","  222",",,7,0800","   50",",,7",,,,,,,,
"USC00048135","2019-08-09","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  172",",,7",,,,,,,"   81",",,7,0800",,,,,,,"  211",",,7","  350",",,7","  178",",,7,0800","   63",",,7",,,,,,,,
"USC00048135","2019-08-10","40.7141","-122.4161","327.7","SHASTA DAM, CA US","  191",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  156",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  172",",,7","  289",",,7","  178",",,7,0800","   48",",,7",,,,,,,,
"USC00048135","2019-08-11","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    8",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  156",",,7",,,,,,,"   28",",,7,0800",,,,,,,"  156",",,7","  256",",,7","  172",",,7,0800","   64",",,7",,,,,,,,
"USC00048135","2019-08-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  172",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  156",",,7","  328",",,7","  217",",,7,0800","   53",",,7",,,,,,,,
"USC00048135","2019-08-13","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  178",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  183",",,7","  350",",,7","  222",",,7,0800","   50",",,7",,,,,,,,
"USC00048135","2019-08-14","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-08-15","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  250",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  189",",,7","  356",",,7","  256",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-08-16","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  250",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  183",",,7","  356",",,7","  278",",,7,0800","   58",",,7",,,,,,,,
"USC00048135","2019-08-17","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  244",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  189",",,7","  361",",,7","  250",",,7,0800","   61",",,7",,,,,,,,
"USC00048135","2019-08-18","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  200",",,7",,,,,,,"   86",",,7,0800",,,,,,,"  189",",,7","  372",",,7","  211",",,7,0800","   64",",,7",,,,,,,,
"USC00048135","2019-08-19","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  189",",,7",,,,,,,"   86",",,7,0800",,,,,,,"  183",",,7","  372",",,7","  200",",,7,0800","   58",",,7",,,,,,,,
"USC00048135","2019-08-20","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-08-21","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  194",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  189",",,7","  350",",,7","  200",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-08-22","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  200",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  194",",,7","  350",",,7","  222",",,7,0800","   58",",,7",,,,,,,,
"USC00048135","2019-08-23","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  222",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  189",",,7","  350",",,7","  244",",,7,0800","   58",",,7",,,,,,,,
"USC00048135","2019-08-24","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,,,"   81",",,7,0800",,,,,,,"  206",",,7","  350",",,7","  222",",,7,0800","   51",",,7",,,,,,,,
"USC00048135","2019-08-25","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  211",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  183",",,7","  350",",,7","  222",",,7,0800","   45",",,7",,,,,,,,
"USC00048135","2019-08-26","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  217",",,7",,,,,,,"   81",",,7,0800",,,,,,,"  206",",,7","  344",",,7","  256",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-08-27","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  217",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  211",",,7","  350",",,7","  244",",,7,0800","   42",",,7",,,,,,,,
"USC00048135","2019-08-28","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  239",",,7",,,,,,,"   84",",,7,0800",,,,,,,"  233",",,7","  356",",,7","  250",",,7,0800","   39",",,7",,,,,,,,
"USC00048135","2019-08-29","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  211",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  233",",,7","  350",",,7","  222",",,7,0800","   45",",,7",,,,,,,,
"USC00048135","2019-08-30","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  189",",,7",,,,,,,"   74",",,7,0800",,,,,,,"  200",",,7","  356",",,7","  194",",,7,0800","   43",",,7",,,,,,,,
"USC00048135","2019-08-31","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  167",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  189",",,7","  344",",,7","  172",",,7,0800","   31",",,7",,,,,,,,
"USC00048135","2019-09-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  172",",,7",,,,,,,"   74",",,7,0800",,,,,,,"  183",",,7","  361",",,7","  206",",,7,0800","   40",",,7",,,,,,,,
"USC00048135","2019-09-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  206",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  189",",,7","  350",",,7","  217",",,7,0800","   50",",,7",,,,,,,,
"USC00048135","2019-09-03","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  200",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  189",",,7","  328",",,7","  206",",,7,0800","   39",",,7",,,,,,,,
"USC00048135","2019-09-04","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  194",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  172",",,7","  322",",,7","  206",",,7,0800","   35",",,7",,,,,,,,
"USC00048135","2019-09-05","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  206",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  172",",,7","  317",",,7","  228",",,7,0800","   31",",,7",,,,,,,,
"USC00048135","2019-09-06","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  189",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  178",",,7","  317",",,7","  194",",,7,0800","   51",",,7",,,,,,,,
"USC00048135","2019-09-07","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  194",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  178",",,7","  311",",,7","  194",",,7,0800","   37",",,7",,,,,,,,
"USC00048135","2019-09-08","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  139",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  156",",,7","  294",",,7","  156",",,7,0800","   72",",,7",,,,,,,,
"USC00048135","2019-09-09","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-09-10","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  150",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  150",",,7","  283",",,7","  150",",,7,0800","   61",",,7",,,,,,,,
"USC00048135","2019-09-11","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  150",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  150",",,7","  289",",,7","  183",",,7,0800","   32",",,7",,,,,,,,
"USC00048135","2019-09-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  172",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  161",",,7","  306",",,7","  206",",,7,0800","   55",",,7",,,,,,,,
"USC00048135","2019-09-13","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  206",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  167",",,7","  311",",,7","  211",",,7,0800","   47",",,7",,,,,,,,
"USC00048135","2019-09-14","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  194",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  172",",,7","  317",",,7","  194",",,7,0800","   39",",,7",,,,,,,,
"USC00048135","2019-09-15","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  172",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  178",",,7","  306",",,7","  178",",,7,0800","   48",",,7",,,,,,,,
"USC00048135","2019-09-16","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   33",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  150",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  156",",,7","  278",",,7","  156",",,7,0800","   89",",,7",,,,,,,,
"USC00048135","2019-09-17","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048135","2019-09-18","40.7141","-122.4161","327.7","SHASTA DAM, CA US","   76",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  122",",,7",,,,,,,"   91",",,7,0800",,,,,,,"  122",",,7","  278",",,7","  133",",,7,0800","   61",",,7",,,,,,,,
"USC00048135","2019-09-19","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    3",",,7,0800","    0",",,7","    0",",,7","  217",",,7","  122",",,7",,,,,,,"   41",",,7,0800",,,,,,,"  128",",,7","  239",",,7","  128",",,7,0800","   50",",,7",,,,,,,,
"USC00048135","2019-09-20","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  128",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  128",",,7","  250",",,7","  150",",,7,0800","   39",",,7",,,,,,,,
"USC00048135","2019-09-21","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  150",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  139",",,7","  272",",,7","  172",",,7,0800","   61",",,7",,,,,,,,
"USC00048135","2019-09-22","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  167",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  150",",,7","  283",",,7","  167",",,7,0800","   45",",,7",,,,,,,,
"USC00048135","2019-09-23","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    3",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  167",",,7",,,,,,,"   36",",,7,0800",,,,,,,"  150",",,7","  250",",,7","  178",",,7,0800","   50",",,7",,,,,,,,
"USC00048135","2019-09-24","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  172",",,7",,,,,,,"   41",",,7,0800",,,,,,,"  144",",,7","  278",",,7","  172",",,7,0800","   61",",,7",,,,,,,,
"USC00048135","2019-09-25","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  172",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  150",",,7","  300",",,7","  228",",,7,0800","   80",",,7",,,,,,,,
"USC00048135","2019-09-26","40.7141","-122.4161","327.7","SHASTA DAM, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  183",",,7","  300",",,7","  233",",,7,0800","   74",",,7",,,,,,,,
