"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014763","2019-03-13","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"   61",",,W","  -93",",,W","   19",",,W",,,,,,,,,,,"  190",",,W","  290",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-14","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  122",",,W","   11",",,W","   31",",,W",,,,,,,,,,,"  170",",,W","  150",",,W",,,"   98",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-15","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400","    0",",,H",,,"  183",",,W","   56",",,W","   37",",,W",,,,,,,,,,,"  180",",,W","  160",",,W",,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-16","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"   67",",,W","  -27",",,W","   78",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"  148",",,W","  188",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-03-17","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"   11",",,W","  -49",",,W","   51",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-18","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   33",",,W","  -60",",,W","   36",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-19","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   50",",,W","  -49",",,W","   41",",,W",,,,,,,,,,,"  280",",,W","  300",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-20","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  100",",,W","  -43",",,W","   24",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-21","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   10",",,W,2400",,,,,"   56",",,W","    0",",,W","   31",",,W",,,,,,,,,,,"  150",",,W","  120",",,W",,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-22","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   74",",,W,2400",,,,,"   39",",,W","  -21",",,W","   68",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"  139",",,W","  201",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-03-23","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    5",",,W,2400",,,,,"    6",",,W","  -43",",,W","   77",",,W",,,,,,,,,,,"  280",",,W","  290",",,W",,,"  143",",,W","  228",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-03-24","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  106",",,W","  -66",",,W","   33",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   61",",,W","  -27",",,W","   44",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   44",",,W","  -77",",,W","   33",",,W",,,,,,,,,,,"  280",",,W","  360",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   78",",,W","  -77",",,W","   17",",,W",,,,,,,,,,,"  170",",,W","  160",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  111",",,W","  -38",",,W","   36",",,W",,,,,,,,,,,"  190",",,W","  180",",,W",,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   53",",,W,2400",,,,,"   94",",,W","   44",",,W","    9",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"   45",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-30","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  194",",,W","   50",",,W","   38",",,W",,,,,,,,,,,"  140",",,W","  180",",,W",,,"  103",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-03-31","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   76",",,W,2400",,,,,"  139",",,W","    0",",,W","   62",",,W",,,,,,,,,,,"  310",",,W","  340",",,W",,,"  107",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-01","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"   28",",,W","  -43",",,W","   72",",,W",,,,,,,,,,,"  280",",,W","  260",",,W",,,"  148",",,W","  219",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-04-02","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   94",",,W","  -71",",,W","   31",",,W",,,,,,,,,,,"  140",",,W","  210",",,W",,,"   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-03","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  156",",,W","    0",",,W","   57",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,"  161",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-04","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   67",",,W","  -16",",,W","   79",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"  134",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-05","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   71",",,W,2400",,,,,"   50",",,W","  -43",",,W","   21",",,W",,,,,,,,,,,"  230",",,W","  150",",,W",,,"   58",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014763","2019-04-06","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,2400",,,,,"  133",",,W","    6",",,W","   19",",,W",,,,,,,,,,,"  290",",,W","  310",",,W",,,"   89",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-07","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  178",",,W","  -10",",,W","   18",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,"   67",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-08","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   58",",,W,2400",,,,,"  128",",,W","   33",",,W","   27",",,W",,,,,,,,,,,"  170",",,W","  150",",,W",,,"   72",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-09","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   91",",,W,2400",,,,,"  139",",,W","   17",",,W","   27",",,W",,,,,,,,,,,"  140",",,W","  130",",,W",,,"   98",",,W","  134",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-10","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   61",",,W","  -16",",,W","   48",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-11","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"   94",",,W","  -21",",,W","   23",",,W",,,,,,,,,,,"  270",",,W","  310",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-12","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   64",",,W,2400",,,,,"  144",",,W","   17",",,W","   27",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-04-13","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   89",",,W,2400",,,,,"  217",",,W","   83",",,W","   36",",,W",,,,,,,,,,,"  200",",,W","  200",",,W",,,"   72",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-14","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   38",",,W,2400",,,,,"  211",",,W","   83",",,W","   32",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   98",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-04-15","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  196",",,W,2400",,,,,"  189",",,W","   28",",,W","   67",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"  165",",,W","  228",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-16","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  117",",,W","    6",",,W","   85",",,W",,,,,,,,,,,"  280",",,W","  300",",,W",,,"  134",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-17","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  161",",,W","  -10",",,W","   14",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-18","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    5",",,W,2400",,,,,"  111",",,W","   50",",,W","   47",",,W",,,,,,,,,,,"  150",",,W","  140",",,W",,,"  103",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-04-19","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   46",",,W,2400",,,,,"  233",",,W","   61",",,W","   49",",,W",,,,,,,,,,,"  190",",,W","  180",",,W",,,"   94",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-20","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  150",",,W,2400",,,,,"  194",",,W","  133",",,W","   56",",,W",,,,,,,,,,,"  180",",,W","  130",",,W",,,"   98",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-04-21","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  178",",,W","   83",",,W","   24",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   81",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-22","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   53",",,W,2400",,,,,"  211",",,W","   78",",,W","   25",",,W",,,,,,,,,,,"   10",",,W","  320",",,W",,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-23","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   61",",,W,2400",,,"    0",",,H","  228",",,W","   78",",,W","   28",",,W",,,,,,,,,,,"  240",",,W","  170",",,W",,,"   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-24","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  139",",,W","   39",",,W","   52",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  183",",,W","   17",",,W","   21",",,W",,,,,,,,,,,"  220",",,W","  230",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  229",",,W,2400",,,,,"  133",",,W","   67",",,W","   30",",,W",,,,,,,,,,,"   70",",,W","  100",",,W",,,"   72",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  112",",,W,2400",,,"    0",",,H","   83",",,W","   22",",,W","   75",",,W",,,,,,,,,,,"  280",",,W","  300",",,W",,,"  116",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   10",",,W,2400",,,,,"   72",",,W","    6",",,W","   31",",,W",,,,,,,,,,,"  280",",,W","  310",",,W",,,"   81",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,2400",,,,,"  122",",,W","    0",",,W","   21",",,W",,,,,,,,,,,"  280",",,W","  310",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-04-30","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   41",",,W,2400",,,,,"  100",",,W","   22",",,W","   18",",,W",,,,,,,,,,,"  330",",,W","  290",",,W",,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-01","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  117",",,W","   28",",,W","   26",",,W",,,,,,,,,,,"  140",",,W","  170",",,W",,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-02","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   15",",,W,2400",,,,,"  167",",,W","   78",",,W","    9",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-05-03","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  127",",,W,2400",,,,,"  128",",,W","   72",",,W","   20",",,W",,,,,,,,,,,"  220",",,W","  240",",,W",,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-04","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   18",",,W,2400",,,,,"  189",",,W","  117",",,W","   12",",,W",,,,,,,,,,,"  290",",,W","  330",",,W",,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-05","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   33",",,W,2400",,,,,"  139",",,W","  106",",,W","   21",",,W",,,,,,,,,,,"  110",",,W","  100",",,W",,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-05-06","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  222",",,W","   72",",,W","   17",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-07","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   13",",,W,2400",,,,,"  217",",,W","   94",",,W","   30",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-08","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  178",",,W","   56",",,W","   28",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-09","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"  183",",,W","   44",",,W","   29",",,W",,,,,,,,,,,"  150",",,W","  130",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-10","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   46",",,W,2400",,,,,"  183",",,W","   89",",,W","   37",",,W",,,,,,,,,,,"  280",",,W","  120",",,W",,,"   76",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2019-05-11","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  167",",,W","   67",",,W","   42",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-12","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  114",",,W,2400",,,,,"  100",",,W","   33",",,W","   23",",,W",,,,,,,,,,,"   90",",,W","  120",",,W",,,"   63",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-13","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   97",",,W,2400",,,,,"  106",",,W","   33",",,W","   32",",,W",,,,,,,,,,,"  110",",,W","  120",",,W",,,"   89",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-14","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   48",",,W,2400",,,,,"   78",",,W","   22",",,W","   12",",,W",,,,,,,,,,,"   40",",,W","   50",",,W",,,"   36",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-15","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   15",",,W,2400",,,,,"  167",",,W","   50",",,W","   29",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-16","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  189",",,W","   78",",,W","   29",",,W",,,,,,,,,,,"  280",",,W","  300",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-17","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   71",",,W,2400",,,,,"  200",",,W","   78",",,W","   20",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"  107",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-18","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  206",",,W","   72",",,W","   20",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-19","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,2400",,,,,"  278",",,W","   72",",,W","   33",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-20","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   30",",,W,2400",,,,,"  261",",,W","  117",",,W","   53",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"  103",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-21","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  172",",,W","   83",",,W","   65",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"  139",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-22","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  200",",,W","   67",",,W","   31",",,W",,,,,,,,,,,"  330",",,W","  310",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-23","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  102",",,W,2400",,,,,"  211",",,W","  100",",,W","   34",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   98",",,W","  165",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-24","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  189",",,W","   89",",,W","   42",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   20",",,W,2400",,,,,"  217",",,W","   67",",,W","   29",",,W",,,,,,,,,,,"  170",",,W","  190",",,W",,,"   67",",,W","   98",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,2400",,,,,"  283",",,W","  133",",,W","   41",",,W",,,,,,,,,,,"  310",",,W","  260",",,W",,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,2400",,,,,"  244",",,W","  100",",,W","   24",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  112",",,W,2400",,,,,"  139",",,W","   78",",,W","   25",",,W",,,,,,,,,,,"  120",",,W","  120",",,W",,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    5",",,W,2400",,,,,"  200",",,W","   72",",,W","   19",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-30","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   79",",,W,2400",,,,,"  200",",,W","  133",",,W","   23",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,"   58",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2019-05-31","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,2400",,,,,"  228",",,W","  128",",,W","   29",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
