"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"THW00041018","2020-05-23","17.38333","102.8","178.0","UDON THANI, TH","   33",",,S",,,,,,,,,,,"  352","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-24","17.38333","102.8","178.0","UDON THANI, TH","   23",",,S",,,,,,,"  256",",,S",,,"  299","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-25","17.38333","102.8","178.0","UDON THANI, TH","   48",",,S",,,,,,,,,,,"  302","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-26","17.38333","102.8","178.0","UDON THANI, TH","    5",",,S",,,,,"  365",",,S","  258",",,S",,,"  316","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-27","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,,,,,"  324","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-28","17.38333","102.8","178.0","UDON THANI, TH","  351",",,S",,,,,"  343",",,S",,,,,"  298","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-29","17.38333","102.8","178.0","UDON THANI, TH","  180",",,S",,,,,"  339",",,S","  239",",,S",,,"  291","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-30","17.38333","102.8","178.0","UDON THANI, TH","  559",",,S",,,,,,,,,,,"  282","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-05-31","17.38333","102.8","178.0","UDON THANI, TH","   28",",,S",,,,,,,,,,,"  284","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-06-01","17.38333","102.8","178.0","UDON THANI, TH","  137",",,S",,,,,"  338",",,S",,,,,"  281","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-06-02","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  250",",,S",,,"  282","H,,S",,,,,,,,,,,,,,
"THW00041018","2020-06-03","17.38333","102.8","178.0","UDON THANI, TH","    0",",,S",,,,,,,"  248",",,S",,,"  298","H,,S",,,,,,,,,,,,,,
