"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00200230","2019-09-11","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   74",",,7,1800","    0",",,7,1800","    0",",,7,1800","  306",",,7","  183",",,7",,,,,,,,,"  244",",,7,1800",,,"  179",",,7",,,"  183",",,7",,,"  194",",,7","    1",",,7","    1",",,7",,,,,,,,,,,"    1",",,7",,
"USC00200230","2019-09-12","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  191",",,7,1800","    0",",,7,1800","    0",",,7,1800","  244",",,7","  183",",,7",,,,,,,,,"  206",",,7,1800",,,,,,,"  189",",,7",,,"  194",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00200230","2019-09-13","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  140",",,7,1800","    0",",,7,1800","    0",",,7,1800","  294",",,7","  167",",,7",,,,,,,,,"  233",",,7,1800",,,"  134",",,7",,,"  183",",,7",,,"  189",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00200230","2019-09-14","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  239",",,7","  122",",,7",,,,,,,,,"  222",",,7,1800",,,,,,,"  178",",,7",,,"  189",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-09-15","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   15",",,7,1800","    0",",,7,1800","    0",",,7,1800","  233",",,7","  111",",,7",,,,,,,,,"  217",",,7,1800",,,,,,,"  167",",,7",,,"  183",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-09-16","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0",",,7,1800","    0",",,7,1800","  261",",,7","  161",",,7",,,,,,,,,"  244",",,7,1800",,,,,,,"  172",",,7",,,"  189",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-09-17","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  250",",,7","  144",",,7",,,,,,,,,"  228",",,7,1800",,,,,,,"  172",",,7",,,"  189",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-09-18","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  261",",,7","  106",",,7",,,,,,,,,"  239",",,7,1800",,,,,,,"  167",",,7",,,"  194",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-09-19","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  261",",,7","  100",",,7",,,,,,,,,"  233",",,7,1800",,,,,,,"  161",",,7",,,"  189",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-09-20","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  294",",,7","  128",",,7",,,,,,,,,"  256",",,7,1800",,,,,,,"  167",",,7",,,"  194",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-09-21","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  145",",,7,1800","    0",",,7,1800","    0",",,7,1800","  294",",,7","  156",",,7",,,,,,,,,"  233",",,7,1800",,,"  139",",,7",,,"  178",",,7",,,"  189",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00200230","2019-09-22","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   13",",,7,1800","    0",",,7,1800","    0",",,7,1800","  289",",,7","  189",",,7",,,,,,,,,"  261",",,7,1800",,,,,,,"  189",",,7",,,"  200",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-09-23","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   13",",,7,1800","    0",",,7,1800","    0",",,7,1800","  261",",,7","  183",",,7",,,,,,,,,"  194",",,7,1800",,,"  134",",,7",,,"  189",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-09-24","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  244",",,7","  111",",,7",,,,,,,,,"  222",",,7,1800",,,,,,,"  167",",,7",,,"  189",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-09-25","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  239",",,7","  117",",,7",,,,,,,,,"  222",",,7,1800",,,,,,,"  161",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-09-26","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    5",",,7,1800","    0",",,7,1800","    0",",,7,1800","  222",",,7","  150",",,7",,,,,,,,,"  189",",,7,1800",,,,,,,"  167",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-09-27","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   38",",,7,1800","    0",",,7,1800","    0",",,7,1800","  233",",,7","   56",",,7",,,,,,,,,"  167",",,7,1800",,,"  143",",,7",,,"  144",",,7",,,"  167",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-09-28","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  201",",,7,1800","    0",",,7,1800","    0",",,7,1800","  206",",,7","  161",",,7",,,,,,,,,"  172",",,7,1800",,,,,,,"  156",",,7",,,"  156",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00200230","2019-09-29","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   81",",,7,1800","    0",",,7,1800","    0",",,7,1800","  172",",,7","  100",",,7",,,,,,,,,"  150",",,7,1800",,,,,,,"  150",",,7",,,"  156",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-09-30","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   13",",,7,1800","    0",",,7,1800","    0",",,7,1800","  256",",,7","  128",",,7",,,,,,,,,"  250",",,7,1800",,,,,,,"  150",",,7",,,"  161",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-01","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  300",",,7","  156",",,7",,,,,,,,,"  250",",,7,1800",,,,,,,"  156",",,7",,,"  183",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-02","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   79",",,7,1800","    0",",,7,1800","    0",",,7,1800","  250",",,7","  139",",,7",,,,,,,,,"  139",",,7,1800",,,,,,,"  178",",,7",,,"  183",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-03","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  206",",,7,1800","    0",",,7,1800","    0",",,7,1800","  200",",,7","  117",",,7",,,,,,,,,"  161",",,7,1800",,,"  139",",,7",,,"  156",",,7",,,"  178",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-04","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  161",",,7","   94",",,7",,,,,,,,,"  106",",,7,1800",,,,,,,"  144",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-10-05","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  161",",,7","   56",",,7",,,,,,,,,"  139",",,7,1800",,,,,,,"  128",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-10-06","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   18",",,7,1800","    0",",,7,1800","    0",",,7,1800","  200",",,7","  111",",,7",,,,,,,,,"  172",",,7,1800",,,,,,,"  139",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-10-07","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  206",",,7","   78",",,7",,,,,,,,,"  183",",,7,1800",,,,,,,"  133",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-10-08","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  206",",,7","   28",",,7",,,,,,,,,"  178",",,7,1800",,,,,,,"  117",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-10-09","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  211",",,7","   39",",,7",,,,,,,,,"  172",",,7,1800",,,,,,,"  117",",,7",,,"  150",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-10","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  222",",,7","   44",",,7",,,,,,,,,"  183",",,7,1800",,,"  152",",,7",,,"  117",",,7",,,"  150",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-11","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   38",",,7,1800","    0",",,7,1800","    0",",,7,1800","  183",",,7","  133",",,7",,,,,,,,,"  172",",,7,1800",,,,,,,"  139",",,7",,,"  150",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-12","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   79",",,7,1800","    0",",,7,1800","    0",",,7,1800","  172",",,7","   17",",,7",,,,,,,,,"   89",",,7,1800",,,,,,,"  111",",,7",,,"  139",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-13","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  167",",,7","   17",",,7",,,,,,,,,"  144",",,7,1800",,,"  170",",,7",,,"   94",",,7",,,"  117",",,7",,,,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2019-10-14","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  144",",,7","   39",",,7",,,,,,,,,"   89",",,7,1800",,,,,,,"  100",",,7",,,"  117",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-15","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  178",",,7","  -17",",,7",,,,,,,,,"  144",",,7,1800",,,,,,,"   83",",,7",,,"  100",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-16","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   38",",,7,1800","    0",",,7,1800","    0",",,7,1800","  161",",,7","   78",",,7",,,,,,,,,"   89",",,7,1800",,,"  148",",,7",,,"   94",",,7",,,"  100",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-17","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0",",,7,1800","    0",",,7,1800","  128",",,7","   39",",,7",,,,,,,,,"  100",",,7,1800",,,"  139",",,7",,,"   83",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-10-18","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  133",",,7","  -11",",,7",,,,,,,,,"  117",",,7,1800",,,,,,,"   78",",,7",,,"  100",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-19","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  167",",,7","  -17",",,7",,,,,,,,,"  139",",,7,1800",,,,,,,"   72",",,7",,,"  100",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-20","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0",",,7,1800","    0",",,7,1800","  211",",,7","   39",",,7",,,,,,,,,"  183",",,7,1800",,,,,,,"   89",",,7",,,"  111",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-21","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   36",",,7,1800","    0",",,7,1800","    0",",,7,1800","  183",",,7","   56",",,7",,,,,,,,,"  139",",,7,1800",,,,,,,"   94",",,7",,,"  111",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-22","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   33",",,7,1800","    0",",,7,1800","    0",",,7,1800","  161",",,7","   61",",,7",,,,,,,,,"   83",",,7,1800",,,"  174",",,7",,,"   94",",,7",,,"  100",",,7",,,,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2019-10-23","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   18",",,7,1800","    0",",,7,1800","    0",",,7,1800","  156",",,7","   39",",,7",,,,,,,,,"  133",",,7,1800",,,"  165",",,7",,,"   83",",,7",,,"   94",",,7",,,,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2019-10-24","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  133",",,7","   50",",,7",,,,,,,,,"  106",",,7,1800",,,,,,,"   83",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-10-25","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  106",",,7","   50",",,7",,,,,,,,,"   94",",,7,1800",,,,,,,"   83",",,7",,,"   94",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-26","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   89",",,7,1800","    0",",,7,1800","    0",",,7,1800","   94",",,7","  -22",",,7",,,,,,,,,"   89",",,7,1800",,,,,,,"   67",",,7",,,"   89",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-27","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  259",",,7,1800","    0",",,7,1800","    0",",,7,1800","  150",",,7","   89",",,7",,,,,,,,,"  139",",,7,1800",,,"  215",",,7",,,"   67",",,7",,,"   89",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2019-10-28","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  183",",,7","   -6",",,7",,,,,,,,,"  150",",,7,1800",,,,,,,"   67",",,7",,,"   94",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-29","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  150",",,7","   61",",,7",,,,,,,,,"   78",",,7,1800",,,,,,,"   83",",,7",,,"   94",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-30","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   71",",,7,1800","    0",",,7,1800","    0",",,7,1800","   78",",,7","   39",",,7",,,,,,,,,"   61",",,7,1800",,,,,,,"   78",",,7",,,"   83",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-10-31","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  254",",,7,1800","    0",",,7,1800","    0",",,7,1800","   72",",,7","   56",",,7",,,,,,,,,"   56",",,7,1800",,,"  152",",,7",,,"   78",",,7",,,"   78",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-01","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   46",",,7,1800","    8",",,7,1800","    0",",,7,1800","   56",",,7","    0",",,7",,,,,,,,,"   44",",,7,1800",,,,,,,"   50",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-11-02","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    8",",,7,1800","    0","T,,7,1800","    0",",,7,1800","   83",",,7","   17",",,7",,,,,,,,,"   28",",,7,1800",,,"  165",",,7",,,"   56",",,7",,,"   56",",,7",,,,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2019-11-03","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0","T,,7,1800","    0",",,7,1800","   78",",,7","  -22",",,7",,,,,,,,,"   56",",,7,1800",,,,,,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-11-04","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   15",",,7,1800","    0",",,7,1800","    0",",,7,1800","  117",",,7","   39",",,7",,,,,,,,,"   89",",,7,1800",,,,,,,"   50",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-11-05","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   89",",,7","   11",",,7",,,,,,,,,"   39",",,7,1800",,,,,,,"   50",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-11-06","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,1800","    0",",,7,1800","   39",",,7","  -61",",,7",,,,,,,,,"   28",",,7,1800",,,,,,,"   33",",,7",,,"   50",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-07","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   13",",,7,1800","   23",",,7,1800","    0",",,7,1800","   28",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,1800",,,,,,,"   28",",,7",,,"   33",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-08","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,1800","    0",",,7,1800","   28",",,7","  -61",",,7",,,,,,,,,"  -11",",,7,1800",,,,,,,"   11",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-11-09","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,1800","    0",",,7,1800","   50",",,7","  -50",",,7",,,,,,,,,"   17",",,7,1800",,,,,,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-11-10","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    5",",,7,1800","    0",",,7,1800","    0",",,7,1800","   67",",,7","   -6",",,7",,,,,,,,,"   39",",,7,1800",,,,,,,"   17",",,7",,,"   22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-11","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  229",",,7,1800","  236",",,7,1800","  229",",,7,1800","   39",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,1800",,,,,,,"   22",",,7",,,"   22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-12","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   28",",,7,1800","   43",",,7,1800","  254",",,7,1800","  -28",",,7"," -100",",,7",,,,,,,,,"  -83",",,7,1800","  254",",,7",,,,,"   22",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-11-13","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","  203",",,7,1800","  -61",",,7"," -194",",,7",,,,,,,,,"  -72",",,7,1800",,,,,,,"   11",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-11-14","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    5",",,7,1800","   13",",,7,1800","  178",",,7,1800","    0",",,7","  -72",",,7",,,,,,,,,"   -6",",,7,1800",,,,,,,"   11",",,7",,,"   11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-15","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","  127",",,7,1800","   17",",,7","  -39",",,7",,,,,,,,,"  -17",",,7,1800",,,,,,,"   11",",,7",,,"   11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-16","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","  127",",,7,1800","   22",",,7"," -117",",,7",,,,,,,,,"  -28",",,7,1800",,,,,,,"   11",",,7",,,"   11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-17","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","  102",",,7,1800","   50",",,7"," -100",",,7",,,,,,,,,"   17",",,7,1800",,,,,,,"    6",",,7",,,"   11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-18","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    8",",,7,1800","    3",",,7,1800","   51",",,7,1800","   94",",,7","  -17",",,7",,,,,,,,,"   17",",,7,1800","  127",",,7",,,,,"    6",",,7",,,"   17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-19","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,1800","   25",",,7,1800","   44",",,7","  -56",",,7",,,,,,,,,"   28",",,7,1800",,,,,,,"    6",",,7",,,"   17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-20","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0","T,,7,1800","   61",",,7","  -17",",,7",,,,,,,,,"   44",",,7,1800",,,,,,,"    6",",,7",,,"   11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-21","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   30",",,7,1800","    0",",,7,1800","    0",",,7,1800","   89",",,7","   11",",,7",,,,,,,,,"   89",",,7,1800",,,"  165",",,7",,,"   11",",,7",,,"   17",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2019-11-22","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   10",",,7,1800","    0",",,7,1800","    0",",,7,1800","  111",",,7","  -17",",,7",,,,,,,,,"  -17",",,7,1800",,,,,,,"   17",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-11-23","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   28",",,7","  -89",",,7",,,,,,,,,"    6",",,7,1800",,,,,,,"    0",",,7",,,"   22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-24","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,1800","    0",",,7,1800","   89",",,7","  -39",",,7",,,,,,,,,"   50",",,7,1800",,,,,,,"    0",",,7",,,"   11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-25","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   10",",,7,1800","    0",",,7,1800","    0",",,7,1800","   94",",,7","    6",",,7",,,,,,,,,"   72",",,7,1800",,,,,,,"   11",",,7",,,"   22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-11-26","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","  117",",,7","  -17",",,7",,,,,,,,,"   78",",,7,1800",,,,,,,"   17",",,7",,,"   28",",,7","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00200230","2019-11-27","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  203",",,7,1800","    0","T,,7,1800","    0",",,7,1800","  128",",,7","   33",",,7",,,,,,,,,"   33",",,7,1800",,,"  259",",,7",,,"   22",",,7",,,"   28",",,7","    1",",,7","    1",",,7",,,,,,,,,,,"    1",",,7",,
"USC00200230","2019-11-28","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0","T,,7,1800","    0",",,7,1800","   33",",,7","    6",",,7",,,,,,,,,"   11",",,7,1800",,,"  197",",,7",,,"   11",",,7",,,"   28",",,7",,,,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2019-11-29","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   22",",,7","  -11",",,7",,,,,,,,,"   17",",,7,1800",,,,,,,"   11",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-11-30","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   28",",,7","   -6",",,7",,,,,,,,,"   11",",,7,1800",,,,,,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-12-01","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   91",",,7,1800","    0",",,7,1800","    0",",,7,1800","   61",",,7","   11",",,7",,,,,,,,,"   33",",,7,1800",,,"  134",",,7",,,"   17",",,7",,,"   17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-02","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   28",",,7,1800","    0","T,,7,1800","    0",",,7,1800","   33",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,1800",,,,,,,"   11",",,7",,,"   17",",,7","    1",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00200230","2019-12-03","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    5",",,7,1800","    5",",,7,1800","    0",",,7,1800","    6",",,7","  -22",",,7",,,,,,,,,"    0",",,7,1800",,,"  134",",,7",,,"    6",",,7",,,"   11",",,7","    1",",,7",,,,,,,,,,,,,,,,
