"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"GYW00010502","2020-04-13","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  326",",,S","  205",",,S",,,"  261","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-14","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  328",",,S","  195",",,S",,,"  266","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-15","6.5","-58.25","29.3","GEORGETOWN, GY","    0","D,,S",,,,,"  332",",,S",,,,,"  265","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-16","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  328",",,S","  204",",,S",,,"  268","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-17","6.5","-58.25","29.3","GEORGETOWN, GY",,,,,,,"  335",",,S",,,,,"  273","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-18","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,,,"  224",",,S",,,"  268","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-19","6.5","-58.25","29.3","GEORGETOWN, GY",,,,,,,"  331",",,S","  228",",,S",,,"  254","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-20","6.5","-58.25","29.3","GEORGETOWN, GY",,,,,,,"  299",",,S",,,,,"  251","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-21","6.5","-58.25","29.3","GEORGETOWN, GY","  112",",,S",,,,,,,"  216",",,S",,,"  261","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-22","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  325",",,S",,,,,"  272","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-23","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  332",",,S","  204",",,S",,,"  266","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-24","6.5","-58.25","29.3","GEORGETOWN, GY","    5",",,S",,,,,"  335",",,S",,,,,"  266","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-25","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,,,,,,,"  272","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-26","6.5","-58.25","29.3","GEORGETOWN, GY","    8",",,S",,,,,"  334",",,S","  226",",,S",,,"  258","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-27","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,,,,,,,"  254","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-28","6.5","-58.25","29.3","GEORGETOWN, GY","   28",",,S",,,,,,,"  204",",,S",,,"  258","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-29","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  320",",,S","  205",",,S",,,"  254","H,,S",,,,,,,,,,,,
"GYW00010502","2020-04-30","6.5","-58.25","29.3","GEORGETOWN, GY",,,,,,,"  310",",,S",,,,,"  261","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-01","6.5","-58.25","29.3","GEORGETOWN, GY","  259",",,S",,,,,"  316",",,S","  235",",,S",,,"  264","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-02","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  317",",,S",,,,,"  267","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-03","6.5","-58.25","29.3","GEORGETOWN, GY","   61",",,S",,,,,,,"  243",",,S",,,"  277","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-04","6.5","-58.25","29.3","GEORGETOWN, GY","  107",",,S",,,,,"  328",",,S",,,,,"  262","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-05","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  308",",,S",,,,,"  269","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-06","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  308",",,S","  239",",,S",,,"  271","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-07","6.5","-58.25","29.3","GEORGETOWN, GY",,,,,,,,,,,,,"  272","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-08","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,,,"  216",",,S",,,"  269","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-09","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  326",",,S","  214",",,S",,,"  270","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-10","6.5","-58.25","29.3","GEORGETOWN, GY",,,,,,,"  325",",,S",,,,,"  256","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-11","6.5","-58.25","29.3","GEORGETOWN, GY",,,,,,,"  307",",,S",,,,,"  247","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-12","6.5","-58.25","29.3","GEORGETOWN, GY",,,,,,,,,,,,,"  246","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-13","6.5","-58.25","29.3","GEORGETOWN, GY","  259",",,S",,,,,,,"  236",",,S",,,"  256","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-14","6.5","-58.25","29.3","GEORGETOWN, GY","  315",",,S",,,,,,,"  226",",,S",,,"  261","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-15","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,,,,,,,"  260","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-16","6.5","-58.25","29.3","GEORGETOWN, GY","   18",",,S",,,,,,,"  228",",,S",,,"  268","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-17","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  322",",,S",,,,,"  273","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-18","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  322",",,S","  203",",,S",,,"  263","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-19","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  328",",,S","  232",",,S",,,"  265","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-20","6.5","-58.25","29.3","GEORGETOWN, GY",,,,,,,,,,,,,"  268","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-21","6.5","-58.25","29.3","GEORGETOWN, GY","   13",",,S",,,,,"  320",",,S","  226",",,S",,,"  268","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-22","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,,,,,,,"  277","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-23","6.5","-58.25","29.3","GEORGETOWN, GY","    5",",,S",,,,,"  324",",,S","  229",",,S",,,"  274","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-24","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,,,,,,,"  268","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-25","6.5","-58.25","29.3","GEORGETOWN, GY",,,,,,,,,,,,,"  263","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-26","6.5","-58.25","29.3","GEORGETOWN, GY","  269",",,S",,,,,"  315",",,S","  232",",,S",,,"  257","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-27","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  311",",,S",,,,,"  258","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-28","6.5","-58.25","29.3","GEORGETOWN, GY","    8",",,S",,,,,"  313",",,S","  238",",,S",,,"  269","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-29","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  335",",,S",,,,,"  254","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-30","6.5","-58.25","29.3","GEORGETOWN, GY",,,,,,,,,,,,,"  261","H,,S",,,,,,,,,,,,
"GYW00010502","2020-05-31","6.5","-58.25","29.3","GEORGETOWN, GY","   71",",,S",,,,,"  301",",,S","  221",",,S",,,"  262","H,,S",,,,,,,,,,,,
"GYW00010502","2020-06-01","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  323",",,S",,,,,"  271","H,,S",,,,,,,,,,,,
"GYW00010502","2020-06-02","6.5","-58.25","29.3","GEORGETOWN, GY","    0",",,S",,,,,"  319",",,S","  216",",,S",,,"  255","H,,S",,,,,,,,,,,,
"GYW00010502","2020-06-03","6.5","-58.25","29.3","GEORGETOWN, GY","   69",",,S",,,,,"  304",",,S","  215",",,S",,,"  254","H,,S",,,,,,,,,,,,
