"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00094010","2019-12-03","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","   28",",,7","  -44",",,7",,,,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-04","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","   67",",,7","  -39",",,7",,,,,,,,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-05","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","   39",",,7","  -83",",,7",,,,,,,,,,,"  -50",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-06","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   25",",,7","   33",",,7","  -83",",,7",,,,,,,,,,,"   11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-07","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   25",",,7","   72",",,7","  -28",",,7",,,,,,,,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-08","48.40849","-106.51487","835.5","ST. MARIE, MT US","   51",",,7,1600","   76",",,7","  102",",,7","   39",",,7"," -161",",,7",,,,,,,,,,," -156",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-09","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","  -78",",,7"," -206",",,7",,,,,,,,,,," -128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-10","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","  102",",,7"," -100",",,7"," -233",",,7",,,,,,,,,,," -100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-11","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","   25",",,7","  127",",,7"," -100",",,7"," -150",",,7",,,,,,,,,,," -133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-12","48.40849","-106.51487","835.5","ST. MARIE, MT US","   15",",,7,1600","   51",",,7","  152",",,7","  -78",",,7"," -194",",,7",,,,,,,,,,,"  -78",",,7,1600",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-13","48.40849","-106.51487","835.5","ST. MARIE, MT US","    3",",,7,1600","   25",",,7","  152",",,7","  -50",",,7"," -150",",,7",,,,,,,,,,," -144",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-14","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  152",",,7"," -133",",,7"," -178",",,7",,,,,,,,,,," -133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-15","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  152",",,7","  -61",",,7"," -139",",,7",,,,,,,,,,," -100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-16","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  152",",,7","  -67",",,7"," -128",",,7",,,,,,,,,,,"  -94",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-17","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  152",",,7","   -6",",,7"," -122",",,7",,,,,,,,,,,"  -17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-18","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  152",",,7","   17",",,7","  -39",",,7",,,,,,,,,,,"   17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-19","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  152",",,7","   22",",,7"," -106",",,7",,,,,,,,,,,"  -61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-20","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  152",",,7","   39",",,7","  -89",",,7",,,,,,,,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-21","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  152",",,7","   61",",,7","  -22",",,7",,,,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-22","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  152",",,7","   67",",,7","  -33",",,7",,,,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-23","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -33",",,7","  -56",",,7",,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-24","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-25","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-26","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -67",",,7"," -150",",,7",,,,,,,,,,," -106",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-27","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -33",",,7"," -106",",,7",,,,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-28","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -39",",,7"," -128",",,7",,,,,,,,,,,"  -56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-29","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -50",",,7"," -139",",,7",,,,,,,,,,,"  -72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-30","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -72",",,7"," -128",",,7",,,,,,,,,,,"  -94",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-31","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -67",",,7"," -128",",,7",,,,,,,,,,,"  -72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-01","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","    0","T,I,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-02","48.40849","-106.51487","835.5","ST. MARIE, MT US","    3",",,7,1600","    0",",I,7","  127",",I,7","   17",",,7","  -33",",,7",,,,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-03","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","   -6",",,7"," -133",",,7",,,,,,,,,,,"  -56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-04","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","   67",",,7","  -61",",,7",,,,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-05","48.40849","-106.51487","835.5","ST. MARIE, MT US","   10",",,7,1600","   25",",,7","  127",",,7","   56",",,7","  -61",",,7",,,,,,,,,,,"  -17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-06","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -11",",,7","  -67",",,7",,,,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-07","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -22",",,7"," -117",",,7",,,,,,,,,,,"  -72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-08","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -17",",,7"," -106",",,7",,,,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-09","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","   11",",,7"," -172",",,7",,,,,,,,,,," -167",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-10","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7"," -122",",,7"," -244",",,7",,,,,,,,,,," -128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-11","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -39",",,7"," -133",",,7",,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-12","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -39",",,7"," -167",",,7",,,,,,,,,,," -167",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-13","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","  127",",,7"," -167",",,7"," -250",",,7",,,,,,,,,,," -250",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-14","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","  127",",,7"," -239",",,7"," -294",",,7",,,,,,,,,,," -239",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-15","48.40849","-106.51487","835.5","ST. MARIE, MT US","   10",",,7,1600","   25",",,7","  152",",,7"," -233",",,7"," -317",",,7",,,,,,,,,,," -278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-16","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  152",",,7"," -167",",,7"," -306",",,7",,,,,,,,,,," -172",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-17","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7"," -172",",,7"," -211",",,7",,,,,,,,,,," -211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-18","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7"," -211",",,7"," -272",",,7",,,,,,,,,,," -228",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-19","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7"," -189",",,7"," -256",",,7",,,,,,,,,,," -189",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-20","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -44",",,7"," -194",",,7",,,,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-21","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","   28",",,7","  -67",",,7",,,,,,,,,,,"    6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-22","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","   22",",,7","  -72",",,7",,,,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-23","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","   -6",",,7"," -111",",,7",,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-24","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","   11",",,7","  -78",",,7",,,,,,,,,,,"    6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-25","48.40849","-106.51487","835.5","ST. MARIE, MT US","    5",",,7,1600","    0",",,7","  127",",,7","   33",",,7","  -28",",,7",,,,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-26","48.40849","-106.51487","835.5","ST. MARIE, MT US","   25",",,7,1600","   25",",,7","  152",",,7","   22",",,7","  -39",",,7",,,,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-27","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  152",",,7","  -11",",,7","  -44",",,7",,,,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-28","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","   17",",,7","  -50",",,7",,,,,,,,,,,"    6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-29","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","    6",",,7","  -94",",,7",,,,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-30","48.40849","-106.51487","835.5","ST. MARIE, MT US","    8",",,7,1600","    0","T,,7","  102",",,7","    6",",,7","  -78",",,7",,,,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-01-31","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","   33",",,7","  -78",",,7",,,,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-01","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  100",",,7","  -11",",,7",,,,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-02","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","   83",",,7","  -39",",,7",,,,,,,,,,,"  -28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-03","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  -11",",,7"," -111",",,7",,,,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-04","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  -22",",,7","  -78",",,7",,,,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-05","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","    0",",,7","  -94",",,7",,,,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-06","48.40849","-106.51487","835.5","ST. MARIE, MT US","    5",",,7,1600","   13",",,7","  102",",,7","   -6",",,7","  -56",",,7",,,,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-07","48.40849","-106.51487","835.5","ST. MARIE, MT US","    5",",,7,1600","   13",",,7","  102",",,7","  -11",",,7"," -111",",,7",,,,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-08","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","  102",",,7","  -11",",,7"," -100",",,7",,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-09","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","  102",",,7","  -22",",,7","  -89",",,7",,,,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-10","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","  -22",",,7","  -67",",,7",,,,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-11","48.40849","-106.51487","835.5","ST. MARIE, MT US","    3",",,7,1600","   25",",,7","  102",",,7","    6",",,7"," -122",",,7",,,,,,,,,,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-12","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","    0",",,7"," -211",",,7",,,,,,,,,,," -206",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-13","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","  -94",",,7"," -211",",,7",,,,,,,,,,,"  -94",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-14","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","  102",",,7","   22",",,7"," -211",",,7",,,,,,,,,,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-15","48.40849","-106.51487","835.5","ST. MARIE, MT US","    5",",,7,1600","   13",",,7","  102",",,7","   22",",,7"," -217",",,7",,,,,,,,,,,"  -56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-16","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","   -6",",,7"," -128",",,7",,,,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-17","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  -33",",,7"," -144",",,7",,,,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-18","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  -67",",,7"," -228",",,7",,,,,,,,,,," -194",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-19","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7"," -100",",,7"," -256",",,7",,,,,,,,,,," -100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-20","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  -11",",,7"," -139",",,7",,,,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-21","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","   50",",,7","  -72",",,7",,,,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-22","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","   72",",,7","  -61",",,7",,,,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-23","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","   67",",,7","  -89",",,7",,,,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-24","48.40849","-106.51487","835.5","ST. MARIE, MT US","   25",",,7,1600","   51",",,7","  102",",,7","   -6",",,7","  -44",",,7",,,,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-25","48.40849","-106.51487","835.5","ST. MARIE, MT US","   25",",,7,1600","   25",",,7","  127",",,7","  -39",",,7"," -133",",,7",,,,,,,,,,,"  -61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-26","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","  -17",",,7"," -133",",,7",,,,,,,,,,,"  -28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-27","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","   22",",,7","  -50",",,7",,,,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-28","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","   72",",,7","  -61",",,7",,,,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-02-29","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","   72",",,7","   -6",",,7",,,,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-01","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","   44",",,7","  -61",",,7",,,,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-02","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","   13",",,7","  102",",,7","   28",",,7","  -89",",,7",,,,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-03","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","   13",",,7","  127",",,7","   44",",,7","  -39",",,7",,,,,,,,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-04","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","   67",",,7","  -11",",,7",,,,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-05","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  127",",,7","   50",",,7","  -61",",,7",,,,,,,,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-06","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","  102",",,7","  106",",,7","    0",",,7",,,,,,,,,,,"  100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-07","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  117",",,7","   17",",,7",,,,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-08","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","   76",",,7","   67",",,7","  -89",",,7",,,,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-09","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","    0",",,7"," -100",",,7",,,,,,,,,,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-10","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","   67",",,7","  -61",",,7",,,,,,,,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-11","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","   61",",,7","  -67",",,7",,,,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-12","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","   76",",,7","   44",",,7","  -50",",,7",,,,,,,,,,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-13","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","   76",",,7","    0",",,7"," -106",",,7",,,,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-14","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  -56",",,7"," -100",",,7",,,,,,,,,,,"  -61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-15","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  -44",",,7","  -78",",,7",,,,,,,,,,,"  -56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
