"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00206013","2019-12-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  119",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","    0",",,7","    0",",,7,2400",,
"USC00206013","2019-12-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   46",",,7,2400","   51",",,7,2400","   25",",,7,2400","    0",",,7","  -67",",,7","  -56",",,7,2400",,
"USC00206013","2019-12-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","  -56",",,7"," -117",",,7"," -111",",,7,2400",,
"USC00206013","2019-12-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","   25",",,7,2400","   33",",,7"," -117",",,7","   22",",,7,2400",,
"USC00206013","2019-12-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   44",",,7","  -22",",,7","  -17",",,7,2400",,
"USC00206013","2019-12-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   17",",,7","  -22",",,7","  -22",",,7,2400",,
"USC00206013","2019-12-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    8",",,7,2400","   10",",,7,2400","    0","T,,7,2400","  -22",",,7","  -39",",,7","  -39",",,7,2400",,
"USC00206013","2019-12-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    3",",,7,2400","    0",",,7,2400","   -6",",,7","  -39",",,7","  -39",",,7,2400",,
"USC00206013","2019-12-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   15",",,7,2400","   36",",,7,2400","   25",",,7,2400","    0",",,7","  -50",",,7","  -39",",,7,2400",,
"USC00206013","2019-12-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   10",",,7,2400","   23",",,7,2400","   25",",,7,2400","  -39",",,7"," -133",",,7"," -117",",,7,2400",,
"USC00206013","2019-12-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","    0",",,7"," -117",",,7","   -6",",,7,2400",,
"USC00206013","2019-12-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   22",",,7","  -28",",,7","  -28",",,7,2400",,
"USC00206013","2019-12-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -33",",,7","   22",",,7,2400",,
"USC00206013","2019-12-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","    6",",,7","   39",",,7,2400",,
"USC00206013","2019-12-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","  -17",",,7","   11",",,7,2400",,
"USC00206013","2019-12-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   33",",,7","   -6",",,7","    0",",,7,2400",,
"USC00206013","2019-12-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","  -11",",,7","   67",",,7,2400",,
"USC00206013","2019-12-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   50",",,7","   78",",,7,2400",,
"USC00206013","2019-12-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","    6",",,7","    6",",,7,2400",,
"USC00206013","2019-12-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   44",",,7","  -11",",,7","   44",",,7,2400",,
"USC00206013","2019-12-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  216",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   44",",,7","   94",",,7,2400",,
"USC00206013","2019-12-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  302",",,7,2400","   13",",,7,2400","   25",",,7,2400","  100",",,7","  -11",",,7","  -11",",,7,2400",,
"USC00206013","2019-12-31","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  114",",,7,2400","  137",",,7,2400","  102",",,7,2400","  -11",",,7","  -33",",,7","  -17",",,7,2400",,
"USC00206013","2020-01-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   44",",,7","  -61",",,7","   39",",,7,2400",,
"USC00206013","2020-01-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   78",",,7","   28",",,7","   44",",,7,2400",,
"USC00206013","2020-01-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   44",",,7","    0",",,7","    0",",,7,2400",,
"USC00206013","2020-01-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","    6",",,7","  -17",",,7","  -17",",,7,2400",,
"USC00206013","2020-01-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   23",",,7,2400","    8",",,7,2400","    0","T,,7,2400","   28",",,7","  -17",",,7","   17",",,7,2400",,
"USC00206013","2020-01-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   44",",,7","  -17",",,7","  -11",",,7,2400",,
"USC00206013","2020-01-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    3",",,7,2400","    0",",,7,2400","   33",",,7","  -17",",,7","  -17",",,7,2400",,
"USC00206013","2020-01-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","  -17",",,7","  -89",",,7","  -83",",,7,2400",,
"USC00206013","2020-01-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   94",",,7","  -83",",,7","   89",",,7,2400",,
"USC00206013","2020-01-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   67",",,7","   78",",,7,2400",,
"USC00206013","2020-01-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  521",",,7,2400","   10",",,7,2400","    0","T,,7,2400","   83",",,7","  -56",",,7","  -56",",,7,2400",,
"USC00206013","2020-01-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    3",",,7,2400","    0","T,,7,2400","  -28",",,7","  -61",",,7","  -33",",,7,2400",,
"USC00206013","2020-01-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0","T,,7,2400","    0","T,,7,2400","    0",",,7","  -33",",,7","   -6",",,7,2400",,
"USC00206013","2020-01-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","   28",",,7","   -6",",,7","   11",",,7,2400",,
"USC00206013","2020-01-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","   17",",,7","  -11",",,7","   11",",,7,2400",,
"USC00206013","2020-01-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    3",",,7,2400","    0","T,,7,2400","   11",",,7","  -89",",,7","  -89",",,7,2400",,
"USC00206013","2020-01-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   38",",,7,2400","   38",",,7,2400","   51",",,7,2400","  -39",",,7"," -106",",,7","  -50",",,7,2400",,
"USC00206013","2020-01-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  198",",,7,2400","  160",",,7,2400","  152",",,7,2400","   17",",,7","  -61",",,7","  -61",",,7,2400",,
"USC00206013","2020-01-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   20",",,7,2400","   64",",,7,2400","  203",",,7,2400","  -28",",,7"," -111",",,7"," -106",",,7,2400",,
"USC00206013","2020-01-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    3",",,7,2400","  152",",,7,2400","  -44",",,7"," -106",",,7","  -78",",,7,2400",,
"USC00206013","2020-01-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","  127",",,7,2400","  -22",",,7"," -100",",,7","  -72",",,7,2400",,
"USC00206013","2020-01-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","  127",",,7,2400","    6",",,7","  -72",",,7","  -17",",,7,2400",,
"USC00206013","2020-01-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0","T,,7,2400","  102",",,7,2400","   33",",,7","  -17",",,7","   11",",,7,2400",,
"USC00206013","2020-01-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   91",",,7,2400","    0","T,,7,2400","   76",",,7,2400","   17",",,7","    0",",,7","   11",",,7,2400",,
"USC00206013","2020-01-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7,2400","   17",",,7","    6",",,7","   11",",,7,2400",,
"USC00206013","2020-01-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    8",",,7,2400","    0","T,,7,2400","   51",",,7,2400","   17",",,7","    6",",,7","    6",",,7,2400",,
"USC00206013","2020-01-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","   17",",,7","  -11",",,7","    0",",,7,2400",,
"USC00206013","2020-01-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","    0",",,7","  -11",",,7","  -11",",,7,2400",,
"USC00206013","2020-01-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","   -6",",,7","  -17",",,7","  -17",",,7,2400",,
"USC00206013","2020-01-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","    6",",,7","  -22",",,7","   -6",",,7,2400",,
"USC00206013","2020-01-31","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    3",",,7,2400","    0","T,,7,2400","   22",",,7","  -22",",,7","    6",",,7,2400",,
"USC00206013","2020-02-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   25",",,7,2400","    8",",,7,2400","    0","T,,7,2400","   17",",,7","   -6",",,7","    6",",,7,2400",,
"USC00206013","2020-02-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","   94",",,7","    0",",,7","   39",",,7,2400",,
"USC00206013","2020-02-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","  -22",",,7","   28",",,7,2400",,
"USC00206013","2020-02-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   28",",,7","  -33",",,7","  -33",",,7,2400",,
"USC00206013","2020-02-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   10",",,7,2400","   13",",,7,2400","   25",",,7,2400","  -22",",,7","  -72",",,7","  -44",",,7,2400",,
"USC00206013","2020-02-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   30",",,7,2400","   76",",,7,2400","   51",",,7,2400","  -33",",,7","  -50",",,7","  -44",",,7,2400",,
"USC00206013","2020-02-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   10",",,7,2400","   25",",,7,2400","   25",",,7,2400","    6",",,7","  -78",",,7","  -33",",,7,2400",,
"USC00206013","2020-02-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   28",",,7,2400","   43",",,7,2400","   51",",,7,2400","  -33",",,7","  -67",",,7","  -56",",,7,2400",,
"USC00206013","2020-02-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   74",",,7,2400","   91",",,7,2400","  102",",,7,2400","   11",",,7","  -56",",,7","   11",",,7,2400",,
"USC00206013","2020-02-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","   17",",,7","  -39",",,7","  -39",",,7,2400",,
"USC00206013","2020-02-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7,2400","   -6",",,7","  -39",",,7","  -33",",,7,2400",,
"USC00206013","2020-02-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    8",",,7,2400","    8",",,7,2400","   51",",,7,2400","    6",",,7","  -56",",,7","  -17",",,7,2400",,
"USC00206013","2020-02-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   28",",,7,2400","   33",",,7,2400","  102",",,7,2400","  -11",",,7"," -122",",,7"," -117",",,7,2400",,
"USC00206013","2020-02-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   76",",,7,2400","  -78",",,7"," -150",",,7"," -144",",,7,2400",,
"USC00206013","2020-02-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   10",",,7,2400","   10",",,7,2400","   76",",,7,2400","    0",",,7"," -156",",,7","    0",",,7,2400",,
"USC00206013","2020-02-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   22",",,7","  -56",",,7","  -56",",,7,2400",,
"USC00206013","2020-02-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   38",",,7,2400","   43",",,7,2400","  102",",,7,2400","    6",",,7","  -67",",,7","  -11",",,7,2400",,
"USC00206013","2020-02-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   25",",,7,2400","    3",",,7,2400","   51",",,7,2400","   22",",,7","  -39",",,7","  -17",",,7,2400",,
"USC00206013","2020-02-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","  -11",",,7","  -94",",,7","  -94",",,7,2400",,
"USC00206013","2020-02-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","  -50",",,7"," -106",",,7"," -106",",,7,2400",,
"USC00206013","2020-02-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","   -6",",,7"," -111",",,7","  -22",",,7,2400",,
"USC00206013","2020-02-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   61",",,7","  -22",",,7","   33",",,7,2400",,
"USC00206013","2020-02-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   83",",,7","    0",",,7","   39",",,7,2400",,
"USC00206013","2020-02-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   61",",,7","    0",",,7","   28",",,7,2400",,
"USC00206013","2020-02-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    3",",,7,2400","    0","T,,7,2400","   33",",,7","   -6",",,7","   -6",",,7,2400",,
"USC00206013","2020-02-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   23",",,7,2400","   48",",,7,2400","   25",",,7,2400","   -6",",,7","  -50",",,7","  -44",",,7,2400",,
"USC00206013","2020-02-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","  -44",",,7","  -67",",,7","  -67",",,7,2400",,
"USC00206013","2020-02-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","  -33",",,7","  -72",",,7","  -50",",,7,2400",,
"USC00206013","2020-02-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   11",",,7"," -100",",,7","  -50",",,7,2400",,
"USC00206013","2020-03-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","  -61",",,7","   44",",,7,2400",,
"USC00206013","2020-03-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -33",",,7","   -6",",,7,2400",,
"USC00206013","2020-03-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   39",",,7","  -28",",,7","   28",",,7,2400",,
"USC00206013","2020-03-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -44",",,7","  -33",",,7,2400",,
"USC00206013","2020-03-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","  -50",",,7","   22",",,7,2400",,
"USC00206013","2020-03-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   13",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   22",",,7","  -39",",,7","  -39",",,7,2400",,
"USC00206013","2020-03-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","  -83",",,7","   44",",,7,2400",,
"USC00206013","2020-03-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   28",",,7","  117",",,7,2400",,
"USC00206013","2020-03-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  145",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   72",",,7","  100",",,7,2400",,
"USC00206013","2020-03-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   66",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","    0",",,7","    0",",,7,2400",,
"USC00206013","2020-03-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   50",",,7","    0",",,7","   39",",,7,2400",,
"USC00206013","2020-03-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   23",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   28",",,7","   50",",,7,2400",,
"USC00206013","2020-03-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","   -6",",,7","   11",",,7,2400",,
"USC00206013","2020-03-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   22",",,7","  -22",",,7","  -11",",,7,2400",,
"USC00206013","2020-03-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   67",",,7","  -39",",,7","  -28",",,7,2400",,
"USC00206013","2020-03-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   61",",,7","  -50",",,7","   28",",,7,2400",,
"USC00206013","2020-03-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","  -22",",,7","  -17",",,7,2400",,
"USC00206013","2020-03-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -28",",,7","   17",",,7,2400",,
"USC00206013","2020-03-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   89",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   -6",",,7","  150",",,7,2400",,
"USC00206013","2020-03-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   43",",,7,2400","    0","T,,7,2400","    0",",,7,2400","  161",",,7","  -39",",,7","  -39",",,7,2400",,
"USC00206013","2020-03-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   11",",,7","  -72",",,7","  -44",",,7,2400",,
"USC00206013","2020-03-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   15",",,7,2400","   18",",,7,2400","   25",",,7,2400","   33",",,7","  -67",",,7","  -11",",,7,2400",,
"USC00206013","2020-03-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   33",",,7,2400","   53",",,7,2400","    0",",,7,2400","   33",",,7","  -17",",,7","  -11",",,7,2400",,
"USC00206013","2020-03-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","  -22",",,7","   17",",,7,2400",,
"USC00206013","2020-03-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","  -28",",,7","   78",",,7,2400",,
"USC00206013","2020-03-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   61",",,7","   67",",,7,2400",,
"USC00206013","2020-03-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   48",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   17",",,7","   61",",,7,2400",,
"USC00206013","2020-03-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  330",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","   50",",,7","   78",",,7,2400",,
"USC00206013","2020-03-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   53",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   44",",,7","   44",",,7,2400",,
"USC00206013","2020-03-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","   50",",,7","   28",",,7","   28",",,7,2400",,
"USC00206013","2020-03-31","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","   11",",,7","   44",",,7,2400",,
"USC00206013","2020-04-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,"  -11",",,H",,,,
"USC00206013","2020-04-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,"    6",",,H",,,,
"USC00206013","2020-04-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,"  -11",",,H",,,,
"USC00206013","2020-04-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,,,"    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400","   50",",,H","   -6",",,H","   -6",",,H,2400",,
"USC00206013","2020-04-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,"  -17",",,H",,,,
"USC00206013","2020-04-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,,,"    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,,,"   25",",,H,2400",,,"  -39",",,H","  -28",",,H,2400",,
"USC00206013","2020-04-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    5",",,H,2400","    0",",,H,2400",,,"  -39",",,H",,,,
"USC00206013","2020-04-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,"  -11",",,H",,,,
