"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00003103","2019-01-30","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  117",",,W","  -43",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   60",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-01-31","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  100",",,W","  -60",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-01","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  106",",,W","  -38",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  190",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-02","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   41",",,W,2400","    0","T,,W,","    0",",,W,0500","   56",",,W","  -38",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,,,,,"  125",",,W","  170",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-03","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","  302",",,W,2400","    0","T,,W,","    0",",,W,0500","   61",",,W","   11",",,W",,,,,"   73",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  200",",,W",,,,,,,,,"  170",",,W","  233",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-04","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   38",",,W,2400","   10",",,W,","    0",",,W,0500","   28",",,W","   -5",",,W",,,,,"   90",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  200",",,W",,,,,,,,,"  134",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-05","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","  180",",,W,2400","  201",",,W,","    0",",,W,0500","    6",",,W","  -16",",,W",,,,,"   93",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"  148",",,W","  197",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-06","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   20",",,W,2400","   58",",,W,","  180",",,W,0500","  -16",",,W"," -121",",,W",,,,,"   66",",,W",,,,,,,,,,,,,,,,,"  240",",,W","  220",",,W",,,,,,,,,"  139",",,W","  197",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-07","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  180",",,W,0500","   22",",,W"," -182",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"   60",",,W","   50",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-08","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  150",",,W,0500","   33",",,W"," -188",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-09","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  150",",,W,0500","   17",",,W","  -99",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  230",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-10","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0","T,,W,2400","    0","T,,W,","  150",",,W,0500","   22",",,W"," -143",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,,,,,"  134",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-11","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   23",",,W,2400","   84",",,W,","  200",",,W,0500","   39",",,W"," -132",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  200",",,W",,,,,,,,,"  134",",,W","  170",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-12","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  180",",,W,0500","   72",",,W"," -182",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  190",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-13","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0","T,,W,2400","    0",",,W,","  150",",,W,0500","   61",",,W","  -55",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-14","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","  376",",,W,2400","    0",",,W,","  130",",,W,0500","   44",",,W","  -10",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,,,,,"  157",",,W","  210",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-15","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   10",",,W,2400","    0","T,,W,","   80",",,W,0500","   56",",,W","   -5",",,W",,,,,"   56",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"  134",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-16","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   20",",,W,2400","   13",",,W,","    0",",,W,0500","    6",",,W","  -43",",,W",,,,,"   56",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  210",",,W",,,,,,,,,"  125",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-17","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   86",",,W,2400","  163",",,W,","   50",",,W,0500","  -32",",,W","  -82",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  250",",,W",,,,,,,,,"   98",",,W","  143",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-18","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   91",",,W,2400","  246",",,W,","  250",",,W,0500","  -32",",,W"," -143",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  220",",,W",,,,,,,,,"  116",",,W","  174",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-19","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  180",",,W,0500","  -16",",,W"," -188",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  240",",,W","  240",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-20","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   25",",,W,2400","   38",",,W,","  150",",,W,0500","  -32",",,W"," -177",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-21","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","  366",",,W,2400","  912",",,W,","  330",",,W,0500","  -49",",,W","  -71",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  190",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-22","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   74",",,W,2400","   86",",,W,","  640",",,W,0500","  -27",",,W","  -82",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"  103",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-23","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  640",",,W,0500","   39",",,W"," -171",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-24","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  560",",,W,0500","   33",",,W"," -171",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   70",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-25","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  480",",,W,0500","   56",",,W"," -160",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-26","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  430",",,W,0500","   83",",,W"," -110",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-27","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  360",",,W,0500","   94",",,W","  -49",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-02-28","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  280",",,W,0500","  100",",,W","  -60",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-01","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  230",",,W,0500","  106",",,W","  -16",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  240",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-02","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","  102",",,W,2400","    0","T,,W,","  150",",,W,0500","   50",",,W","    6",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  240",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-03","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","  100",",,W,0500","   89",",,W","   11",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-04","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  100",",,W","  -27",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-05","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  139",",,W","  -60",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  230",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-06","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   18",",,W,2400","    0",",,W,","    0",",,W,0500","  106",",,W","  -16",",,W",,,,,"   69",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,,,,,"  148",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-07","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0","T,,W,2400","    0",",,W,","    0",",,W,0500","  100",",,W","   28",",,W",,,,,"   81",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-08","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","  147",",,W,2400","    0","T,,W,","    0","T,,W,0500","   39",",,W","  -32",",,W",,,,,"   85",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  200",",,W",,,,,,,,,"  161",",,W","  210",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-09","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","   44",",,W","  -82",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-10","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","   67",",,W","  -66",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  220",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-11","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   74",",,W,2400","    0","T,,W,","    0",",,W,0500","   83",",,W","  -38",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"  130",",,W","   90",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-12","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","  178",",,W,2400","  117",",,W,","    0","T,,W,0500","   33",",,W","  -10",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-13","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   84",",,W,2400","  175",",,W,","  130",",,W,0500","   -5",",,W","  -66",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,,,"  260",",,W","  280",",,W",,,,,,,,,"  107",",,W","  165",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-14","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0","T,,W,2400","    0","T,,W,","  100",",,W,0500","   17",",,W"," -138",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   40",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-15","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","   50",",,W,0500","   67",",,W","  -38",",,W",,,,,"   72",",,W",,,,,,,,,,,,,,,,,"   60",",,W","   80",",,W",,,,,,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-16","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0","T,,W,0500","  100",",,W","  -32",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,"   60",",,W","   50",",,W",,,,,,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-17","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  128",",,W","  -55",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"   90",",,W","   80",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-18","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0","T,,W,2400","    0",",,W,","    0",",,W,0500","  128",",,W","  -49",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-19","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  133",",,W","  -32",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-20","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    3",",,W,2400","    0",",,W,","    0",",,W,0500","  133",",,W","  -32",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"  210",",,W","  180",",,W",,,,,,,,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-21","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","   48",",,W,2400","   46",",,W,","    0","T,,W,0500","   61",",,W","  -10",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,,,,,"  148",",,W","  197",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-22","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    5",",,W,2400","    5",",,W,","    0","T,,W,0500","   78",",,W","  -49",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  260",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-23","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  117",",,W","  -43",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-24","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  128",",,W","  -43",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-25","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  172",",,W","  -60",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  220",",,W","   80",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-26","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  167",",,W","  -32",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  220",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-27","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  144",",,W","    0",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-28","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  161",",,W","  -32",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"  130",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-29","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  128",",,W","  -49",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  220",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-30","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  122",",,W","  -32",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   80",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-03-31","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  117",",,W","  -43",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-04-01","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  150",",,W","  -71",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003103","2019-04-02","35.1441","-111.6663","2134.5","FLAGSTAFF AIRPORT, AZ US","    0",",,W,2400","    0",",,W,","    0",",,W,0500","  144",",,W","  -10",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"  130",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
