"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00292837","2019-06-19","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   22",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-06-20","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   56",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-06-21","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   44",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-06-22","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   50",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-06-23","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","    0",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-06-24","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","    6",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-06-25","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   33",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-06-26","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","   39",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-06-27","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","   44",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-06-28","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","   56",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-06-29","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   83",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-06-30","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","   72",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-01","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","   89",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-02","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   84",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   72",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-03","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   61",",,7",,,,,,,,,"   25",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-04","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   67",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-05","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   61",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-06","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   61",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-07","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   72",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-08","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   78",",,7",,,,,,,,,"   46",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-09","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","   78",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-10","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","   67",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-11","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   56",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-12","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","   67",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-13","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","   72",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-14","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  106",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-15","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   38",",,7,0800","    0",",,7","    0",",,7","  333",",,7","   83",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-16","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","   83",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-17","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   61",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-18","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    8",",,7,0800","    0",",,7","    0",",,7","  300",",,7","   50",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-19","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   44",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-20","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   83",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-21","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  117",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-22","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   10",",,7,0800","    0",",,7","    0",",,7","  328",",,7","   83",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,,,,,"  289",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-23","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   67",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-24","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  111",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-25","36.5927","-106.73","2054.4","EL VADO DAM, NM US","  147",",,7,0800","    0",",,7","    0",",,7","  322",",,7","   56",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-26","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   81",",,7,0800","    0",",,7","    0",",,7","  306",",,7","   50",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-27","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,"   71",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-28","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   15",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,"   71",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-29","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,"   71",",,7,0800",,,,,,,,,,,,,"  289",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-30","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   53",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  128",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-07-31","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   10",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  106",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-01","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   89",",,7",,,,,,,,,"   46",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-02","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   20",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  106",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-03","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  128",",,7",,,,,,,,,"   53",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-04","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  139",",,7",,,,,,,,,"   53",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-05","36.5927","-106.73","2054.4","EL VADO DAM, NM US","  150",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  100",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-06","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  133",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-07","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  117",",,7",,,,,,,,,"   38",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-08","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  106",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-09","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","   94",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-10","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  106",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-11","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   46",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  117",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-12","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   97",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   83",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-13","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   94",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-14","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","   83",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-15","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","   94",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-16","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  111",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-17","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","   78",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-18","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","   72",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-19","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  100",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-20","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","   72",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,,,,,"  300",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-21","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","   94",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,,,,,"  300",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-22","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  100",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-23","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","   89",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-24","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","   83",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-25","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","   89",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-26","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","   78",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,"  294",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-27","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","   78",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-28","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","   67",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-29","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","   50",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-30","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","   94",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-08-31","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","   83",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-01","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  139",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-02","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","   89",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-03","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","   72",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-04","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  111",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-05","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","   78",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-06","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   10",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  106",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-07","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  106",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-08","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  144",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-09","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   89",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-10","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   61",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-11","36.5927","-106.73","2054.4","EL VADO DAM, NM US","  104",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   72",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-12","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   56",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   50",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-13","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","    6",",,7",,,,,,,,,"   48",",,7,0800",,,,,,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-14","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   44",",,7",,,,,,,,,"   41",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-15","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   94",",,7",,,,,,,,,"   38",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-16","36.5927","-106.73","2054.4","EL VADO DAM, NM US","   94",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   83",",,7",,,,,,,,,"   38",",,7,0800",,,,,,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-17","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   94",",,7",,,,,,,,,"   48",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-18","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   44",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-19","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   50",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-20","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   56",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-21","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   17",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-22","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  -11",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292837","2019-09-23","36.5927","-106.73","2054.4","EL VADO DAM, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","  -17",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,
