"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00013810","2019-09-13","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  356",",,W","  222",",,W","   26",",,W",,,,,,,,,,,,,,,"  250",",,W","  240",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-14","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  289",",,W","  172",",,W","   20",",,W",,,,,,,,,,,,,,,"   30",",,W","   50",",,W","   54",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-15","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  333",",,W","  133",",,W","    8",",,W",,,,,,,,,,,,,,,"   10",",,W","  230",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-16","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   13",",,W",,,,,"  350",",,W","  194",",,W","   14",",,W",,,,,,,,,,,,,,,"  360",",,W","  360",",,W","   67",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  322",",,W","  206",",,W","   27",",,W",,,,,,,,,,,,,,,"   20",",,W","   40",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  322",",,W","  183",",,W","   26",",,W",,,,,,,,,,,,,,,"   60",",,W","   60",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  333",",,W","  172",",,W","   24",",,W",,,,,,,,,,,,,,,"  190",",,W","  210",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   36",",,W",,,,,"  322",",,W","  217",",,W","   33",",,W",,,,,,,,,,,,,,,"  200",",,W","  220",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  206",",,W","   26",",,W",,,,,,,,,,,,,,,"  170",",,W","  220",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  172",",,W","   39",",,W",,,,,,,,,,,,,,,"  190",",,W","  180",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    5",",,W",,,,,"  306",",,W","  167",",,W","   37",",,W",,,,,,,,,,,,,,,"  280",",,W","  270",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  272",",,W","  117",",,W","    5",",,W",,,,,,,,,,,,,,,"  180",",,W","  140",",,W","   36",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-09-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  317",",,W","  122",",,W","   27",",,W",,,,,,,,,,,,,,,"  230",",,W","  220",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  278",",,W","  139",",,W","   19",",,W",,,,,,,,,,,,,,,"  280",",,W","   10",",,W","   45",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  344",",,W","  122",",,W","   28",",,W",,,,,,,,,,,,,,,"  200",",,W","  210",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  350",",,W","  217",",,W","   26",",,W",,,,,,,,,,,,,,,"  240",",,W","  220",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-29","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  350",",,W","  217",",,W","   16",",,W",,,,,,,,,,,,,,,"  240",",,W","  230",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-30","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  361",",,W","  206",",,W","   13",",,W",,,,,,,,,,,,,,,"  230",",,W","  210",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  356",",,W","  211",",,W","   16",",,W",,,,,,,,,,,,,,,"  270",",,W","  230",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  356",",,W","  206",",,W","   25",",,W",,,,,,,,,,,,,,,"  280",",,W","  290",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  356",",,W","  206",",,W","   30",",,W",,,,,,,,,,,,,,,"  260",",,W","  280",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  244",",,W","  156",",,W","   36",",,W",,,,,,,,,,,,,,,"   10",",,W","   40",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    3",",,W",,,,,"  289",",,W","  117",",,W","   20",",,W",,,,,,,,,,,,,,,"   60",",,W","   50",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  335",",,W",,,,,"  256",",,W","  144",",,W","   29",",,W",,,,,,,,,,,,,,,"  200",",,W","  220",",,W","   72",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013810","2019-10-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   46",",,W",,,,,"  194",",,W","  100",",,W","   13",",,W",,,,,,,,,,,,,,,"   40",",,W","   40",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-10-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  233",",,W","   83",",,W","   26",",,W",,,,,,,,,,,,,,,"   70",",,W","   50",",,W","   81",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00013810","2019-10-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  183",",,W","   83",",,W","   16",",,W",,,,,,,,,,,,,,,"  120",",,W","  130",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-10-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  283",",,W","  106",",,W","   18",",,W",,,,,,,,,,,,,,,"  170",",,W","  170",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-10-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   84",",,W",,,,,"  239",",,W","   83",",,W","   35",",,W",,,,,,,,,,,,,,,"  290",",,W","  300",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-10-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  144",",,W","   33",",,W","   18",",,W",,,,,,,,,,,,,,,"  300",",,W","  310",",,W","   63",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-13","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  211",",,W","   28",",,W","   22",",,W",,,,,,,,,,,,,,,"  210",",,W","  200",",,W","   63",",,W","  112",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-14","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  217",",,W","   61",",,W","   11",",,W",,,,,,,,,,,,,,,"  250",",,W","  230",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-15","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  109",",,W",,,,,"  250",",,W","   44",",,W","   25",",,W",,,,,,,,,,,,,,,"  170",",,W","  180",",,W","   76",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-10-16","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   46",",,W",,,,,"  183",",,W","   83",",,W","   45",",,W",,,,,,,,,,,,,,,"  290",",,W","  330",",,W","   98",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-10-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  167",",,W","   22",",,W","   13",",,W",,,,,,,,,,,,,,,"  280",",,W","  280",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  183",",,W","   28",",,W","   12",",,W",,,,,,,,,,,,,,,"  110",",,W","  160",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-10-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  233",",,W","   33",",,W","   19",",,W",,,,,,,,,,,,,,,"  180",",,W","  190",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  239",",,W","  144",",,W","   21",",,W",,,,,,,,,,,,,,,"  200",",,W","  190",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    5",",,W",,,,,"  239",",,W","  144",",,W","   53",",,W",,,,,,,,,,,,,,,"  180",",,W","  190",",,W","  125",",,W","  179",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  183",",,W","   89",",,W","   48",",,W",,,,,,,,,,,,,,,"  220",",,W","  250",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  194",",,W","   44",",,W","   31",",,W",,,,,,,,,,,,,,,"  190",",,W","  200",",,W","   63",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  222",",,W","   61",",,W","   18",",,W",,,,,,,,,,,,,,,"  220",",,W","  230",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  161",",,W","  100",",,W","   14",",,W",,,,,,,,,,,,,,,"  100",",,W","  130",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-10-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  318",",,W",,,,,"  200",",,W","  122",",,W","   49",",,W",,,,,,,,,,,,,,,"  240",",,W","  240",",,W","  112",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-10-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  194",",,W","   83",",,W","   30",",,W",,,,,,,,,,,,,,,"  250",",,W","  240",",,W","   98",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-10-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  206",",,W","   50",",,W","   13",",,W",,,,,,,,,,,,,,,"  260",",,W","  200",",,W","   54",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-10-29","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  167",",,W","   89",",,W","   12",",,W",,,,,,,,,,,,,,,"  190",",,W","  180",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-10-30","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  259",",,W",,,,,"  161",",,W","  122",",,W","   20",",,W",,,,,,,,,,,,,,,"   60",",,W","   70",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-10-31","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  188",",,W",,,,,"  150",",,W","   17",",,W","   53",",,W",,,,,,,,,,,,,,,"  250",",,W","  280",",,W","  112",",,W","  183",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-11-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   94",",,W","  -21",",,W","   16",",,W",,,,,,,,,,,,,,,"  200",",,W","  270",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  133",",,W","  -10",",,W","   24",",,W",,,,,,,,,,,,,,,"  250",",,W","  250",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  133",",,W","   -5",",,W","   17",",,W",,,,,,,,,,,,,,,"  190",",,W","  160",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  172",",,W","    6",",,W","   33",",,W",,,,,,,,,,,,,,,"  200",",,W","  210",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   15",",,W",,,,,"  122",",,W","   22",",,W","   16",",,W",,,,,,,,,,,,,,,"  310",",,W","  330",",,W","   40",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-11-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   15",",,W",,,,,"  144",",,W","  -10",",,W","   12",",,W",,,,,,,,,,,,,,,"  160",",,W","  180",",,W","   58",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-11-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  155",",,W",,,,,"  106",",,W","    0",",,W","   24",",,W",,,,,,,,,,,,,,,"  340",",,W","  340",",,W","   67",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-11-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   39",",,W","  -38",",,W","   16",",,W",,,,,,,,,,,,,,,"   10",",,W","   50",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  106",",,W","  -43",",,W","   27",",,W",,,,,,,,,,,,,,,"  200",",,W","  190",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  189",",,W","   33",",,W","   34",",,W",,,,,,,,,,,,,,,"  190",",,W","  200",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   48",",,W",,,,,"  161",",,W","  -10",",,W","   41",",,W",,,,,,,,,,,,,,,"  340",",,W","  340",",,W","   89",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-11-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  -10",",,W","  -77",",,W","   36",",,W",,,,,,,,,,,,,,,"  330",",,W","  300",",,W","   72",",,W","  116",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-11-13","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   22",",,W","  -99",",,W","   21",",,W",,,,,,,,,,,,,,,"  130",",,W","  120",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-14","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   94",",,W","  -38",",,W","   19",",,W",,,,,,,,,,,,,,,"  200",",,W","  200",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-15","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   67",",,W","  -38",",,W","   14",",,W",,,,,,,,,,,,,,,"  350",",,W","  340",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-11-16","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  100",",,W","  -16",",,W","   26",",,W",,,,,,,,,,,,,,,"   60",",,W","   60",",,W","   58",",,W","  103",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-11-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   94",",,W","  -32",",,W","    4",",,W",,,,,,,,,,,,,,,"  280",",,W","  340",",,W","   31",",,W","   40",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-11-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   78",",,W","   17",",,W","   11",",,W",,,,,,,,,,,,,,,"  260",",,W","  270",",,W","   58",",,W","   85",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-11-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   36",",,W",,,,,"   83",",,W","   28",",,W","   16",",,W",,,,,,,,,,,,,,,"  280",",,W","  280",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-11-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   94",",,W","   50",",,W","   16",",,W",,,,,,,,,,,,,,,"  140",",,W","  280",",,W","   36",",,W","   58",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-11-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    3",",,W",,,,,"  161",",,W","   56",",,W","   42",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","  112",",,W","  165",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  119",",,W",,,,,"  139",",,W","   33",",,W","   28",",,W",,,,,,,,,,,,,,,"  360",",,W","  340",",,W","   58",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-11-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   61",",,W",,,,,"   67",",,W","   17",",,W","   28",",,W",,,,,,,,,,,,,,,"  280",",,W","  290",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-11-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  106",",,W","   11",",,W","   38",",,W",,,,,,,,,,,,,,,"  200",",,W","  200",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-11-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  172",",,W","   22",",,W","   36",",,W",,,,,,,,,,,,,,,"  180",",,W","  180",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  130",",,W",,,,,"  144",",,W","   61",",,W","   34",",,W",,,,,,,,,,,,,,,"  140",",,W","  150",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-11-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  104",",,W",,,,,"  172",",,W","   44",",,W","   75",",,W",,,,,,,,,,,,,,,"  270",",,W","  290",",,W","  143",",,W","  224",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-11-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   56",",,W","   28",",,W","   28",",,W",,,,,,,,,,,,,,,"  300",",,W","  300",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-29","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"   78",",,W","   44",",,W","   19",",,W",,,,,,,,,,,,,,,"   90",",,W","   90",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-11-30","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  625",",,W",,,,,"  156",",,W","   44",",,W","   30",",,W",,,,,,,,,,,,,,,"   70",",,W","  140",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-12-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  172",",,W","   33",",,W","   63",",,W",,,,,,,,,,,,,,,"  250",",,W","  230",",,W","  116",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-12-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    8",",,W",,,,,"   33",",,W","   17",",,W","   49",",,W",,,,,,,,,,,,,,,"  300",",,W","  310",",,W","   76",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-12-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   61",",,W","    6",",,W","   37",",,W",,,,,,,,,,,,,,,"  210",",,W","  200",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-12-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  122",",,W","   22",",,W","   46",",,W",,,,,,,,,,,,,,,"  260",",,W","  270",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-12-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  139",",,W","  -10",",,W","   13",",,W",,,,,,,,,,,,,,,"  170",",,W","  170",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-12-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   15",",,W",,,,,"  117",",,W","   39",",,W","   26",",,W",,,,,,,,,,,,,,,"  360",",,W","  360",",,W","   63",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-12-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  100",",,W","  -27",",,W","   26",",,W",,,,,,,,,,,,,,,"   60",",,W","   70",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-12-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  161",",,W","  -10",",,W","   30",",,W",,,,,,,,,,,,,,,"  180",",,W","  200",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-12-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   43",",,W",,,,,"  167",",,W","  111",",,W","   63",",,W",,,,,,,,,,,,,,,"  200",",,W","  210",",,W","   98",",,W","  152",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-12-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    3",",,W",,,,,"  133",",,W","  -32",",,W","   45",",,W",,,,,,,,,,,,,,,"  270",",,W","  300",",,W","   81",",,W","  130",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-12-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"   56",",,W","  -66",",,W","   22",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-12-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  100",",,W","  -43",",,W","   20",",,W",,,,,,,,,,,,,,,"  120",",,W","  100",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,"    1",",,W",,
