"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00024110","2018-09-25","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  233",",,W","   28",",,W","   19",",,W",,,,,,,,,,,"  190",",,W","  220",",,W",,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-09-26","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  244",",,W","   28",",,W","   23",",,W",,,,,,,,,,,"   10",",,W","  190",",,W",,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-09-27","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  283",",,W","   61",",,W","   27",",,W",,,,,,,,,,,"  350",",,W","   20",",,W",,,,,"   54",",,W","   89",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-09-28","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  250",",,W","   94",",,W","   38",",,W",,,,,,,,,,,"   30",",,W","   40",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-09-29","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  228",",,W","   94",",,W","   61",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-09-30","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  161",",,W","   61",",,W","   28",",,W",,,,,,,,,,,"   30",",,W","   20",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-01","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  217",",,W","  106",",,W","   30",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-02","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  233",",,W","   56",",,W","   63",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"  161",",,W","  206",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-10-03","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  150",",,W","    0",",,W","   22",",,W",,,,,,,,,,,"  350",",,W","   60",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-10-04","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  167",",,W","   28",",,W","   16",",,W",,,,,,,,,,,"  160",",,W","  180",",,W",,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-05","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   30",",,W",,,,,"  133",",,W","  -16",",,W","   16",",,W",,,,,,,,,,,"  220",",,W","  210",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-06","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   15",",,W",,,,,"  183",",,W","   44",",,W","   30",",,W",,,,,,,,,,,"   30",",,W","   20",",,W",,,,,"   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-10-07","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  133",",,W","   11",",,W","   18",",,W",,,,,,,,,,,"   20",",,W","  120",",,W",,,,,"   40",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-10-08","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    3",",,W",,,,,"  139",",,W","   83",",,W","   18",",,W",,,,,,,,,,,"   10",",,W","  360",",,W",,,,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-10-09","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    5",",,W",,,,,"  150",",,W","   83",",,W","   50",",,W",,,,,,,,,,,"   30",",,W","   30",",,W",,,,,"  103",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-10","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  178",",,W","   33",",,W","   27",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-10-11","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  167",",,W","  -10",",,W","   20",",,W",,,,,,,,,,,"  170",",,W","  180",",,W",,,,,"   45",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-10-12","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  206",",,W","    6",",,W","   24",",,W",,,,,,,,,,,"  340",",,W","  330",",,W",,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-13","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  178",",,W","   17",",,W","   71",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"  170",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-14","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  167",",,W","  -10",",,W","   23",",,W",,,,,,,,,,,"  360",",,W","   10",",,W",,,,,"   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-15","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  161",",,W","  -27",",,W","   21",",,W",,,,,,,,,,,"  210",",,W","  240",",,W",,,,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-16","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  194",",,W","  -27",",,W","   23",",,W",,,,,,,,,,,"   20",",,W","  330",",,W",,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-17","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  200",",,W","  -10",",,W","   24",",,W",,,,,,,,,,,"   40",",,W","   30",",,W",,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-10-18","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  178",",,W","  -21",",,W","   18",",,W",,,,,,,,,,,"  360",",,W","  180",",,W",,,,,"   40",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-10-19","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  189",",,W","   -5",",,W","   19",",,W",,,,,,,,,,,"   20",",,W","  360",",,W",,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-10-20","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  189",",,W","  -10",",,W","   22",",,W",,,,,,,,,,,"  360",",,W","   10",",,W",,,,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-21","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  211",",,W","    0",",,W","   27",",,W",,,,,,,,,,,"   10",",,W","   20",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-22","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  211",",,W","    6",",,W","   26",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-23","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  172",",,W","   17",",,W","   26",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-24","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  167",",,W","   28",",,W","   20",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-10-25","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   61",",,W",,,,,"  128",",,W","   33",",,W","   19",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-26","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    5",",,W",,,,,"  172",",,W","   89",",,W","   28",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-27","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   58",",,W",,,,,"  167",",,W","   11",",,W","   26",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-28","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   46",",,W",,,,,"  161",",,W","   67",",,W","   33",",,W",,,,,,,,,,,"  240",",,W","  230",",,W",,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-29","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  156",",,W","   11",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  300",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-30","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  144",",,W","  -16",",,W","   20",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-10-31","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    3",",,W",,,,,"  139",",,W","   50",",,W","   27",",,W",,,,,,,,,,,"  220",",,W","  220",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-01","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  172",",,W","   44",",,W","   33",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-02","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  189",",,W","  100",",,W","   70",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-03","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    8",",,W",,,,,"  139",",,W","   89",",,W","   37",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-04","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    3",",,W",,,,,"  183",",,W","   72",",,W","   64",",,W",,,,,,,,,,,"  300",",,W","  280",",,W",,,,,"  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-05","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  161",",,W","   56",",,W","   43",",,W",,,,,,,,,,,"  270",",,W","  230",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-06","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  161",",,W","    0",",,W","   24",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-07","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  117",",,W","  -21",",,W","   32",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-08","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   83",",,W","  -66",",,W","   16",",,W",,,,,,,,,,,"  140",",,W","  190",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-09","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   20",",,W",,,,,"   33",",,W","  -55",",,W","   17",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-10","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"   83",",,W","  -55",",,W","   24",",,W",,,,,,,,,,,"  140",",,W","  150",",,W",,,,,"   63",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-11","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"   28",",,W","  -71",",,W","   21",",,W",,,,,,,,,,,"   20",",,W","   50",",,W",,,,,"   40",",,W","   45",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-12","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   44",",,W","  -77",",,W","   20",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-11-13","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  -10",",,W","  -66",",,W","   10",",,W",,,,,,,,,,,"  150",",,W","  160",",,W",,,,,"   31",",,W","   36",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-14","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"    6",",,W","  -21",",,W","   26",",,W",,,,,,,,,,,"  150",",,W","  160",",,W",,,,,"   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-15","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   72",",,W","  -16",",,W","   10",",,W",,,,,,,,,,,"  220",",,W","  150",",,W",,,,,"   36",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00024110","2018-11-16","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  128",",,W","  -27",",,W","   28",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-17","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  100",",,W","  -49",",,W","   34",",,W",,,,,,,,,,,"   20",",,W","   20",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-18","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   78",",,W","  -71",",,W","   24",",,W",,,,,,,,,,,"   30",",,W","   30",",,W",,,,,"   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-19","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   89",",,W","  -71",",,W","   22",",,W",,,,,,,,,,,"   20",",,W","   20",",,W",,,,,"   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-20","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   67",",,W","  -77",",,W","   19",",,W",,,,,,,,,,,"   30",",,W","   30",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-21","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   11",",,W","  -55",",,W","   10",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-22","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   46",",,W",,,,,"    6",",,W","  -38",",,W","   19",",,W",,,,,,,,,,,"  250",",,W","  260",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,
"USW00024110","2018-11-23","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    5",",,W",,,,,"   61",",,W","  -21",",,W","   17",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-24","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  100",",,W","  -16",",,W","   22",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-25","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   72",",,W","  -38",",,W","   26",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-26","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   25",",,W",,,,,"   39",",,W","  -21",",,W","   16",",,W",,,,,,,,,,,"  360",",,W","   30",",,W",,,,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-27","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   13",",,W",,,,,"   78",",,W","    6",",,W","   13",",,W",,,,,,,,,,,"  170",",,W","  260",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-28","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   58",",,W",,,,,"   50",",,W","   22",",,W","   11",",,W",,,,,,,,,,,"  130",",,W","  130",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-29","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   78",",,W","   39",",,W","   27",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,,,"   54",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-11-30","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    8",",,W",,,,,"   83",",,W","   -5",",,W","   15",",,W",,,,,,,,,,,"  110",",,W","  120",",,W",,,,,"   45",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-01","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   36",",,W",,,,,"   44",",,W","    6",",,W","   11",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-02","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   50",",,W","  -21",",,W","    5",",,W",,,,,,,,,,,"   10",",,W","   30",",,W",,,,,"   31",",,W","   40",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-03","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   50",",,W","  -49",",,W","   21",",,W",,,,,,,,,,,"   30",",,W","   20",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-04","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"    0",",,W","  -66",",,W","   31",",,W",,,,,,,,,,,"   30",",,W","   20",",,W",,,,,"   54",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-05","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   22",",,W","  -43",",,W","   38",",,W",,,,,,,,,,,"   10",",,W","  360",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-06","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  -27",",,W","  -77",",,W","   23",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-07","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"  -32",",,W","  -77",",,W","   16",",,W",,,,,,,,,,,"  100",",,W","  100",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-08","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"  -16",",,W","  -32",",,W","    6",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"   31",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-09","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   18",",,W",,,,,"   22",",,W","  -21",",,W","   15",",,W",,,,,,,,,,,"   10",",,W","  360",",,W",,,,,"   40",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-10","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"   -5",",,W","  -21",",,W","   22",",,W",,,,,,,,,,,"  110",",,W","  180",",,W",,,,,"   36",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-11","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   61",",,W","  -21",",,W","   19",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,,,"  107",",,W","  139",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-12","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   72",",,W","   17",",,W","   47",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-13","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   18",",,W",,,,,"  106",",,W","   11",",,W","   48",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-14","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0",",,W",,,,,"   67",",,W","    0",",,W","   24",",,W",,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-15","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","    0","T,,W",,,,,"   78",",,W","   17",",,W","   39",",,W",,,,,,,,,,,"  210",",,W","  240",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024110","2018-12-16","47.20778","-119.31917","364.5","MOSES LAKE GRANT CO AIRPORT, WA US","   71",",,W",,,,,"   61",",,W","   17",",,W","   26",",,W",,,,,,,,,,,"   30",",,W","   40",",,W",,,,,"   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
