"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00086282","2020-03-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  297",",,a","  122",",,a",,,,,,,,,"  233","H,,S"
"ASN00086282","2020-03-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  293",",,a","  172",",,a",,,,,,,,,"  231","H,,S"
"ASN00086282","2020-03-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  272",",,a","  179",",,a",,,,,,,,,"  161","H,,S"
"ASN00086282","2020-03-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   14",",,a",,,"  173",",,a","  113",",,a",,,,,,,,,"  136","H,,S"
"ASN00086282","2020-03-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  185",",,a","  112",",,a",,,,,,,,,"  133","H,,S"
"ASN00086282","2020-03-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  258",",,a","   75",",,a",,,,,,,,,"  184","H,,S"
"ASN00086282","2020-03-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  275",",,a","  123",",,a",,,,,,,,,"  224","H,,S"
"ASN00086282","2020-03-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  277",",,a","  180",",,a",,,,,,,,,"  234","H,,S"
"ASN00086282","2020-03-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  316",",,a","  179",",,a",,,,,,,,,"  222","H,,S"
"ASN00086282","2020-03-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  228",",,a","  122",",,a",,,,,,,,,"  165","H,,S"
"ASN00086282","2020-03-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  186",",,a","  111",",,a",,,,,,,,,"  138","H,,S"
"ASN00086282","2020-03-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  183",",,a","   96",",,a",,,,,,,,,"  129","H,,S"
"ASN00086282","2020-03-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  177",",,a","   83",",,a",,,,,,,,,"  121","H,,S"
"ASN00086282","2020-03-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  185",",,a","   61",",,a",,,,,,,,,"  142","H,,S"
"ASN00086282","2020-03-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  161",",,a","  109",",,a",,,,,,,,,"  137","H,,S"
"ASN00086282","2020-03-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  200",",,a","  108",",,a",,,,,,,,,"  144","H,,S"
"ASN00086282","2020-03-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  274",",,a","   95",",,a",,,,,,,,,"  197","H,,S"
"ASN00086282","2020-03-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  275",",,a","  133",",,a",,,,,,,,,"  224","H,,S"
"ASN00086282","2020-03-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  258",",,a","  190",",,a",,,,,,,,,"  180","H,,S"
"ASN00086282","2020-03-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   36",",,a",,,"  221",",,a","  135",",,a",,,,,,,,,"  158","H,,S"
"ASN00086282","2020-03-31","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  215",",,a","   94",",,a",,,,,,,,,"  149","H,,S"
"ASN00086282","2020-04-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  247",",,a","   86",",,a",,,,,,,,,"  184","H,,S"
"ASN00086282","2020-04-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  252",",,a",,,"  200",",,a","  128",",,a",,,,,,,,,"  155","H,,S"
"ASN00086282","2020-04-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  210",",,a",,,"  217",",,a","  128",",,a",,,,,,,,,"  161","H,,S"
"ASN00086282","2020-04-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  322",",,a",,,"  157",",,a","  121",",,a",,,,,,,,,"  102","H,,S"
"ASN00086282","2020-04-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   24",",,a",,,"  172",",,a","   71",",,a",,,,,,,,,"  124","H,,S"
"ASN00086282","2020-04-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   22",",,a",,,"  160",",,a","   85",",,a",,,,,,,,,"  129","H,,S"
"ASN00086282","2020-04-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  155",",,a","  103",",,a",,,,,,,,,"  125","H,,S"
"ASN00086282","2020-04-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   12",",,a",,,"  177",",,a","  105",",,a",,,,,,,,,"  126","H,,S"
"ASN00086282","2020-04-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  216",",,a","   76",",,a",,,,,,,,,"  156","H,,S"
"ASN00086282","2020-04-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  210",",,a","  117",",,a",,,,,,,,,"  170","H,,S"
"ASN00086282","2020-04-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   20",",,a",,,"  155",",,a","  110",",,a",,,,,,,,,"  116","H,,S"
"ASN00086282","2020-04-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   24",",,a",,,"  145",",,a","   98",",,a",,,,,,,,,"  119","H,,S"
"ASN00086282","2020-04-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  191",",,a","   93",",,a",,,,,,,,,"  145","H,,S"
"ASN00086282","2020-04-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  226",",,a","  106",",,a",,,,,,,,,"  177","H,,S"
"ASN00086282","2020-04-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  222",",,a","  133",",,a",,,,,,,,,"  193","H,,S"
"ASN00086282","2020-04-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  209",",,a","  133",",,a",,,,,,,,,"  137","H,,S"
"ASN00086282","2020-04-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  183",",,a","   83",",,a",,,,,,,,,"  136","H,,S"
"ASN00086282","2020-04-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  156",",,a","  106",",,a",,,,,,,,,"  121","H,,S"
"ASN00086282","2020-04-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  180",",,a","   69",",,a",,,,,,,,,"  143","H,,S"
"ASN00086282","2020-04-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   16",",,a",,,"  200",",,a","  114",",,a",,,,,,,,,"  123","H,,S"
"ASN00086282","2020-04-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    4",",,a",,,"  190",",,a","   71",",,a",,,,,,,,,"  146","H,,S"
"ASN00086282","2020-04-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  185",",,a","   98",",,a",,,,,,,,,"  127","H,,S"
"ASN00086282","2020-04-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  188",",,a","   79",",,a",,,,,,,,,"  164","H,,S"
"ASN00086282","2020-04-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  218",",,a","  121",",,a",,,,,,,,,"  151","H,,S"
"ASN00086282","2020-04-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  210",",,a","   87",",,a",,,,,,,,,"  169","H,,S"
"ASN00086282","2020-04-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  138",",,a",,,"  171",",,a","  141",",,a",,,,,,,,,"  111","H,,S"
"ASN00086282","2020-04-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   10",",,a",,,"  172",",,a","   63",",,a",,,,,,,,,"  115","H,,S"
"ASN00086282","2020-04-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  179",",,a","   58",",,a",,,,,,,,,"  156","H,,S"
"ASN00086282","2020-04-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  194",",,a","  125",",,a",,,,,,,,,"  107","H,,S"
"ASN00086282","2020-04-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","  258",",,a",,,"  150",",,a","   68",",,a",,,,,,,,,"   97","H,,S"
"ASN00086282","2020-05-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   16",",,a",,,"  126",",,a","   69",",,a",,,,,,,,,"   98","H,,S"
"ASN00086282","2020-05-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    8",",,a",,,"  134",",,a","   82",",,a",,,,,,,,,"  101","H,,S"
"ASN00086282","2020-05-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    8",",,a",,,"  144",",,a","   80",",,a",,,,,,,,,"  103","H,,S"
"ASN00086282","2020-05-04","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  133",",,a","   66",",,a",,,,,,,,,"  104","H,,S"
"ASN00086282","2020-05-05","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  185",",,a","   54",",,a",,,,,,,,,"  140","H,,S"
"ASN00086282","2020-05-06","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    2",",,a",,,"  191",",,a","   95",",,a",,,,,,,,,"  156","H,,S"
"ASN00086282","2020-05-07","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  207",",,a","  129",",,a",,,,,,,,,"  156","H,,S"
"ASN00086282","2020-05-08","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  187",",,a","   97",",,a",,,,,,,,,"  142","H,,S"
"ASN00086282","2020-05-09","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    0",",,a",,,"  131",",,a","   97",",,a",,,,,,,,,"   82","H,,S"
"ASN00086282","2020-05-10","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","   58",",,a",,,"  140",",,a","   47",",,a",,,,,,,,,"   96","H,,S"
"ASN00086282","2020-05-11","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS","    6",",,a",,,"  172",",,a","   60",",,a",,,,,,,,,"  122","H,,S"
"ASN00086282","2020-05-12","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  114","H,,S"
"ASN00086282","2020-05-13","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"   93","H,,S"
"ASN00086282","2020-05-14","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"   74","H,,S"
"ASN00086282","2020-05-15","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"   83","H,,S"
"ASN00086282","2020-05-16","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"   98","H,,S"
"ASN00086282","2020-05-17","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"   95","H,,S"
"ASN00086282","2020-05-18","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  124","H,,S"
"ASN00086282","2020-05-19","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  133","H,,S"
"ASN00086282","2020-05-20","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  111","H,,S"
"ASN00086282","2020-05-21","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"   94","H,,S"
"ASN00086282","2020-05-22","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  106","H,,S"
"ASN00086282","2020-05-23","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  107","H,,S"
"ASN00086282","2020-05-24","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"   87","H,,S"
"ASN00086282","2020-05-25","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"   81","H,,S"
"ASN00086282","2020-05-26","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  119","H,,S"
"ASN00086282","2020-05-27","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  124","H,,S"
"ASN00086282","2020-05-28","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  114","H,,S"
"ASN00086282","2020-05-29","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  117","H,,S"
"ASN00086282","2020-05-30","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  134","H,,S"
"ASN00086282","2020-05-31","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  120","H,,S"
"ASN00086282","2020-06-01","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"   84","H,,S"
"ASN00086282","2020-06-02","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  118","H,,S"
"ASN00086282","2020-06-03","-37.6655","144.8321","113.4","MELBOURNE AIRPORT, AS",,,,,,,,,,,,,,,,,"  103","H,,S"
