"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00181790","2019-12-13","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   61",",,7,2400","    0",",,7,2400","    0",",,7,2400","   17",",,7","   -6",",,7","    9",",,7",,,,,,,,,"   11",",,7,2400","  360",",,7","   58",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-14","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","  145",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","   11",",,7","   31",",,7",,,,,,,,,"   50",",,7,2400","  270",",,7","  139",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-15","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","    0",",,7","   54",",,7",,,,,,,,,"   11",",,7,2400","  270",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-16","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","  241",",,7,2400","   41",",,7,2400","    0","T,,7,2400","   11",",,7","  -11",",,7","    9",",,7",,,,,,,,,"    0",",,7,2400","  360",",,7","   49",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,
"USC00181790","2019-12-17","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   53",",,7,2400","    0",",,7,2400","    0",",,7,2400","   28",",,7","    0",",,7","   22",",,7",,,,,,,,,"   11",",,7,2400","  315",",,7","  103",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-18","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   11",",,7","  -56",",,7","   63",",,7",,,,,,,,,"  -56",",,7,2400","  315",",,7","  179",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-19","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   -6",",,7","  -83",",,7","   31",",,7",,,,,,,,,"  -78",",,7,2400","  315",",,7","  125",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-20","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   22",",,7","  -94",",,7","   13",",,7",,,,,,,,,"  -50",",,7,2400","  360",",,7","   80",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-21","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   22",",,7","  -67",",,7","   13",",,7",,,,,,,,,"  -61",",,7,2400","  180",",,7","   49",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-22","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","  -83",",,7","    9",",,7",,,,,,,,,"  -33",",,7,2400","  180",",,7","   49",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-23","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -56",",,7","    9",",,7",,,,,,,,,"  -28",",,7,2400","  180",",,7","   40",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-24","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","  -50",",,7","   18",",,7",,,,,,,,,"  -33",",,7,2400","  360",",,7","   85",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-25","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","  -56",",,7","    9",",,7",,,,,,,,,"  -28",",,7,2400","  180",",,7","   49",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-26","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","  -39",",,7","    4",",,7",,,,,,,,,"    6",",,7,2400","  270",",,7","   40",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-27","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","    0",",,7","    9",",,7",,,,,,,,,"   39",",,7,2400","  270",",,7","   49",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-28","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","    0",",,7","    4",",,7",,,,,,,,,"   28",",,7,2400","  180",",,7","   40",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-29","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","  180",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","   22",",,7","    4",",,7",,,,,,,,,"   72",",,7,2400","  315",",,7","   31",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-30","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   20",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   56",",,7","   27",",,7",,,,,,,,,"   56",",,7,2400","  292",",,7","  134",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2019-12-31","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   22",",,7","   40",",,7",,,,,,,,,"   39",",,7,2400","  270",",,7","  148",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-01","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -22",",,7","   40",",,7",,,,,,,,,"  -22",",,7,2400","  270",",,7","  134",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-02","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","  -50",",,7","   22",",,7",,,,,,,,,"   94",",,7,2400","  180",",,7","   80",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-03","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   56",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   61",",,7","    4",",,7",,,,,,,,,"   78",",,7,2400","  180",",,7","   31",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-04","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   44",",,7","   40",",,7",,,,,,,,,"   44",",,7,2400","  337",",,7","  165",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-05","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   44",",,7","   -6",",,7","   49",",,7",,,,,,,,,"    0",",,7,2400","  315",",,7","  188",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-06","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","  -11",",,7","   45",",,7",,,,,,,,,"    0",",,7,2400","  270",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-07","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   58",",,7,2400","   79",",,7,2400","   76",",,7,2400","   22",",,7","  -39",",,7","   13",",,7",,,,,,,,,"  -33",",,7,2400","  360",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-08","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7,2400","   39",",,7","  -44",",,7","   67",",,7",,,,,,,,,"  -28",",,7,2400","  270",",,7","  192",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-09","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","   17",",,7","  -83",",,7","   22",",,7",,,,,,,,,"    6",",,7,2400","  180",",,7","  107",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-10","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","    6",",,7","   40",",,7",,,,,,,,,"  122",",,7,2400","  180",",,7","  112",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-11","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","  132",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  122",",,7","   72",",,7",,,,,,,,,"  161",",,7,2400","  270",",,7","  179",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-12","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","  102",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   33",",,7","   58",",,7",,,,,,,,,"   33",",,7,2400","  270",",,7","  179",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-13","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","   11",",,7","    4",",,7",,,,,,,,,"   11",",,7,2400","  360",",,7","   36",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-14","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   11",",,7","    9",",,7",,,,,,,,,"   61",",,7,2400","  180",",,7","   58",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-15","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   17",",,7","   22",",,7",,,,,,,,,"  100",",,7,2400","  180",",,7","   98",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-16","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   10",",,7,2400","   10",",,7,2400","    0","T,,7,2400","  117",",,7","  -17",",,7","   72",",,7",,,,,,,,,"  -11",",,7,2400","  315",",,7","  201",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-17","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","    0",",,7","  -39",",,7","   45",",,7",,,,,,,,,"  -39",",,7,2400","  315",",,7","  201",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-18","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   86",",,7,2400","    5",",,7,2400","    0","T,,7,2400","   17",",,7","  -39",",,7","   40",",,7",,,,,,,,,"   17",",,7,2400","  180",",,7","  125",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,
"USC00181790","2020-01-19","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    5",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   39",",,7","  -56",",,7","   45",",,7",,,,,,,,,"  -50",",,7,2400","  315",",,7","  148",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-20","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","    0",",,7","  -67",",,7","   36",",,7",,,,,,,,,"  -50",",,7,2400","  315",",,7","  107",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-21","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    0",",,7","  -83",",,7","   36",",,7",,,,,,,,,"  -61",",,7,2400","  315",",,7","  125",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-22","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   28",",,7"," -100",",,7","   13",",,7",,,,,,,,,"  -67",",,7,2400","  270",",,7","   54",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-23","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   44",",,7","  -89",",,7","    4",",,7",,,,,,,,,"  -11",",,7,2400","  270",",,7","   31",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-24","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","  -22",",,7","   27",",,7",,,,,,,,,"   83",",,7,2400","  112",",,7","  125",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-25","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","  328",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","   22",",,7","   27",",,7",,,,,,,,,"   33",",,7,2400","  112",",,7","   98",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-26","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   61",",,7","   22",",,7","   36",",,7",,,,,,,,,"   22",",,7,2400","  270",",,7","  134",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-27","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","   17",",,7","   36",",,7",,,,,,,,,"   33",",,7,2400","  270",",,7","  116",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-28","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","   22",",,7","   36",",,7",,,,,,,,,"   33",",,7,2400","  315",",,7","  121",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-29","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -39",",,7","   27",",,7",,,,,,,,,"  -39",",,7,2400","  337",",,7","  107",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-30","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   39",",,7","  -72",",,7","    9",",,7",,,,,,,,,"   17",",,7,2400","  270",",,7","   49",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-01-31","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   56",",,7","  -17",",,7","   22",",,7",,,,,,,,,"  -11",",,7,2400","  180",",,7","   80",",,7",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00181790","2020-02-01","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","   44",",,7","  -28",",,7","    9",",,7",,,,,,,,,"   28",",,7,2400","  270",",,7","   49",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-02","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","  139",",,7","    6",",,7","   40",",,7",,,,,,,,,"  133",",,7,2400","  270",",,7","  152",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-03","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   72",",,7","   40",",,7",,,,,,,,,"  139",",,7,2400","  292",",,7","  197",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-04","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  122",",,7","   22",",,7",,,,,,,,,"  122",",,7,2400","  270",",,7","   98",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-05","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   41",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","   17",",,7","   31",",,7",,,,,,,,,"   22",",,7,2400","   22",",,7","  143",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-06","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","   22",",,7","   22",",,7",,,,,,,,,"   67",",,7,2400","  180",",,7","  103",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-07","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","  300",",,7,2400","   13",",,7,2400","   25",",,7,2400","   83",",,7","  -11",",,7","   63",",,7",,,,,,,,,"  -11",",,7,2400","  270",",,7","  197",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-08","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    3",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   50",",,7","  -22",",,7","   31",",,7",,,,,,,,,"   11",",,7,2400","  270",",,7","   98",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-09","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -33",",,7","   22",",,7",,,,,,,,,"   61",",,7,2400","  180",",,7","  116",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-10","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   44",",,7","   31",",,7",,,,,,,,,"   72",",,7,2400","  180",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-11","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   20",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   50",",,7","   18",",,7",,,,,,,,,"   50",",,7,2400","  270",",,7","  107",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-12","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   41",",,7,2400","    0",",,7,2400","    0",",,7,2400","   61",",,7","  -11",",,7","   18",",,7",,,,,,,,,"   39",",,7,2400","  180",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-13","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   33",",,7","   36",",,7",,,,,,,,,"   39",",,7,2400","  315",",,7","  125",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-14","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   39",",,7","  -72",",,7","   45",",,7",,,,,,,,,"  -67",",,7,2400","  315",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-15","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   11",",,7"," -111",",,7","   31",",,7",,,,,,,,,"   -6",",,7,2400","  135",",,7","  116",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-16","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -11",",,7","   18",",,7",,,,,,,,,"   28",",,7,2400","  202",",,7","   63",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-17","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","  -11",",,7","   13",",,7",,,,,,,,,"   67",",,7,2400","  135",",,7","   58",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-18","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","   56",",,7","   27",",,7",,,,,,,,,"   67",",,7,2400","  180",",,7","   98",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-19","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","  -11",",,7","   36",",,7",,,,,,,,,"  -11",",,7,2400","  315",",,7","  121",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-20","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   28",",,7","  -33",",,7","   22",",,7",,,,,,,,,"  -33",",,7,2400","  315",",,7","  107",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-21","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   28",",,7","  -78",",,7","   31",",,7",,,,,,,,,"  -22",",,7,2400","  338",",,7","  112",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-22","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","  -67",",,7","   31",",,7",,,,,,,,,"  -11",",,7,2400","  270",",,7","  125",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-23","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","  -72",",,7","   27",",,7",,,,,,,,,"    6",",,7,2400","  202",",,7","  107",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-24","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","  -33",",,7","   13",",,7",,,,,,,,,"   89",",,7,2400","  180",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-25","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   61",",,7","    9",",,7",,,,,,,,,"   83",",,7,2400","  135",",,7","   54",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-26","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","  119",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   56",",,7","   27",",,7",,,,,,,,,"   56",",,7,2400","  279",",,7","  139",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-27","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   25",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   56",",,7","  -11",",,7","   72",",,7",,,,,,,,,"  -11",",,7,2400","  270",",,7","  192",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-28","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   56",",,7","  -22",",,7","   40",",,7",,,,,,,,,"   -6",",,7,2400","  270",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-02-29","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","    6",",,7","  -44",",,7","   58",",,7",,,,,,,,,"  -33",",,7,2400","  270",",,7","  148",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-03-01","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","  -72",",,7","   22",",,7",,,,,,,,,"   44",",,7,2400","  270",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-03-02","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","  -17",",,7","   31",",,7",,,,,,,,,"   83",",,7,2400","  180",",,7","  130",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-03-03","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","   53",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   56",",,7","   31",",,7",,,,,,,,,"   67",",,7,2400","  292",",,7","  215",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-03-04","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   44",",,7","   45",",,7",,,,,,,,,"   83",",,7,2400","  270",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-03-05","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","    0",",,7","   27",",,7",,,,,,,,,"   39",",,7,2400","  315",",,7","  134",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-03-06","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","    0",",,7","   45",",,7",,,,,,,,,"   44",",,7,2400","  315",",,7","  143",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-03-07","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   -6",",,7","   54",",,7",,,,,,,,,"   -6",",,7,2400","  338",",,7","  130",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-03-08","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","  -28",",,7","   27",",,7",,,,,,,,,"   78",",,7,2400","  180",",,7","  103",",,7",,,,,,,,,,,,,,,,,,,,
"USC00181790","2020-03-09","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","   56",",,7","   31",",,7",,,,,,,,,"  150",",,7,2400","  202",",,7","   98",",,7",,,,,,,,,,,,,,,,,,,,
