"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00362942","2019-12-20","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,7,0700","   25",",,7,0700","    0",",,7,0700","  -44",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,," -122",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-12-21","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","    6",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-12-22","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-12-23","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-12-24","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-12-25","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-12-26","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-12-27","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-12-28","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-12-29","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-12-30","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  201",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2019-12-31","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   28",",,7,0700","   13",",,7,0700","   25",",,7,0700","   50",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   28",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-01-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   66",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  117",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   28",",,7,0700","   28",",,7,0700","   25",",,7,0700","   72",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   28",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-01-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","   22",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   11",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-01-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-13","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-01-14","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-15","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-16","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-01-17","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   28",",,7,0700","   15",",,7,0700","   25",",,7,0700","   44",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-18","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   13",",,7,0700","   10",",,7,0700","   25",",,7,0700","  -28",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-19","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  160",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","   72",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-20","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","  -33",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-01-21","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0","T,,7,0700","  -28",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-22","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -33",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,," -128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-23","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -89",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-01-24","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-25","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  287",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-26","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   41",",,7,0700","   15",",,7,0700","   25",",,7,0700","   56",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-27","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","    6",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-01-28","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","   11",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-29","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   20",",,7,0700","    8",",,7,0700","   25",",,7,0700","   22",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-01-30","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-01-31","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   15",",,7,0700","    0","T,,7,0700","    0",",,7,0700","   44",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   18",",,7,0700","   18",",,7,0700","   25",",,7,0700","   17",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-02-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   97",",,7,0700","    0",",,7,0700","    0",",,7,0700","   28",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-02-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  178",",,7,0700","   97",",,7,0700","  102",",,7,0700","   67",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   36",",,7,0700","   20",",,7,0700","   76",",,7,0700","  -11",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","   17",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  109",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-02-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   61",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   28",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-13","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  196",",,7,0700","    0",",,7,0700","    0",",,7,0700","   28",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-02-14","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   15",",,7,0700","    3",",,7,0700","    0","T,,7,0700","   17",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-15","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","  -39",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,," -139",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-16","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-17","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-02-18","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-19","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-20","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-02-21","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -17",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,," -122",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-22","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   11",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-23","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-24","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-02-25","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-26","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-27","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  208",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","  111",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-02-28","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   13",",,7,0700","    3",",,7,0700","   25",",,7,0700","  111",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-02-29","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","    0",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -11",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-03-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  191",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-03-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-03-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-03-13","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-14","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-15","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   15",",,7,0700","    5",",,7,0700","    0","T,,7,0700","   78",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-16","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-03-17","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-18","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00362942","2020-03-19","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  236",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
