"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00004787","2018-09-16","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  256",",,W","  156",",,W","   27",",,W",,,,,,,,,,,,,"  110",",,W","  160",",,W","   58",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-17","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  376",",,W,2400",,,,,"  194",",,W","  172",",,W","   36",",,W",,,,,,,,,,,,,"   60",",,W","   60",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-18","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  172",",,W","   28",",,W",,,,,,,,,,,,,"  280",",,W","  320",",,W","   63",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-19","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  150",",,W","   21",",,W",,,,,,,,,,,,,"  330",",,W","  280",",,W","   54",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-20","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  122",",,W","   26",",,W",,,,,,,,,,,,,"  140",",,W","  150",",,W","   40",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-21","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  137",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  183",",,W","   48",",,W",,,,,,,,,,,,,"  230",",,W","  210",",,W","   94",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-22","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  183",",,W","  100",",,W","   24",",,W",,,,,,,,,,,,,"  330",",,W","  320",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-23","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   72",",,W","   27",",,W",,,,,,,,,,,,,"   60",",,W","   70",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-24","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   53",",,W,2400","    0",",,W","    0",",,W","  161",",,W","  128",",,W","   51",",,W",,,,,,,,,,,,,"  120",",,W","  110",",,W","   94",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-25","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  180",",,W,2400","    0",",,W","    0",",,W","  194",",,W","  128",",,W","   37",",,W",,,,,,,,,,,,,"  120",",,W","  160",",,W","   81",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-26","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   89",",,W,2400","    0",",,W","    0",",,W","  211",",,W","  111",",,W","   39",",,W",,,,,,,,,,,,,"  310",",,W","  310",",,W","   89",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-27","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   33",",,W,2400","    0",",,W","    0",",,W","  156",",,W","  100",",,W","   32",",,W",,,,,,,,,,,,,"  120",",,W","  130",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-28","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    8",",,W,2400","    0",",,W","    0",",,W","  189",",,W","  100",",,W","   26",",,W",,,,,,,,,,,,,"  260",",,W","  240",",,W","   63",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-29","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   67",",,W","   23",",,W",,,,,,,,,,,,,"  260",",,W","  250",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-09-30","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    3",",,W,2400",,,"    0",",,W","  194",",,W","   50",",,W","   17",",,W",,,,,,,,,,,,,"  120",",,W","  130",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-01","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  106",",,W","   19",",,W",,,,,,,,,,,,,"  230",",,W","  240",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-02","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  396",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  161",",,W","   41",",,W",,,,,,,,,,,,,"  240",",,W","  260",",,W","  116",",,W","  197",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-10-03","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","  128",",,W","   25",",,W",,,,,,,,,,,,,"  310",",,W","  250",",,W","   54",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-04","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   97",",,W,2400","    0",",,W","    0",",,W","  217",",,W","  100",",,W","   41",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-05","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,"    0",",,W","  183",",,W","   61",",,W","   27",",,W",,,,,,,,,,,,,"   80",",,W","   40",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-06","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   89",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  144",",,W","   18",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","   89",",,W","  125",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-07","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    5",",,W,2400",,,,,"  267",",,W","  178",",,W","   30",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W","   63",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-08","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  267",",,W","  172",",,W","   31",",,W",,,,,,,,,,,,,"  150",",,W","  150",",,W","   58",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-09","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  267",",,W","  172",",,W","   27",",,W",,,,,,,,,,,,,"  230",",,W","  230",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-10","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    3",",,W,2400",,,,,"  250",",,W","  172",",,W","   30",",,W",,,,,,,,,,,,,"  170",",,W","  140",",,W","   58",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-11","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   71",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  100",",,W","   37",",,W",,,,,,,,,,,,,"  290",",,W","  280",",,W","   76",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-12","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   15",",,W,2400",,,"    0",",,W","  100",",,W","   50",",,W","   41",",,W",,,,,,,,,,,,,"  290",",,W","  290",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-13","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   46",",,W,2400",,,"    0",",,W","   89",",,W","   17",",,W","   36",",,W",,,,,,,,,,,,,"  260",",,W","  280",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-14","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   17",",,W","   23",",,W",,,,,,,,,,,,,"  130",",,W","  150",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-15","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   81",",,W,2400",,,"    0",",,W","  156",",,W","   50",",,W","   57",",,W",,,,,,,,,,,,,"  290",",,W","  300",",,W","  112",",,W","  148",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-16","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   -5",",,W","   41",",,W",,,,,,,,,,,,,"  230",",,W","  220",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-17","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    3",",,W,2400",,,"    0",",,W","   94",",,W","   22",",,W","   55",",,W",,,,,,,,,,,,,"  270",",,W","  240",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-18","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   78",",,W","    0",",,W","   37",",,W",,,,,,,,,,,,,"  330",",,W","  330",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-19","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   18",",,W,2400",,,,,"  122",",,W","  -10",",,W","   41",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-20","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   53",",,W,2400",,,,,"  128",",,W","   39",",,W","   63",",,W",,,,,,,,,,,,,"  280",",,W","  320",",,W","  116",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-21","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    8",",,W,2400",,,,,"   44",",,W","    6",",,W","   54",",,W",,,,,,,,,,,,,"  330",",,W","  320",",,W","  107",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-10-22","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"  106",",,W","  -10",",,W","   38",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-23","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"  117",",,W","   28",",,W","   50",",,W",,,,,,,,,,,,,"  270",",,W","  260",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-24","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   50",",,W","  -27",",,W","   39",",,W",,,,,,,,,,,,,"  360",",,W","  350",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-25","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -27",",,W","   20",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-26","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   61",",,W,2400",,,"    0",",,W","   61",",,W","    6",",,W","   43",",,W",,,,,,,,,,,,,"  110",",,W","  110",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-27","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  282",",,W,2400",,,"    0",",,W","   56",",,W","   28",",,W","   31",",,W",,,,,,,,,,,,,"   90",",,W","  110",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-28","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   76",",,W,2400",,,"    0",",,W","   67",",,W","   22",",,W","   35",",,W",,,,,,,,,,,,,"  230",",,W","  240",",,W","   89",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-29","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   30",",,W,2400",,,"    0",",,W","   61",",,W","    6",",,W","   51",",,W",,,,,,,,,,,,,"  270",",,W","  310",",,W","   94",",,W","  134",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-30","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   17",",,W","   26",",,W",,,,,,,,,,,,,"  260",",,W","  280",",,W","   63",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-10-31","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   76",",,W,2400",,,"    0",",,W","  172",",,W","   78",",,W","   38",",,W",,,,,,,,,,,,,"  260",",,W","  220",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-01","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   61",",,W,2400","    0",",,W","    0",",,W","  150",",,W","  100",",,W","   30",",,W",,,,,,,,,,,,,"  130",",,W","  110",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-02","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   53",",,W,2400",,,"    0",",,W","  150",",,W","   44",",,W","   47",",,W",,,,,,,,,,,,,"  230",",,W","  210",",,W","  112",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-03","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   15",",,W,2400",,,"    0",",,W","   67",",,W","  -10",",,W","   51",",,W",,,,,,,,,,,,,"  280",",,W","  290",",,W","  107",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-04","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -27",",,W","   38",",,W",,,,,,,,,,,,,"  120",",,W","  140",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-05","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   53",",,W,2400",,,,,"  111",",,W","   56",",,W","   49",",,W",,,,,,,,,,,,,"  130",",,W","  140",",,W","   81",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-06","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   79",",,W,2400",,,,,"  167",",,W","   67",",,W","   72",",,W",,,,,,,,,,,,,"  260",",,W","  240",",,W","  130",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-07","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","  -10",",,W","   55",",,W",,,,,,,,,,,,,"  250",",,W","  260",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-08","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","  -21",",,W","   26",",,W",,,,,,,,,,,,,"  300",",,W","  330",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-09","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  170",",,W,2400",,,"    0",",,W","   44",",,W","  -10",",,W","   51",",,W",,,,,,,,,,,,,"  260",",,W","  130",",,W","   94",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-10","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,"    0",",,W","   11",",,W","  -43",",,W","   73",",,W",,,,,,,,,,,,,"  280",",,W","  250",",,W","  139",",,W","  183",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-11","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","   39",",,W","  -38",",,W","   27",",,W",,,,,,,,,,,,,"  250",",,W","  230",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-12","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   13",",,W,2400",,,"    0",",,W","   67",",,W","  -55",",,W","   22",",,W",,,,,,,,,,,,,"  140",",,W","  130",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-13","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   64",",,W,2400",,,"    0",",,W","   11",",,W","  -16",",,W","   37",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-14","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","  -10",",,W","  -43",",,W","   37",",,W",,,,,,,,,,,,,"  280",",,W","  280",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-15","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  211",",,W,2400",,,"    0",",,W","  -10",",,W","  -43",",,W","   46",",,W",,,,,,,,,,,,,"  120",",,W","  120",",,W","   81",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-16","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   41",",,W,2400",,,"    0",",,W","    0",",,W","  -21",",,W","   63",",,W",,,,,,,,,,,,,"  250",",,W","  240",",,W","  112",",,W","  152",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-17","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,W","    0",",,W","   -5",",,W","   44",",,W",,,,,,,,,,,,,"  250",",,W","  260",",,W","   76",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-18","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   41",",,W,2400",,,"    0",",,W","   39",",,W","  -10",",,W","   20",",,W",,,,,,,,,,,,,"  120",",,W","  110",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-19","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","  104",",,W,2400",,,"    0",",,W","    6",",,W","    0",",,W","    8",",,W",,,,,,,,,,,,,"   80",",,W","   80",",,W","   36",",,W","   40",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-20","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    3",",,W,2400",,,"    0",",,W","    6",",,W","  -27",",,W","   49",",,W",,,,,,,,,,,,,"  260",",,W","  270",",,W","   94",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-21","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,"    0",",,W","  -16",",,W","  -82",",,W","   72",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W","  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-22","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,,,"  -66",",,W"," -110",",,W","   29",",,W",,,,,,,,,,,,,"   20",",,W","   10",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-23","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"    0",",,W","  -93",",,W","   47",",,W",,,,,,,,,,,,,"  120",",,W","  110",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-24","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   81",",,W,2400",,,,,"   39",",,W","  -43",",,W","   47",",,W",,,,,,,,,,,,,"  130",",,W","  130",",,W","   76",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-25","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0",",,W,2400",,,,,"   56",",,W","   11",",,W","   34",",,W",,,,,,,,,,,,,"  250",",,W","  250",",,W","   72",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-26","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","   81",",,W,2400",,,,,"   56",",,W","  -10",",,W","   60",",,W",,,,,,,,,,,,,"  240",",,W","  250",",,W","  116",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004787","2018-11-27","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    5",",,W,2400",,,"    0",",,W","  -10",",,W","  -38",",,W","   79",",,W",,,,,,,,,,,,,"  260",",,W","  280",",,W","  112",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-28","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,"    0",",,W","  -32",",,W","  -55",",,W","   80",",,W",,,,,,,,,,,,,"  260",",,W","  280",",,W","  116",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-29","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    0","T,,W,2400",,,"    0",",,W","  -38",",,W","  -66",",,W","   36",",,W",,,,,,,,,,,,,"  260",",,W","  280",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00004787","2018-11-30","41.17947","-78.89326","550.2","DUBOIS JEFFERSON CO AIRPORT, PA US","    5",",,W,2400",,,"    0",",,W","   11",",,W","  -38",",,W","   17",",,W",,,,,,,,,,,,,"  110",",,W","  110",",,W","   40",",,W","   49",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
