"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003919","2019-03-09","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  106",",,W","   -5",",,W",,,,,"   81",",,W",,,,,,,,,,,,,"  310",",,W","  320",",,W",,,,,"  179",",,W","  237",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-10","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   72",",,W","  -10",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  330",",,W","  310",",,W",,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-11","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  122",",,W","  -27",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  110",",,W","  120",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-12","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  102",",,W,",,,,,"  133",",,W","   72",",,W",,,,,"   63",",,W",,,,,,,,,,,,,"  170",",,W","  190",",,W",,,,,"  112",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-13","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   91",",,W,",,,,,"  178",",,W","   44",",,W",,,,,"  123",",,W",,,,,,,,,,,,,"  210",",,W","  220",",,W",,,,,"  192",",,W","  273",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-14","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   44",",,W","   17",",,W",,,,,"  119",",,W",,,,,,,,,,,,,"  270",",,W","  330",",,W",,,,,"  179",",,W","  237",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-15","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  106",",,W","  -21",",,W",,,,,"   58",",,W",,,,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-16","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  172",",,W","  -32",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   58",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-17","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  139",",,W","  -16",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"  110",",,W","  100",",,W",,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-18","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  139",",,W","    0",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"   80",",,W","   90",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-19","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   23",",,W,",,,,,"  111",",,W","   44",",,W",,,,,"   53",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   89",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-20","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  178",",,W","   28",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"  290",",,W","  280",",,W",,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-21","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  167",",,W","  -10",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  360",",,W","  330",",,W",,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-22","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  194",",,W","   -5",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  150",",,W","  180",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-23","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   20",",,W,",,,,,"  172",",,W","   78",",,W",,,,,"   64",",,W",,,,,,,,,,,,,"  150",",,W","  140",",,W",,,,,"  134",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-24","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  161",",,W","   61",",,W",,,,,"   63",",,W",,,,,,,,,,,,,"  320",",,W","  330",",,W",,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-25","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  156",",,W","   56",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-26","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  194",",,W","   22",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-27","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  244",",,W","  106",",,W",,,,,"   93",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"  161",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-28","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  172",",,W","   78",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  360",",,W","  350",",,W",,,,,"  125",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-29","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   20",",,W,",,,,,"   83",",,W","   17",",,W",,,,,"   64",",,W",,,,,,,,,,,,,"   10",",,W","  360",",,W",,,,,"  139",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-30","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   23",",,W,",,,,,"   72",",,W","  -21",",,W",,,,,"   82",",,W",,,,,,,,,,,,,"  360",",,W","  350",",,W",,,,,"  143",",,W","  183",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-03-31","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  106",",,W","  -49",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  180",",,W","  220",",,W",,,,,"   40",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-01","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  161",",,W","  -27",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  210",",,W","  190",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-02","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  139",",,W","   22",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  350",",,W","  360",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-03","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  222",",,W","   72",",,W",,,,,"   62",",,W",,,,,,,,,,,,,"  150",",,W","  170",",,W",,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-04","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  206",",,W","   94",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  340",",,W","  300",",,W",,,,,"   67",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-05","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  239",",,W","   61",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"  107",",,W","  139",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-06","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   58",",,W,",,,,,"  233",",,W","   89",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"  125",",,W","  152",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-07","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  244",",,W","   78",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  350",",,W","  330",",,W",,,,,"  116",",,W","  152",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-08","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  294",",,W","   56",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  260",",,W","  240",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-09","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  272",",,W","   94",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"  140",",,W","  150",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-10","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  289",",,W","   78",",,W",,,,,"   78",",,W",,,,,,,,,,,,,"  310",",,W","  190",",,W",,,,,"  139",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-11","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   78",",,W","    0",",,W",,,,,"   97",",,W",,,,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"  134",",,W","  183",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-12","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  139",",,W","  -27",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  310",",,W","  320",",,W",,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-13","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  133",",,W","  -16",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"   20",",,W","   30",",,W",,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-14","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  172",",,W","  -10",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   72",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-15","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  239",",,W","   83",",,W",,,,,"   61",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-16","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  272",",,W","  100",",,W",,,,,"   58",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-17","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  267",",,W","  128",",,W",,,,,"   60",",,W",,,,,,,,,,,,,"  360",",,W","  340",",,W",,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-18","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   25",",,W,",,,,,"  200",",,W","   67",",,W",,,,,"   67",",,W",,,,,,,,,,,,,"  340",",,W","  310",",,W",,,,,"  174",",,W","  237",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-19","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  189",",,W","   28",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  350",",,W","  330",",,W",,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-20","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  289",",,W","   33",",,W",,,,,"   60",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-21","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   51",",,W,",,,,,"  289",",,W","  156",",,W",,,,,"   94",",,W",,,,,,,,,,,,,"  200",",,W","  190",",,W",,,,,"  139",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-22","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  194",",,W","  111",",,W",,,,,"   58",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-23","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  139",",,W","   94",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-24","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  233",",,W","   50",",,W",,,,,"   12",",,W",,,,,,,,,,,,,"  100",",,W","   90",",,W",,,,,"   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-25","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  217",",,W","   67",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"  350",",,W","   10",",,W",,,,,"  134",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-26","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  244",",,W","   28",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"  200",",,W","  170",",,W",,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-27","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  189",",,W","   61",",,W",,,,,"   91",",,W",,,,,,,,,,,,,"  330",",,W","  310",",,W",,,,,"  170",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-28","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  191",",,W,",,,,,"  222",",,W","   44",",,W",,,,,"   63",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"  143",",,W","  197",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-29","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   71",",,W,",,,,,"  161",",,W","  106",",,W",,,,,"   62",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"  116",",,W","  161",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-04-30","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  173",",,W,",,,,,"  111",",,W","   72",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"   30",",,W","  260",",,W",,,,,"  139",",,W","  188",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-01","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  144",",,W","   94",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  360",",,W","  350",",,W",,,,,"   98",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-02","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   46",",,W,",,,,,"  178",",,W","   67",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  360",",,W","   10",",,W",,,,,"   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-03","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   20",",,W,",,,,,"  183",",,W","   94",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-04","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  211",",,W","   72",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   72",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-05","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    8",",,W,",,,,,"  244",",,W","  111",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"  160",",,W","  170",",,W",,,,,"   98",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-06","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  267",",,W","  106",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"  360",",,W","  350",",,W",,,,,"  139",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-07","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  579",",,W,",,,,,"  167",",,W","  139",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"   70",",,W","  240",",,W",,,,,"  107",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-08","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   43",",,W,",,,,,"  211",",,W","   89",",,W",,,,,"   53",",,W",,,,,,,,,,,,,"  340",",,W","  330",",,W",,,,,"  116",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-09","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    3",",,W,",,,,,"  117",",,W","   61",",,W",,,,,"   63",",,W",,,,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-10","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  144",",,W","   39",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  330",",,W","  320",",,W",,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-11","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   48",",,W,",,,,,"  167",",,W","  100",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   76",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-12","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  211",",,W","   78",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  310",",,W","  300",",,W",,,,,"   98",",,W","  121",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-13","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  250",",,W","   72",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-14","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  300",",,W","  117",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-15","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  317",",,W","  150",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-16","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  328",",,W","  167",",,W",,,,,"   72",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-17","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  289",",,W","  194",",,W",,,,,"   89",",,W",,,,,,,,,,,,,"  200",",,W","  170",",,W",,,,,"  148",",,W","  219",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-18","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  345",",,W,",,,,,"  233",",,W","  133",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  290",",,W","  190",",,W",,,,,"  112",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-19","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   13",",,W,",,,,,"  194",",,W","  106",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2019-05-20","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  292",",,W,",,,,,"  128",",,W","   89",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"   90",",,W","   80",",,W",,,,,"  116",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
