"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00141612","2019-09-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  217",",,7",,,,,,,"   58",",,7",,,,,,,,,,,"  228",",,7,0800","   31",",,7"
"USC00141612","2019-09-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  222",",,7",,,,,,,"   48",",,7",,,,,,,,,,,"  233",",,7,0800","   31",",,7"
"USC00141612","2019-09-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  206",",,7",,,,,,,"   48",",,7",,,,,,,,,,,"  211",",,7,0800",,
"USC00141612","2019-09-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  211",",,7",,,,,,,"   15",",,7",,,,,,,,,,,"  228",",,7,0800","   98",",,7"
"USC00141612","2019-09-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  356",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  183",",,7",,,,,,,"   30",",,7",,,,,,,,,,,"  183",",,7,0800",,
"USC00141612","2019-09-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  122",",,7",,,,,,,"   46",",,7",,,,,,,,,,,"  128",",,7,0800",,
"USC00141612","2019-09-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  128",",,7",,,,,,,"   28",",,7",,,,,,,,,,,"  194",",,7,0800","   29",",,7"
"USC00141612","2019-09-25","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  194",",,7",,,,,,,"   28",",,7",,,,,,,,,,,"  206",",,7,0800","   55",",,7"
"USC00141612","2019-09-26","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  122",",,7",,,,,,,"   66",",,7",,,,,,,,,,,"  167",",,7,0800","   50",",,7"
"USC00141612","2019-09-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,
"USC00141612","2019-09-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  290",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  150",",,7",,,,,,,"   46",",,7",,,,,,,,,,,"  150",",,7,0800","   95",",,7"
"USC00141612","2019-09-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  254",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  150",",,7",,,,,,,"   30",",,7",,,,,,,,,,,"  222",",,7,0800",,
"USC00141612","2019-09-30","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-10-01","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  217",",,7",,,,,,,"   51",",,7",,,,,,,,,,,"  228",",,7,0800","   37",",,7"
"USC00141612","2019-10-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  183",",,7",,,,,,,"   28",",,7",,,,,,,,,,,"  183",",,7,0800","   64",",,7"
"USC00141612","2019-10-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","   89",",,7",,,,,,,"    8",",,7",,,,,,,,,,,"   94",",,7,0800","   72",",,7"
"USC00141612","2019-10-04","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   94",",,7",,,,,,,"    8",",,7",,,,,,,,,,,"  106",",,7,0800","   43",",,7"
"USC00141612","2019-10-05","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  104",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  100",",,7",,,,,,,"   30",",,7",,,,,,,,,,,"  167",",,7,0800",,
"USC00141612","2019-10-06","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   72",",,7",,,,,,,"   15",",,7",,,,,,,,,,,"   94",",,7,0800",,
"USC00141612","2019-10-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   56",",,7",,,,,,,"   10",",,7",,,,,,,,,,,"   61",",,7,0800",,
"USC00141612","2019-10-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   61",",,7",,,,,,,"   28",",,7",,,,,,,,,,,"  122",",,7,0800","   16",",,7"
"USC00141612","2019-10-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,
"USC00141612","2019-10-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   71",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  122",",,7",,,,,,,"    3",",,7",,,,,,,,,,,"  178",",,7,0800","   71",",,7"
"USC00141612","2019-10-11","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   17",",,7",,,,,,,"   20",",,7",,,,,,,,,,,"   28",",,7,0800","  101",",,7"
"USC00141612","2019-10-12","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   17",",,7",,,,,,,"   28",",,7",,,,,,,,,,,"   28",",,7,0800","   76",",,7"
"USC00141612","2019-10-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   17",",,7",,,,,,,"   53",",,7",,,,,,,,,,,"   56",",,7,0800",,
"USC00141612","2019-10-14","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-10-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   33",",,7",,,,,,,"   38",",,7",,,,,,,,,,,"  161",",,7,0800",,
"USC00141612","2019-10-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   17",",,7",,,,,,,"   36",",,7",,,,,,,,,,,"   56",",,7,0800",,
"USC00141612","2019-10-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   56",",,7",,,,,,,"   36",",,7",,,,,,,,,,,"   67",",,7,0800",,
"USC00141612","2019-10-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   67",",,7",,,,,,,"   23",",,7",,,,,,,,,,,"  128",",,7,0800","   74",",,7"
"USC00141612","2019-10-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  111",",,7",,,,,,,"   38",",,7",,,,,,,,,,,"  117",",,7,0800","   80",",,7"
"USC00141612","2019-10-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   72",",,7",,,,,,,"   28",",,7",,,,,,,,,,,"   78",",,7,0800",,
"USC00141612","2019-10-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   89",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   56",",,7",,,,,,,"   20",",,7",,,,,,,,,,,"   61",",,7,0800",,
"USC00141612","2019-10-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   44",",,7",,,,,,,"   38",",,7",,,,,,,,,,,"   78",",,7,0800","  156",",,7"
"USC00141612","2019-10-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   78",",,7",,,,,,,"   38",",,7",,,,,,,,,,,"  100",",,7,0800",,
"USC00141612","2019-10-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   44",",,7",,,,,,,"   36",",,7",,,,,,,,,,,"   50",",,7,0800",,
"USC00141612","2019-10-25","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","   22",",,7",,,,,,,"    5",",,7",,,,,,,,,,,"   33",",,7,0800","   63",",,7"
"USC00141612","2019-10-26","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   11",",,7",,,,,,,"   23",",,7",,,,,,,,,,,"   28",",,7,0800","   27",",,7"
"USC00141612","2019-10-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   28",",,7",,,,,,,"   25",",,7",,,,,,,,,,,"   44",",,7,0800",,
"USC00141612","2019-10-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   22",",,7",,,,,,,"   18",",,7",,,,,,,,,,,"   22",",,7,0800",,
"USC00141612","2019-10-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","   -6",",,7",,,,,,,"   28",",,7",,,,,,,,,,,"    0",",,7,0800",,
"USC00141612","2019-10-30","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","    0",",,7",,,,,,,"   13",",,7",,,,,,,,,,,"   11",",,7,0800",,
"USC00141612","2019-10-31","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   23",",,7,0800","   38",",,7,0800","   25",",,7,0800","   11",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800","  109",",,7"
"USC00141612","2019-11-01","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,
"USC00141612","2019-11-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-04","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,
"USC00141612","2019-11-05","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,
"USC00141612","2019-11-06","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,
"USC00141612","2019-11-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,
"USC00141612","2019-11-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-11","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-12","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -11",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,," -122",",,7,0800",,
"USC00141612","2019-11-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -28",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,
"USC00141612","2019-11-14","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,
"USC00141612","2019-11-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,
"USC00141612","2019-11-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,
"USC00141612","2019-11-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,
"USC00141612","2019-11-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,
"USC00141612","2019-11-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   86",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,"   56",",,7",,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,
"USC00141612","2019-11-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,
"USC00141612","2019-11-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-25","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,
"USC00141612","2019-11-26","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,
"USC00141612","2019-11-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-11-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,
"USC00141612","2019-11-30","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  137",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-01","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,
"USC00141612","2019-12-04","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,
"USC00141612","2019-12-05","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,
"USC00141612","2019-12-06","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,
"USC00141612","2019-12-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,
"USC00141612","2019-12-11","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -22",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,
"USC00141612","2019-12-12","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,
"USC00141612","2019-12-13","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,
"USC00141612","2019-12-14","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-15","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","    6",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-16","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   86",",,7,0800",,,"  127",",,7,0800","  -61",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,
"USC00141612","2019-12-17","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    8",",,7,0800",,,"  127",",,7,0800","  -39",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,
"USC00141612","2019-12-18","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"   22",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,0800",,
"USC00141612","2019-12-19","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"   11",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,
"USC00141612","2019-12-20","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"   83",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,
"USC00141612","2019-12-21","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"   78",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-22","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"   56",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-23","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"  100",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"  133",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-25","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"  161",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-26","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"  172",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,
"USC00141612","2019-12-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2019-12-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US",,,"    0",",,7,0800",,,"  133",",,7","  -11",",,7","    3",",,7",,,,,,,"  287",",,7",,,,,,,,,,,,
"USC00141612","2019-12-30","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"   67",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,
"USC00141612","2019-12-31","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800",,,"   11",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,
"USC00141612","2020-01-01","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-04","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-05","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141612","2020-01-06","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,
"USC00141612","2020-01-07","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -17",",S,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,
"USC00141612","2020-01-08","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,
"USC00141612","2020-01-09","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,
"USC00141612","2020-01-10","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,
