"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00014835","2020-01-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   17",",,W","  -55",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W","  340",",,W",,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   38",",,W,",,,,,"  122",",,W","  -49",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  180",",,W",,,,,,,"  103",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","  221",",,W,",,,,,"  139",",,W","   67",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,"  160",",,W","  130",",,W",,,,,,,"   76",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","  437",",,W,",,,,,"  156",",,W","    6",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,"  350",",,W","  160",",,W",,,,,,,"   94",",,W","  139",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    5",",,W,",,,,,"   11",",,W","  -21",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  310",",,W",,,,,,,"   76",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-13","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   33",",,W","   -5",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W","  230",",,W",,,,,,,"   72",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-14","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   61",",,W","  -10",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  210",",,W",,,,,,,"   63",",,W","   98",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-15","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"   67",",,W","    0",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  290",",,W",,,,,,,"   94",",,W","  148",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-16","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   22",",,W","  -66",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  320",",,W",,,,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-17","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    3",",,W,",,,,,"    0",",,W","  -71",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W","  100",",,W",,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-18","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","  221",",,W,",,,,,"   72",",,W"," -105",",,W",,,,,"   75",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  260",",,W",,,,,,,"  143",",,W","  219",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-19","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"  -99",",,W"," -149",",,W",,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  280",",,W",,,,,,,"  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-20","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"  -27",",,W"," -116",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,,,,,"  260",",,W","  290",",,W",,,,,,,"   45",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-21","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"    0",",,W"," -105",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W","  230",",,W",,,,,,,"   36",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-22","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   17",",,W","  -60",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  200",",,W",,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-23","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"   56",",,W","    0",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,"  100",",,W","  130",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-24","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   13",",,W,",,,,,"   56",",,W","   11",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,"  100",",,W","  110",",,W",,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-25","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   33",",,W,",,,,,"   11",",,W","    0",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,"  260",",,W","  240",",,W",,,,,,,"   89",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-26","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   39",",,W","   -5",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,"  260",",,W","  280",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-27","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"    6",",,W","  -21",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,"  320",",,W","  290",",,W",,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-28","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"    6",",,W","   -5",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,"  280",",,W","  270",",,W",,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-29","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   17",",,W","  -10",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,"   60",",,W","   50",",,W",,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-30","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   22",",,W","  -10",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W","  110",",,W",,,,,,,"   31",",,W","   36",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-01-31","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    8",",,W,",,,,,"   39",",,W","   -5",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,"  100",",,W","   90",",,W",,,,,,,"   36",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-01","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    5",",,W,",,,,,"   39",",,W","   11",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,"  260",",,W","  260",",,W",,,,,,,"   94",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-02","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"  167",",,W","   11",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  260",",,W",,,,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-03","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"  167",",,W","  -16",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,,,"   67",",,W","  112",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-04","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"  139",",,W","   11",",,W",,,,,"   53",",,W",,,,,,,,,,,,,,,,,,,"   30",",,W","   10",",,W",,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-05","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   28",",,W,",,,,,"   17",",,W","  -27",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,,,"   70",",,W","   60",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    3",",,W,",,,,,"  -21",",,W","  -49",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","   50",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"   17",",,W","  -66",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,"  260",",,W","  310",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"    6",",,W","  -21",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W","  230",",,W",,,,,,,"   54",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   99",",,W,",,,,,"   28",",,W","  -60",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,"  170",",,W","  180",",,W",,,,,,,"   76",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   13",",,W,",,,,,"   28",",,W","  -10",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   20",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-11","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   44",",,W","  -27",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-12","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   69",",,W,",,,,,"   28",",,W","  -43",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,"   20",",,W","  110",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-13","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   13",",,W,",,,,,"    0",",,W"," -155",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  260",",,W",,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-14","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,," -105",",,W"," -199",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  280",",,W",,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-15","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"   33",",,W"," -160",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  170",",,W",,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-16","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   56",",,W","  -55",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  280",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-17","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","  160",",,W,",,,,,"   56",",,W","  -43",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,"  120",",,W","  140",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-18","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    5",",,W,",,,,,"   78",",,W","  -21",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  270",",,W",,,,,,,"   94",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-19","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   22",",,W","  -55",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W","  330",",,W",,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-20","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"  -10",",,W","  -88",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  340",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-21","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   17",",,W"," -116",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  210",",,W",,,,,,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-22","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   94",",,W","  -49",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  240",",,W",,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-23","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"  133",",,W","    0",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  230",",,W",,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-24","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   48",",,W,",,,,,"   72",",,W","   22",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-25","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   71",",,W,",,,,,"   44",",,W","    6",",,W",,,,,"   59",",,W",,,,,,,,,,,,,,,,,,,"   40",",,W","   30",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-26","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   33",",,W,",,,,,"   11",",,W","  -38",",,W",,,,,"   57",",,W",,,,,,,,,,,,,,,,,,,"  340",",,W","  330",",,W",,,,,,,"  112",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-27","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"   11",",,W","  -49",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,"  260",",,W","  280",",,W",,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-28","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"  -27",",,W","  -82",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  330",",,W",,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-02-29","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"   17",",,W"," -110",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W",,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-03-01","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"  150",",,W","  -16",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  180",",,W",,,,,,,"   81",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-03-02","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   58",",,W,",,,,,"  139",",,W","   44",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  180",",,W",,,,,,,"   76",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-03-03","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"  128",",,W","    6",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W",,,,,,,"  130",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-03-04","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    3",",,W,",,,,,"  106",",,W","  -10",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  360",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-03-05","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"  139",",,W","  -27",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W","  290",",,W",,,,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-03-06","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0","T,,W,",,,,,"   44",",,W","  -43",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,"  280",",,W","  260",",,W",,,,,,,"  130",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-03-07","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"  106",",,W","  -77",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  160",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-03-08","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","    0",",,W,",,,,,"  183",",,W","   22",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,"  210",",,W","  200",",,W",,,,,,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-03-09","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   69",",,W,",,,,,"  167",",,W","  100",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  180",",,W",,,,,,,"  107",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014835","2020-03-10","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","   64",",,W,",,,,,"  139",",,W","   28",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,,,"  280",",,W","  230",",,W",,,,,,,"   89",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
