"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00203585","2019-08-03","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7",,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-04","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7",,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-05","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  117",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-06","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-07","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-08","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   53",",,7,0800","    0",",,7","    0",",,7","  250",",,7",,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-09","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   89",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-10","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7",,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-11","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7",,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-12","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7",,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-13","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   83",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-14","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7",,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-15","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-16","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   43",",,7,0800","    0",",,7","    0",",,7","  217",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-17","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    3",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  100",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-18","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7",,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-19","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   61",",,7,0800","    0",",,7","    0",",,7","  300",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-20","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7",,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-21","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   10",",,7,0800","    0",",,7","    0",",,7","  267",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-22","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   43",",,7,0800","    0",",,7","    0",",,7","  283",",,7",,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-23","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-24","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-25","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-26","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-27","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   56",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-28","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-29","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-30","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   56",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-08-31","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-01","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-02","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-03","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-04","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-05","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-06","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-07","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-08","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-09","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-10","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-11","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  196",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-12","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  211",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-13","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-14","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  127",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-15","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-16","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   36",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-17","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-18","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-19","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-20","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-21","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-22","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    5",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-23","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  142",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-24","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-25","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-26","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   46",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-27","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-28","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  191",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  150",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-29","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    8",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  133",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-09-30","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   13",",,7,0800","    0",",,7","    0",",,7","  161",",,7","  133",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-01","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","  133",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-02","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  198",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-03","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   91",",,7,0800","    0",",,7","    0",",,7","  150",",,7","  106",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-04","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   13",",,7,0800","    0",",,7","    0",",,7","  156",",,7","  100",",,7",,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-05","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   89",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-06","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   89",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-07","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","  100",",,7",,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-08","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   50",",,7",,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-09","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   50",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-10","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   89",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-11","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  117",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-12","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   81",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   39",",,7",,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-13","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   39",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-14","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7","  128",",,7","   22",",,7",,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-15","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","    6",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-16","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   30",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   11",",,7",,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-17","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   41",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   56",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-18","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   39",",,7",,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-19","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   22",",,7",,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-20","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   33",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-21","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   56",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-22","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   58",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   89",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-23","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    8",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   61",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-24","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   44",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-25","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","   39",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-26","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","  -11",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-27","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  165",",,7,0800","    0",",,7","    0",",,7","  133",",,7","  -11",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-28","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   36",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   28",",,7",,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-29","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   33",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-30","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   10",",,7,0800","    0",",,7","    0",",,7","  111",",,7","   39",",,7",,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-10-31","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  114",",,7,0800","    0",",,7","    0",",,7","   78",",,7","   61",",,7",,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-01","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  272",",,7,0800","    0","T,,7","    0","T,,7","   72",",,7","    6",",,7",,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-02","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   13",",,7,0800","    0",",,7","    0",",,7","   44",",,7","   17",",,7",,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-03","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   13",",,7,0800","    0",",,7","    0",",,7","   72",",,7","   11",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-04","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   25",",,7,0800","    0",",,7","    0",",,7","   61",",,7","    6",",,7",,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-05","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7","  117",",,7","    6",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-06","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   67",",,7","  -33",",,7",,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-07","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   46",",,7,0800","   53",",,7","   51",",,7","   28",",,7","  -33",",,7",,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-08","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   25",",,7,0800","   38",",,7","   51",",,7","   17",",,7","  -33",",,7",,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-09","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   20",",,7,0800","    0","T,,7","   25",",,7","   17",",,7","  -50",",,7",,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-10","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   25",",,7","   33",",,7","  -17",",,7",,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-11","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   23",",,7,0800","   25",",,7","   25",",,7","   44",",,7","  -11",",,7",,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-12","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","  114",",,7,0800","  122",",,7","  127",",,7","   -6",",,7","  -67",",,7",,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-13","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","  102",",,7","  -33",",,7"," -117",",,7",,,,," -111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-14","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","   10",",,7,0800","   10",",,7","   76",",,7","  -44",",,7"," -111",",,7",,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-15","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   76",",,7","  -11",",,7","  -44",",,7",,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-16","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   51",",,7","   33",",,7","  -33",",,7",,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-17","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   51",",,7","   11",",,7","  -33",",,7",,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-18","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","   25",",,7","   39",",,7","   -6",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203585","2019-11-19","43.8322","-82.6427","181.4","HARBOR BEACH 1 SSE, MI US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","   -6",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
