"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00116344","2018-09-20","40.1101","-87.9567","205.7","OGDEN, IL US","    3",",,7,0600","    0",",,7,0600","    0",",,7,0600","  328",",,7","  200",",,7","   36",",,7",,,"   33",",,7",,,"  217",",,7,","  180",",,7",,,"   54",",,7","  183",",,7","  228",",,7","  233",",,7","  244",",,7",,,,,,,,,,,,
"USC00116344","2018-09-21","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  339",",,7","  217",",,7","   49",",,7",,,"   46",",,7",,,"  244",",,7,","  225",",,7",,,"  116",",,7","  189",",,7","  228",",,7","  222",",,7","  244",",,7",,,,,,,,,,,,
"USC00116344","2018-09-22","40.1101","-87.9567","205.7","OGDEN, IL US","   25",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  133",",,7","   49",",,7",,,"   23",",,7",,,"  133",",,7,","  360",",,7",,,"  107",",,7","  172",",,7","  211",",,7","  222",",,7","  239",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-09-23","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  189",",,7","  100",",,7","   22",",,7",,,"   18",",,7",,,"  100",",,7,","   45",",,7",,,"   94",",,7","  150",",,7","  194",",,7","  178",",,7","  217",",,7",,,,,,,,,,,,
"USC00116344","2018-09-24","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  244",",,7","   94",",,7","   27",",,7",,,"   33",",,7",,,"  161",",,7,","   22",",,7",,,"   89",",,7","  139",",,7","  183",",,7","  183",",,7","  206",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-09-25","40.1101","-87.9567","205.7","OGDEN, IL US","   53",",,7,0600","    0",",,7,0600","    0",",,7,0600","  244",",,7","  161",",,7","   22",",,7",,,"   18",",,7",,,"  222",",,7,","  157",",,7",,,"   58",",,7","  139",",,7","  194",",,7","  183",",,7","  206",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-09-26","40.1101","-87.9567","205.7","OGDEN, IL US","  257",",,7,0600","    0",",,7,0600","    0",",,7,0600","  272",",,7","  133",",,7","   58",",,7",,,"    3",",,7",,,"  133",",,7,","  247",",,7",,,"   94",",,7","  172",",,7","  206",",,7","  200",",,7","  228",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-09-27","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  200",",,7","  106",",,7","   18",",,7",,,"   23",",,7",,,"  106",",,7,","  337",",,7",,,"   94",",,7","  144",",,7","  194",",,7","  172",",,7","  217",",,7",,,,,,,,,,,,
"USC00116344","2018-09-28","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  194",",,7","  106",",,7","   18",",,7",,,"   10",",,7",,,"  106",",,7,","  180",",,7",,,"   67",",,7","  128",",,7","  178",",,7","  150",",,7","  194",",,7",,,,,,,,,,,,
"USC00116344","2018-09-29","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  233",",,7","   83",",,7","   27",",,7",,,"   30",",,7",,,"   89",",,7,","  360",",,7",,,"  107",",,7","  122",",,7","  172",",,7","  156",",,7","  189",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-09-30","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  144",",,7","   89",",,7","   18",",,7",,,"   13",",,7",,,"  139",",,7,","   22",",,7",,,"   67",",,7","  117",",,7","  167",",,7","  133",",,7","  172",",,7",,,,,,,,,,,,
"USC00116344","2018-10-01","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  283",",,7","  133",",,7","   18",",,7",,,"   20",",,7",,,"  156",",,7,","  135",",,7",,,"   76",",,7","  122",",,7","  167",",,7","  167",",,7","  194",",,7",,,,,,,,,,,,
"USC00116344","2018-10-02","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  150",",,7","   49",",,7",,,"   25",",,7",,,"  206",",,7,","  180",",,7",,,"  112",",,7","  133",",,7","  178",",,7","  172",",,7","  200",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-03","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  194",",,7","   18",",,7",,,"   25",",,7",,,"  194",",,7,","  225",",,7",,,"   72",",,7","  156",",,7","  194",",,7","  178",",,7","  211",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-04","40.1101","-87.9567","205.7","OGDEN, IL US","    3",",,7,0600","    0",",,7,0600","    0",",,7,0600","  317",",,7","  194",",,7","   45",",,7",,,"   33",",,7",,,"  244",",,7,","  180",",,7",,,"  148",",,7","  156",",,7","  200",",,7","  189",",,7","  217",",,7",,,,,,,,,,,,
"USC00116344","2018-10-05","40.1101","-87.9567","205.7","OGDEN, IL US","   89",",,7,0600","    0",",,7,0600","    0",",,7,0600","  244",",,7","  122",",,7","   36",",,7",,,"   20",",,7",,,"  128",",,7,","   22",",,7",,,"  121",",,7","  150",",,7","  189",",,7","  178",",,7","  217",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-06","40.1101","-87.9567","205.7","OGDEN, IL US","   10",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  128",",,7","   45",",,7",,,"   15",",,7",,,"  222",",,7,","  225",",,7",,,"  103",",,7","  144",",,7","  183",",,7","  172",",,7","  206",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-07","40.1101","-87.9567","205.7","OGDEN, IL US","  206",",,7,0600","    0",",,7,0600","    0",",,7,0600","  300",",,7","  156",",,7","   31",",,7",,,"   20",",,7",,,"  156",",,7,","  337",",,7",,,"  156",",,7","  167",",,7","  206",",,7","  189",",,7","  217",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-08","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  272",",,7","  156",",,7","   22",",,7",,,"   25",",,7",,,"  189",",,7,","  180",",,7",,,"   76",",,7","  156",",,7","  200",",,7","  189",",,7","  217",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-09","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  306",",,7","  189",",,7","   31",",,7",,,"   25",",,7",,,"  211",",,7,","  180",",,7",,,"  125",",,7","  167",",,7","  206",",,7","  189",",,7","  222",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-10","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  206",",,7","   54",",,7",,,"   38",",,7",,,"  206",",,7,","  180",",,7",,,"  130",",,7","  167",",,7","  211",",,7","  183",",,7","  222",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-11","40.1101","-87.9567","205.7","OGDEN, IL US","   74",",,7,0600","    0",",,7,0600","    0",",,7,0600","  228",",,7","   83",",,7","   67",",,7",,,"   15",",,7",,,"   83",",,7,","  270",",,7",,,"  156",",,7","  150",",,7","  194",",,7","  172",",,7","  211",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-12","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  122",",,7","   28",",,7","   18",",,7",,,"   15",",,7",,,"   28",",,7,","  270",",,7",,,"  139",",,7","  111",",,7","  161",",,7","  150",",,7","  194",",,7",,,,,,,,,,,,
"USC00116344","2018-10-13","40.1101","-87.9567","205.7","OGDEN, IL US","   56",",,7,0600","    0","T,,7,0600","    0",",,7,0600","   56",",,7","   22",",,7","   13",",,7",,,"    0",",,7",,,"   33",",,7,","  292",",,7",,,"   67",",,7","   89",",,7","  133",",,7","  111",",,7","  161",",,7","    1",",,7",,,,,,,"    1",",,7",,
"USC00116344","2018-10-14","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   89",",,7","   33",",,7","   13",",,7",,,"   10",",,7",,,"   72",",,7,","  123",",,7",,,"   72",",,7","   83",",,7","  133",",,7","  100",",,7","  139",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-15","40.1101","-87.9567","205.7","OGDEN, IL US","   15",",,7,0600","    0",",,7,0600","    0",",,7,0600","  150",",,7","   72",",,7","   58",",,7",,,"   15",",,7",,,"   72",",,7,","  315",",,7",,,"   89",",,7","   89",",,7","  133",",,7","  111",",,7","  150",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-16","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   89",",,7","    6",",,7","    9",",,7",,,"    8",",,7",,,"    6",",,7,","  360",",,7",,,"  103",",,7","   78",",,7","  122",",,7","  111",",,7","  144",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-17","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  139",",,7","   -6",",,7","   22",",,7",,,"   10",",,7",,,"   61",",,7,","  270",",,7",,,"   89",",,7","   67",",,7","  117",",,7","   89",",,7","  128",",,7",,,,,,,,,,,,
"USC00116344","2018-10-18","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  117",",,7","    0",",,7","   13",",,7",,,"   20",",,7",,,"    0",",,7,","  315",",,7",,,"  134",",,7","   61",",,7","  111",",,7","   83",",,7","  122",",,7",,,,,,,,,,,,
"USC00116344","2018-10-19","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  133",",,7","    0",",,7","   18",",,7",,,"   10",",,7",,,"   44",",,7,","  225",",,7",,,"   58",",,7","   56",",,7","  100",",,7","   89",",,7","  117",",,7",,,,,,,,,,,,
"USC00116344","2018-10-20","40.1101","-87.9567","205.7","OGDEN, IL US","    5",",,7,0600","    0",",,7,0600","    0",",,7,0600","  133",",,7","   44",",,7","   40",",,7",,,"   10",",,7",,,"   78",",,7,","  202",",,7",,,"  107",",,7","   56",",,7","  106",",,7","   89",",,7","  117",",,7",,,,,,,,,,,,
"USC00116344","2018-10-21","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  150",",,7","  -22",",,7","    9",",,7",,,"    0",",,7",,,"  -22",",,7,","  292",",,7",,,"  183",",,7","   50",",,7","  100",",,7","   83",",,7","  117",",,7",,,,,,,,,,,,
"USC00116344","2018-10-22","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  111",",,7","  -28",",,7","   49",",,7",,,"   25",",,7",,,"   50",",,7,","  247",",,7",,,"   98",",,7","   44",",,7","   89",",,7","   67",",,7","   94",",,7",,,,,,,,,,,,
"USC00116344","2018-10-23","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  194",",,7","   39",",,7","   45",",,7",,,"   23",",,7",,,"   56",",,7,","  225",",,7",,,"   94",",,7","   44",",,7","   89",",,7","   78",",,7","  111",",,7",,,,,,,,,,,,
"USC00116344","2018-10-24","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  139",",,7","   11",",,7","   13",",,7",,,"   13",",,7",,,"   11",",,7,","  360",",,7",,,"  107",",,7","   44",",,7","  100",",,7","   78",",,7","  106",",,7",,,,,,,,,,,,
"USC00116344","2018-10-25","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  117",",,7","   11",",,7","   18",",,7",,,"   15",",,7",,,"   44",",,7,","   67",",,7",,,"   80",",,7","   44",",,7","   89",",,7","   67",",,7","  106",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-26","40.1101","-87.9567","205.7","OGDEN, IL US","   28",",,7,0600","    0",",,7,0600","    0",",,7,0600","  133",",,7","   44",",,7","   27",",,7",,,"   18",",,7",,,"   72",",,7,","  112",",,7",,,"   76",",,7","   44",",,7","   94",",,7","   67",",,7","  106",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-27","40.1101","-87.9567","205.7","OGDEN, IL US","   76",",,7,0600","    0",",,7,0600","    0",",,7,0600","   94",",,7","   67",",,7","   22",",,7",,,"    0",",,7",,,"   67",",,7,","   22",",,7",,,"   94",",,7","   61",",,7","  100",",,7","   67",",,7","  106",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-28","40.1101","-87.9567","205.7","OGDEN, IL US","   10",",,7,0600","    0",",,7,0600","    0",",,7,0600","  139",",,7","   56",",,7","   22",",,7",,,"   10",",,7",,,"   78",",,7,","  292",",,7",,,"   67",",,7","   56",",,7","  100",",,7","   78",",,7","  111",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-29","40.1101","-87.9567","205.7","OGDEN, IL US","   10",",,7,0600","    0",",,7,0600","    0",",,7,0600","  144",",,7","   33",",,7","   18",",,7",,,"    8",",,7",,,"   33",",,7,","  292",",,7",,,"  201",",,7","   61",",,7","  100",",,7","   72",",,7","  111",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-10-30","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  156",",,7","   22",",,7","   36",",,7",,,"    0",",,7",,,"  100",",,7,","  270",",,7",,,"   85",",,7","   56",",,7","   94",",,7","   72",",,7","  106",",,7",,,,,,,,,,,,
"USC00116344","2018-10-31","40.1101","-87.9567","205.7","OGDEN, IL US","  102",",,7,0600","    0",",,7,0600","    0",",,7,0600","  228",",,7","   94",",,7","   31",",,7",,,"    0",",,7",,,"  133",",,7,","  180",",,7",,,"  139",",,7","   61",",,7","  100",",,7","   89",",,7","  128",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-01","40.1101","-87.9567","205.7","OGDEN, IL US","   94",",,7,0600","    0",",,7,0600","    0",",,7,0600","  133",",,7","   78",",,7","   45",",,7",,,"    0",",,7",,,"   78",",,7,","   45",",,7",,,"   72",",,7","   83",",,7","  122",",,7","   89",",,7","  128",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-02","40.1101","-87.9567","205.7","OGDEN, IL US","  239",",,7,0600","    0",",,7,0600","    0",",,7,0600","   78",",,7","   50",",,7","   27",",,7",,,"    0",",,7",,,"   50",",,7,","   45",",,7",,,"  148",",,7","   67",",,7","  106",",,7","   83",",,7","  122",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-03","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   94",",,7","   28",",,7","    9",",,7",,,"    0",",,7",,,"   33",",,7,","  360",",,7",,,"   36",",,7","   61",",,7","  100",",,7","   67",",,7","  106",",,7",,,,,,,,,,,,
"USC00116344","2018-11-04","40.1101","-87.9567","205.7","OGDEN, IL US","   15",",,7,0600","    0",",,7,0600","    0",",,7,0600","  117",",,7","   22",",,7","   67",",,7",,,"    0",",,7",,,"   89",",,7,","  180",",,7",,,"  103",",,7","   61",",,7","  100",",,7","   72",",,7","  106",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-05","40.1101","-87.9567","205.7","OGDEN, IL US","   71",",,7,0600","    0",",,7,0600","    0",",,7,0600","  128",",,7","   61",",,7","   18",",,7",,,"    0",",,7",,,"   61",",,7,","  180",",,7",,,"  143",",,7","   61",",,7","  100",",,7","   67",",,7","  106",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-06","40.1101","-87.9567","205.7","OGDEN, IL US","   56",",,7,0600","    0",",,7,0600","    0",",,7,0600","  122",",,7","   61",",,7","   63",",,7",,,"    0",",,7",,,"   94",",,7,","  180",",,7",,,"  116",",,7","   61",",,7","  106",",,7","   67",",,7","  111",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-07","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  128",",,7","   11",",,7","   54",",,7",,,"    0",",,7",,,"   11",",,7,","  270",",,7",,,"  170",",,7","   61",",,7","  106",",,7","   72",",,7","  111",",,7",,,,,,,,,,,,
"USC00116344","2018-11-08","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   83",",,7","   -6",",,7","   45",",,7",,,"    0",",,7",,,"    0",",,7,","  270",",,7",,,"  103",",,7","   33",",,7","   83",",,7","   61",",,7","  106",",,7",,,,,,,,,,,,
"USC00116344","2018-11-09","40.1101","-87.9567","205.7","OGDEN, IL US","   41",",,7,0600","    8",",,7,0600","    0","T,,7,0600","   78",",,7","    0",",,7","   27",",,7",,,"    0",",,7",,,"    6",",,7,","  360",",,7",,,"   67",",,7","   28",",,7","   78",",,7","   61",",,7","   33",",I,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-10","40.1101","-87.9567","205.7","OGDEN, IL US","    5",",,7,0600","    0","T,,7,0600","    0",",,7,0600","   11",",,7","  -67",",,7","   58",",,7",,,"    0",",,7",,,"  -67",",,7,","  315",",,7",,,"  161",",,7","    6",",,7","   56",",,7","   33",",,7","   78",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-11","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   17",",,7","  -72",",,7","   27",",,7",,,"    0",",,7",,,"  -44",",,7,","  270",",,7",,,"   85",",,7","    0",",,7","   44",",,7","   11",",,7","   56",",,7",,,,,,,,,,,,
"USC00116344","2018-11-12","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   67",",,7","  -44",",,7","   27",",,7",,,"    0",",,7",,,"   11",",,7,","  202",",,7",,,"   94",",,7","    0",",,7","   39",",,7","   11",",,7","   50",",,7",,,,,,,,,,,,
"USC00116344","2018-11-13","40.1101","-87.9567","205.7","OGDEN, IL US","   10",",,7,0600","   18",",,7,0600","   25",",,7,0600","   28",",,7","  -44",",,7","   54",",,7",,,"    0",",,7",,,"  -44",",,7,","  360",",,7",,,"   89",",,7","    0",",,7","   50",",I,7","   17",",,7","   56",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-14","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0","T,,7,0600","  -28",",,7","  -89",",,7","   22",",,7",,,"    0",",,7",,,"  -89",",,7,","  360",",,7",,,"  103",",,7","  -11",",,7","   28",",,7","    0",",,7","   33",",I,7",,,,,,,,,,,,
"USC00116344","2018-11-15","40.1101","-87.9567","205.7","OGDEN, IL US","   81",",,7,0600","   48",",,7,0600","   51",",,7,0600","    6",",,7","  -89",",,7","   31",",,7",,,"    0",",,7",,,"  -22",",,7,","   67",",,7",,,"   94",",,7","  -17",",,7","   28",",,7","    0",",,7","   33",",,7","    1",",,7",,,"    1",",,7",,,,,,
"USC00116344","2018-11-16","40.1101","-87.9567","205.7","OGDEN, IL US","    3",",,7,0600","   10",",,7,0600","   25",",,7,0600","   11",",,7","  -39",",,7","   40",",,7",,,"    0",",,7",,,"  -28",",,7,","  180",",,7",,,"   80",",,7","  -11",",,7","   28",",,7","  -11",",,7","   33",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-17","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0","T,,7,0600","   33",",,7","  -28",",,7","   31",",,7",,,"    0",",,7",,,"    6",",,7,","  270",",,7",,,"   98",",,7","  -11",",,7","   33",",,7","    0",",,7","   39",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-18","40.1101","-87.9567","205.7","OGDEN, IL US","    3",",,7,0600","    0",",,7,0600","    0",",,7,0600","   33",",,7","    6",",,7","   36",",,7",,,"    0",",,7",,,"   22",",,7,","   45",",,7",,,"   72",",,7","   -6",",,7","   39",",,7","    6",",,7","   44",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-19","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   39",",,7","   11",",,7","    9",",,7",,,"    0",",,7",,,"   11",",,7,","  360",",,7",,,"   58",",,7","    6",",,7","   44",",,7","    6",",,7","   50",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-20","40.1101","-87.9567","205.7","OGDEN, IL US","    3",",,7,0600","    3",",,7,0600","    0","T,,7,0600","   44",",,7","  -17",",,7","   45",",,7",,,"    0",",,7",,,"  -11",",,7,","  292",",,7",,,"   94",",,7","    6",",,7","   50",",,7","   17",",,7","   56",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-21","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   39",",,7","  -28",",,7","   49",",,7",,,"    0",",,7",,,"  -22",",,7,","  270",",,7",,,"   89",",,7","   -6",",,7","   39",",,7","    6",",,7","   50",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-22","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   61",",,7","  -28",",,7","   27",",,7",,,"    0",",,7",,,"  -28",",,7,","   45",",,7",,,"   67",",,7","  -11",",,7","   33",",,7","    6",",,7","   44",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-23","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  111",",,7","  -28",",,7","   36",",,7",,,"    0",",,7",,,"   28",",,7,","  180",",,7",,,"   89",",,7","  -11",",,7","   33",",,7","   11",",,7","   50",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-24","40.1101","-87.9567","205.7","OGDEN, IL US","   91",",,7,0600","    0",",,7,0600","    0",",,7,0600","   94",",,7","   28",",,7","   58",",,7",,,"    0",",,7",,,"   78",",,7,","  180",",,7",,,"  152",",,7","    0",",,7","   44",",,7","   17",",,7","   61",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-25","40.1101","-87.9567","205.7","OGDEN, IL US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  133",",,7","   39",",,7","   27",",,7",,,"    0",",,7",,,"   39",",,7,","  247",",,7",,,"  121",",,7","   17",",,7","   56",",,7","   28",",,7","   67",",,7","    1",",,7",,,,,,,,,,
"USC00116344","2018-11-26","40.1101","-87.9567","205.7","OGDEN, IL US","  221",",,7,0600","    3",",,7,0600","    0","T,,7,0600","  117",",,7","    0",",,7","  116",",,7",,,"    0",",,7",,,"    0",",,7,","  360",",,7",,,"  188",",,7","   22",",,7","   61",",,7","   39",",,7","   78",",,7","    1",",,7",,,,,,,,,,
