"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014756","2018-09-01","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  233",",,W","  133",",,W",,,,,"   36",",,W",,,,,,,,," 0928",",,W",,,,,,,"   50",",,W","   60",",,W",,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-02","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  261",",,W","  150",",,W",,,,,"   28",",,W",,,,,,,,," 1208",",,W",,,,,,,"  220",",,W","  200",",,W",,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-03","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  239",",,W","  189",",,W",,,,,"   48",",,W",,,,,,,,," 1205",",,W",,,,,,,"  210",",,W","  210",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-04","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  300",",,W","  183",",,W",,,,,"   44",",,W",,,,,,,,," 1044",",,W",,,,,,,"   30",",,W","   30",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-05","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  256",",,W","  161",",,W",,,,,"   28",",,W",,,,,,,,," 1544",",,W",,,,,,,"  170",",,W","  160",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-06","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    3",",,W,",,,,,"  267",",,W","  200",",,W",,,,,"   46",",,W",,,,,,,,," 1805",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-07","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    3",",,W,",,,,,"  239",",,W","  172",",,W",,,,,"   44",",,W",,,,,,,,," 0941",",,W",,,,,,,"   50",",,W","   60",",,W",,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-08","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    3",",,W,",,,,,"  228",",,W","  161",",,W",,,,,"   40",",,W",,,,,,,,," 1328",",,W",,,,,,,"   30",",,W","   30",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-09","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  200",",,W","  150",",,W",,,,,"   57",",,W",,,,,,,,," 1036",",,W",,,,,,,"   40",",,W","   40",",,W",,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-10","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   46",",,W,",,,,,"  189",",,W","  161",",,W",,,,,"   71",",,W",,,,,,,,," 1929",",,W",,,,,,,"   90",",,W","   90",",,W",,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-11","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0","T,,W,",,,,,"  244",",,W","  189",",,W",,,,,"   37",",,W",,,,,,,,," 0051",",,W",,,,,,,"  120",",,W","  120",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-12","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  261",",,W","  183",",,W",,,,,"   28",",,W",,,,,,,,," 1139",",,W",,,,,,,"   30",",,W","  130",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-13","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    3",",,W,",,,,,"  217",",,W","  156",",,W",,,,,"   43",",,W",,,,,,,,," 1102",",,W",,,,,,,"   50",",,W","   70",",,W",,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-14","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  233",",,W","  144",",,W",,,,,"   36",",,W",,,,,,,,," 1301",",,W",,,,,,,"   50",",,W","   80",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-15","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  244",",,W","  139",",,W",,,,,"   26",",,W",,,,,,,,," 1200",",,W",,,,,,,"  140",",,W","  130",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-16","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  233",",,W","  122",",,W",,,,,"   21",",,W",,,,,,,,," 1319",",,W",,,,,,,"  190",",,W","  190",",,W",,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-17","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  244",",,W","  133",",,W",,,,,"   26",",,W",,,,,,,,," 1148",",,W",,,,,,,"  230",",,W","  220",",,W",,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-18","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  345",",,W,",,,,,"  244",",,W","  194",",,W",,,,,"   45",",,W",,,,,,,,," 1112",",,W",,,,,,,"  190",",,W","  200",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-19","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  211",",,W","  161",",,W",,,,,"   71",",,W",,,,,,,,," 1222",",,W",,,,,,,"   20",",,W","   30",",,W",,,,,,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-20","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    3",",,W,",,,,,"  206",",,W","  122",",,W",,,,,"   47",",,W",,,,,,,,," 0111",",,W",,,,,,,"   10",",,W","   20",",,W",,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-21","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  200",",,W","  117",",,W",,,,,"   44",",,W",,,,,,,,," 2357",",,W",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-22","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  256",",,W","  139",",,W",,,,,"   64",",,W",,,,,,,,," 0454",",,W",,,,,,,"  220",",,W","  200",",,W",,,,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-23","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  178",",,W","  100",",,W",,,,,"   14",",,W",,,,,,,,," 1140",",,W",,,,,,,"   40",",,W","  110",",,W",,,,,,,"   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-24","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  178",",,W","  106",",,W",,,,,"   64",",,W",,,,,,,,," 1002",",,W",,,,,,,"   50",",,W","   50",",,W",,,,,,,"  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-25","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  104",",,W,",,,,,"  200",",,W","  133",",,W",,,,,"   76",",,W",,,,,,,,," 1515",",,W",,,,,,,"  120",",,W","  120",",,W",,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-26","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    3",",,W,",,,,,"  239",",,W","  194",",,W",,,,,"   72",",,W",,,,,,,,," 1602",",,W",,,,,,,"  190",",,W","  190",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-27","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   25",",,W,",,,,,"  211",",,W","  139",",,W",,,,,"   68",",,W",,,,,,,,," 1352",",,W",,,,,,,"   30",",,W","   30",",,W",,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-28","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   58",",,W,",,,,,"  167",",,W","  133",",,W",,,,,"   46",",,W",,,,,,,,," 1908",",,W",,,,,,,"   10",",,W","  360",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-29","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  222",",,W","  117",",,W",,,,,"   27",",,W",,,,,,,,," 1200",",,W",,,,,,,"  350",",,W","  330",",,W",,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-09-30","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  200",",,W","  106",",,W",,,,,"   26",",,W",,,,,,,,," 1249",",,W",,,,,,,"  220",",,W","  280",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-01","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  211",",,W","  111",",,W",,,,,"   29",",,W",,,,,,,,," 2109",",,W",,,,,,,"   20",",,W","   20",",,W",,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-02","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   23",",,W,",,,,,"  217",",,W","  156",",,W",,,,,"   42",",,W",,,,,,,,," 2312",",,W",,,,,,,"  170",",,W","  170",",,W",,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-03","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  168",",,W,",,,,,"  206",",,W","  139",",,W",,,,,"   40",",,W",,,,,,,,," 0202",",,W",,,,,,,"  230",",,W","  230",",,W",,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-04","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  189",",,W","  133",",,W",,,,,"   29",",,W",,,,,,,,," 1534",",,W",,,,,,,"  180",",,W","  210",",,W",,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-05","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  194",",,W","  117",",,W",,,,,"   74",",,W",,,,,,,,," 0822",",,W",,,,,,,"   20",",,W","   20",",,W",,,,,,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-06","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  178",",,W","   78",",,W",,,,,"   32",",,W",,,,,,,,," 0933",",,W",,,,,,,"   20",",,W","   20",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-07","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  206",",,W","  156",",,W",,,,,"   49",",,W",,,,,,,,," 1202",",,W",,,,,,,"  240",",,W","  240",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-08","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  178",",,W","  139",",,W",,,,,"   51",",,W",,,,,,,,," 1156",",,W",,,,,,,"   60",",,W","   90",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-09","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  211",",,W","  144",",,W",,,,,"   44",",,W",,,,,,,,," 1442",",,W",,,,,,,"  210",",,W","  220",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-10","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  222",",,W","  178",",,W",,,,,"   45",",,W",,,,,,,,," 0657",",,W",,,,,,,"  230",",,W","  250",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-11","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  157",",,W,",,,,,"  222",",,W","  183",",,W",,,,,"   53",",,W",,,,,,,,," 2144",",,W",,,,,,,"  200",",,W","  200",",,W",,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-12","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  815",",,W,",,,,,"  200",",,W","  122",",,W",,,,,"   67",",,W",,,,,,,,," 1153",",,W",,,,,,,"  340",",,W","  340",",,W",,,,,,,"  165",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-13","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   10",",,W,",,,,,"  139",",,W","   94",",,W",,,,,"   40",",,W",,,,,,,,," 1450",",,W",,,,,,,"  320",",,W","  320",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-14","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  144",",,W","   78",",,W",,,,,"   41",",,W",,,,,,,,," 0958",",,W",,,,,,,"  260",",,W","  320",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-15","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   20",",,W,",,,,,"  194",",,W","   61",",,W",,,,,"   68",",,W",,,,,,,,," 2358",",,W",,,,,,,"  220",",,W","  220",",,W",,,,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-16","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   25",",,W,",,,,,"  206",",,W","  100",",,W",,,,,"   67",",,W",,,,,,,,," 0147",",,W",,,,,,,"  280",",,W","  270",",,W",,,,,,,"  148",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-17","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  172",",,W","   83",",,W",,,,,"   78",",,W",,,,,,,,," 1221",",,W",,,,,,,"  240",",,W","  230",",,W",,,,,,,"  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-18","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   89",",,W","   50",",,W",,,,,"   77",",,W",,,,,,,,," 0500",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,,,"  143",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-19","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  150",",,W","   44",",,W",,,,,"   82",",,W",,,,,,,,," 2350",",,W",,,,,,,"  220",",,W","  220",",,W",,,,,,,"  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-20","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   36",",,W,",,,,,"  167",",,W","  106",",,W",,,,,"   66",",,W",,,,,,,,," 0614",",,W",,,,,,,"  230",",,W","  220",",,W",,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-21","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  109",",,W,",,,,,"  111",",,W","   39",",,W",,,,,"   70",",,W",,,,,,,,," 0859",",,W",,,,,,,"  350",",,W","  360",",,W",,,,,,,"  148",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-22","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  100",",,W","   22",",,W",,,,,"   48",",,W",,,,,,,,," 0002",",,W",,,,,,,"  330",",,W","  320",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-23","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    3",",,W,",,,,,"  150",",,W","   67",",,W",,,,,"   51",",,W",,,,,,,,," 2141",",,W",,,,,,,"  290",",,W","  280",",,W",,,,,,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-24","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    8",",,W,",,,,,"  117",",,W","   61",",,W",,,,,"   72",",,W",,,,,,,,," 1940",",,W",,,,,,,"  340",",,W","  310",",,W",,,,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-25","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  100",",,W","   44",",,W",,,,,"   69",",,W",,,,,,,,," 0158",",,W",,,,,,,"  330",",,W","  330",",,W",,,,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-26","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   72",",,W","    6",",,W",,,,,"   38",",,W",,,,,,,,," 0105",",,W",,,,,,,"  300",",,W","  290",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-27","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  302",",,W,",,,,,"  150",",,W","   67",",,W",,,,,"   89",",,W",,,,,,,,," 1205",",,W",,,,,,,"   80",",,W","   70",",,W",,,,,,,"  148",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-28","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  161",",,W","  117",",,W",,,,,"   65",",,W",,,,,,,,," 0406",",,W",,,,,,,"  220",",,W","  220",",,W",,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-29","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   25",",,W,",,,,,"  156",",,W","   72",",,W",,,,,"   58",",,W",,,,,,,,," 0917",",,W",,,,,,,"  240",",,W","  170",",,W",,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-30","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  106",",,W","   50",",,W",,,,,"   53",",,W",,,,,,,,," 0749",",,W",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-10-31","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  139",",,W","    0",",,W",,,,,"   40",",,W",,,,,,,,," 2113",",,W",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-01","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  167",",,W","  128",",,W",,,,,"   51",",,W",,,,,,,,," 0058",",,W",,,,,,,"  230",",,W","  220",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-02","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   71",",,W,",,,,,"  178",",,W","  144",",,W",,,,,"   79",",,W",,,,,,,,," 1158",",,W",,,,,,,"  180",",,W","  190",",,W",,,,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-03","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  163",",,W,",,,,,"  172",",,W","   83",",,W",,,,,"   98",",,W",,,,,,,,,,,,,,,,,"  240",",,W","  230",",,W",,,,,,,"  201",",,W","  237",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-04","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  111",",,W","   28",",,W",,,,,"   41",",,W",,,,,,,,," 0822",",,W",,,,,,,"  320",",,W","  300",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-05","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   81",",,W,",,,,,"  128",",,W","   39",",,W",,,,,"   57",",,W",,,,,,,,," 1547",",,W",,,,,,,"  110",",,W","  110",",,W",,,,,,,"  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-06","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  104",",,W,",,,,,"  167",",,W","  128",",,W",,,,,"   60",",,W",,,,,,,,," 1954",",,W",,,,,,,"  290",",,W","  270",",,W",,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-07","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  161",",,W","  122",",,W",,,,,"   76",",,W",,,,,,,,," 1333",",,W",,,,,,,"  240",",,W","  240",",,W",,,,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-08","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"  144",",,W","   61",",,W",,,,,"   50",",,W",,,,,,,,," 0323",",,W",,,,,,,"  330",",,W","  330",",,W",,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-09","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  257",",,W,",,,,,"  133",",,W","   39",",,W",,,,,"   68",",,W",,,,,,,,," 2352",",,W",,,,,,,"  120",",,W","  130",",,W",,,,,,,"  148",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-10","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","   79",",,W,",,,,,"  167",",,W","   33",",,W",,,,,"   94",",,W",,,,,,,,," 0105",",,W",,,,,,,"  160",",,W","  150",",,W",,,,,,,"  170",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-11","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   72",",,W","   28",",,W",,,,,"   64",",,W",,,,,,,,," 0530",",,W",,,,,,,"  310",",,W","  300",",,W",,,,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-12","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","    0",",,W,",,,,,"   89",",,W","   28",",,W",,,,,"   45",",,W",,,,,,,,," 0341",",,W",,,,,,,"  140",",,W","  330",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014756","2018-11-13","41.25306","-70.06083","13.7","NANTUCKET MEMORIAL AIRPORT, MA US","  343",",,W,",,,,,"  161",",,W","   67",",,W",,,,,"   89",",,W",,,,,,,,," 1249",",,W",,,,,,,"  180",",,W","  180",",,W",,,,,,,"  157",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
