"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00401561","2018-08-17","36.5409","-85.4596","164.6","CELINA, TN US","   36",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  200",",,7",,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-08-20","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  311",",,7","  206",",,7","    3",",,7","  389",",,7",,,"  217",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-08-27","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  328",",,7","  122",",,7","    6",",,7","    8",",,7",,,"  206",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-08-28","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  189",",,7",,,,,,,"  194",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-08-29","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  194",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-08-30","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-08-31","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  200",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-09-04","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  344",",,7","  189",",,7","    4",",,7","   15",",,7",,,"  200",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-09-05","36.5409","-85.4596","164.6","CELINA, TN US","    8",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  194",",,7",,,,,,,"  206",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-09-07","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  189",",,7",,,,,,,"  194",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-09-10","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  328",",,7","  150",",,7","    3",",,7","  343",",,7",,,"  178",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-09-11","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  206",",,7","  100",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-09-12","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  222",",,7","  133",",,7",,,,,,,"  133",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-09-13","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  117",",,7",,,,,,,"  200",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-09-17","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,,,"    4",",,7","   46",",,7",,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-09-18","36.5409","-85.4596","164.6","CELINA, TN US","   38",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  144",",,7",,,,,,,"  200",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-09-19","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700",,,,,"  328",",,7","  178",",,7",,,,,,,"  189",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-09-20","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  172",",,7",,,,,,,"  206",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-09-21","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  161",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-09-24","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  300",",,7","  161",",,7","    3",",,7"," 1138",",,7",,,"  211",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-09-26","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  283",",,7","  172",",,7","    2",",,7","  467",",,7",,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-09-27","36.5409","-85.4596","164.6","CELINA, TN US","   23",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  172",",,7",,,,,,,"  178",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-09-28","36.5409","-85.4596","164.6","CELINA, TN US","  188",",,7,0700","    0",",,7","    0",",,7","  239",",,7","   72",",,7",,,,,,,"   83",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-01","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  306",",,7",,,"    3",",,7","    0",",,7",,,"  167",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-02","36.5409","-85.4596","164.6","CELINA, TN US","   58",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  161",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-10-03","36.5409","-85.4596","164.6","CELINA, TN US","   13",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  167",",,7",,,,,,,"  178",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-04","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7",,,,,,,,,"  183",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-05","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  128",",,7",,,,,,,"  200",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-10","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  322",",,7","  111",",,7","    5",",,7","    5",",,7",,,"  200",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-11","36.5409","-85.4596","164.6","CELINA, TN US","  168",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  178",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-10-12","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   56",",,7",,,,,,,"   56",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-15","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  189",",,7","   56",",,7","    3",",,7","  224",",,7",,,"  172",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-16","36.5409","-85.4596","164.6","CELINA, TN US","  490",",,7,0700","    0",",,7","    0",",,7","  194",",,7","  100",",,7",,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-10-17","36.5409","-85.4596","164.6","CELINA, TN US","   13",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   72",",,7",,,,,,,"   72",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-18","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   56",",,7",,,,,,,"   67",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-19","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   33",",,7",,,,,,,"   39",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-22","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  233",",,7","    0",",,7","    3",",,7","    0",",,7",,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-10-23","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   11",",,7",,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-10-30","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  228",",,7","   17",",,7","    7",",,7","  218",",,7",,,"   22",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-10-31","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  233",",,7","   22",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-01","36.5409","-85.4596","164.6","CELINA, TN US","   25",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  167",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-02","36.5409","-85.4596","164.6","CELINA, TN US","   61",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   78",",,7",,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-03","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-04","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-05","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  183",",,7",,,"    3",",,7","   53",",,7",,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-06","36.5409","-85.4596","164.6","CELINA, TN US","  432",",,7,0700","    0",",,7","    0",",,7","  228",",,7","   94",",,7",,,,,,,"  122",",,7,0700","    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00401561","2018-11-07","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  211",",,7","   72",",,7",,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-08","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-09","36.5409","-85.4596","164.6","CELINA, TN US","  137",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   39",",,7",,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-10","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-11","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-12","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-13","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,,,"    4",",,7","  157",",,7",,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-14","36.5409","-85.4596","164.6","CELINA, TN US","    5",",,7,0700","    0",",,7","    0",",,7","   44",",,7","   17",",,7",,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-15","36.5409","-85.4596","164.6","CELINA, TN US","  470",",,7,0700","    0",",,7","    0",",,7","   39",",,7","   17",",,7",,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-16","36.5409","-85.4596","164.6","CELINA, TN US","    0","T,,7,0700","    0","T,,7","    0",",,7","   28",",,7","  -11",",,7",,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-19","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  183",",,7","   -6",",,7","    3",",,7","    0",",,7",,,"   56",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-11-20","36.5409","-85.4596","164.6","CELINA, TN US","   10",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   50",",,7",,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-21","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -33",",,7",,,,,,,"  -33",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-11-23","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  161",",,7","  -33",",,7","    2",",,7","    0",",,7",,,"   11",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-11-26","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0","T,,7","    0",",,7","  183",",,7","   11",",,7","    3",",,7","  135",",,7",,,"   22",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-11-27","36.5409","-85.4596","164.6","CELINA, TN US","    0","T,,7,0700","    0","T,,7","    0","T,,7","   28",",,7","  -22",",,7",,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-28","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  -17",",,7","  -94",",,7",,,,,,,"  -89",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-11-29","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   17",",,7","  -89",",,7",,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-11-30","36.5409","-85.4596","164.6","CELINA, TN US","   46",",,7,0700","    0",",,7","    0",",,7","  161",",,7","  -22",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-12-03","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  217",",,7","    6",",,7","    3",",,7","  274",",,7",,,"   11",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,
"USC00401561","2018-12-04","36.5409","-85.4596","164.6","CELINA, TN US","    0","T,,7,0700","    0","T,,7","    0",",,7","   72",",,7","   11",",,7",,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-12-07","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -67",",,7",,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-12-10","36.5409","-85.4596","164.6","CELINA, TN US","  229",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -11",",,7",,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-12-11","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -72",",,7",,,,,,,"  -67",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2018-12-12","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   83",",,7","  -67",",,7",,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-12-13","36.5409","-85.4596","164.6","CELINA, TN US","    3",",,7,0700","    0",",,7","    0",",,7","  122",",,7","    6",",,7",,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-12-14","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   61",",,7",,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2018-12-17","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  128",",,7","   22",",,7","    3",",,7","  305",",,7",,,"   22",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2019-01-09","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7",,,,,"   23",",,7"," 1273",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00401561","2019-01-10","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   61",",,7","  -33",",,7",,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-01-11","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   28",",,7","  -67",",,7",,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-01-14","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  106",",,7","  -61",",,7","    3",",,7","  119",",,7",,,"   11",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2019-01-15","36.5409","-85.4596","164.6","CELINA, TN US","    3",",,7,0700","    0",",,7","    0",",,7","   22",",,7","    6",",,7",,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-01-16","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   17",",,7","    6",",,7",,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-01-17","36.5409","-85.4596","164.6","CELINA, TN US","    0","T,,7,0700","    0",",,7","    0",",,7","   67",",,7","   17",",,7",,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-01-18","36.5409","-85.4596","164.6","CELINA, TN US","   97",",,7,0700","    0",",,7","    0",",,7","   78",",,7","   50",",,7",,,,,,,"   56",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2019-01-22","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0","T,,7","    0",",,7","  156",",,7","  -89",",,7","    4",",,7","  538",",,7",,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-01-23","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  133",",,7","  -67",",,7",,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-01-24","36.5409","-85.4596","164.6","CELINA, TN US","  307",",,7,0700","    0",",,7","    0",",,7","  144",",,7","  -22",",,7",,,,,,,"  -22",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2019-01-25","36.5409","-85.4596","164.6","CELINA, TN US","    0","T,,7,0700","    0",",,7","    0",",,7","   33",",,7","  -50",",,7",,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-01-28","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  106",",,7","  -61",",,7","    3",",,7","    0",",,7",,,"  -39",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2019-01-29","36.5409","-85.4596","164.6","CELINA, TN US","   25",",,7,0700","    0",",,7","    0",",,7","  139",",,7","  -50",",,7",,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-01-30","36.5409","-85.4596","164.6","CELINA, TN US","    0","T,,7,0700","    0","T,,7","    0","T,,7","  -11",",,7","  -67",",,7",,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-01-31","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  -56",",,7"," -100",",,7",,,,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-02-01","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   28",",,7","  -89",",,7",,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-02-04","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  211",",,7","    6",",,7",,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-02-05","36.5409","-85.4596","164.6","CELINA, TN US","    8",",,7,0700","    0",",,7","    0",",,7","  189",",,7","   28",",,7",,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-02-06","36.5409","-85.4596","164.6","CELINA, TN US","    3",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  100",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-02-08","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  256",",,7","  -17",",,7","    2",",,7","  681",",,7",,,"  -17",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,
"USC00401561","2019-02-11","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","   78",",,7","  -56",",,7","    3",",,7","  188",",,7",,,"   78",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2019-02-12","36.5409","-85.4596","164.6","CELINA, TN US","  137",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   78",",,7",,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-02-13","36.5409","-85.4596","164.6","CELINA, TN US","  107",",,7,0700","    0",",,7","    0",",,7","  144",",,7","    6",",,7",,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-02-14","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   94",",,7","  -22",",,7",,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-02-15","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   22",",,7",,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-02-20","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  139",",,7","  -17",",,7","    5",",,7","  894",",,7",,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-02-21","36.5409","-85.4596","164.6","CELINA, TN US","  185",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   33",",,7",,,,,,,"   39",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2019-02-22","36.5409","-85.4596","164.6","CELINA, TN US","   97",",,7,0700","    0",",,7","    0",",,7","  117",",,7","   39",",,7",,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-02-25","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  178",",,7","  -33",",,7","    3",",,7","  594",",,7",,,"  -28",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,
"USC00401561","2019-02-26","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","  -28",",,7",,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-01","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  206",",,7","  -17",",,7","    3",",,7","   33",",,7",,,"   50",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00401561","2019-03-04","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0","T,,7","    0",",,7","   61",",,7","  -44",",,7","    3",",,7","  178",",,7",,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-05","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","    0",",,7"," -100",",,7",,,,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-06","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   22",",,7"," -100",",,7",,,,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-07","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","  -83",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-18","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  156",",,7","  -33",",,7","    3",",,7","    0",",,7",,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-19","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","  -44",",,7",,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-20","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  144",",,7","  -39",",,7",,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-21","36.5409","-85.4596","164.6","CELINA, TN US","    3",",,7,0700","    0",",,7","    0",",,7","  183",",,7","  -17",",,7",,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-22","36.5409","-85.4596","164.6","CELINA, TN US","    5",",,7,0700","    0",",,7","    0",",,7","  144",",,7","   -6",",,7",,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-25","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  222",",,7","  -17",",,7","    3",",,7","   18",",,7",,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-26","36.5409","-85.4596","164.6","CELINA, TN US","   30",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   11",",,7",,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-03-27","36.5409","-85.4596","164.6","CELINA, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  144",",,7","  -28",",,7",,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-04-01","36.5409","-85.4596","164.6","CELINA, TN US",,,"    0",",,7","    0",",,7","  239",",,7","  -28",",,7","    5",",,7","  132",",,7",,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00401561","2019-04-02","36.5409","-85.4596","164.6","CELINA, TN US","    0","T,,7,0700","    0",",,7","    0",",,7","  133",",,7","   -6",",,7",,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,
