"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00487555","2019-10-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  261",",,7","  -39",",,7","  250",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  250",",,7","   17",",,7","   17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-10","43.245","-104.288","1185.7","REDBIRD, WY US","   28",",,7,1700","   51",",,7","   51",",,7,1700","   22",",,7","  -67",",,7","   17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-11","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0","T,,7,1700","   67",",,7","  -67",",,7","   67",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  133",",,7","  -56",",,7","   78",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  183",",,7","  -67",",,7","  144",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","  -33",",,7","  194",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-15","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  194",",,7","   33",",,7","  100",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-16","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","  -39",",,7","  211",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-17","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  261",",,7","  -22",",,7","  217",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  217",",,7","   56",",,7","  111",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  144",",,7","  -50",",,7","   50",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-20","43.245","-104.288","1185.7","REDBIRD, WY US","   25",",,7,1700","   25",",,7","    0",",,7,1700","   94",",,7","  -22",",,7","   17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-21","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  106",",,7","  -28",",,7","   83",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-22","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","  139",",,7","   33",",,7","  117",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  128",",,7","   44",",,7","   50",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-24","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  106",",,7","  -56",",,7","   94",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-25","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  206",",,7","  -78",",,7","  189",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","  -33",",,7","   33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-27","43.245","-104.288","1185.7","REDBIRD, WY US","   25",",,7,1700","   76",",,7","   76",",,7,1700","   33",",,7","  -78",",,7","  -61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-28","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","  -11",",,7"," -167",",,7","  -50",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-29","43.245","-104.288","1185.7","REDBIRD, WY US","    8",",,7,1700","   25",",,7","   25",",,7,1700","  -50",",,7"," -122",",,7","  -94",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-30","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   25",",,7,1700","  -17",",,7"," -239",",,7","  -50",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-10-31","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   78",",,7"," -156",",,7","   50",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-01","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","   50",",,7","   -6",",,7","   39",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  106",",,7"," -106",",,7","   89",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  100",",,7","  -22",",,7","   72",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   72",",,7","   11",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-05","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  144",",,7","  -17",",,7","   78",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-06","43.245","-104.288","1185.7","REDBIRD, WY US","    8",",,7,1700","   25",",,7","   25",",,7,1700","   78",",,7","  -78",",,7","  -72",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-07","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","   56",",,7"," -117",",,7","   -6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  183",",,7"," -100",",,7","  106",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  211",",,7","  -39",",,7","   78",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-10","43.245","-104.288","1185.7","REDBIRD, WY US","    5",",,7,1700","    0",",,7","    0",",,7,1700","   78",",,7","  -89",",,7","  -89",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-11","43.245","-104.288","1185.7","REDBIRD, WY US","   25",",,7,1700","   76",",,7","   76",",,7,1700","  -89",",,7"," -244",",,7"," -161",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   72",",,7"," -244",",,7","   17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   78",",,7","  -22",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  133",",,7","  -78",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-15","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  161",",,7","  -78",",,7","   89",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-16","43.245","-104.288","1185.7","REDBIRD, WY US","   28",",,7,1700","    0",",,7","    0",",,7,1700","   94",",,7","  -39",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-17","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  133",",,7","  -67",",,7","  122",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  156",",,7","   50",",,7","   94",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  133",",,7","  -28",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-20","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   50",",,7","    6",",,7","    6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-21","43.245","-104.288","1185.7","REDBIRD, WY US","   18",",,7,1700","   51",",,7","   51",",,7,1700","   17",",,7"," -117",",,7"," -117",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-22","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   67",",,7"," -150",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  128",",,7","  -39",",,7","   78",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-24","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  144",",,7","   -6",",,7","   89",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-25","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","   94",",,7","  -11",",,7","   11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-26","43.245","-104.288","1185.7","REDBIRD, WY US","   61",",,7,1700","  102",",,7","  102",",,7,1700","   11",",,7","  -22",",,7","  -11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-27","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","  102",",,7,1700","  -11",",,7"," -211",",,7","  -56",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-28","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","  102",",,7,1700","    0",",,7","  -78",",,7","   -6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","   76",",,7,1700","   -6",",,7","  -22",",,7","  -17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-11-30","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   76",",,7,1700","  -17",",,7","  -72",",,7","  -72",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-01","43.245","-104.288","1185.7","REDBIRD, WY US","   94",",,7,1700","  203",",,7","  279",",,7,1700","  -50",",,7"," -133",",,7"," -133",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","  229",",,7,1700","   44",",,7"," -183",",,7","   17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","  203",",,7,1700","   56",",,7","  -94",",,7","   33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","  152",",,7,1700","   56",",,7"," -111",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-05","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","  127",",,7,1700","   50",",,7"," -139",",,7","   17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-06","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","  127",",,7,1700","   17",",,7"," -106",",,7","  -28",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-07","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","  127",",,7,1700","   94",",,7"," -111",",,7","   33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   76",",,7,1700","  111",",,7","  -50",",,7","   56",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","   56",",,7"," -144",",,7","  -17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-10","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   25",",,7,1700","   39",",,7"," -111",",,7","    0",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-11","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   61",",,7","  -83",",,7","   11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   89",",,7","  -50",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","   61",",,7","  -67",",,7","    0",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","    0",",,7","  -50",",,7","  -28",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-15","43.245","-104.288","1185.7","REDBIRD, WY US","    8",",,7,1700","    0",",,7","    0",",,7,1700","   33",",,7"," -122",",,7","  -39",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-16","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   11",",,7"," -156",",,7","  -78",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-17","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   56",",,7"," -106",",,7","   11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   94",",,7"," -122",",,7","   17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   67",",,7"," -117",",,7","   17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-20","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   83",",,7"," -128",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-21","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  100",",,7","  -94",",,7","   11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-22","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   89",",,7","  -78",",,7","   89",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   94",",,7","  -50",",,7","   39",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-24","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  128",",,7","    6",",,7","  106",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-25","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  111",",,7","  -11",",,7","   28",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","   28",",,7","  -11",",,7","  -11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-27","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   33",",,7"," -122",",,7","  -17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-28","43.245","-104.288","1185.7","REDBIRD, WY US","   15",",,7,1700","   51",",,7","   51",",,7,1700","  -17",",,7","  -39",",,7","  -33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  -22",",,7","  -56",",,7","  -33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-30","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   11",",,7"," -100",",,7","  -44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2019-12-31","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   61",",,7"," -150",",,7","   -6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-01","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   89",",,7","  -94",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   67",",,7","   -6",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   44",",,7","  -33",",,7","   11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  122",",,7","  -61",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-05","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   61",",,7","  -39",",,7","   -6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-06","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   44",",,7","  -83",",,7","  -11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-07","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  100",",,7","  -83",",,7","   56",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  111",",,7","  -61",",,7","   56",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","   67",",,7","  -22",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-10","43.245","-104.288","1185.7","REDBIRD, WY US","   13",",,7,1700","   51",",,7","   51",",,7,1700","   22",",,7"," -122",",,7"," -106",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-11","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","  -11",",,7"," -178",",,7","  -44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   25",",,7,1700","   44",",,7"," -161",",,7","   11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   72",",,7"," -100",",,7","  -61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  100",",,7"," -100",",,7","   56",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-15","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   61",",,7"," -178",",,7","  -89",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-16","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   67",",,7"," -139",",,7","   28",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-17","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   83",",,7"," -144",",,7","   33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   33",",,7"," -111",",,7","  -22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   72",",,7"," -139",",,7","   28",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-20","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   94",",,7"," -144",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-21","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  133",",,7","  -11",",,7","   94",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-22","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","   94",",,7","  -39",",,7","    6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   61",",,7","  -67",",,7","   11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-24","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   83",",,7","  -72",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-25","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   89",",,7","  -44",",,7","   56",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   83",",,7","  -72",",,7","   39",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-27","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   39",",,7","  -50",",,7","   -6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-28","43.245","-104.288","1185.7","REDBIRD, WY US","   38",",,7,1700","   76",",,7","   51",",,7,1700","   28",",,7","  -89",",,7","  -11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-29","43.245","-104.288","1185.7","REDBIRD, WY US","    8",",,7,1700","   25",",,7","   25",",,7,1700","   44",",,7","  -94",",,7","   28",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-30","43.245","-104.288","1185.7","REDBIRD, WY US","    3",",,7,1700","    0","T,,7","   25",",,7,1700","   39",",,7","  -78",",,7","   11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-01-31","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   72",",,7"," -100",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-01","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  111",",,7","  -83",",,7","   94",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  111",",,7","   -6",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-03","43.245","-104.288","1185.7","REDBIRD, WY US","   30",",,7,1700","  102",",,7","  102",",,7,1700","   44",",,7","  -78",",,7","  -78",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-04","43.245","-104.288","1185.7","REDBIRD, WY US","   15",",,7,1700","   51",",,7","  152",",,7,1700","  -61",",,7"," -106",",,7"," -106",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-05","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","  127",",,7,1700","  -39",",,7"," -294",",S,7","  -50",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-06","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   76",",,7,1700","   28",",,7"," -156",",,7","    6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-07","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   25",",,7,1700","    6",",,7"," -100",",,7","  -11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","   94",",,7"," -100",",,7","   11",",,7,1700",,,,,,,,,,,,,,,,,,
