"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00360785","2019-07-02","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  144",",,7",,,,,,,,,,,"  189",",,7,0700",,,,,,,,
"USC00360785","2019-07-03","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  203",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  189",",,7",,,,,,,,,,,"  211",",,7,0700",,,,,,,,
"USC00360785","2019-07-04","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  333",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-07-05","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  317",",,7","  189",",,7","    2",",,7",,,,,"  150",",,7",,,"  222",",,7,0700",,,,,,,,
"USC00360785","2019-07-06","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  333",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-07-07","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  311",",,7","  211",",,7","    2",",,7",,,,,"  137",",,7",,,,,,,,,,,,
"USC00360785","2019-07-08","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  630",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  200",",,7",,,,,,,,,,,"  206",",,7,0700",,,,,,,,
"USC00360785","2019-07-09","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   56",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-07-10","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  178",",,7",,,,,,,,,,,"  211",",,7,0700",,,,,,,,
"USC00360785","2019-07-11","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  206",",,7",,,,,,,,,,,"  222",",,7,0700",,,,,,,,
"USC00360785","2019-07-12","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  269",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  211",",,7",,,,,,,,,,,"  222",",,7,0700",,,,,,,,
"USC00360785","2019-07-13","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-07-14","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  317",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-07-15","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  306",",,7","  150",",,7","    2",",,7",,,,,"    0",",,7",,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-07-16","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  172",",,7",,,,,,,,,,,"  233",",,7,0700",,,,,,,,
"USC00360785","2019-07-17","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  200",",,7",,,,,,,,,,,"  222",",,7,0700",,,,,,,,
"USC00360785","2019-07-18","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  264",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  217",",,7",,,,,,,,,,,"  228",",,7,0700",,,,,,,,
"USC00360785","2019-07-19","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  165",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  222",",,7",,,,,,,,,,,"  239",",,7,0700",,,,,,,,
"USC00360785","2019-07-20","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  228",",,7",,,,,,,,,,,"  261",",,7,0700",,,,,,,,
"USC00360785","2019-07-21","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  356",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-07-22","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  350",",,7","  217",",,7","    2",",,7",,,,,"   30",",,7",,,"  228",",,7,0700",,,,,,,,
"USC00360785","2019-07-23","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  244",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  183",",,7",,,,,,,,,,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-07-24","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  161",",,7",,,,,,,,,,,"  183",",,7,0700",,,,,,,,
"USC00360785","2019-07-25","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  156",",,7",,,,,,,,,,,"  189",",,7,0700",,,,,,,,
"USC00360785","2019-07-26","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  144",",,7",,,,,,,,,,,"  183",",,7,0700",,,,,,,,
"USC00360785","2019-07-27","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  317",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-07-28","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  328",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-07-29","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  317",",,7","  156",",,7","    3",",,7",,,,,"    0",",,7",,,"  244",",,7,0700",,,,,,,,
"USC00360785","2019-07-30","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  200",",,7",,,,,,,,,,,"  233",",,7,0700",,,,,,,,
"USC00360785","2019-07-31","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  189",",,7",,,,,,,,,,,"  206",",,7,0700",,,,,,,,
"USC00360785","2019-08-01","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  183",",,7",,,,,,,,,,,"  211",",,7,0700",,,,,,,,
"USC00360785","2019-08-02","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  345",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  178",",,7",,,,,,,,,,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-08-03","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  317",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-08-04","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  311",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-08-05","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  306",",,7","  178",",,7","    3",",,7",,,,,"   64",",,7",,,"  200",",,7,0700",,,,,,,,
"USC00360785","2019-08-06","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  178",",,7",,,,,,,,,,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-08-07","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  194",",,7",,,,,,,,,,,"  211",",,7,0700",,,,,,,,
"USC00360785","2019-08-08","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  203",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  189",",,7",,,,,,,,,,,"  206",",,7,0700",,,,,,,,
"USC00360785","2019-08-09","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  167",",,7",,,,,,,,,,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-08-10","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  289",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-08-11","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,,,,,"  278",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-08-12","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  283",",,7","  117",",,7","    3",",,7",,,,,"    3",",,7",,,"  172",",,7,0700",,,,,,,,
"USC00360785","2019-08-13","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  172",",,7",,,,,,,,,,,"  217",",,7,0700",,,,,,,,
"USC00360785","2019-08-14","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  200",",,7",,,,,,,,,,,"  206",",,7,0700",,,,,,,,
"USC00360785","2019-08-15","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  189",",,7",,,,,,,,,,,"  200",",,7,0700",,,,,,,,
"USC00360785","2019-08-16","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  194",",,7",,,,,,,,,,,"  211",",,7,0700",,,,,,,,
"USC00360785","2019-08-17","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  283",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-08-18","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  311",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-08-19","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  333",",,7","  183",",,7","    3",",,7",,,,,"   91",",,7",,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-08-20","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  189",",,7",,,,,,,,,,,"  217",",,7,0700",,,,,,,,
"USC00360785","2019-08-21","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  200",",,7",,,,,,,,,,,"  228",",,7,0700",,,,,,,,
"USC00360785","2019-08-22","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  200",",,7",,,,,,,,,,,"  222",",,7,0700",,,,,,,,
"USC00360785","2019-08-23","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   36",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  172",",,7",,,,,,,,,,,"  172",",,7,0700",,,,,,,,
"USC00360785","2019-08-24","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  233",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-08-25","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  256",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-08-26","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  256",",,7","  133",",,7","    3",",,7",,,,,"    0",",,7",,,"  144",",,7,0700",,,,,,,,
"USC00360785","2019-08-27","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  122",",,7",,,,,,,,,,,"  144",",,7,0700",,,,,,,,
"USC00360785","2019-08-28","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  144",",,7",,,,,,,,,,,"  178",",,7,0700",,,,,,,,
"USC00360785","2019-08-29","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   66",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  144",",,7",,,,,,,,,,,"  167",",,7,0700",,,,,,,,
"USC00360785","2019-08-30","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  111",",,7",,,,,,,,,,,"  133",",,7,0700",,,,,,,,
"USC00360785","2019-08-31","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  278",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-09-01","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  278",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-09-02","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  278",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-09-03","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  294",",,7","  133",",,7","    3",",,7",,,,,"  366",",,7",,,"  172",",,7,0700",,,,,,,,
"USC00360785","2019-09-04","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  167",",,7",,,,,,,,,,,"  189",",,7,0700",,,,,,,,
"USC00360785","2019-09-05","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  139",",,7",,,,,,,,,,,"  156",",,7,0700",,,,,,,,
"USC00360785","2019-09-06","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  139",",,7",,,,,,,,,,,"  144",",,7,0700",,,,,,,,
"USC00360785","2019-09-07","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   89",",,7",,,,,,,,,,,"  172",",,7,0700",,,,,,,,
"USC00360785","2019-09-08","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-09-09","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  111",",,7",,,,,,,,,,,"  161",",,7,0700",,,,,,,,
"USC00360785","2019-09-10","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  156",",,7",,,,,,,,,,,"  161",",,7,0700",,,,,,,,
"USC00360785","2019-09-11","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  161",",,7",,,,,,,,,,,"  183",",,7,0700",,,,,,,,
"USC00360785","2019-09-12","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  117",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  183",",,7",,,,,,,,,,,"  211",",,7,0700",,,,,,,,
"USC00360785","2019-09-13","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   84",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  144",",,7",,,,,,,,,,,"  150",",,7,0700",,,,,,,,
"USC00360785","2019-09-14","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  206",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-09-15","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  228",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-09-16","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  278",",,7","  150",",,7","    3",",,7",,,,,"    8",",,7",,,,,,,,,,,,
"USC00360785","2019-09-17","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  150",",,7",,,,,,,,,,,"  150",",,7,0700",,,,,,,,
"USC00360785","2019-09-18","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   94",",,7",,,,,,,,,,,"  128",",,7,0700",,,,,,,,
"USC00360785","2019-09-19","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   67",",,7",,,,,,,,,,,"   78",",,7,0700",,,,,,,,
"USC00360785","2019-09-20","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   56",",,7",,,,,,,,,,,"   61",",,7,0700",,,,,,,,
"USC00360785","2019-09-21","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-09-22","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-09-23","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  128",",,7",,,,,,,,,,,"  172",",,7,0700",,,,,,,,
"USC00360785","2019-09-24","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  156",",,7",,,,,,,,,,,"  172",",,7,0700",,,,,,,,
"USC00360785","2019-09-25","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   78",",,7",,,,,,,,,,,"   83",",,7,0700",,,,,,,,
"USC00360785","2019-09-26","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   83",",,7",,,,,,,,,,,"  122",",,7,0700",,,,,,,,
"USC00360785","2019-09-27","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   78",",,7",,,,,,,,,,,"   83",",,7,0700",,,,,,,,
"USC00360785","2019-09-28","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  256",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-09-29","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  283",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-09-30","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  272",",,7","   83",",,7","    3",",,7",,,,,"    3",",,7",,,"  144",",,7,0700",,,,,,,,
"USC00360785","2019-10-01","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","  122",",,7",,,,,,,,,,,"  161",",,7,0700",,,,,,,,
"USC00360785","2019-10-02","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  161",",,7",,,,,,,,,,,"  167",",,7,0700",,,,,,,,
"USC00360785","2019-10-03","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   36",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  117",",,7",,,,,,,,,,,"  117",",,7,0700",,,,,,,,
"USC00360785","2019-10-04","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   46",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","  106",",,7",,,,,,,,,,,"  144",",,7,0700",,,,,,,,
"USC00360785","2019-10-05","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  178",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-10-06","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  167",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-10-07","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  194",",,7","   22",",,7","    2",",,7",,,,,"   74",",,7",,,"  194",",,7,0700",,,,,,,,
"USC00360785","2019-10-08","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  140",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  111",",,7",,,,,,,,,,,"  111",",,7,0700",,,,,,,,
"USC00360785","2019-10-09","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","  100",",,7",,,,,,,,,,,"  106",",,7,0700",,,,,,,,
"USC00360785","2019-10-10","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   94",",,7",,,,,,,,,,,"  106",",,7,0700",,,,,,,,
"USC00360785","2019-10-11","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   94",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,
"USC00360785","2019-10-12","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  217",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-10-13","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  194",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-10-14","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  183",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-10-15","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  211",",,7","   17",",,7","    4",",,7",,,,,"    0","T,,7",,,"   33",",,7,0700",,,,,,,,
"USC00360785","2019-10-16","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   33",",,7",,,,,,,,,,,"  111",",,7,0700",,,,,,,,
"USC00360785","2019-10-17","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  442",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   89",",,7",,,,,,,,,,,"   89",",,7,0700",,,,,,,,
"USC00360785","2019-10-18","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   83",",,7",,,,,,,,,,,"   89",",,7,0700",,,,,,,,
"USC00360785","2019-10-19","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  161",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-10-20","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  172",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-10-21","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  161",",,7","  -11",",,7","    3",",,7",,,,,"   86",",,7",,,"   94",",,7,0700",,,,,,,,
"USC00360785","2019-10-22","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   94",",,7",,,,,,,,,,,"  122",",,7,0700",,,,,,,,
"USC00360785","2019-10-23","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","  168",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   83",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,
"USC00360785","2019-10-24","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","    6",",,7",,,,,,,,,,,"    6",",,7,0700",,,,,,,,
"USC00360785","2019-10-25","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","    6",",,7",,,,,,,,,,,"   33",",,7,0700",,,,,,,,
"USC00360785","2019-10-26","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  194",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-10-27","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  178",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,
"USC00360785","2019-10-28","40.38028","-76.02745","106.7","BLUE MARSH LAKE, PA US",,,"    0",",,7,0700","    0",",,7,0700","  228",",,7","   33",",,7","    3",",,7",,,,,"  371",",,7",,,"   89",",,7,0700",,,,,,,,
