"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00292700","2020-04-03","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  150",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-04","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  122",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-05","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  144",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-06","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  150",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-07","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  161",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-08","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  178",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-09","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  172",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-10","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  172",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-11","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  139",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-12","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  144",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-13","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   58",",,7,0700","   76",",,7","   25",",,7,0700","   28",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-14","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7",,,"   33",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-15","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","   89",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-16","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  128",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-17","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  139",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-18","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  139",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-19","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  128",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-20","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  139",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-21","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    5",",,7,0700","    0",",,7","    0",",,7,0700","  144",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-22","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  144",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-23","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  156",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-24","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  150",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-25","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  161",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-26","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  189",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-27","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  200",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-28","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  217",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-29","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  211",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-30","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  228",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-01","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  233",",,H","  -17",",,H",,,,,,,,,,,,,,,,,,,,,,,"  228",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-02","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  233",",,H","   33",",,H",,,,,,,,,,,,,,,,,,,,,,,"  217",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-03","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  228",",,H","    6",",,H",,,,,,,,,,,,,,,,,,,,,,,"  206",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-11","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   15",",,H,0700","    0",",,H","    0",",,H,0700","  200",",,H","  -50",",,H",,,,,,,,,,,,,,,,,,,,,,,"  128",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-12","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  194",",,H","   11",",,H",,,,,,,,,,,,,,,,,,,,,,,"  189",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-13","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  194",",,H","   11",",,H",,,,,,,,,,,,,,,,,,,,,,,"  178",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-14","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  200",",,H","   17",",,H",,,,,,,,,,,,,,,,,,,,,,,"  183",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-15","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  211",",,H","  -33",",,H",,,,,,,,,,,,,,,,,,,,,,,"  206",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-16","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  222",",,H","  -28",",,H",,,,,,,,,,,,,,,,,,,,,,,"  194",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-17","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  239",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,,,,,"  217",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-18","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  256",",,H","    0",",,H",,,,,,,,,,,,,,,,,,,,,,,"  250",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-19","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  256",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,,,"  206",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-20","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  217",",,H","    0",",,H",,,,,,,,,,,,,,,,,,,,,,,"  200",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-21","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  206",",,H","  -56",",,H",,,,,,,,,,,,,,,,,,,,,,,"  189",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-22","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  200",",,H","  -56",",,H",,,,,,,,,,,,,,,,,,,,,,,"  172",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-23","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  200",",,H","  -28",",,H",,,,,,,,,,,,,,,,,,,,,,,"  189",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-24","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  200",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,,,,,"  167",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-25","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  183",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,,,"  106",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-26","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    5",",,H,0700","    0",",,H","    0",",,H,0700","  217",",,H","  -39",",,H",,,,,,,,,,,,,,,,,,,,,,,"  211",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-27","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  233",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,,,"  200",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-28","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    3",",,H,0700","    0",",,H","    0",",,H,0700","  244",",,H","   44",",,H",,,,,,,,,,,,,,,,,,,,,,,"  183",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-29","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  250",",,H","   33",",,H",,,,,,,,,,,,,,,,,,,,,,,"  211",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-30","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    8",",,H,0700","    0",",,H","    0",",,H,0700","  250",",,H","   28",",,H",,,,,,,,,,,,,,,,,,,,,,,"  128",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-05-31","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   94",",,H,0700","    0",",,H","    0",",,H,0700","  228",",,H","   67",",,H",,,,,,,,,,,,,,,,,,,,,,,"  144",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-06-01","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    3",",,H,0700","    0",",,H","    0",",,H,0700","  222",",,H","   61",",,H",,,,,,,,,,,,,,,,,,,,,,,"  139",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-06-02","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   25",",,H,0700","    0",",,H","    0",",,H,0700","  200",",,H","   22",",,H",,,,,,,,,,,,,,,,,,,,,,,"  122",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-06-03","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,H,0700","    0",",,H","    0",",,H,0700","  250",",,H","   28",",,H",,,,,,,,,,,,,,,,,,,,,,,"  228",",,H,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
