"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00150397","2019-11-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   83",",,7","  -61",",,7",,,,,,,,,"   -6",",,7,1800",,,"   61",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   83",",,7","  -61",",,7",,,,,,,,,"   17",",,7,1800",,,"   61",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   78",",,7","  -39",",,7",,,,,,,,,"   44",",,7,1800",,,"   61",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   83",",,7","  -50",",,7",,,,,,,,,"   61",",,7,1800",,,"   61",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   83",",,7","    6",",,7",,,,,,,,,"   50",",,7,1800",,,"   61",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   10",",,7,1800",,,,,"   67",",,7","   11",",,7",,,,,,,,,"   61",",,7,1800",,,"   78",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   10",",,7,1800",,,,,"   78",",,7","   50",",,7",,,,,,,,,"   61",",,7,1800",,,"   72",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    8",",,7,1800",,,,,"  144",",,7","   39",",,7",,,,,,,,,"  133",",,7,1800",,,"   78",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  211",",,7,1800",,,,,"  144",",,7","   39",",,7",,,,,,,,,"   50",",,7,1800",,,"   83",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  274",",,7,1800",,,,,"   78",",,7","   22",",,7",,,,,,,,,"   39",",,7,1800",,,"   89",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   13",",,7,1800",,,,,"   94",",,7","    0",",,7",,,,,,,,,"   56",",,7,1800",,,"   78",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  161",",,7","   11",",,7",,,,,,,,,"  111",",,7,1800",,,"   72",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  133",",,7","   56",",,7",,,,,,,,,"  117",",,7,1800",,,"   89",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  198",",,7,1800",,,,,"  161",",,7","   78",",,7",,,,,,,,,"   78",",,7,1800",,,"   94",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   78",",,7","  -11",",,7",,,,,,,,,"   33",",,7,1800",,,"   83",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"   61",",,7","   22",",,7",,,,,,,,,"   56",",,7,1800",,,"   83",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  831",",,7,1800",,,,,"  111",",,7","   22",",,7",,,,,,,,,"  111",",,7,1800",,,"   83",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   13",",,7,1800",,,,,"  144",",,7","   50",",,7",,,,,,,,,"   50",",,7,1800",,,"   83",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   18",",,7,1800",,,,,"   50",",,7","    0",",,7",,,,,,,,,"   11",",,7,1800",,,"   67",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   39",",,7","  -17",",,7",,,,,,,,,"   28",",,7,1800",,,"   56",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   67",",,7","  -22",",,7",,,,,,,,,,,,,"   50",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  128",",,7","  -17",",,7",,,,,,,,,"   72",",,7,1800",,,"   61",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   28",",,7,1800",,,,,"   89",",,7","   44",",,7",,,,,,,,,"   78",",,7,1800",,,"   61",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  128",",,7","  -17",",,7",,,,,,,,,"   44",",,7,1800",,,"   61",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  139",",,7","   -6",",,7",,,,,,,,,"  128",",,7,1800",,,"   67",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   30",",,7,1800",,,,,"  144",",,7","  106",",,7",,,,,,,,,"  144",",,7,1800",,,"   83",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   81",",,7,1800",,,,,"  156",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,1800",,,"   72",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   44",",,7","  -78",",,7",,,,,,,,,"   22",",,7,1800",,,"   50",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   94",",,7","  -44",",,7",,,,,,,,,"   67",",,7,1800",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"   72",",,7","   22",",,7",,,,,,,,,"   67",",,7,1800",,,"   56",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   99",",,7,1800",,,,,"   72",",,7","   33",",,7",,,,,,,,,"   56",",,7,1800",,,"   72",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   56",",,7","  -11",",,7",,,,,,,,,"   22",",,7,1800",,,"   67",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  640",",,7,1800",,,,,"   28",",,7","    6",",,7",,,,,,,,,"   28",",,7,1800",,,"   56",",,7",,,"   72",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00150397","2019-12-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  150",",,7,1800",,,,,"   33",",,7","  -11",",,7",,,,,,,,,"    0",",,7,1800",,,"   56",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   17",",,7","  -56",",,7",,,,,,,,,"  -50",",,7,1800",,,"   33",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   44",",,7","  -89",",,7",,,,,,,,,"    6",",,7,1800",,,"   17",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   78",",,7","  -39",",,7",,,,,,,,,"   56",",,7,1800",,,"   17",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  111",",,7","    6",",,7",,,,,,,,,"   78",",,7,1800",,,"   17",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   89",",,7","    6",",,7",,,,,,,,,"   61",",,7,1800",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  156",",,7","   11",",,7",,,,,,,,,"  122",",,7,1800",,,"   50",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  172",",,7","   17",",,7",,,,,,,,,"  122",",,7,1800",,,"   56",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  189",",,7","   22",",,7",,,,,,,,,"  156",",,7,1800",,,"   67",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  167",",,7","   72",",,7",,,,,,,,,"  144",",,7,1800",,,"   83",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  144",",,7","  117",",,7",,,,,,,,,"  133",",,7,1800",,,"   89",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  167",",,7","  100",",,7",,,,,,,,,"  167",",,7,1800",,,"  100",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  269",",,7,1800",,,,,"  172",",,7","  100",",,7",,,,,,,,,"  128",",,7,1800",,,"  111",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  330",",,7,1800",,,,,"  128",",,7","   44",",,7",,,,,,,,,"   50",",,7,1800",,,"  100",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-12-31","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   50",",,7","   17",",,7",,,,,,,,,"   33",",,7,1800",,,"   72",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   20",",,7,1800",,,,,"  100",",,7","    0",",,7",,,,,,,,,"  100",",,7,1800",,,"   67",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  224",",,7,1800",,,,,"  111",",,7","   89",",,7",,,,,,,,,"  111",",,7,1800",,,"   72",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   25",",,7,1800",,,,,"  111",",,7","   22",",,7",,,,,,,,,"   22",",,7,1800",,,"   89",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"   89",",,7","  -28",",,7",,,,,,,,,"   67",",,7,1800",,,"   61",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   89",",,7","  -28",",,7",,,,,,,,,"   50",",,7,1800",,,"   61",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   94",",,7","  -11",",,7",,,,,,,,,"   67",",,7,1800",,,"   56",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   89",",,7","    6",",,7",,,,,,,,,"   83",",,7,1800",,,"   50",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  144",",,7","    0",",,7",,,,,,,,,"  139",",,7,1800",,,"   50",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  183",",,7","  122",",,7",,,,,,,,,"  156",",,7,1800",,,"   61",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  279",",,7,1800",,,,,"  211",",,7","  128",",,7",,,,,,,,,"  144",",,7,1800",,,"   83",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   30",",,7,1800",,,,,"  161",",,7","   28",",,7",,,,,,,,,"   67",",,7,1800",,,"  100",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   94",",,7","   11",",,7",,,,,,,,,"   61",",,7,1800",,,"   83",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   10",",,7,1800",,,,,"  122",",,7","   44",",,7",,,,,,,,,"  111",",,7,1800",,,"   78",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   30",",,7,1800",,,,,"  189",",,7","   50",",,7",,,,,,,,,"  183",",,7,1800",,,"   94",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  183",",,7","   17",",,7",,,,,,,,,"   22",",,7,1800",,,"   89",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   22",",,7","  -50",",,7",,,,,,,,,"   11",",,7,1800",,,"   61",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   66",",,7,1800",,,,,"  111",",,7","   11",",,7",,,,,,,,,"   94",",,7,1800",,,"   56",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"   94",",,7","  -61",",,7",,,,,,,,,"  -61",",,7,1800",,,"   50",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  -44",",,7"," -100",",,7",,,,,,,,,"  -61",",,7,1800",,,"   33",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  -11",",,7","  -67",",,7",,,,,,,,,"  -17",",,7,1800",,,"   28",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   39",",,7","  -89",",,7",,,,,,,,,"   22",",,7,1800",,,"   22",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   25",",,7,1800",,,,,"   94",",,7","   -6",",,7",,,,,,,,,"   44",",,7,1800",,,"   22",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  272",",,7,1800",,,,,"  100",",,7","   39",",,7",,,,,,,,,"   50",",,7,1800",,,"   39",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    8",",,7,1800",,,,,"   50",",,7","    0",",,7",,,,,,,,,"   17",",,7,1800",,,"   33",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"   67",",,7","  -11",",,7",,,,,,,,,"   50",",,7,1800",,,"   33",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   83",",,7","   28",",,7",,,,,,,,,"   72",",,7,1800",,,"   44",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   72",",,7","   -6",",,7",,,,,,,,,"   17",",,7,1800",,,"   61",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   39",",,7","  -17",",,7",,,,,,,,,"   28",",,7,1800",,,"   50",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   61",",,7","  -17",",,7",,,,,,,,,"   50",",,7,1800",,,"   50",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-01-31","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   41",",,7,1800",,,,,"   61",",,7","  -17",",,7",,,,,,,,,"   44",",,7,1800",,,"   56",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   10",",,7,1800",,,,,"   56",",,7","   28",",,7",,,,,,,,,"   50",",,7,1800",,,"   56",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  178",",,7","   -6",",,7",,,,,,,,,"  167",",,7,1800",,,"   44",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  206",",,7","   67",",,7",,,,,,,,,"  194",",,7,1800",,,"   56",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  155",",,7,1800",,,,,"  194",",,7","  117",",,7",,,,,,,,,"  133",",,7,1800",,,"   72",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  117",",,7,1800",,,,,"  133",",,7","    6",",,7",,,,,,,,,"   28",",,7,1800",,,"   78",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   56",",,7,1800",,,,,"   28",",,7","    6",",,7",,,,,,,,,"    6",",,7,1800",,,"   67",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  152",",,7,1800",,,,,"    6",",,7","  -33",",,7",,,,,,,,,"    0",",,7,1800",,,"   50",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"   39",",,7","  -33",",,7",,,,,,,,,"    6",",,7,1800",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  111",",,7","  -56",",,7",,,,,,,,,"  106",",,7,1800",,,"   33",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  272",",,7,1800",,,,,"  122",",,7","   72",",,7",,,,,,,,,"   72",",,7,1800",,,"   44",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   66",",,7,1800",,,,,"   72",",,7","   17",",,7",,,,,,,,,"   39",",,7,1800",,,"   72",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   76",",,7,1800",,,,,"   39",",,7","    0",",,7",,,,,,,,,"   33",",,7,1800",,,"   56",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  198",",,7,1800",,,,,"   33",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,1800",,,"   50",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  -11",",,7","  -94",",,7",,,,,,,,,"  -39",",,7,1800",,,"   39",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   89",",,7"," -100",",,7",,,,,,,,,"   78",",,7,1800",,,"   17",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  100",",,7","   22",",,7",,,,,,,,,"   78",",,7,1800",,,"   17",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  139",",,7","   11",",,7",,,,,,,,,"  111",",,7,1800",,,"   39",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   79",",,7,1800",,,,,"  128",",,7","   67",",,7",,,,,,,,,"   67",",,7,1800",,,"   61",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   78",",,7","  -39",",,7",,,,,,,,,"   78",",,7,1800",,,"   56",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   78",",,7","  -94",",,7",,,,,,,,,"   22",",,7,1800",,,"   61",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   78",",,7","  -94",",,7",,,,,,,,,"   22",",,7,1800",,,"   39",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   94",",,7","  -78",",,7",,,,,,,,,"   83",",,7,1800",,,"   39",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  128",",,7","  -17",",,7",,,,,,,,,"   94",",,7,1800",,,"   44",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2020-02-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  104",",,7,1800",,,,,"  117",",,7","   44",",,7",,,,,,,,,"   67",",,7,1800",,,"   67",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
