"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00258133","2020-01-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   13",",,7,0700","   10",",,7,0700","    0","T,,7,0700","    6",",,7","  -22",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-01-29","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   10",",,7,0700","   10",",,7,0700","    0",",,7,0700","   50",",,7","  -67",",,7",,,,,"  -61",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-01-30","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -61",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-01-31","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -56",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -56",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","    6",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  -33",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -22",",,7","  -78",",,7",,,,,"  -78",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-05","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    8",",,7,0700","    0","T,,7,0700","  -39",",,7","  -94",",,7",,,,,"  -89",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-06","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   -6",",,7"," -100",",,7",,,,," -100",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-07","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","   50",",,7"," -106",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-08","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","   17",",,7","  -83",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-09","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -56",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-10","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7","  -83",",,7",,,,,"  -78",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-11","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7"," -106",",,7",,,,,"  -94",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-12","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7"," -100",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-13","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7"," -178",",,7",,,,," -161",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-14","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","  -39",",,7"," -161",",,7",,,,," -111",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-15","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7"," -111",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-16","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -61",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-17","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -56",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","   67",",,7","  -89",",,7",,,,,"  -67",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   10",",,7,0700","   13",",,7,0700","   25",",,7,0700","   61",",,7","  -83",",,7",,,,,"  -83",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   66",",,7,0700","  142",",,7,0700","  152",",,7,0700","  -83",",,7"," -233",",,7",,,,," -206",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","    6",",,7"," -206",",,7",,,,," -117",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7"," -122",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -33",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -50",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   33",",,7,0700","   33",",,7,0700","   25",",,7,0700","   94",",,7","  -44",",,7",,,,,"  -44",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   25",",,7,0700","   25",",,7,0700","   51",",,7,0700","  -22",",,7"," -128",",,7",,,,," -122",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-27","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","    0",",,7"," -133",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   13",",,7,0700","   13",",,7,0700","   25",",,7,0700","   44",",,7","  -44",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-02-29","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -28",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","  -17",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   13",",,7,0700","    5",",,7,0700","    0","T,,7,0700","  122",",,7","  -56",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -39",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","  -39",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-05","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  -28",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-06","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","  -61",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-07","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  -33",",,7",,,,,"  -17",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-08","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","  -22",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-09","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   13",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","  250",",,7","   -6",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-10","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,7,0700","    0","T,,7,0700","    0",",,7,0700","   89",",,7","  -28",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-11","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","  -33",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-12","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","  -33",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-13","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -56",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-14","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   79",",,7,0700","   64",",,7,0700","   76",",,7,0700","   22",",,7","  -28",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-15","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   -6",",,7","  -28",",,7",,,,,"  -28",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-16","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0",",,7,0700","    0","T,,7,0700","    0",",,7","  -28",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-17","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","   -6",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","   -6",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   17",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   58",",,7,0700","    8",",,7,0700","    0","T,,7,0700","   50",",,7"," -122",",,7",,,,," -122",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -11",",,7"," -128",",,7",,,,,"  -83",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -83",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  -17",",,7",,,,,"   -6",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00258133","2020-03-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","  -11",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   17",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   17",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-27","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","   17",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   89",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","   39",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-29","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   64",",,7,0700","    0","T,,7,0700","    0",",,7,0700","   78",",,7","  -11",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-30","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","  -11",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-03-31","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   53",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   28",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   39",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  -56",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","  -56",",,7"," -117",",,7",,,,," -111",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7"," -111",",,7",,,,,"  -61",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-05","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -61",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-06","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  -28",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-07","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   44",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-08","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   44",",,7",,,,,"   50",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-09","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -33",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-10","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -56",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-11","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  -33",",,7",,,,,"   33",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-12","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   36",",,7,0700","   13",",,7,0700","   25",",,7,0700","  194",",,7","  -39",",,7",,,,,"  -39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-13","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   48",",,7,0700","   23",",,7,0700","   51",",,7,0700","  -17",",,7"," -128",",,7",,,,," -128",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-14","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   11",",,7"," -128",",,7",,,,," -106",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-15","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7"," -111",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-16","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -61",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-17","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   84",",,7,0700","   71",",,7,0700","   76",",,7,0700","    0",",,7"," -100",",,7",,,,,"  -89",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7"," -100",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","  -17",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   -6",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","    0",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   33",",,7",,,,,"   61",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   44",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   99",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   56",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   22",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   11",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-27","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   44",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-28","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","   61",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-29","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   56",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-04-30","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   17",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-01","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,N,0700",,,,,"  283",",,H","   22",",,H",,,,,"  100",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-02","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   30",",,N,0700",,,,,"  294",",,H","  100",",,H",,,,,"  106",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-03","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US",,,,,,,"  150",",,H","   89",",,H",,,,,"   89",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-04","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US",,,,,,,"  228",",,H","   89",",,H",,,,,"  117",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-05","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US",,,,,,,"  139",",,H","   28",",,H",,,,,"   28",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-06","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US",,,,,,,"  200",",,H","    0",",,H",,,,,"   11",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-07","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US",,,,,,,"  172",",,H","   11",",,H",,,,,"   67",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-08","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US",,,,,,,"  200",",,H","    6",",,H",,,,,"    6",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-09","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US",,,,,,,"  150",",,H","    6",",,H",,,,,"   56",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-10","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US",,,,,,,"  150",",,H","  -56",",,H",,,,,"  -44",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-11","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US",,,,,,,"  128",",,H","  -44",",,H",,,,,"   22",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-12","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US",,,,,,,"   56",",,H","   11",",,H",,,,,"   17",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-13","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    8",",,N,0700",,,,,"   83",",,H","   17",",,H",,,,,"   56",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-14","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,N,0700",,,,,"  150",",,H","   44",",,H",,,,,"   89",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-15","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   13",",,N,0700",,,,,"  239",",,H","   83",",,H",,,,,"   89",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-16","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  300",",,N,0700",,,,,"  183",",,H","   89",",,H",,,,,"  106",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-17","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    3",",,N,0700",,,,,"  200",",,H","   72",",,H",,,,,"   83",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-18","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,N,0700",,,,,"  172",",,H","   44",",,H",,,,,"   56",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-19","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,N,0700",,,,,"  217",",,H","   50",",,H",,,,,"   72",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-20","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,N,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00258133","2020-05-21","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   58",",,N,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00258133","2020-05-22","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   13",",,N,0700",,,,,"  172",",,H","  128",",,H",,,,,"  150",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-23","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","    0",",,N,0700",,,,,,,,,,,,,"  100",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-24","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","  152",",,N,0700",,,,,,,,,,,,,"   94",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-25","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   64",",,N,0700",,,,,"  217",",,H","   83",",,H",,,,,"   83",",,H,0700",,,,,,,,,,,,,,
"USC00258133","2020-05-26","41.45805","-100.59848","921.1","STAPLETON 5 W, NE US","   28",",,N,0700",,,,,"  183",",,H","   44",",,H",,,,,"   56",",,H,0700",,,,,,,,,,,,,,
