"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN34","SN34_ATTRIBUTES","SN35","SN35_ATTRIBUTES","SN36","SN36_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX34","SX34_ATTRIBUTES","SX35","SX35_ATTRIBUTES","SX36","SX36_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00122309","2019-01-27","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800","    0","T,,7","    0","T,,7","   22",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,"   17",",,7",,,,,,,,,,,,
"USC00122309","2019-01-28","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800","    0",",,7","    0",",,7","   11",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"   11",",,7",,,"    6",",,7",,,,,,,,,,,"   17",",,7",,,,,,,,,,,,
"USC00122309","2019-01-29","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   18",",,7,0800","    0",",,7","    0",",,7","   83",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,," -133",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"   11",",,7",,,"    6",",,7",,,,,,,,,,,"   17",",,7",,,,,,,,,,,,
"USC00122309","2019-01-30","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    8",",,7,0800","   51",",,7","   51",",,7","  -61",",,7"," -217",",,7",,,,,,,,,,,,,,,,,,," -217",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"   11",",,7",,,"    6",",,7",,,,,,,,,,,"   17",",,7",,,,,,,,,,,,
"USC00122309","2019-01-31","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800","    0",",,7","    0","T,,7"," -139",",,7"," -222",",,7",,,,,,,,,,,,,,,,,,," -167",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"   44",",I,7",,,"    6",",,7",,,,,,,,,,,"   44",",,7",,,,,,,,,,,,
"USC00122309","2019-02-01","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800","    0","T,,7","    0","T,,7","  -56",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,"  -72",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"   11",",,7",,,"    6",",,7",,,,,,,,,,,"   11",",,7",,,,,,,,,,,,
"USC00122309","2019-02-02","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   56",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"   11",",,7",,,"    6",",,7",,,,,,,,,,,"   11",",,7",,,,,,,,,,,,
"USC00122309","2019-02-03","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  133",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"    6",",,7",,,"   17",",,7",,,,,,,,,,,"   11",",,7",,,,,,,,,,,,
"USC00122309","2019-02-04","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  189",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,,,,"   17",",,7",,,,,,,,,,,"   11",",,7",,,"   83",",,7",,,,,,,,,,,"   56",",,7",,,,,,,,,,,,
"USC00122309","2019-02-05","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   38",",,7,0800",,,,,"  139",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"   67",",,7",,,,,,,,,,,"   50",",,7",,,"   83",",,7",,,,,,,,,,,"   72",",,7",,,,,,,,,,,,
"USC00122309","2019-02-06","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  262",",,7,0800",,,,,"  161",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,,"   67",",,7",,,,,,,,,,,"   61",",,7",,,"   89",",,7",,,,,,,,,,,"   83",",,7",,,,,,,,,,,,
"USC00122309","2019-02-07","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  117",",,7,0800",,,,,"  133",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,,"   89",",,7",,,,,,,,,,,"   61",",,7",,,"  100",",,7",,,,,,,,,,,"   89",",,7",,,,,,,,,,,,
"USC00122309","2019-02-08","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  287",",,7,0800",,,,,"  183",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,0800",,,,,"   39",",,7",,,,,,,,,,,"   61",",,7",,,"  111",",,7",,,,,,,,,,,"  106",",,7",,,,,,,,,,,,
"USC00122309","2019-02-09","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800","    0","T,,7",,,"  -44",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,0800",,,,,"   17",",,7",,,,,,,,,,,"   28",",,7",,,"   44",",,7",,,,,,,,,,,"   61",",,7",,,,,,,,,,,,
"USC00122309","2019-02-10","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800","    0","T,,7","    0","T,,7","    6",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"   11",",,7",,,,,,,,,,,"   22",",,7",,,"   22",",,7",,,,,,,,,,,"   33",",,7",,,,,,,,,,,,
"USC00122309","2019-02-11","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  132",",,7,0800",,,,,"   39",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"   17",",,7",,,,,,,,,,,"   22",",,7",,,"   17",",,7",,,,,,,,,,,"   28",",,7",,,,,,,,,,,,
"USC00122309","2019-02-12","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  325",",,7,0800",,,,,"  128",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,,,,"   17",",,7",,,,,,,,,,,"   28",",,7",,,"   61",",,7",,,,,,,,,,,"   61",",,7",,,,,,,,,,,,
"USC00122309","2019-02-13","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   23",",,7,0800",,,,,"  111",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"   22",",,7",,,,,,,,,,,"   33",",,7",,,"   61",",,7",,,,,,,,,,,"   61",",,7",,,,,,,,,,,,
"USC00122309","2019-02-14","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   56",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,"   22",",,7",,,,,,,,,,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,"   33",",,7",,,,,,,,,,,,
"USC00122309","2019-02-15","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  111",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"   22",",,7",,,,,,,,,,,"   33",",,7",,,"   61",",,7",,,,,,,,,,,"   61",",,7",,,,,,,,,,,,
"USC00122309","2019-02-16","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  -11",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"   17",",,7",,,,,,,,,,,"   39",",,7",,,"   44",",,7",,,,,,,,,,,"   61",",,7",,,,,,,,,,,,
"USC00122309","2019-02-17","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   28",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   22",",,7",,,,,,,,,,,"   33",",,7",,,"   50",",,7",,,,,,,,,,,"   61",",,7",,,,,,,,,,,,
"USC00122309","2019-02-18","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800","    0","T,,7",,,"   28",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"   39",",,7",,,"   22",",,7",,,,,,,,,,,"   50",",,7",,,,,,,,,,,,
"USC00122309","2019-02-19","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   -6",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"   22",",,7",,,"   17",",,7",,,,,,,,,,,"   33",",,7",,,,,,,,,,,,
"USC00122309","2019-02-20","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  490",",,7,0800",,,,,"   28",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"   22",",,7",,,"   22",",,7",,,,,,,,,,,"   22",",,7",,,,,,,,,,,,
"USC00122309","2019-02-21","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   69",",,7,0800",,,,,"   72",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   17",",,7",,,,,,,,,,,"   22",",,7",,,"   39",",,7",,,,,,,,,,,"   39",",,7",,,,,,,,,,,,
"USC00122309","2019-02-22","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   67",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,"   17",",,7",,,,,,,,,,,"   39",",,7",,,"   67",",,7",,,,,,,,,,,"   44",",,7",,,,,,,,,,,,
"USC00122309","2019-02-23","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   67",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,"   33",",,7",,,,,,,,,,,"   39",",,7",,,"   50",",,7",,,,,,,,,,,"   39",",,7",,,,,,,,,,,,
"USC00122309","2019-02-24","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   71",",,7,0800",,,,,"  150",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,"   39",",,7",,,,,,,,,,,"   39",",,7",,,"   78",",,7",,,,,,,,,,,"   83",",,7",,,,,,,,,,,,
"USC00122309","2019-02-25","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   67",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,"   22",",,7",,,,,,,,,,,"   17",",,7",,,"   67",",,7",,,,,,,,,,,"   67",",,7",,,,,,,,,,,,
"USC00122309","2019-02-26","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   56",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"   17",",,7",,,,,,,,,,,"   33",",,7",,,"   72",",,7",,,,,,,,,,,"   56",",,7",,,,,,,,,,,,
"USC00122309","2019-02-27","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  139",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"   17",",,7",,,,,,,,,,,"   33",",,7",,,"   83",",,7",,,,,,,,,,,"   61",",,7",,,,,,,,,,,,
"USC00122309","2019-02-28","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800",,,,,"  144",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"   22",",,7",,,,,,,,,,,"   33",",,7",,,"   72",",,7",,,,,,,,,,,"   61",",,7",,,,,,,,,,,,
"USC00122309","2019-03-01","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   28",",,7,0800",,,,,"    6",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"   22",",,7",,,,,,,,,,,"   39",",,7",,,"   22",",,7",,,,,,,,,,,"   44",",,7",,,,,,,,,,,,
"USC00122309","2019-03-02","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   28",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"   28",",,7",,,,,,,,,,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,"   94",",,7",,,,,,,,,,,,
"USC00122309","2019-03-03","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800","    0","T,,7","    0","T,,7","   39",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   28",",,7",,,,,,,,,,,"   39",",,7",,,"   39",",,7",,,,,,,,,,,"   39",",,7",,,,,,,,,,,,
"USC00122309","2019-03-04","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   25",",,7,0800","    0","T,,7","    0","T,,7","   -6",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,," -161",",,7,0800",,,,,"   11",",,7",,,,,,,,,,,"   39",",,7",,,"   28",",,7",,,,,,,,,,,"   39",",,7",,,,,,,,,,,,
"USC00122309","2019-03-05","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  -89",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,," -128",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"   11",",,7",,,"   11",",,7",,,,,,,,,,,"   39",",,7",,,,,,,,,,,,
"USC00122309","2019-03-06","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  -44",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,," -106",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,"   17",",,7",,,,,,,,,,,,
"USC00122309","2019-03-07","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   -6",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,"   17",",,7",,,,,,,,,,,,
"USC00122309","2019-03-08","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800","    0","T,,7","    0","T,,7","    0",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,"   11",",,7",,,,,,,,,,,,
"USC00122309","2019-03-09","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    5",",,7,0800","    0","T,,7",,,"   72",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"    6",",,7",,,,,,,,,,,"    6",",,7",,,"   39",",,7",,,,,,,,,,,"   22",",,7",,,,,,,,,,,,
"USC00122309","2019-03-10","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  295",",,7,0800",,,,,"  161",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,"   28",",,7",,,,,,,,,,,"   22",",,7",,,"   61",",,7",,,,,,,,,,,"   61",",,7",,,,,,,,,,,,
"USC00122309","2019-03-11","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   89",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   44",",,7",,,,,,,,,,,"   61",",,7",,,"   83",",,7",,,,,,,,,,,"   67",",,7",,,,,,,,,,,,
"USC00122309","2019-03-12","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  106",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"   28",",,7",,,,,,,,,,,"   44",",,7",,,"   83",",,7",,,,,,,,,,,"   61",",,7",,,,,,,,,,,,
"USC00122309","2019-03-13","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  111",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,"   28",",,7",,,,,,,,,,,"   44",",,7",,,"   78",",,7",,,,,,,,,,,"   61",",,7",,,,,,,,,,,,
"USC00122309","2019-03-14","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  269",",,7,0800",,,,,"  206",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,"   56",",,7",,,,,,,,,,,"   56",",,7",,,"  100",",,7",,,,,,,,,,,"   89",",,7",,,,,,,,,,,,
"USC00122309","2019-03-15","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  224",",,7,0800",,,,,"  217",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,"   78",",,7",,,,,,,,,,,"   89",",,7",,,"  133",",,7",,,,,,,,,,,"  111",",,7",,,,,,,,,,,,
"USC00122309","2019-03-16","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   56",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   28",",,7",,,,,,,,,,,"   56",",,7",,,"   72",",,7",,,,,,,,,,,"   89",",,7",,,,,,,,,,,,
"USC00122309","2019-03-17","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   78",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"   17",",,7",,,,,,,,,,,"   33",",,7",,,"  106",",,7",,,,,,,,,,,"   72",",,7",,,,,,,,,,,,
"USC00122309","2019-03-18","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  117",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"   28",",,7",,,,,,,,,,,"   28",",,7",,,"   94",",,7",,,,,,,,,,,"   72",",,7",,,,,,,,,,,,
"USC00122309","2019-03-19","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   94",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"   28",",,7",,,,,,,,,,,"   22",",,7",,,"   94",",,7",,,,,,,,,,,"   67",",,7",,,,,,,,,,,,
"USC00122309","2019-03-20","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  117",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,"   28",",,7",,,,,,,,,,,"   72",",,7",,,"  111",",,7",,,,,,,,,,,"   89",",,7",,,,,,,,,,,,
"USC00122309","2019-03-21","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   84",",,7,0800",,,,,"  122",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,"   56",",,7",,,,,,,,,,,"   56",",,7",,,"   72",",,7",,,,,,,,,,,"   67",",,7",,,,,,,,,,,,
"USC00122309","2019-03-22","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   56",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"   39",",,7",,,,,,,,,,,"   56",",,7",,,"   67",",,7",,,,,,,,,,,"   67",",,7",,,,,,,,,,,,
"USC00122309","2019-03-23","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  117",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,"   33",",,7",,,,,,,,,,,,,,,"  122",",,7",,,,,,,,,,,"   83",",,7",,,,,,,,,,,,
"USC00122309","2019-03-24","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800",,,,,"  150",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,"   28",",,7",,,,,,,,,,,"   83",",,7",,,"  128",",,7",,,,,,,,,,,"   56",",I,7",,,,,,,,,,,,
"USC00122309","2019-03-25","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  373",",,7,0800",,,,,"  133",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,"   83",",,7,0800",,,,,"   94",",,7",,,,,,,,,,,"   72",",,7",,,"   94",",,7",,,,,,,,,,,"   83",",,7",,,,,,,,,,,,
"USC00122309","2019-03-26","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    5",",,7,0800",,,,,"  100",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   39",",,7",,,,,,,,,,,"   67",",,7",,,"   94",",,7",,,,,,,,,,,"   89",",,7",,,,,,,,,,,,
"USC00122309","2019-03-27","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   94",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"   33",",,7",,,,,,,,,,,"   67",",,7",,,"  106",",,7",,,,,,,,,,,"   78",",,7",,,,,,,,,,,,
"USC00122309","2019-03-28","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  156",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,"   33",",,7",,,,,,,,,,,"   83",",,7",,,"  133",",,7",,,,,,,,,,,"   56",",I,7",,,,,,,,,,,,
"USC00122309","2019-03-29","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   53",",,7,0800",,,,,"  211",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,,,,"   61",",,7",,,,,,,,,,,"   56",",,7",,,"  128",",,7",,,,,,,,,,,"  100",",,7",,,,,,,,,,,,
"USC00122309","2019-03-30","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   10",",,7,0800",,,,,"  172",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,"  100",",,7",,,,,,,,,,,"  100",",,7",,,"  133",",,7",,,,,,,,,,,"  111",",,7",,,,,,,,,,,,
"USC00122309","2019-03-31","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  269",",,7,0800",,,,,"  156",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   50",",,7",,,,,,,,,,,"   78",",,7",,,"  122",",,7",,,,,,,,,,,"  111",",,7",,,,,,,,,,,,
"USC00122309","2019-04-01","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   39",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"   33",",,7",,,,,,,,,,,"   67",",,7",,,"  106",",,7",,,,,,,,,,,"  111",",,7",,,,,,,,,,,,
"USC00122309","2019-04-02","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"   94",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"   33",",,7",,,,,,,,,,,"   67",",,7",,,"  117",",,7",,,,,,,,,,,"  111",",,7",,,,,,,,,,,,
"USC00122309","2019-04-03","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  144",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"   50",",,7",,,,,,,,,,,"   61",",,7",,,"  133",",,7",,,,,,,,,,,"  111",",,7",,,,,,,,,,,,
"USC00122309","2019-04-04","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  189",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,,,,"   61",",,7",,,,,,,,,,,"   78",",,7",,,"  156",",,7",,,,,,,,,,,"  106",",,7",,,,,,,,,,,,
"USC00122309","2019-04-05","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   46",",,7,0800",,,,,"  217",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,"   83",",,7,0800",,,,,"   89",",,7",,,,,,,,,,,"   78",",,7",,,"  150",",,7",,,,,,,,,,,"  106",",,7",,,,,,,,,,,,
"USC00122309","2019-04-06","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  156",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,,"  111",",,7",,,,,,,,,,,"  106",",,7",,,"  139",",,7",,,,,,,,,,,"  117",",,7",,,,,,,,,,,,
"USC00122309","2019-04-07","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   38",",,7,0800",,,,,"  217",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,"  122",",,7",,,,,,,,,,,"  106",",,7",,,"  194",",,7",,,,,,,,,,,"  133",",,7",,,,,,,,,,,,
"USC00122309","2019-04-08","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800",,,,,"  194",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,"  139",",,7",,,,,,,,,,,"  133",",I,7",,,"  150",",,7",,,,,,,,,,,"  122",",I,7",,,,,,,,,,,,
