"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00093013","2019-11-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  156",",,W","  -38",",,W","   25",",,W",,,,,,,,,,,"  140",",,W","  160",",,W","   54",",,W","   58",",,W",,,,,,,,
"USW00093013","2019-11-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  150",",,W","  -32",",,W","   27",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   63",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-11-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  172",",,W","  -32",",,W","   27",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   54",",,W","   58",",,W",,,,,,,,
"USW00093013","2019-11-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  172",",,W","  -27",",,W","   30",",,W",,,,,,,,,,,"  160",",,W","  330",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00093013","2019-11-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  133",",,W","  -38",",,W","   37",",,W",,,,,,,,,,,"  290",",,W","  300",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00093013","2019-11-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  117",",,W","  -77",",,W","   26",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00093013","2019-11-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  128",",,W","  -60",",,W","   24",",,W",,,,,,,,,,,"  140",",,W","  160",",,W","   54",",,W","   58",",,W",,,,,,,,
"USW00093013","2019-11-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  139",",,W","  -49",",,W","   23",",,W",,,,,,,,,,,"  160",",,W","  150",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00093013","2019-11-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  156",",,W","  -38",",,W","   27",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   58",",,W","   58",",,W",,,,,,,,
"USW00093013","2019-11-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  150",",,W","  -16",",,W","   26",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   58",",,W","   72",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-11-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  128",",,W","  -43",",,W","   28",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   63",",,W","   63",",,W",,,,,,,,
"USW00093013","2019-11-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  139",",,W","  -38",",,W","   25",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   54",",,W","   54",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-11-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   15",",,W,2400",,,"  189",",,W","  -38",",,W","   28",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","  112",",,W","  148",",,W",,,,,,,,
"USW00093013","2019-11-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  117",",,W","   28",",,W","   22",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-11-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   99",",,W,2400",,,"   94",",,W","    6",",,W","   27",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,
"USW00093013","2019-11-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   61",",,W","    0",",,W","   22",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,
"USW00093013","2019-11-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   72",",,W","  -21",",,W","   20",",,W",,,,,,,,,,,"  150",",,W","   70",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00093013","2019-11-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   72",",,W","  -55",",,W","   21",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-11-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   28",",,W,2400",,,"   83",",,W","  -49",",,W","   23",",,W",,,,,,,,,,,"  350",",,W","   90",",,W","   81",",,W","  116",",,W","    1",",,W",,,,,,
"USW00093013","2019-11-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   25",",,W,2400",,,"   -5",",,W","  -93",",,W","   44",",,W",,,,,,,,,,,"  300",",,W","  330",",,W","   98",",,W","  170",",,W","    1",",,W",,,,,,
"USW00093013","2019-11-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   50",",,W"," -105",",,W","   35",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","  130",",,W","  170",",,W",,,,,,,,
"USW00093013","2019-11-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  106",",,W","  -32",",,W","   36",",,W",,,,,,,,,,,"  190",",,W","  180",",,W","   89",",,W","  130",",,W",,,,,,,,
"USW00093013","2019-11-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   23",",,W,2400",,,"   89",",,W","  -16",",,W","   30",",,W",,,,,,,,,,,"  240",",,W","  210",",,W","  116",",,W","  179",",,W",,,,,,,,
"USW00093013","2019-11-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   11",",,W","  -55",",,W","   28",",,W",,,,,,,,,,,"  350",",,W","  340",",,W","   76",",,W","  112",",,W",,,,,,,,
"USW00093013","2019-12-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   11",",,W","  -88",",,W","   19",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","   54",",,W","   58",",,W",,,,,,,,
"USW00093013","2019-12-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   50",",,W","  -66",",,W","   17",",,W",,,,,,,,,,,"  340",",,W","  360",",,W","   36",",,W","   45",",,W",,,,,,,,
"USW00093013","2019-12-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   67",",,W","  -55",",,W","   18",",,W",,,,,,,,,,,"  160",",,W","  350",",,W","   40",",,W","   49",",,W",,,,,,,,
"USW00093013","2019-12-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   94",",,W","  -38",",,W","   15",",,W",,,,,,,,,,,"  190",",,W","  340",",,W","   40",",,W","   54",",,W",,,,,,,,
"USW00093013","2019-12-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   18",",,W,2400",,,"   61",",,W","    6",",,W","   17",",,W",,,,,,,,,,,"  320",",,W","  280",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,
"USW00093013","2019-12-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   83",",,W","  -27",",,W","   24",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   58",",,W","   63",",,W",,,,,,,,
"USW00093013","2019-12-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   89",",,W","  -32",",,W","   17",",,W",,,,,,,,,,,"  140",",,W","  130",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00093013","2019-12-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   20",",,W,2400",,,"  100",",,W","   11",",,W","   25",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","  116",",,W","  165",",,W","    1",",,W",,,,,,
"USW00093013","2019-12-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   61",",,W","  -32",",,W","   28",",,W",,,,,,,,,,,"  310",",,W","  290",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00093013","2019-12-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   61",",,W","  -55",",,W","   24",",,W",,,,,,,,,,,"  130",",,W","  130",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00093013","2019-12-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   28",",,W","  -71",",,W","   17",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   45",",,W","   54",",,W",,,,,,,,
"USW00093013","2019-12-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   56",",,W","  -66",",,W","   16",",,W",,,,,,,,,,,"  360",",,W","   10",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00093013","2019-12-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   72",",,W","  -43",",,W","   22",",,W",,,,,,,,,,,"  320",",,W","  350",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-12-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   13",",,W,2400",,,"   94",",,W","  -27",",,W","   26",",,W",,,,,,,,,,,"  330",",,W","  250",",,W","   98",",,W","  139",",,W","    1",",,W",,,,,,
"USW00093013","2019-12-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"   -5",",,W","  -43",",,W","   20",",,W",,,,,,,,,,,"  290",",,W","  310",",,W","   63",",,W","   94",",,W","    1",",,W",,,,,,
"USW00093013","2019-12-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  -16",",,W","  -88",",,W","   30",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","   76",",,W","  107",",,W",,,,,,,,
"USW00093013","2019-12-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  -10",",,W"," -127",",,W","   27",",,W",,,,,,,,,,,"  140",",,W","  130",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00093013","2019-12-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   17",",,W"," -121",",,W","   25",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00093013","2019-12-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   33",",,W"," -105",",,W","   16",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00093013","2019-12-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   39",",,W"," -110",",,W","   22",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   45",",,W","   54",",,W",,,,,,,,
"USW00093013","2019-12-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   67",",,W","  -88",",,W","   27",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-12-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   56",",,W","  -77",",,W","   26",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-12-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   94",",,W","  -66",",,W","   19",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-12-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   94",",,W","  -10",",,W","   24",",,W",,,,,,,,,,,"  310",",,W","  120",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-12-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   61",",,W","  -43",",,W","   38",",,W",,,,,,,,,,,"  240",",,W","  220",",,W","  107",",,W","  161",",,W",,,,,,,,
"USW00093013","2019-12-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   23",",,W,2400",,,"   22",",,W","  -82",",,W","   23",",,W",,,,,,,,,,,"   70",",,W","   80",",,W","   54",",,W","   76",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2019-12-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   13",",,W,2400",,,"   -5",",,W","  -88",",,W","   17",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","   40",",,W","   49",",,W","    1",",,W",,,,,,
"USW00093013","2019-12-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   20",",,W,2400",,,"  -21",",,W","  -82",",,W","   27",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,
"USW00093013","2019-12-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  -66",",,W"," -143",",,W","   24",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,,
"USW00093013","2019-12-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  -32",",,W"," -160",",,W","   19",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   45",",,W","   49",",,W",,,,,,,,
"USW00093013","2019-12-31","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  -27",",,W"," -188",",,W","   24",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   58",",,W","   63",",,W",,,,,,,,
"USW00093013","2020-01-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   33",",,W,2400",,,"  -43",",,W"," -132",",,W","   17",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   45",",,W","   54",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00093013","2020-01-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  -16",",,W"," -149",",,W","   16",",,W",,,,,,,,,,,"  160",",,W","  120",",,W","   40",",,W","   49",",,W","    1",",,W",,,,,,
"USW00093013","2020-01-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   -5",",,W"," -166",",,W","   21",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   54",",,W","   54",",,W","    1",",,W",,,,,,
"USW00093013","2020-01-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   11",",,W"," -138",",,W","   24",",,W",,,,,,,,,,,"  130",",,W","  140",",,W","   54",",,W","   54",",,W",,,,,,,,
"USW00093013","2020-01-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"    0",",,W"," -155",",,W","   25",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2020-01-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  -27",",,W"," -138",",,W","   20",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   58",",,W","   67",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2020-01-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"    6",",,W"," -155",",,W","   21",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","   54",",,W","   54",",,W",,,,,,,,
"USW00093013","2020-01-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"    6",",,W"," -132",",,W","   22",",,W",,,,,,,,,,,"  340",",,W","  360",",,W","   67",",,W","   98",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2020-01-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   -5",",,W","  -99",",,W","   18",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   54",",,W","   67",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00093013","2020-01-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  -16",",,W"," -138",",,W","   26",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   81",",,W","  107",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2020-01-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  -38",",,W"," -160",",,W","   25",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   58",",,W","   63",",,W",,,,,,,,
"USW00093013","2020-01-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   10",",,W,2400",,,"  -21",",,W","  -88",",,W","   14",",,W",,,,,,,,,,,"  180",",,W","  200",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,
"USW00093013","2020-01-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   44",",,W","  -71",",,W","   23",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   94",",,W","  125",",,W",,,,,,,,
"USW00093013","2020-01-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   94",",,W","  -71",",,W","   47",",,W",,,,,,,,,,,"  240",",,W","  260",",,W","  130",",,W","  197",",,W",,,,,,,,
"USW00093013","2020-01-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   67",",,W"," -105",",,W","   21",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","   54",",,W","   58",",,W",,,,,,,,
"USW00093013","2020-01-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   67",",,W","  -82",",,W","   26",",,W",,,,,,,,,,,"   70",",,W","   60",",,W","   63",",,W","   89",",,W",,,,,,,,
"USW00093013","2020-01-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   13",",,W,2400",,,"   50",",,W","  -93",",,W","   50",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","  157",",,W","  228",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00093013","2020-01-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  -10",",,W"," -105",",,W","   22",",,W",,,,,,,,,,,"  140",",,W","  160",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00093013","2020-01-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   22",",,W"," -121",",,W","   22",",,W",,,,,,,,,,,"  140",",,W","  180",",,W","   45",",,W","   49",",,W",,,,,,,,
"USW00093013","2020-01-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   44",",,W"," -110",",,W","   23",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   58",",,W","   63",",,W",,,,,,,,
"USW00093013","2020-01-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   10",",,W,2400",,,"   17",",,W","  -21",",,W","   17",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,
"USW00093013","2020-01-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"    6",",,W","  -16",",,W","   10",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","   40",",,W","   49",",,W","    1",",,W",,,,,,
"USW00093013","2020-01-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   33",",,W","  -21",",,W","   11",",,W",,,,,,,,,,,"  360",",,W","  360",",,W","   40",",,W","   49",",,W","    1",",,W",,,,,,
"USW00093013","2020-01-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   33",",,W","  -55",",,W","   17",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2020-01-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   22",",,W","  -38",",,W","   10",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,
"USW00093013","2020-01-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   78",",,W","  -38",",,W","   17",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   45",",,W","   49",",,W","    1",",,W",,,,,,
"USW00093013","2020-01-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   61",",,W,2400",,,"    0",",,W","  -66",",,W","   18",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   54",",,W","   67",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2020-01-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  -10",",,W"," -121",",,W","   20",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","   54",",,W","   54",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2020-01-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   17",",,W","  -71",",,W","   17",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   45",",,W","   49",",,W","    1",",,W",,,,,,
"USW00093013","2020-01-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   17",",,W"," -105",",,W","   25",",,W",,,,,,,,,,,"  130",",,W","  120",",,W","   58",",,W","   63",",,W",,,,,,,,
"USW00093013","2020-01-31","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   22",",,W"," -116",",,W","   24",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00093013","2020-02-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   61",",,W","  -99",",,W","   21",",,W",,,,,,,,,,,"  170",",,W","  170",",,W","   58",",,W","   63",",,W",,,,,,,,
"USW00093013","2020-02-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  117",",,W","  -93",",,W","   30",",,W",,,,,,,,,,,"  200",",,W","  190",",,W","  139",",,W","  237",",,W",,,,,,,,
"USW00093013","2020-02-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    8",",,W,2400",,,"  100",",,W","  -60",",,W","   61",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  139",",,W","  206",",,W","    1",",,W",,,,,,
"USW00093013","2020-02-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  -55",",,W"," -127",",,W","   36",",,W",,,,,,,,,,,"  310",",,W","  320",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,
"USW00093013","2020-02-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  -49",",,W"," -166",",,W","   22",",,W",,,,,,,,,,,"  140",",,W","  130",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00093013","2020-02-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"    6",",,W","  -71",",,W","    7",",,W",,,,,,,,,,,"  350",",,W","  360",",,W","   31",",,W","   40",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093013","2020-02-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   83",",,W","  -66",",,W","    9",",,W",,,,,,,,,,,"  120",",,W","  110",",,W","   45",",,W","   54",",,W",,,,,,,,
"USW00093013","2020-02-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  111",",,W","  -38",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   98",",,W","  148",",,W",,,,,,,,
"USW00093013","2020-02-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   33",",,W","  -27",",,W","   23",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00093013","2020-02-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"   28",",,W","  -32",",,W","   19",",,W",,,,,,,,,,,"  300",",,W","  280",",,W","   67",",,W","   89",",,W","    1",",,W","    1",",,W",,,,
"USW00093013","2020-02-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   22",",,W","  -77",",,W","   16",",,W",,,,,,,,,,,"  160",",,W","   10",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00093013","2020-02-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   33",",,W","  -77",",,W","   25",",,W",,,,,,,,,,,"  150",",,W","  290",",,W","   58",",,W","   72",",,W",,,,,,,,
